-5.320858e+12	-5.298642e+12	-5.277587e+12	-5.257673e+12	-5.238882e+12	-5.221196e+12	-5.204599e+12	-5.189074e+12	-5.174604e+12	-5.161176e+12	-5.148773e+12	-5.137383e+12	-5.126990e+12	-5.117583e+12	-5.109149e+12	-5.101676e+12	-5.095153e+12	-5.089569e+12	-5.084915e+12	-5.081179e+12	-5.078355e+12	-5.076432e+12	-5.075404e+12	-5.075263e+12	-5.076002e+12	-5.077615e+12	-5.080098e+12	-5.083444e+12	-5.087649e+12	-5.092710e+12	-5.098623e+12	-5.105386e+12	-5.112997e+12	-5.121453e+12	-5.130754e+12	-5.140900e+12	-5.151890e+12	-5.163727e+12	-5.176410e+12	-5.189942e+12	-5.204326e+12	-5.219564e+12	-5.235661e+12	-5.252621e+12	-5.270448e+12	-5.289149e+12	-5.308730e+12	-5.329197e+12	-5.350558e+12	-5.372821e+12	-5.395996e+12	-5.420090e+12	-5.445114e+12	
-3.931214e+26	-3.779842e+26	-3.628491e+26	-3.477158e+26	-3.325843e+26	-3.174546e+26	-3.023266e+26	-2.872002e+26	-2.720753e+26	-2.569518e+26	-2.418298e+26	-2.267090e+26	-2.115895e+26	-1.964711e+26	-1.813538e+26	-1.662375e+26	-1.511221e+26	-1.360075e+26	-1.208937e+26	-1.057805e+26	-9.066792e+25	-7.555583e+25	-6.044416e+25	-4.533283e+25	-3.022175e+25	-1.511083e+25	-4.788889e+12	1.511083e+25	3.022175e+25	4.533283e+25	6.044416e+25	7.555583e+25	9.066792e+25	1.057805e+26	1.208937e+26	1.360075e+26	1.511221e+26	1.662375e+26	1.813538e+26	1.964711e+26	2.115895e+26	2.267090e+26	2.418298e+26	2.569518e+26	2.720753e+26	2.872002e+26	3.023266e+26	3.174546e+26	3.325843e+26	3.477158e+26	3.628491e+26	3.779842e+26	3.931214e+26	
-7.853953e+26	-7.551537e+26	-7.249161e+26	-6.946822e+26	-6.644519e+26	-6.342251e+26	-6.040017e+26	-5.737815e+26	-5.435643e+26	-5.133501e+26	-4.831386e+26	-4.529297e+26	-4.227232e+26	-3.925190e+26	-3.623170e+26	-3.321169e+26	-3.019187e+26	-2.717221e+26	-2.415270e+26	-2.113332e+26	-1.811406e+26	-1.509490e+26	-1.207582e+26	-9.056804e+25	-6.037841e+25	-3.018912e+25	-5.059471e+12	3.018912e+25	6.037841e+25	9.056804e+25	1.207582e+26	1.509490e+26	1.811406e+26	2.113332e+26	2.415270e+26	2.717221e+26	3.019187e+26	3.321169e+26	3.623170e+26	3.925190e+26	4.227232e+26	4.529297e+26	4.831386e+26	5.133501e+26	5.435643e+26	5.737815e+26	6.040017e+26	6.342251e+26	6.644519e+26	6.946822e+26	7.249161e+26	7.551537e+26	7.853953e+26	
-1.175977e+27	-1.130696e+27	-1.085421e+27	-1.040152e+27	-9.948882e+26	-9.496296e+26	-9.043759e+26	-8.591271e+26	-8.138828e+26	-7.686428e+26	-7.234070e+26	-6.781750e+26	-6.329467e+26	-5.877218e+26	-5.425001e+26	-4.972814e+26	-4.520653e+26	-4.068517e+26	-3.616403e+26	-3.164310e+26	-2.712233e+26	-2.260171e+26	-1.808122e+26	-1.356083e+26	-9.040511e+25	-4.520243e+25	-4.672924e+12	4.520243e+25	9.040511e+25	1.356083e+26	1.808122e+26	2.260171e+26	2.712233e+26	3.164310e+26	3.616403e+26	4.068517e+26	4.520653e+26	4.972814e+26	5.425001e+26	5.877218e+26	6.329467e+26	6.781750e+26	7.234070e+26	7.686428e+26	8.138828e+26	8.591271e+26	9.043759e+26	9.496296e+26	9.948882e+26	1.040152e+27	1.085421e+27	1.130696e+27	1.175977e+27	
-1.564026e+27	-1.503804e+27	-1.443589e+27	-1.383382e+27	-1.323183e+27	-1.262990e+27	-1.202803e+27	-1.142623e+27	-1.082450e+27	-1.022281e+27	-9.621186e+26	-9.019610e+26	-8.418082e+26	-7.816600e+26	-7.215159e+26	-6.613758e+26	-6.012393e+26	-5.411060e+26	-4.809757e+26	-4.208479e+26	-3.607225e+26	-3.005991e+26	-2.404773e+26	-1.803568e+26	-1.202373e+26	-6.011850e+25	-4.569845e+12	6.011850e+25	1.202373e+26	1.803568e+26	2.404773e+26	3.005991e+26	3.607225e+26	4.208479e+26	4.809757e+26	5.411060e+26	6.012393e+26	6.613758e+26	7.215159e+26	7.816600e+26	8.418082e+26	9.019610e+26	9.621186e+26	1.022281e+27	1.082450e+27	1.142623e+27	1.202803e+27	1.262990e+27	1.323183e+27	1.383382e+27	1.443589e+27	1.503804e+27	1.564026e+27	
-1.948710e+27	-1.873677e+27	-1.798652e+27	-1.723637e+27	-1.648631e+27	-1.573634e+27	-1.498644e+27	-1.423663e+27	-1.348689e+27	-1.273722e+27	-1.198762e+27	-1.123808e+27	-1.048860e+27	-9.739177e+26	-8.989807e+26	-8.240485e+26	-7.491208e+26	-6.741972e+26	-5.992771e+26	-5.243604e+26	-4.494464e+26	-3.745350e+26	-2.996255e+26	-2.247177e+26	-1.498111e+26	-7.490536e+25	-3.882650e+12	7.490536e+25	1.498111e+26	2.247177e+26	2.996255e+26	3.745350e+26	4.494464e+26	5.243604e+26	5.992771e+26	6.741972e+26	7.491208e+26	8.240485e+26	8.989807e+26	9.739177e+26	1.048860e+27	1.123808e+27	1.198762e+27	1.273722e+27	1.348689e+27	1.423663e+27	1.498644e+27	1.573634e+27	1.648631e+27	1.723637e+27	1.798652e+27	1.873677e+27	1.948710e+27	
-2.329207e+27	-2.239523e+27	-2.149850e+27	-2.060189e+27	-1.970538e+27	-1.880897e+27	-1.791266e+27	-1.701644e+27	-1.612031e+27	-1.522426e+27	-1.432830e+27	-1.343241e+27	-1.253659e+27	-1.164084e+27	-1.074515e+27	-9.849519e+26	-8.953939e+26	-8.058408e+26	-7.162919e+26	-6.267470e+26	-5.372054e+26	-4.476667e+26	-3.581305e+26	-2.685962e+26	-1.790633e+26	-8.953141e+25	-2.611340e+12	8.953141e+25	1.790633e+26	2.685962e+26	3.581305e+26	4.476667e+26	5.372054e+26	6.267470e+26	7.162919e+26	8.058408e+26	8.953939e+26	9.849519e+26	1.074515e+27	1.164084e+27	1.253659e+27	1.343241e+27	1.432830e+27	1.522426e+27	1.612031e+27	1.701644e+27	1.791266e+27	1.880897e+27	1.970538e+27	2.060189e+27	2.149850e+27	2.239523e+27	2.329207e+27	
-2.704705e+27	-2.600564e+27	-2.496436e+27	-2.392320e+27	-2.288217e+27	-2.184125e+27	-2.080045e+27	-1.975975e+27	-1.871916e+27	-1.767866e+27	-1.663826e+27	-1.559794e+27	-1.455770e+27	-1.351754e+27	-1.247745e+27	-1.143743e+27	-1.039747e+27	-9.357566e+26	-8.317710e+26	-7.277899e+26	-6.238127e+26	-5.198388e+26	-4.158677e+26	-3.118988e+26	-2.079316e+26	-1.039655e+26	-4.226248e+12	1.039655e+26	2.079316e+26	3.118988e+26	4.158677e+26	5.198388e+26	6.238127e+26	7.277899e+26	8.317710e+26	9.357566e+26	1.039747e+27	1.143743e+27	1.247745e+27	1.351754e+27	1.455770e+27	1.559794e+27	1.663826e+27	1.767866e+27	1.871916e+27	1.975975e+27	2.080045e+27	2.184125e+27	2.288217e+27	2.392320e+27	2.496436e+27	2.600564e+27	2.704705e+27	
-3.074409e+27	-2.956034e+27	-2.837674e+27	-2.719328e+27	-2.600995e+27	-2.482676e+27	-2.364370e+27	-2.246075e+27	-2.127792e+27	-2.009520e+27	-1.891259e+27	-1.773007e+27	-1.654765e+27	-1.536531e+27	-1.418305e+27	-1.300086e+27	-1.181875e+27	-1.063670e+27	-9.454698e+26	-8.272751e+26	-7.090848e+26	-5.908982e+26	-4.727148e+26	-3.545339e+26	-2.363549e+26	-1.181771e+26	-5.360119e+12	1.181771e+26	2.363549e+26	3.545339e+26	4.727148e+26	5.908982e+26	7.090848e+26	8.272751e+26	9.454698e+26	1.063670e+27	1.181875e+27	1.300086e+27	1.418305e+27	1.536531e+27	1.654765e+27	1.773007e+27	1.891259e+27	2.009520e+27	2.127792e+27	2.246075e+27	2.364370e+27	2.482676e+27	2.600995e+27	2.719328e+27	2.837674e+27	2.956034e+27	3.074409e+27	
-3.437539e+27	-3.305184e+27	-3.172845e+27	-3.040522e+27	-2.908214e+27	-2.775921e+27	-2.643641e+27	-2.511375e+27	-2.379122e+27	-2.246881e+27	-2.114651e+27	-1.982432e+27	-1.850223e+27	-1.718024e+27	-1.585834e+27	-1.453652e+27	-1.321478e+27	-1.189310e+27	-1.057149e+27	-9.249932e+26	-7.928423e+26	-6.606955e+26	-5.285522e+26	-3.964117e+26	-2.642733e+26	-1.321363e+26	-4.947802e+12	1.321363e+26	2.642733e+26	3.964117e+26	5.285522e+26	6.606955e+26	7.928423e+26	9.249932e+26	1.057149e+27	1.189310e+27	1.321478e+27	1.453652e+27	1.585834e+27	1.718024e+27	1.850223e+27	1.982432e+27	2.114651e+27	2.246881e+27	2.379122e+27	2.511375e+27	2.643641e+27	2.775921e+27	2.908214e+27	3.040522e+27	3.172845e+27	3.305184e+27	3.437539e+27	
