-2.898792e-14	-2.900614e-14	-2.936550e-14	
-2.718923e+00	-2.691230e+00	-2.677420e+00	
-5.439890e+00	-5.384484e+00	-5.356852e+00	
-8.164934e+00	-8.081773e+00	-8.040299e+00	
-1.089607e+01	-1.078509e+01	-1.072974e+01	
-1.363527e+01	-1.349639e+01	-1.342713e+01	
-1.638448e+01	-1.621760e+01	-1.613437e+01	
-1.914558e+01	-1.895058e+01	-1.885333e+01	
-2.192039e+01	-2.169713e+01	-2.158578e+01	
-2.471067e+01	-2.445899e+01	-2.433347e+01	
-2.751808e+01	-2.723780e+01	-2.709802e+01	
-3.034419e+01	-3.003513e+01	-2.988100e+01	
-3.319049e+01	-3.285244e+01	-3.268385e+01	
-3.605833e+01	-3.569107e+01	-3.550791e+01	
-3.894896e+01	-3.855226e+01	-3.835442e+01	
-4.186351e+01	-4.143712e+01	-4.122448e+01	
-4.480295e+01	-4.434663e+01	-4.411905e+01	
-4.776814e+01	-4.728161e+01	-4.703898e+01	
-5.075977e+01	-5.024277e+01	-4.998494e+01	
-5.377838e+01	-5.323064e+01	-5.295747e+01	
-5.682436e+01	-5.624559e+01	-5.595695e+01	
-5.989792e+01	-5.928785e+01	-5.898360e+01	
-6.299912e+01	-6.235746e+01	-6.203746e+01	
-6.612783e+01	-6.545430e+01	-6.511841e+01	
-6.928374e+01	-6.857807e+01	-6.822615e+01	
-7.246637e+01	-7.172829e+01	-7.136020e+01	
-7.567506e+01	-7.490430e+01	-7.451991e+01	
-7.890896e+01	-7.810526e+01	-7.770444e+01	
-8.216702e+01	-8.133014e+01	-8.091277e+01	
-8.544803e+01	-8.457773e+01	-8.414370e+01	
-8.875058e+01	-8.784664e+01	-8.739584e+01	
-9.207307e+01	-9.113530e+01	-9.066761e+01	
-9.541373e+01	-9.444193e+01	-9.395728e+01	
-9.877060e+01	-9.776461e+01	-9.726291e+01	
-1.021415e+02	-1.011012e+02	-1.005824e+02	
-1.055242e+02	-1.044494e+02	-1.039134e+02	
-1.089162e+02	-1.078068e+02	-1.072536e+02	
-1.123147e+02	-1.111708e+02	-1.106003e+02	
-1.157171e+02	-1.145385e+02	-1.139507e+02	
-1.191202e+02	-1.179070e+02	-1.173019e+02	
-1.225211e+02	-1.212732e+02	-1.206508e+02	
-1.259163e+02	-1.246339e+02	-1.239943e+02	
-1.293026e+02	-1.279856e+02	-1.273288e+02	
-1.326763e+02	-1.313250e+02	-1.306511e+02	
-1.360338e+02	-1.346483e+02	-1.339573e+02	
-1.393714e+02	-1.379519e+02	-1.372439e+02	
-1.426851e+02	-1.412318e+02	-1.405070e+02	
-1.459709e+02	-1.444842e+02	-1.437427e+02	
-1.492249e+02	-1.477050e+02	-1.469470e+02	
-1.524428e+02	-1.508902e+02	-1.501158e+02	
-1.556205e+02	-1.540355e+02	-1.532450e+02	
-1.587538e+02	-1.571368e+02	-1.563304e+02	
-1.618382e+02	-1.601899e+02	-1.593678e+02	
-1.648695e+02	-1.631903e+02	-1.623529e+02	
-1.678434e+02	-1.661339e+02	-1.652814e+02	
-1.707555e+02	-1.690163e+02	-1.681490e+02	
-1.736014e+02	-1.718332e+02	-1.709514e+02	
-1.763767e+02	-1.745803e+02	-1.736844e+02	
-1.790773e+02	-1.772534e+02	-1.763437e+02	
-1.816987e+02	-1.798481e+02	-1.789252e+02	
-1.842368e+02	-1.823603e+02	-1.814245e+02	
-1.866874e+02	-1.847859e+02	-1.838377e+02	
-1.890464e+02	-1.871209e+02	-1.861606e+02	
-1.913097e+02	-1.893612e+02	-1.883895e+02	
-1.934736e+02	-1.915030e+02	-1.905203e+02	
-1.955341e+02	-1.935425e+02	-1.925493e+02	
-1.974876e+02	-1.954761e+02	-1.944730e+02	
-1.993305e+02	-1.973003e+02	-1.962878e+02	
-2.010593e+02	-1.990115e+02	-1.979903e+02	
-2.026709e+02	-2.006067e+02	-1.995773e+02	
-2.041622e+02	-2.020827e+02	-2.010457e+02	
-2.055300e+02	-2.034367e+02	-2.023927e+02	
-2.067717e+02	-2.046657e+02	-2.036155e+02	
-2.078848e+02	-2.057674e+02	-2.047115e+02	
-2.088667e+02	-2.067394e+02	-2.056785e+02	
-2.097154e+02	-2.075794e+02	-2.065142e+02	
-2.104288e+02	-2.082855e+02	-2.072167e+02	
-2.110051e+02	-2.088560e+02	-2.077842e+02	
-2.114429e+02	-2.092893e+02	-2.082153e+02	
-2.117408e+02	-2.095842e+02	-2.085086e+02	
-2.118976e+02	-2.097394e+02	-2.086631e+02	
-2.119127e+02	-2.097543e+02	-2.086779e+02	
-2.117852e+02	-2.096282e+02	-2.085524e+02	
-2.115149e+02	-2.093606e+02	-2.082863e+02	
-2.111017e+02	-2.089516e+02	-2.078793e+02	
-2.105456e+02	-2.084012e+02	-2.073317e+02	
-2.098470e+02	-2.077097e+02	-2.066438e+02	
-2.090066e+02	-2.068778e+02	-2.058162e+02	
-2.080251e+02	-2.059064e+02	-2.048497e+02	
-2.069038e+02	-2.047964e+02	-2.037455e+02	
-2.056438e+02	-2.035493e+02	-2.025048e+02	
-2.042470e+02	-2.021667e+02	-2.011292e+02	
-2.027150e+02	-2.006503e+02	-1.996207e+02	
-2.010500e+02	-1.990023e+02	-1.979811e+02	
-1.992543e+02	-1.972249e+02	-1.962128e+02	
-1.973304e+02	-1.953206e+02	-1.943182e+02	
-1.952811e+02	-1.932921e+02	-1.923002e+02	
-1.931093e+02	-1.911425e+02	-1.901616e+02	
-1.908183e+02	-1.888748e+02	-1.879056e+02	
-1.884115e+02	-1.864925e+02	-1.855355e+02	
-1.858925e+02	-1.839992e+02	-1.830549e+02	
-1.832651e+02	-1.813985e+02	-1.804676e+02	
-1.805331e+02	-1.786944e+02	-1.777774e+02	
-1.777009e+02	-1.758910e+02	-1.749884e+02	
-1.747727e+02	-1.729926e+02	-1.721049e+02	
-1.717530e+02	-1.700036e+02	-1.691312e+02	
-1.686463e+02	-1.669286e+02	-1.660720e+02	
-1.654575e+02	-1.637723e+02	-1.629319e+02	
-1.621915e+02	-1.605395e+02	-1.597157e+02	
-1.588531e+02	-1.572352e+02	-1.564283e+02	
-1.554475e+02	-1.538643e+02	-1.530747e+02	
-1.519800e+02	-1.504320e+02	-1.496600e+02	
-1.484556e+02	-1.469436e+02	-1.461895e+02	
-1.448799e+02	-1.434042e+02	-1.426683e+02	
-1.412581e+02	-1.398193e+02	-1.391018e+02	
-1.375956e+02	-1.361942e+02	-1.354953e+02	
-1.338981e+02	-1.325343e+02	-1.318542e+02	
-1.301708e+02	-1.288450e+02	-1.281838e+02	
-1.264194e+02	-1.251318e+02	-1.244896e+02	
-1.226492e+02	-1.214000e+02	-1.207770e+02	
-1.188658e+02	-1.176552e+02	-1.170514e+02	
-1.150746e+02	-1.139026e+02	-1.133180e+02	
-1.112810e+02	-1.101476e+02	-1.095823e+02	
-1.074903e+02	-1.063955e+02	-1.058495e+02	
-1.037078e+02	-1.026515e+02	-1.021247e+02	
-9.993865e+01	-9.892076e+01	-9.841313e+01	
-9.618806e+01	-9.520837e+01	-9.471979e+01	
-9.246100e+01	-9.151927e+01	-9.104962e+01	
-8.876238e+01	-8.785832e+01	-8.740746e+01	
