-6.484856e-16	-6.476244e-16	-6.462604e-16	
4.484473e-02	4.475689e-02	4.495275e-02	
8.968796e-02	8.951285e-02	8.990506e-02	
1.345282e-01	1.342669e-01	1.348565e-01	
1.793640e-01	1.790182e-01	1.798065e-01	
2.241938e-01	2.237658e-01	2.247548e-01	
2.690162e-01	2.685088e-01	2.697009e-01	
3.138297e-01	3.132462e-01	3.146444e-01	
3.586328e-01	3.579771e-01	3.595847e-01	
4.034241e-01	4.027007e-01	4.045216e-01	
4.482023e-01	4.474160e-01	4.494546e-01	
4.929658e-01	4.921223e-01	4.943832e-01	
5.377132e-01	5.368185e-01	5.393071e-01	
5.824433e-01	5.815039e-01	5.842258e-01	
6.271546e-01	6.261777e-01	6.291391e-01	
6.718459e-01	6.708389e-01	6.740465e-01	
7.165157e-01	7.154869e-01	7.189476e-01	
7.611629e-01	7.601208e-01	7.638422e-01	
8.057861e-01	8.047398e-01	8.087298e-01	
8.503842e-01	8.493432e-01	8.536101e-01	
8.949559e-01	8.939303e-01	8.984828e-01	
9.395000e-01	9.385003e-01	9.433475e-01	
9.840155e-01	9.830525e-01	9.882040e-01	
1.028501e+00	1.027586e+00	1.033052e+00	
1.072956e+00	1.072101e+00	1.077891e+00	
1.117378e+00	1.116596e+00	1.122721e+00	
1.161768e+00	1.161070e+00	1.167542e+00	
1.206124e+00	1.205524e+00	1.212353e+00	
1.250444e+00	1.249956e+00	1.257155e+00	
1.294729e+00	1.294366e+00	1.301946e+00	
1.338977e+00	1.338753e+00	1.346727e+00	
1.383187e+00	1.383116e+00	1.391497e+00	
1.427358e+00	1.427456e+00	1.436257e+00	
1.471489e+00	1.471772e+00	1.481005e+00	
1.515581e+00	1.516062e+00	1.525743e+00	
1.559631e+00	1.560328e+00	1.570469e+00	
1.603639e+00	1.604567e+00	1.615183e+00	
1.647605e+00	1.648781e+00	1.659885e+00	
1.691527e+00	1.692967e+00	1.704576e+00	
1.735404e+00	1.737126e+00	1.749254e+00	
1.779237e+00	1.781258e+00	1.793919e+00	
1.823025e+00	1.825361e+00	1.838572e+00	
1.866765e+00	1.869435e+00	1.883211e+00	
1.910459e+00	1.913481e+00	1.927838e+00	
1.954105e+00	1.957496e+00	1.972450e+00	
1.997703e+00	2.001482e+00	2.017049e+00	
2.041251e+00	2.045436e+00	2.061633e+00	
2.084749e+00	2.089360e+00	2.106203e+00	
2.128197e+00	2.133252e+00	2.150758e+00	
2.171593e+00	2.177111e+00	2.195297e+00	
2.214938e+00	2.220937e+00	2.239820e+00	
2.258229e+00	2.264730e+00	2.284327e+00	
2.301467e+00	2.308489e+00	2.328817e+00	
2.344650e+00	2.352212e+00	2.373290e+00	
2.387777e+00	2.395900e+00	2.417744e+00	
2.430848e+00	2.439551e+00	2.462180e+00	
2.473862e+00	2.483165e+00	2.506596e+00	
2.516818e+00	2.526740e+00	2.550991e+00	
2.559714e+00	2.570276e+00	2.595365e+00	
2.602549e+00	2.613771e+00	2.639717e+00	
2.645323e+00	2.657225e+00	2.684045e+00	
2.688033e+00	2.700636e+00	2.728349e+00	
2.730679e+00	2.744003e+00	2.772627e+00	
2.773259e+00	2.787325e+00	2.816879e+00	
2.815772e+00	2.830599e+00	2.861102e+00	
2.858216e+00	2.873825e+00	2.905294e+00	
2.900588e+00	2.917001e+00	2.949455e+00	
2.942888e+00	2.960124e+00	2.993583e+00	
2.985113e+00	3.003194e+00	3.037675e+00	
3.027261e+00	3.046207e+00	3.081730e+00	
3.069330e+00	3.089161e+00	3.125745e+00	
3.111317e+00	3.132055e+00	3.169718e+00	
3.153220e+00	3.174885e+00	3.213646e+00	
3.195036e+00	3.217648e+00	3.257527e+00	
3.236761e+00	3.260343e+00	3.301358e+00	
3.278393e+00	3.302964e+00	3.345135e+00	
3.319929e+00	3.345510e+00	3.388855e+00	
3.361363e+00	3.387976e+00	3.432515e+00	
3.402694e+00	3.430359e+00	3.476110e+00	
3.443916e+00	3.472654e+00	3.519636e+00	
3.485026e+00	3.514858e+00	3.563090e+00	
3.526018e+00	3.556964e+00	3.606467e+00	
3.566887e+00	3.598969e+00	3.649760e+00	
3.607628e+00	3.640867e+00	3.692966e+00	
3.648236e+00	3.682653e+00	3.736079e+00	
3.688705e+00	3.724320e+00	3.779091e+00	
3.729027e+00	3.765861e+00	3.821998e+00	
3.769197e+00	3.807271e+00	3.864792e+00	
3.809206e+00	3.848541e+00	3.907466e+00	
3.849048e+00	3.889665e+00	3.950012e+00	
3.888713e+00	3.930633e+00	3.992422e+00	
3.928194e+00	3.971438e+00	4.034687e+00	
3.967481e+00	4.012069e+00	4.076798e+00	
4.006564e+00	4.052518e+00	4.118746e+00	
4.045432e+00	4.092773e+00	4.160518e+00	
4.084076e+00	4.132824e+00	4.202106e+00	
4.122482e+00	4.172658e+00	4.243496e+00	
4.160638e+00	4.212263e+00	4.284676e+00	
4.198531e+00	4.251627e+00	4.325632e+00	
4.236147e+00	4.290734e+00	4.366352e+00	
4.273471e+00	4.329570e+00	4.406819e+00	
4.310487e+00	4.368118e+00	4.447017e+00	
4.347178e+00	4.406363e+00	4.486930e+00	
4.383526e+00	4.444286e+00	4.526540e+00	
4.419512e+00	4.481867e+00	4.565827e+00	
4.455115e+00	4.519087e+00	4.604771e+00	
4.490315e+00	4.555924e+00	4.643350e+00	
4.525088e+00	4.592356e+00	4.681542e+00	
4.559410e+00	4.628357e+00	4.719323e+00	
4.593255e+00	4.663903e+00	4.756665e+00	
4.626595e+00	4.698965e+00	4.793542e+00	
4.659402e+00	4.733514e+00	4.829924e+00	
4.691645e+00	4.767520e+00	4.865781e+00	
4.723290e+00	4.800949e+00	4.901078e+00	
4.754301e+00	4.833766e+00	4.935781e+00	
4.784643e+00	4.865934e+00	4.969852e+00	
4.814274e+00	4.897412e+00	5.003251e+00	
4.843153e+00	4.928159e+00	5.035935e+00	
4.871233e+00	4.958129e+00	5.067859e+00	
4.898467e+00	4.987273e+00	5.098974e+00	
4.924803e+00	5.015540e+00	5.129228e+00	
4.950185e+00	5.042875e+00	5.158567e+00	
4.974556e+00	5.069220e+00	5.186931e+00	
4.997852e+00	5.094511e+00	5.214257e+00	
5.020006e+00	5.118680e+00	5.240477e+00	
5.040945e+00	5.141657e+00	5.265520e+00	
5.060594e+00	5.163365e+00	5.289308e+00	
5.078868e+00	5.183719e+00	5.311759e+00	
5.095680e+00	5.202633e+00	5.332782e+00	
5.110935e+00	5.220011e+00	5.352284e+00	
5.124529e+00	5.235750e+00	5.370162e+00	
5.136353e+00	5.249742e+00	5.386304e+00	
5.146288e+00	5.261866e+00	5.400594e+00	
5.154206e+00	5.271997e+00	5.412902e+00	
5.159970e+00	5.279995e+00	5.423091e+00	
5.163429e+00	5.285712e+00	5.431011e+00	
5.164423e+00	5.288987e+00	5.436501e+00	
5.162775e+00	5.289646e+00	5.439386e+00	
5.158296e+00	5.287497e+00	5.439477e+00	
5.150778e+00	5.282336e+00	5.436566e+00	
5.139996e+00	5.273936e+00	5.430428e+00	
5.125702e+00	5.262052e+00	5.420818e+00	
5.107626e+00	5.246416e+00	5.407468e+00	
5.085473e+00	5.226733e+00	5.390082e+00	
5.058915e+00	5.202678e+00	5.368338e+00	
5.027594e+00	5.173893e+00	5.341877e+00	
4.991110e+00	5.139983e+00	5.310305e+00	
4.949023e+00	5.100510e+00	5.273185e+00	
4.900838e+00	5.054983e+00	5.230029e+00	
