-8.109842e-16	-8.133461e-16	-8.173107e-16	
-4.950613e-02	-4.890984e-02	-4.851301e-02	
-9.900594e-02	-9.781331e-02	-9.701963e-02	
-1.484931e-01	-1.467040e-01	-1.455135e-01	
-1.979613e-01	-1.955757e-01	-1.939882e-01	
-2.474044e-01	-2.444219e-01	-2.424374e-01	
-2.968160e-01	-2.932365e-01	-2.908549e-01	
-3.461901e-01	-3.420131e-01	-3.392344e-01	
-3.955205e-01	-3.907458e-01	-3.875698e-01	
-4.448012e-01	-4.394283e-01	-4.358550e-01	
-4.940263e-01	-4.880548e-01	-4.840839e-01	
-5.431899e-01	-5.366192e-01	-5.322506e-01	
-5.922863e-01	-5.851159e-01	-5.803494e-01	
-6.413098e-01	-6.335391e-01	-6.283745e-01	
-6.902550e-01	-6.818833e-01	-6.763203e-01	
-7.391164e-01	-7.301430e-01	-7.241815e-01	
-7.878889e-01	-7.783129e-01	-7.719527e-01	
-8.365673e-01	-8.263880e-01	-8.196287e-01	
-8.851466e-01	-8.743631e-01	-8.672045e-01	
-9.336222e-01	-9.222335e-01	-9.146752e-01	
-9.819893e-01	-9.699945e-01	-9.620362e-01	
-1.030243e+00	-1.017642e+00	-1.009283e+00	
-1.078380e+00	-1.065170e+00	-1.056411e+00	
-1.126396e+00	-1.112577e+00	-1.103416e+00	
-1.174286e+00	-1.159857e+00	-1.150294e+00	
-1.222048e+00	-1.207006e+00	-1.197042e+00	
-1.269677e+00	-1.254022e+00	-1.243656e+00	
-1.317170e+00	-1.300901e+00	-1.290131e+00	
-1.364524e+00	-1.347639e+00	-1.336466e+00	
-1.411735e+00	-1.394234e+00	-1.382656e+00	
-1.458802e+00	-1.440682e+00	-1.428700e+00	
-1.505721e+00	-1.486981e+00	-1.474594e+00	
-1.552491e+00	-1.533129e+00	-1.520336e+00	
-1.599108e+00	-1.579123e+00	-1.565923e+00	
-1.645571e+00	-1.624961e+00	-1.611354e+00	
-1.691877e+00	-1.670641e+00	-1.656626e+00	
-1.738026e+00	-1.716161e+00	-1.701738e+00	
-1.784016e+00	-1.761520e+00	-1.746687e+00	
-1.829845e+00	-1.806717e+00	-1.791473e+00	
-1.875511e+00	-1.851750e+00	-1.836095e+00	
-1.921015e+00	-1.896618e+00	-1.880550e+00	
-1.966355e+00	-1.941320e+00	-1.924839e+00	
-2.011531e+00	-1.985855e+00	-1.968960e+00	
-2.056541e+00	-2.030223e+00	-2.012912e+00	
-2.101385e+00	-2.074423e+00	-2.056696e+00	
-2.146063e+00	-2.118455e+00	-2.100310e+00	
-2.190575e+00	-2.162318e+00	-2.143754e+00	
-2.234921e+00	-2.206013e+00	-2.187028e+00	
-2.279100e+00	-2.249538e+00	-2.230132e+00	
-2.323112e+00	-2.292895e+00	-2.273066e+00	
-2.366958e+00	-2.336082e+00	-2.315829e+00	
-2.410638e+00	-2.379101e+00	-2.358422e+00	
-2.454152e+00	-2.421951e+00	-2.400844e+00	
-2.497500e+00	-2.464633e+00	-2.443097e+00	
-2.540683e+00	-2.507147e+00	-2.485180e+00	
-2.583701e+00	-2.549492e+00	-2.527092e+00	
-2.626553e+00	-2.591670e+00	-2.568836e+00	
-2.669241e+00	-2.633681e+00	-2.610409e+00	
-2.711765e+00	-2.675524e+00	-2.651814e+00	
-2.754125e+00	-2.717199e+00	-2.693049e+00	
-2.796320e+00	-2.758708e+00	-2.734114e+00	
-2.838352e+00	-2.800050e+00	-2.775011e+00	
-2.880220e+00	-2.841224e+00	-2.815738e+00	
-2.921925e+00	-2.882232e+00	-2.856295e+00	
-2.963465e+00	-2.923072e+00	-2.896682e+00	
-3.004841e+00	-2.963744e+00	-2.936898e+00	
-3.046052e+00	-3.004247e+00	-2.976943e+00	
-3.087097e+00	-3.044581e+00	-3.016816e+00	
