-1.064179e-15	-1.064690e-15	-1.065278e-15	-1.065939e-15	-1.066674e-15	-1.067482e-15	-1.068361e-15	-1.069310e-15	-1.070328e-15	-1.071416e-15	-1.072571e-15	-1.073792e-15	-1.075079e-15	-1.076432e-15	-1.077848e-15	-1.079328e-15	-1.080870e-15	-1.082475e-15	-1.084140e-15	-1.085865e-15	-1.087651e-15	-1.089495e-15	-1.091397e-15	-1.093358e-15	-1.095375e-15	-1.097449e-15	-1.099580e-15	-1.101765e-15	-1.104006e-15	-1.106301e-15	-1.108651e-15	-1.111054e-15	-1.113510e-15	-1.116020e-15	-1.118582e-15	-1.121196e-15	-1.123862e-15	-1.126580e-15	-1.129349e-15	-1.132170e-15	-1.135041e-15	-1.137964e-15	-1.140937e-15	-1.143961e-15	-1.147035e-15	-1.150160e-15	-1.153335e-15	-1.156560e-15	-1.159836e-15	-1.163163e-15	-1.166539e-15	-1.169967e-15	-1.173444e-15	-1.176973e-15	-1.180553e-15	-1.184183e-15	-1.187865e-15	-1.191599e-15	-1.195385e-15	-1.199222e-15	-1.203112e-15	-1.207055e-15	-1.211051e-15	-1.215100e-15	-1.219203e-15	-1.223361e-15	-1.227574e-15	-1.231842e-15	-1.236166e-15	-1.240546e-15	-1.244984e-15	-1.249479e-15	-1.254032e-15	-1.258645e-15	-1.263317e-15	-1.268050e-15	-1.272843e-15	
-5.021438e-02	-4.889270e-02	-4.757105e-02	-4.624941e-02	-4.492779e-02	-4.360618e-02	-4.228460e-02	-4.096303e-02	-3.964147e-02	-3.831993e-02	-3.699841e-02	-3.567690e-02	-3.435541e-02	-3.303393e-02	-3.171246e-02	-3.039101e-02	-2.906957e-02	-2.774814e-02	-2.642672e-02	-2.510532e-02	-2.378392e-02	-2.246254e-02	-2.114116e-02	-1.981979e-02	-1.849844e-02	-1.717709e-02	-1.585574e-02	-1.453441e-02	-1.321308e-02	-1.189175e-02	-1.057043e-02	-9.249120e-03	-7.927810e-03	-6.606503e-03	-5.285199e-03	-3.963897e-03	-2.642597e-03	-1.321298e-03	-2.620180e-14	1.321298e-03	2.642597e-03	3.963897e-03	5.285199e-03	6.606503e-03	7.927810e-03	9.249120e-03	1.057043e-02	1.189175e-02	1.321308e-02	1.453441e-02	1.585574e-02	1.717709e-02	1.849844e-02	1.981979e-02	2.114116e-02	2.246254e-02	2.378392e-02	2.510532e-02	2.642672e-02	2.774814e-02	2.906957e-02	3.039101e-02	3.171246e-02	3.303393e-02	3.435541e-02	3.567690e-02	3.699841e-02	3.831993e-02	3.964147e-02	4.096303e-02	4.228460e-02	4.360618e-02	4.492779e-02	4.624941e-02	4.757105e-02	4.889270e-02	5.021438e-02	
-1.004307e-01	-9.778734e-02	-9.514398e-02	-9.250065e-02	-8.985736e-02	-8.721410e-02	-8.457087e-02	-8.192768e-02	-7.928452e-02	-7.664139e-02	-7.399829e-02	-7.135523e-02	-6.871219e-02	-6.606917e-02	-6.342619e-02	-6.078323e-02	-5.814030e-02	-5.549739e-02	-5.285450e-02	-5.021164e-02	-4.756880e-02	-4.492597e-02	-4.228317e-02	-3.964038e-02	-3.699761e-02	-3.435486e-02	-3.171212e-02	-2.906940e-02	-2.642668e-02	-2.378398e-02	-2.114129e-02	-1.849861e-02	-1.585594e-02	-1.321327e-02	-1.057061e-02	-7.927953e-03	-5.285300e-03	-2.642649e-03	-5.119438e-14	2.642649e-03	5.285300e-03	7.927953e-03	1.057061e-02	1.321327e-02	1.585594e-02	1.849861e-02	2.114129e-02	2.378398e-02	2.642668e-02	2.906940e-02	3.171212e-02	3.435486e-02	3.699761e-02	3.964038e-02	4.228317e-02	4.492597e-02	4.756880e-02	5.021164e-02	5.285450e-02	5.549739e-02	5.814030e-02	6.078323e-02	6.342619e-02	6.606917e-02	6.871219e-02	7.135523e-02	7.399829e-02	7.664139e-02	7.928452e-02	8.192768e-02	8.457087e-02	8.721410e-02	8.985736e-02	9.250065e-02	9.514398e-02	9.778734e-02	1.004307e-01	
-1.506511e-01	-1.466858e-01	-1.427207e-01	-1.387556e-01	-1.347905e-01	-1.308255e-01	-1.268605e-01	-1.228956e-01	-1.189307e-01	-1.149659e-01	-1.110011e-01	-1.070364e-01	-1.030717e-01	-9.910705e-02	-9.514244e-02	-9.117787e-02	-8.721334e-02	-8.324885e-02	-7.928439e-02	-7.531996e-02	-7.135557e-02	-6.739120e-02	-6.342686e-02	-5.946255e-02	-5.549827e-02	-5.153401e-02	-4.756977e-02	-4.360555e-02	-3.964135e-02	-3.567716e-02	-3.171300e-02	-2.774884e-02	-2.378470e-02	-1.982057e-02	-1.585644e-02	-1.189233e-02	-7.928214e-03	-3.964106e-03	-7.607827e-14	3.964106e-03	7.928214e-03	1.189233e-02	1.585644e-02	1.982057e-02	2.378470e-02	2.774884e-02	3.171300e-02	3.567716e-02	3.964135e-02	4.360555e-02	4.756977e-02	5.153401e-02	5.549827e-02	5.946255e-02	6.342686e-02	6.739120e-02	7.135557e-02	7.531996e-02	7.928439e-02	8.324885e-02	8.721334e-02	9.117787e-02	9.514244e-02	9.910705e-02	1.030717e-01	1.070364e-01	1.110011e-01	1.149659e-01	1.189307e-01	1.228956e-01	1.268605e-01	1.308255e-01	1.347905e-01	1.387556e-01	1.427207e-01	1.466858e-01	1.506511e-01	
-2.008774e-01	-1.955901e-01	-1.903030e-01	-1.850159e-01	-1.797289e-01	-1.744420e-01	-1.691551e-01	-1.638683e-01	-1.585816e-01	-1.532949e-01	-1.480083e-01	-1.427218e-01	-1.374353e-01	-1.321489e-01	-1.268625e-01	-1.215761e-01	-1.162899e-01	-1.110036e-01	-1.057174e-01	-1.004313e-01	-9.514518e-02	-8.985911e-02	-8.457308e-02	-7.928709e-02	-7.400113e-02	-6.871521e-02	-6.342931e-02	-5.814344e-02	-5.285759e-02	-4.757177e-02	-4.228596e-02	-3.700018e-02	-3.171441e-02	-2.642865e-02	-2.114291e-02	-1.585717e-02	-1.057145e-02	-5.285722e-03	-1.013175e-13	5.285722e-03	1.057145e-02	1.585717e-02	2.114291e-02	2.642865e-02	3.171441e-02	3.700018e-02	4.228596e-02	4.757177e-02	5.285759e-02	5.814344e-02	6.342931e-02	6.871521e-02	7.400113e-02	7.928709e-02	8.457308e-02	8.985911e-02	9.514518e-02	1.004313e-01	1.057174e-01	1.110036e-01	1.162899e-01	1.215761e-01	1.268625e-01	1.321489e-01	1.374353e-01	1.427218e-01	1.480083e-01	1.532949e-01	1.585816e-01	1.638683e-01	1.691551e-01	1.744420e-01	1.797289e-01	1.850159e-01	1.903030e-01	1.955901e-01	2.008774e-01	
-2.511115e-01	-2.445021e-01	-2.378928e-01	-2.312836e-01	-2.246745e-01	-2.180654e-01	-2.114565e-01	-2.048476e-01	-1.982388e-01	-1.916301e-01	-1.850214e-01	-1.784128e-01	-1.718043e-01	-1.651959e-01	-1.585875e-01	-1.519792e-01	-1.453710e-01	-1.387628e-01	-1.321547e-01	-1.255466e-01	-1.189386e-01	-1.123306e-01	-1.057227e-01	-9.911478e-02	-9.250694e-02	-8.589914e-02	-7.929137e-02	-7.268364e-02	-6.607594e-02	-5.946826e-02	-5.286062e-02	-4.625299e-02	-3.964538e-02	-3.303779e-02	-2.643022e-02	-1.982265e-02	-1.321510e-02	-6.607547e-03	-1.261754e-13	6.607547e-03	1.321510e-02	1.982265e-02	2.643022e-02	3.303779e-02	3.964538e-02	4.625299e-02	5.286062e-02	5.946826e-02	6.607594e-02	7.268364e-02	7.929137e-02	8.589914e-02	9.250694e-02	9.911478e-02	1.057227e-01	1.123306e-01	1.189386e-01	1.255466e-01	1.321547e-01	1.387628e-01	1.453710e-01	1.519792e-01	1.585875e-01	1.651959e-01	1.718043e-01	1.784128e-01	1.850214e-01	1.916301e-01	1.982388e-01	2.048476e-01	2.114565e-01	2.180654e-01	2.246745e-01	2.312836e-01	2.378928e-01	2.445021e-01	2.511115e-01	
-3.013555e-01	-2.934237e-01	-2.854920e-01	-2.775603e-01	-2.696288e-01	-2.616974e-01	-2.537661e-01	-2.458349e-01	-2.379038e-01	-2.299727e-01	-2.220418e-01	-2.141109e-01	-2.061801e-01	-1.982495e-01	-1.903188e-01	-1.823883e-01	-1.744578e-01	-1.665274e-01	-1.585971e-01	-1.506669e-01	-1.427367e-01	-1.348065e-01	-1.268764e-01	-1.189464e-01	-1.110164e-01	-1.030865e-01	-9.515658e-02	-8.722672e-02	-7.929690e-02	-7.136712e-02	-6.343736e-02	-5.550763e-02	-4.757793e-02	-3.964824e-02	-3.171857e-02	-2.378892e-02	-1.585927e-02	-7.929635e-03	-1.509837e-13	7.929635e-03	1.585927e-02	2.378892e-02	3.171857e-02	3.964824e-02	4.757793e-02	5.550763e-02	6.343736e-02	7.136712e-02	7.929690e-02	8.722672e-02	9.515658e-02	1.030865e-01	1.110164e-01	1.189464e-01	1.268764e-01	1.348065e-01	1.427367e-01	1.506669e-01	1.585971e-01	1.665274e-01	1.744578e-01	1.823883e-01	1.903188e-01	1.982495e-01	2.061801e-01	2.141109e-01	2.220418e-01	2.299727e-01	2.379038e-01	2.458349e-01	2.537661e-01	2.616974e-01	2.696288e-01	2.775603e-01	2.854920e-01	2.934237e-01	3.013555e-01	
-3.516113e-01	-3.423567e-01	-3.331022e-01	-3.238479e-01	-3.145937e-01	-3.053396e-01	-2.960857e-01	-2.868318e-01	-2.775780e-01	-2.683244e-01	-2.590708e-01	-2.498174e-01	-2.405640e-01	-2.313108e-01	-2.220576e-01	-2.128046e-01	-2.035516e-01	-1.942987e-01	-1.850458e-01	-1.757931e-01	-1.665404e-01	-1.572878e-01	-1.480352e-01	-1.387827e-01	-1.295303e-01	-1.202779e-01	-1.110255e-01	-1.017732e-01	-9.252100e-02	-8.326879e-02	-7.401661e-02	-6.476447e-02	-5.551235e-02	-4.626026e-02	-3.700818e-02	-2.775612e-02	-1.850408e-02	-9.252036e-03	-1.755851e-13	9.252036e-03	1.850408e-02	2.775612e-02	3.700818e-02	4.626026e-02	5.551235e-02	6.476447e-02	7.401661e-02	8.326879e-02	9.252100e-02	1.017732e-01	1.110255e-01	1.202779e-01	1.295303e-01	1.387827e-01	1.480352e-01	1.572878e-01	1.665404e-01	1.757931e-01	1.850458e-01	1.942987e-01	2.035516e-01	2.128046e-01	2.220576e-01	2.313108e-01	2.405640e-01	2.498174e-01	2.590708e-01	2.683244e-01	2.775780e-01	2.868318e-01	2.960857e-01	3.053396e-01	3.145937e-01	3.238479e-01	3.331022e-01	3.423567e-01	3.516113e-01	
-4.018806e-01	-3.913030e-01	-3.807255e-01	-3.701481e-01	-3.595708e-01	-3.489937e-01	-3.384167e-01	-3.278399e-01	-3.172631e-01	-3.066865e-01	-2.961100e-01	-2.855336e-01	-2.749573e-01	-2.643812e-01	-2.538051e-01	-2.432291e-01	-2.326532e-01	-2.220775e-01	-2.115018e-01	-2.009261e-01	-1.903506e-01	-1.797751e-01	-1.691998e-01	-1.586244e-01	-1.480492e-01	-1.374740e-01	-1.268989e-01	-1.163238e-01	-1.057487e-01	-9.517373e-02	-8.459877e-02	-7.402385e-02	-6.344896e-02	-5.287409e-02	-4.229925e-02	-3.172442e-02	-2.114961e-02	-1.057480e-02	-2.006577e-13	1.057480e-02	2.114961e-02	3.172442e-02	4.229925e-02	5.287409e-02	6.344896e-02	7.402385e-02	8.459877e-02	9.517373e-02	1.057487e-01	1.163238e-01	1.268989e-01	1.374740e-01	1.480492e-01	1.586244e-01	1.691998e-01	1.797751e-01	1.903506e-01	2.009261e-01	2.115018e-01	2.220775e-01	2.326532e-01	2.432291e-01	2.538051e-01	2.643812e-01	2.749573e-01	2.855336e-01	2.961100e-01	3.066865e-01	3.172631e-01	3.278399e-01	3.384167e-01	3.489937e-01	3.595708e-01	3.701481e-01	3.807255e-01	3.913030e-01	4.018806e-01	
-4.521655e-01	-4.402644e-01	-4.283634e-01	-4.164625e-01	-4.045618e-01	-3.926613e-01	-3.807609e-01	-3.688606e-01	-3.569605e-01	-3.450605e-01	-3.331607e-01	-3.212609e-01	-3.093613e-01	-2.974618e-01	-2.855624e-01	-2.736631e-01	-2.617640e-01	-2.498649e-01	-2.379659e-01	-2.260670e-01	-2.141682e-01	-2.022695e-01	-1.903709e-01	-1.784724e-01	-1.665739e-01	-1.546755e-01	-1.427771e-01	-1.308788e-01	-1.189806e-01	-1.070824e-01	-9.518423e-02	-8.328612e-02	-7.138804e-02	-5.948999e-02	-4.759196e-02	-3.569395e-02	-2.379596e-02	-1.189798e-02	-2.254618e-13	1.189798e-02	2.379596e-02	3.569395e-02	4.759196e-02	5.948999e-02	7.138804e-02	8.328612e-02	9.518423e-02	1.070824e-01	1.189806e-01	1.308788e-01	1.427771e-01	1.546755e-01	1.665739e-01	1.784724e-01	1.903709e-01	2.022695e-01	2.141682e-01	2.260670e-01	2.379659e-01	2.498649e-01	2.617640e-01	2.736631e-01	2.855624e-01	2.974618e-01	3.093613e-01	3.212609e-01	3.331607e-01	3.450605e-01	3.569605e-01	3.688606e-01	3.807609e-01	3.926613e-01	4.045618e-01	4.164625e-01	4.283634e-01	4.402644e-01	4.521655e-01	
-5.024677e-01	-4.892426e-01	-4.760177e-01	-4.627929e-01	-4.495684e-01	-4.363439e-01	-4.231197e-01	-4.098956e-01	-3.966716e-01	-3.834478e-01	-3.702241e-01	-3.570006e-01	-3.437772e-01	-3.305539e-01	-3.173307e-01	-3.041077e-01	-2.908848e-01	-2.776620e-01	-2.644393e-01	-2.512167e-01	-2.379942e-01	-2.247718e-01	-2.115494e-01	-1.983272e-01	-1.851050e-01	-1.718829e-01	-1.586609e-01	-1.454389e-01	-1.322170e-01	-1.189952e-01	-1.057734e-01	-9.255161e-02	-7.932988e-02	-6.610819e-02	-5.288652e-02	-3.966487e-02	-2.644324e-02	-1.322162e-02	-2.503794e-13	1.322162e-02	2.644324e-02	3.966487e-02	5.288652e-02	6.610819e-02	7.932988e-02	9.255161e-02	1.057734e-01	1.189952e-01	1.322170e-01	1.454389e-01	1.586609e-01	1.718829e-01	1.851050e-01	1.983272e-01	2.115494e-01	2.247718e-01	2.379942e-01	2.512167e-01	2.644393e-01	2.776620e-01	2.908848e-01	3.041077e-01	3.173307e-01	3.305539e-01	3.437772e-01	3.570006e-01	3.702241e-01	3.834478e-01	3.966716e-01	4.098956e-01	4.231197e-01	4.363439e-01	4.495684e-01	4.627929e-01	4.760177e-01	4.892426e-01	5.024677e-01	
