-2.732585e+14	-2.642091e+14	-2.573951e+14	-2.523667e+14	-2.487675e+14	-2.463145e+14	-2.447820e+14	-2.439901e+14	-2.437950e+14	-2.440816e+14	-2.447578e+14	-2.457503e+14	-2.470009e+14	-2.484636e+14	-2.501026e+14	-2.518906e+14	-2.538070e+14	-2.558376e+14	-2.579731e+14	-2.602088e+14	-2.625437e+14	-2.649810e+14	-2.675269e+14	-2.701912e+14	-2.729871e+14	-2.759313e+14	-2.790443e+14	-2.823510e+14	-2.858810e+14	-2.896697e+14	-2.937589e+14	-2.981988e+14	-3.030495e+14	-3.083831e+14	-3.142872e+14	-3.208686e+14	-3.282583e+14	-3.366184e+14	-3.461508e+14	-3.571085e+14	-3.698108e+14	-3.846627e+14	-4.021809e+14	
-9.245344e+28	-8.716561e+28	-8.232739e+28	-7.791384e+28	-7.390218e+28	-7.027172e+28	-6.700374e+28	-6.408138e+28	-6.148957e+28	-5.921493e+28	-5.724573e+28	-5.557182e+28	-5.418456e+28	-5.307679e+28	-5.224280e+28	-5.167830e+28	-5.138036e+28	-5.134745e+28	-5.157940e+28	-5.207741e+28	-5.284404e+28	-5.388326e+28	-5.520041e+28	-5.680231e+28	-5.869719e+28	-6.089486e+28	-6.340662e+28	-6.624546e+28	-6.942600e+28	-7.296465e+28	-7.687968e+28	-8.119126e+28	-8.592164e+28	-9.109523e+28	-9.673870e+28	-1.028812e+29	-1.095543e+29	-1.167926e+29	-1.246333e+29	-1.331169e+29	-1.422871e+29	-1.521913e+29	-1.628805e+29	
-1.847506e+29	-1.741839e+29	-1.645156e+29	-1.556960e+29	-1.476794e+29	-1.404247e+29	-1.338942e+29	-1.280544e+29	-1.228752e+29	-1.183297e+29	-1.143947e+29	-1.110497e+29	-1.082775e+29	-1.060638e+29	-1.043973e+29	-1.032692e+29	-1.026739e+29	-1.026081e+29	-1.030716e+29	-1.040668e+29	-1.055988e+29	-1.076754e+29	-1.103075e+29	-1.135086e+29	-1.172952e+29	-1.216868e+29	-1.267061e+29	-1.323789e+29	-1.387346e+29	-1.458060e+29	-1.536294e+29	-1.622453e+29	-1.716980e+29	-1.820365e+29	-1.933139e+29	-2.055884e+29	-2.189234e+29	-2.333877e+29	-2.490559e+29	-2.660087e+29	-2.843336e+29	-3.041252e+29	-3.254856e+29	
-2.767355e+29	-2.609078e+29	-2.464258e+29	-2.332150e+29	-2.212071e+29	-2.103403e+29	-2.005584e+29	-1.918111e+29	-1.840532e+29	-1.772446e+29	-1.713503e+29	-1.663399e+29	-1.621875e+29	-1.588717e+29	-1.563754e+29	-1.546857e+29	-1.537939e+29	-1.536954e+29	-1.543896e+29	-1.558803e+29	-1.581750e+29	-1.612856e+29	-1.652282e+29	-1.700231e+29	-1.756949e+29	-1.822731e+29	-1.897914e+29	-1.982887e+29	-2.078088e+29	-2.184009e+29	-2.301195e+29	-2.430251e+29	-2.571843e+29	-2.726701e+29	-2.895624e+29	-3.079483e+29	-3.279226e+29	-3.495885e+29	-3.730576e+29	-3.984510e+29	-4.258997e+29	-4.555453e+29	-4.875407e+29	
-3.682532e+29	-3.471912e+29	-3.279200e+29	-3.103402e+29	-2.943613e+29	-2.799008e+29	-2.668840e+29	-2.552439e+29	-2.449204e+29	-2.358602e+29	-2.280167e+29	-2.213493e+29	-2.158236e+29	-2.114113e+29	-2.080894e+29	-2.058409e+29	-2.046542e+29	-2.045231e+29	-2.054470e+29	-2.074306e+29	-2.104842e+29	-2.146235e+29	-2.198699e+29	-2.262504e+29	-2.337980e+29	-2.425516e+29	-2.525562e+29	-2.638637e+29	-2.765321e+29	-2.906270e+29	-3.062210e+29	-3.233946e+29	-3.422363e+29	-3.628433e+29	-3.853219e+29	-4.097881e+29	-4.363681e+29	-4.651990e+29	-4.964294e+29	-5.302205e+29	-5.667466e+29	-6.061961e+29	-6.487725e+29	
-4.591498e+29	-4.328889e+29	-4.088610e+29	-3.869420e+29	-3.670190e+29	-3.489891e+29	-3.327594e+29	-3.182461e+29	-3.053745e+29	-2.940780e+29	-2.842984e+29	-2.759852e+29	-2.690957e+29	-2.635942e+29	-2.594524e+29	-2.566489e+29	-2.551693e+29	-2.550058e+29	-2.561578e+29	-2.586310e+29	-2.624384e+29	-2.675994e+29	-2.741408e+29	-2.820962e+29	-2.915068e+29	-3.024210e+29	-3.148951e+29	-3.289936e+29	-3.447890e+29	-3.623630e+29	-3.818061e+29	-4.032186e+29	-4.267110e+29	-4.524045e+29	-4.804316e+29	-5.109368e+29	-5.440775e+29	-5.800248e+29	-6.189639e+29	-6.610957e+29	-7.066376e+29	-7.558245e+29	-8.089101e+29	
-5.492728e+29	-5.178574e+29	-4.891132e+29	-4.628920e+29	-4.390584e+29	-4.174896e+29	-3.980743e+29	-3.807123e+29	-3.653141e+29	-3.518003e+29	-3.401012e+29	-3.301563e+29	-3.219145e+29	-3.153332e+29	-3.103784e+29	-3.070246e+29	-3.052546e+29	-3.050590e+29	-3.064371e+29	-3.093958e+29	-3.139504e+29	-3.201245e+29	-3.279498e+29	-3.374668e+29	-3.487244e+29	-3.617809e+29	-3.767035e+29	-3.935692e+29	-4.124651e+29	-4.334885e+29	-4.567479e+29	-4.823634e+29	-5.104669e+29	-5.412036e+29	-5.747319e+29	-6.112248e+29	-6.508705e+29	-6.938735e+29	-7.404557e+29	-7.908573e+29	-8.453382e+29	-9.041797e+29	-9.676850e+29	
-6.384722e+29	-6.019551e+29	-5.685429e+29	-5.380635e+29	-5.103594e+29	-4.852880e+29	-4.627197e+29	-4.425382e+29	-4.246395e+29	-4.089311e+29	-3.953320e+29	-3.837722e+29	-3.741919e+29	-3.665418e+29	-3.607824e+29	-3.568840e+29	-3.548265e+29	-3.545992e+29	-3.562010e+29	-3.596402e+29	-3.649345e+29	-3.721112e+29	-3.812073e+29	-3.922698e+29	-4.053557e+29	-4.205325e+29	-4.378784e+29	-4.574831e+29	-4.794475e+29	-5.038850e+29	-5.309217e+29	-5.606969e+29	-5.933644e+29	-6.290925e+29	-6.680657e+29	-7.104848e+29	-7.565688e+29	-8.065553e+29	-8.607022e+29	-9.192888e+29	-9.826173e+29	-1.051014e+30	-1.124833e+30	
-7.265999e+29	-6.850423e+29	-6.470184e+29	-6.123319e+29	-5.808039e+29	-5.522718e+29	-5.265884e+29	-5.036213e+29	-4.832520e+29	-4.653754e+29	-4.498993e+29	-4.367439e+29	-4.258413e+29	-4.171353e+29	-4.105809e+29	-4.061444e+29	-4.038028e+29	-4.035442e+29	-4.053671e+29	-4.092810e+29	-4.153061e+29	-4.234734e+29	-4.338250e+29	-4.464144e+29	-4.613065e+29	-4.785781e+29	-4.983184e+29	-5.206290e+29	-5.456252e+29	-5.734358e+29	-6.042043e+29	-6.380894e+29	-6.752659e+29	-7.159256e+29	-7.602781e+29	-8.085524e+29	-8.609973e+29	-9.178834e+29	-9.795041e+29	-1.046177e+30	-1.118247e+30	-1.196085e+30	-1.280092e+30	
-8.135108e+29	-7.669824e+29	-7.244103e+29	-6.855748e+29	-6.502756e+29	-6.183308e+29	-5.895753e+29	-5.638611e+29	-5.410553e+29	-5.210404e+29	-5.037132e+29	-4.889842e+29	-4.767775e+29	-4.670301e+29	-4.596917e+29	-4.547246e+29	-4.521030e+29	-4.518134e+29	-4.538544e+29	-4.582364e+29	-4.649821e+29	-4.741263e+29	-4.857162e+29	-4.998115e+29	-5.164848e+29	-5.358224e+29	-5.579238e+29	-5.829031e+29	-6.108891e+29	-6.420262e+29	-6.764751e+29	-7.144133e+29	-7.560366e+29	-8.015597e+29	-8.512174e+29	-9.052659e+29	-9.639839e+29	-1.027674e+30	-1.096666e+30	-1.171314e+30	-1.252004e+30	-1.339152e+30	-1.433208e+30	
