-5.757211e-17	-5.566551e-17	-5.422989e-17	-5.317047e-17	-5.241217e-17	-5.189534e-17	-5.157247e-17	-5.140564e-17	-5.136453e-17	-5.142490e-17	-5.156737e-17	-5.177649e-17	-5.203997e-17	-5.234815e-17	-5.269346e-17	-5.307016e-17	-5.347393e-17	-5.390176e-17	-5.435168e-17	-5.482270e-17	-5.531465e-17	-5.582814e-17	-5.636453e-17	-5.692587e-17	-5.751492e-17	-5.813523e-17	-5.879111e-17	-5.948779e-17	-6.023152e-17	-6.102973e-17	-6.189128e-17	-6.282672e-17	-6.384869e-17	-6.497242e-17	-6.621634e-17	-6.760295e-17	-6.915987e-17	-7.092124e-17	-7.292960e-17	-7.523825e-17	-7.791447e-17	-8.104356e-17	-8.473443e-17	
-1.948457e-02	-1.837016e-02	-1.735050e-02	-1.642035e-02	-1.557489e-02	-1.480977e-02	-1.412104e-02	-1.350516e-02	-1.295893e-02	-1.247955e-02	-1.206454e-02	-1.171176e-02	-1.141940e-02	-1.118594e-02	-1.101017e-02	-1.089120e-02	-1.082841e-02	-1.082148e-02	-1.087036e-02	-1.097532e-02	-1.113689e-02	-1.135590e-02	-1.163349e-02	-1.197109e-02	-1.237044e-02	-1.283359e-02	-1.336295e-02	-1.396123e-02	-1.463153e-02	-1.537731e-02	-1.620240e-02	-1.711106e-02	-1.810799e-02	-1.919832e-02	-2.038769e-02	-2.168221e-02	-2.308858e-02	-2.461404e-02	-2.626647e-02	-2.805439e-02	-2.998701e-02	-3.207432e-02	-3.432707e-02	
-3.897098e-02	-3.674205e-02	-3.470264e-02	-3.284224e-02	-3.115125e-02	-2.962094e-02	-2.824342e-02	-2.701159e-02	-2.591908e-02	-2.496028e-02	-2.413022e-02	-2.342463e-02	-2.283987e-02	-2.237293e-02	-2.202139e-02	-2.178344e-02	-2.165785e-02	-2.164398e-02	-2.174175e-02	-2.195167e-02	-2.227482e-02	-2.271287e-02	-2.326808e-02	-2.394331e-02	-2.474204e-02	-2.566840e-02	-2.672716e-02	-2.792379e-02	-2.926445e-02	-3.075606e-02	-3.240632e-02	-3.422374e-02	-3.621769e-02	-3.839846e-02	-4.077730e-02	-4.336647e-02	-4.617934e-02	-4.923041e-02	-5.253542e-02	-5.611142e-02	-5.997685e-02	-6.415166e-02	-6.865737e-02	
-5.846106e-02	-5.511740e-02	-5.205806e-02	-4.926723e-02	-4.673054e-02	-4.443490e-02	-4.236846e-02	-4.052056e-02	-3.888168e-02	-3.744336e-02	-3.619817e-02	-3.513971e-02	-3.426250e-02	-3.356203e-02	-3.303468e-02	-3.267772e-02	-3.248933e-02	-3.246852e-02	-3.261519e-02	-3.293009e-02	-3.341486e-02	-3.407198e-02	-3.490486e-02	-3.591778e-02	-3.711598e-02	-3.850563e-02	-4.009389e-02	-4.188897e-02	-4.390012e-02	-4.613772e-02	-4.861330e-02	-5.133964e-02	-5.433081e-02	-5.760222e-02	-6.117075e-02	-6.505482e-02	-6.927445e-02	-7.385142e-02	-7.880932e-02	-8.417374e-02	-8.997235e-02	-9.623505e-02	-1.029941e-01	
-7.795665e-02	-7.349795e-02	-6.941837e-02	-6.569687e-02	-6.231424e-02	-5.925304e-02	-5.649749e-02	-5.403336e-02	-5.184794e-02	-4.992996e-02	-4.826954e-02	-4.685810e-02	-4.568836e-02	-4.475429e-02	-4.405108e-02	-4.357509e-02	-4.332386e-02	-4.329611e-02	-4.349170e-02	-4.391162e-02	-4.455804e-02	-4.543431e-02	-4.654493e-02	-4.789564e-02	-4.949341e-02	-5.134648e-02	-5.346440e-02	-5.585810e-02	-5.853993e-02	-6.152372e-02	-6.482486e-02	-6.846038e-02	-7.244904e-02	-7.681140e-02	-8.156997e-02	-8.674929e-02	-9.237609e-02	-9.847938e-02	-1.050906e-01	-1.122440e-01	-1.199763e-01	-1.283275e-01	-1.373406e-01	
-9.745957e-02	-9.188541e-02	-8.678522e-02	-8.213268e-02	-7.790380e-02	-7.407676e-02	-7.063183e-02	-6.755123e-02	-6.481907e-02	-6.242127e-02	-6.034544e-02	-5.858089e-02	-5.711851e-02	-5.595076e-02	-5.507162e-02	-5.447655e-02	-5.416248e-02	-5.412778e-02	-5.437230e-02	-5.489727e-02	-5.570542e-02	-5.680090e-02	-5.818938e-02	-5.987801e-02	-6.187550e-02	-6.419216e-02	-6.683994e-02	-6.983248e-02	-7.318524e-02	-7.691551e-02	-8.104252e-02	-8.558756e-02	-9.057408e-02	-9.602781e-02	-1.019769e-01	-1.084519e-01	-1.154864e-01	-1.231166e-01	-1.313819e-01	-1.403248e-01	-1.499916e-01	-1.604320e-01	-1.717000e-01	
-1.169716e-01	-1.102815e-01	-1.041602e-01	-9.857620e-02	-9.350067e-02	-8.890744e-02	-8.477280e-02	-8.107545e-02	-7.779629e-02	-7.491843e-02	-7.242701e-02	-7.030919e-02	-6.855403e-02	-6.715249e-02	-6.609733e-02	-6.538312e-02	-6.500617e-02	-6.496454e-02	-6.525800e-02	-6.588808e-02	-6.685802e-02	-6.817283e-02	-6.983929e-02	-7.186599e-02	-7.426340e-02	-7.704387e-02	-8.022175e-02	-8.381343e-02	-8.783743e-02	-9.231452e-02	-9.726778e-02	-1.027228e-01	-1.087076e-01	-1.152532e-01	-1.223933e-01	-1.301647e-01	-1.386076e-01	-1.477654e-01	-1.576854e-01	-1.684188e-01	-1.800209e-01	-1.925516e-01	-2.060755e-01	
-1.364947e-01	-1.286879e-01	-1.215450e-01	-1.150290e-01	-1.091063e-01	-1.037464e-01	-9.892172e-02	-9.460726e-02	-9.078080e-02	-8.742261e-02	-8.451537e-02	-8.204407e-02	-7.999597e-02	-7.836050e-02	-7.712924e-02	-7.629582e-02	-7.585596e-02	-7.580737e-02	-7.614982e-02	-7.688506e-02	-7.801689e-02	-7.955115e-02	-8.149574e-02	-8.386071e-02	-8.665825e-02	-8.990279e-02	-9.361107e-02	-9.780222e-02	-1.024978e-01	-1.077222e-01	-1.135022e-01	-1.198676e-01	-1.268514e-01	-1.344894e-01	-1.428213e-01	-1.518898e-01	-1.617417e-01	-1.724280e-01	-1.840037e-01	-1.965285e-01	-2.100671e-01	-2.246892e-01	-2.404704e-01	
-1.560304e-01	-1.471063e-01	-1.389411e-01	-1.314925e-01	-1.247221e-01	-1.185951e-01	-1.130799e-01	-1.081479e-01	-1.037738e-01	-9.993496e-02	-9.661161e-02	-9.378661e-02	-9.144538e-02	-8.957584e-02	-8.816835e-02	-8.721565e-02	-8.671283e-02	-8.665729e-02	-8.704875e-02	-8.788922e-02	-8.918304e-02	-9.093689e-02	-9.315981e-02	-9.586326e-02	-9.906120e-02	-1.027701e-01	-1.070091e-01	-1.118001e-01	-1.171678e-01	-1.231399e-01	-1.297471e-01	-1.370236e-01	-1.450070e-01	-1.537382e-01	-1.632625e-01	-1.736290e-01	-1.848910e-01	-1.971068e-01	-2.103392e-01	-2.246567e-01	-2.401329e-01	-2.568479e-01	-2.748877e-01	
-1.755807e-01	-1.655385e-01	-1.563501e-01	-1.479682e-01	-1.403496e-01	-1.334549e-01	-1.272486e-01	-1.216986e-01	-1.167764e-01	-1.124566e-01	-1.087169e-01	-1.055379e-01	-1.029033e-01	-1.007995e-01	-9.921567e-02	-9.814360e-02	-9.757778e-02	-9.751528e-02	-9.795579e-02	-9.890157e-02	-1.003575e-01	-1.023311e-01	-1.048326e-01	-1.078747e-01	-1.114734e-01	-1.156470e-01	-1.204172e-01	-1.258085e-01	-1.318487e-01	-1.385691e-01	-1.460042e-01	-1.541924e-01	-1.631760e-01	-1.730013e-01	-1.837190e-01	-1.953843e-01	-2.080575e-01	-2.218038e-01	-2.366943e-01	-2.528057e-01	-2.702211e-01	-2.890304e-01	-3.093305e-01	
