-1.010025e-15	-1.010840e-15	-1.011744e-15	-1.012735e-15	-1.013811e-15	-1.014973e-15	-1.016218e-15	-1.017545e-15	-1.018953e-15	-1.020442e-15	-1.022010e-15	-1.023656e-15	-1.025379e-15	-1.027179e-15	-1.029054e-15	-1.031004e-15	-1.033027e-15	-1.035123e-15	-1.037292e-15	-1.039531e-15	-1.041842e-15	-1.044222e-15	-1.046673e-15	-1.049191e-15	-1.051779e-15	-1.054434e-15	-1.057156e-15	-1.059945e-15	-1.062800e-15	-1.065722e-15	-1.068709e-15	-1.071762e-15	-1.074879e-15	-1.078061e-15	-1.081308e-15	-1.084620e-15	-1.087995e-15	-1.091435e-15	-1.094939e-15	-1.098506e-15	-1.102138e-15	-1.105834e-15	-1.109593e-15	-1.113417e-15	-1.117305e-15	-1.121258e-15	-1.125274e-15	-1.129356e-15	-1.133503e-15	-1.137715e-15	-1.141993e-15	-1.146337e-15	-1.150747e-15	-1.155224e-15	-1.159768e-15	-1.164381e-15	-1.169061e-15	-1.173810e-15	-1.178629e-15	
-4.382184e-02	-4.231040e-02	-4.079900e-02	-3.928763e-02	-3.777630e-02	-3.626500e-02	-3.475372e-02	-3.324248e-02	-3.173126e-02	-3.022007e-02	-2.870891e-02	-2.719777e-02	-2.568665e-02	-2.417555e-02	-2.266448e-02	-2.115342e-02	-1.964239e-02	-1.813137e-02	-1.662037e-02	-1.510938e-02	-1.359840e-02	-1.208744e-02	-1.057648e-02	-9.065541e-03	-7.554605e-03	-6.043676e-03	-4.532753e-03	-3.021833e-03	-1.510916e-03	-1.965777e-11	1.510916e-03	3.021833e-03	4.532752e-03	6.043676e-03	7.554605e-03	9.065541e-03	1.057648e-02	1.208744e-02	1.359840e-02	1.510938e-02	1.662037e-02	1.813137e-02	1.964239e-02	2.115342e-02	2.266448e-02	2.417555e-02	2.568665e-02	2.719777e-02	2.870891e-02	3.022007e-02	3.173126e-02	3.324248e-02	3.475372e-02	3.626500e-02	3.777630e-02	3.928763e-02	4.079900e-02	4.231040e-02	4.382184e-02	
-8.764715e-02	-8.462416e-02	-8.160124e-02	-7.857839e-02	-7.555560e-02	-7.253287e-02	-6.951021e-02	-6.648760e-02	-6.346504e-02	-6.044255e-02	-5.742010e-02	-5.439770e-02	-5.137534e-02	-4.835303e-02	-4.533077e-02	-4.230854e-02	-3.928634e-02	-3.626419e-02	-3.324206e-02	-3.021996e-02	-2.719789e-02	-2.417584e-02	-2.115381e-02	-1.813181e-02	-1.510981e-02	-1.208784e-02	-9.065867e-03	-6.043907e-03	-3.021952e-03	-3.930791e-11	3.021952e-03	6.043907e-03	9.065867e-03	1.208784e-02	1.510981e-02	1.813181e-02	2.115381e-02	2.417584e-02	2.719789e-02	3.021996e-02	3.324206e-02	3.626419e-02	3.928634e-02	4.230854e-02	4.533077e-02	4.835303e-02	5.137534e-02	5.439770e-02	5.742010e-02	6.044254e-02	6.346504e-02	6.648760e-02	6.951021e-02	7.253287e-02	7.555560e-02	7.857839e-02	8.160124e-02	8.462416e-02	8.764715e-02	
-1.314794e-01	-1.269446e-01	-1.224100e-01	-1.178754e-01	-1.133409e-01	-1.088065e-01	-1.042722e-01	-9.973800e-02	-9.520387e-02	-9.066983e-02	-8.613586e-02	-8.160196e-02	-7.706813e-02	-7.253436e-02	-6.800066e-02	-6.346702e-02	-5.893343e-02	-5.439989e-02	-4.986640e-02	-4.533295e-02	-4.079954e-02	-3.626617e-02	-3.173283e-02	-2.719952e-02	-2.266623e-02	-1.813296e-02	-1.359971e-02	-9.066463e-03	-4.533230e-03	-5.894520e-11	4.533230e-03	9.066463e-03	1.359970e-02	1.813296e-02	2.266623e-02	2.719952e-02	3.173283e-02	3.626617e-02	4.079954e-02	4.533295e-02	4.986640e-02	5.439989e-02	5.893343e-02	6.346702e-02	6.800066e-02	7.253436e-02	7.706813e-02	8.160196e-02	8.613586e-02	9.066983e-02	9.520387e-02	9.973800e-02	1.042722e-01	1.088065e-01	1.133409e-01	1.178754e-01	1.224100e-01	1.269446e-01	1.314794e-01	
-1.753221e-01	-1.692751e-01	-1.632284e-01	-1.571817e-01	-1.511352e-01	-1.450888e-01	-1.390425e-01	-1.329963e-01	-1.269503e-01	-1.209043e-01	-1.148585e-01	-1.088127e-01	-1.027670e-01	-9.672146e-02	-9.067597e-02	-8.463055e-02	-7.858520e-02	-7.253993e-02	-6.649471e-02	-6.044955e-02	-5.440445e-02	-4.835939e-02	-4.231437e-02	-3.626940e-02	-3.022445e-02	-2.417953e-02	-1.813463e-02	-1.208974e-02	-6.044869e-03	-7.856300e-11	6.044868e-03	1.208974e-02	1.813463e-02	2.417953e-02	3.022445e-02	3.626940e-02	4.231437e-02	4.835939e-02	5.440445e-02	6.044955e-02	6.649471e-02	7.253993e-02	7.858520e-02	8.463055e-02	9.067597e-02	9.672146e-02	1.027670e-01	1.088127e-01	1.148585e-01	1.209043e-01	1.269503e-01	1.329963e-01	1.390425e-01	1.450888e-01	1.511352e-01	1.571817e-01	1.632284e-01	1.692751e-01	1.753221e-01	
-2.191786e-01	-2.116190e-01	-2.040597e-01	-1.965004e-01	-1.889414e-01	-1.813825e-01	-1.738238e-01	-1.662652e-01	-1.587067e-01	-1.511484e-01	-1.435902e-01	-1.360321e-01	-1.284741e-01	-1.209162e-01	-1.133585e-01	-1.058008e-01	-9.824322e-02	-9.068572e-02	-8.312830e-02	-7.557096e-02	-6.801368e-02	-6.045645e-02	-5.289928e-02	-4.534216e-02	-3.778507e-02	-3.022802e-02	-2.267099e-02	-1.511398e-02	-7.556988e-03	-9.815513e-11	7.556988e-03	1.511398e-02	2.267099e-02	3.022802e-02	3.778507e-02	4.534216e-02	5.289928e-02	6.045645e-02	6.801368e-02	7.557096e-02	8.312830e-02	9.068572e-02	9.824322e-02	1.058008e-01	1.133585e-01	1.209162e-01	1.284741e-01	1.360321e-01	1.435902e-01	1.511484e-01	1.587067e-01	1.662652e-01	1.738238e-01	1.813825e-01	1.889414e-01	1.965004e-01	2.040597e-01	2.116190e-01	2.191786e-01	
-2.630523e-01	-2.539796e-01	-2.449070e-01	-2.358347e-01	-2.267625e-01	-2.176906e-01	-2.086188e-01	-1.995471e-01	-1.904757e-01	-1.814044e-01	-1.723332e-01	-1.632622e-01	-1.541913e-01	-1.451206e-01	-1.360499e-01	-1.269794e-01	-1.179090e-01	-1.088387e-01	-9.976848e-02	-9.069835e-02	-8.162829e-02	-7.255831e-02	-6.348838e-02	-5.441851e-02	-4.534869e-02	-3.627890e-02	-2.720915e-02	-1.813942e-02	-9.069706e-03	-1.177141e-10	9.069706e-03	1.813942e-02	2.720915e-02	3.627890e-02	4.534869e-02	5.441851e-02	6.348838e-02	7.255830e-02	8.162829e-02	9.069835e-02	9.976848e-02	1.088387e-01	1.179090e-01	1.269794e-01	1.360499e-01	1.451206e-01	1.541913e-01	1.632622e-01	1.723332e-01	1.814044e-01	1.904757e-01	1.995471e-01	2.086188e-01	2.176906e-01	2.267625e-01	2.358347e-01	2.449070e-01	2.539796e-01	2.630523e-01	
-3.069467e-01	-2.963600e-01	-2.857736e-01	-2.751874e-01	-2.646015e-01	-2.540157e-01	-2.434302e-01	-2.328448e-01	-2.222596e-01	-2.116747e-01	-2.010898e-01	-1.905052e-01	-1.799207e-01	-1.693363e-01	-1.587521e-01	-1.481681e-01	-1.375841e-01	-1.270003e-01	-1.164165e-01	-1.058329e-01	-9.524935e-02	-8.466589e-02	-7.408249e-02	-6.349916e-02	-5.291589e-02	-4.233266e-02	-3.174946e-02	-2.116629e-02	-1.058314e-02	-1.372339e-10	1.058314e-02	2.116629e-02	3.174946e-02	4.233266e-02	5.291589e-02	6.349916e-02	7.408249e-02	8.466589e-02	9.524935e-02	1.058329e-01	1.164165e-01	1.270003e-01	1.375841e-01	1.481681e-01	1.587521e-01	1.693363e-01	1.799207e-01	1.905052e-01	2.010898e-01	2.116746e-01	2.222596e-01	2.328448e-01	2.434302e-01	2.540157e-01	2.646015e-01	2.751874e-01	2.857736e-01	2.963600e-01	3.069467e-01	
-3.508650e-01	-3.387637e-01	-3.266626e-01	-3.145617e-01	-3.024611e-01	-2.903608e-01	-2.782606e-01	-2.661607e-01	-2.540610e-01	-2.419615e-01	-2.298622e-01	-2.177631e-01	-2.056642e-01	-1.935654e-01	-1.814668e-01	-1.693683e-01	-1.572700e-01	-1.451718e-01	-1.330737e-01	-1.209758e-01	-1.088779e-01	-9.678013e-02	-8.468243e-02	-7.258481e-02	-6.048725e-02	-4.838974e-02	-3.629227e-02	-2.419483e-02	-1.209741e-02	-1.567084e-10	1.209741e-02	2.419483e-02	3.629227e-02	4.838974e-02	6.048725e-02	7.258481e-02	8.468243e-02	9.678013e-02	1.088779e-01	1.209758e-01	1.330737e-01	1.451718e-01	1.572700e-01	1.693683e-01	1.814668e-01	1.935654e-01	2.056642e-01	2.177631e-01	2.298622e-01	2.419615e-01	2.540610e-01	2.661607e-01	2.782606e-01	2.903608e-01	3.024611e-01	3.145617e-01	3.266626e-01	3.387637e-01	3.508650e-01	
-3.948106e-01	-3.811936e-01	-3.675769e-01	-3.539605e-01	-3.403443e-01	-3.267284e-01	-3.131128e-01	-2.994974e-01	-2.858822e-01	-2.722673e-01	-2.586526e-01	-2.450381e-01	-2.314237e-01	-2.178096e-01	-2.041956e-01	-1.905818e-01	-1.769682e-01	-1.633547e-01	-1.497413e-01	-1.361281e-01	-1.225150e-01	-1.089019e-01	-9.528900e-02	-8.167614e-02	-6.806335e-02	-5.445061e-02	-4.083792e-02	-2.722526e-02	-1.361262e-02	-1.761290e-10	1.361262e-02	2.722526e-02	4.083792e-02	5.445061e-02	6.806335e-02	8.167614e-02	9.528900e-02	1.089019e-01	1.225150e-01	1.361281e-01	1.497413e-01	1.633547e-01	1.769682e-01	1.905818e-01	2.041956e-01	2.178096e-01	2.314237e-01	2.450381e-01	2.586526e-01	2.722673e-01	2.858822e-01	2.994974e-01	3.131128e-01	3.267284e-01	3.403443e-01	3.539605e-01	3.675769e-01	3.811936e-01	3.948106e-01	
