-1.213580e+27	-1.214560e+27	-1.215646e+27	-1.216836e+27	-1.218130e+27	-1.219525e+27	-1.221021e+27	-1.222616e+27	-1.224308e+27	-1.226097e+27	-1.227981e+27	-1.229959e+27	-1.232029e+27	-1.234192e+27	-1.236445e+27	-1.238787e+27	-1.241218e+27	-1.243737e+27	-1.246342e+27	-1.249033e+27	-1.251809e+27	-1.254670e+27	-1.257614e+27	-1.260640e+27	-1.263749e+27	-1.266939e+27	-1.270210e+27	-1.273561e+27	-1.276992e+27	-1.280502e+27	-1.284091e+27	-1.287759e+27	-1.291505e+27	-1.295329e+27	-1.299230e+27	-1.303208e+27	-1.307264e+27	-1.311397e+27	-1.315607e+27	-1.319894e+27	-1.324257e+27	-1.328698e+27	-1.333215e+27	-1.337810e+27	-1.342481e+27	-1.347230e+27	-1.352057e+27	-1.356961e+27	-1.361944e+27	-1.367005e+27	-1.372145e+27	-1.377364e+27	-1.382663e+27	-1.388042e+27	-1.393502e+27	-1.399044e+27	-1.404668e+27	-1.410374e+27	-1.416164e+27	
-5.263961e+40	-5.082405e+40	-4.900852e+40	-4.719304e+40	-4.537760e+40	-4.356219e+40	-4.174682e+40	-3.993149e+40	-3.811618e+40	-3.630091e+40	-3.448567e+40	-3.267046e+40	-3.085528e+40	-2.904013e+40	-2.722500e+40	-2.540989e+40	-2.359480e+40	-2.177974e+40	-1.996469e+40	-1.814967e+40	-1.633465e+40	-1.451966e+40	-1.270467e+40	-1.088970e+40	-9.074733e+39	-7.259777e+39	-5.444827e+39	-3.629882e+39	-1.814940e+39	-2.361329e+31	1.814940e+39	3.629882e+39	5.444827e+39	7.259777e+39	9.074733e+39	1.088970e+40	1.270467e+40	1.451966e+40	1.633465e+40	1.814967e+40	1.996469e+40	2.177974e+40	2.359480e+40	2.540989e+40	2.722500e+40	2.904013e+40	3.085528e+40	3.267046e+40	3.448567e+40	3.630091e+40	3.811618e+40	3.993149e+40	4.174682e+40	4.356219e+40	4.537760e+40	4.719304e+40	4.900852e+40	5.082405e+40	5.263961e+40	
-1.052003e+41	-1.015719e+41	-9.794356e+40	-9.431531e+40	-9.068715e+40	-8.705906e+40	-8.343104e+40	-7.980310e+40	-7.617521e+40	-7.254740e+40	-6.891964e+40	-6.529194e+40	-6.166430e+40	-5.803671e+40	-5.440918e+40	-5.078168e+40	-4.715424e+40	-4.352683e+40	-3.989946e+40	-3.627212e+40	-3.264482e+40	-2.901755e+40	-2.539030e+40	-2.176307e+40	-1.813586e+40	-1.450867e+40	-1.088149e+40	-7.254323e+39	-3.627160e+39	-4.718012e+31	3.627160e+39	7.254323e+39	1.088149e+40	1.450867e+40	1.813586e+40	2.176307e+40	2.539030e+40	2.901755e+40	3.264482e+40	3.627212e+40	3.989946e+40	4.352683e+40	4.715424e+40	5.078168e+40	5.440918e+40	5.803671e+40	6.166430e+40	6.529194e+40	6.891964e+40	7.254740e+40	7.617521e+40	7.980310e+40	8.343104e+40	8.705906e+40	9.068715e+40	9.431531e+40	9.794356e+40	1.015719e+41	1.052003e+41	
-1.576032e+41	-1.521674e+41	-1.467318e+41	-1.412962e+41	-1.358608e+41	-1.304254e+41	-1.249902e+41	-1.195551e+41	-1.141201e+41	-1.086852e+41	-1.032503e+41	-9.781557e+40	-9.238091e+40	-8.694632e+40	-8.151181e+40	-7.607737e+40	-7.064300e+40	-6.520869e+40	-5.977443e+40	-5.434022e+40	-4.890607e+40	-4.347195e+40	-3.803787e+40	-3.260383e+40	-2.716982e+40	-2.173582e+40	-1.630185e+40	-1.086789e+40	-5.433944e+39	-7.065711e+31	5.433944e+39	1.086789e+40	1.630185e+40	2.173582e+40	2.716981e+40	3.260383e+40	3.803787e+40	4.347195e+40	4.890607e+40	5.434022e+40	5.977443e+40	6.520869e+40	7.064300e+40	7.607737e+40	8.151181e+40	8.694632e+40	9.238091e+40	9.781557e+40	1.032503e+41	1.086852e+41	1.141201e+41	1.195551e+41	1.249902e+41	1.304254e+41	1.358608e+41	1.412962e+41	1.467318e+41	1.521674e+41	1.576032e+41	
-2.097701e+41	-2.025351e+41	-1.953002e+41	-1.880655e+41	-1.808309e+41	-1.735965e+41	-1.663622e+41	-1.591280e+41	-1.518940e+41	-1.446601e+41	-1.374264e+41	-1.301927e+41	-1.229592e+41	-1.157257e+41	-1.084924e+41	-1.012591e+41	-9.402597e+40	-8.679289e+40	-7.955989e+40	-7.232695e+40	-6.509407e+40	-5.786126e+40	-5.062849e+40	-4.339577e+40	-3.616308e+40	-2.893043e+40	-2.169780e+40	-1.446519e+40	-7.232591e+39	-9.399940e+31	7.232591e+39	1.446519e+40	2.169780e+40	2.893043e+40	3.616308e+40	4.339577e+40	5.062849e+40	5.786126e+40	6.509407e+40	7.232695e+40	7.955989e+40	8.679289e+40	9.402597e+40	1.012591e+41	1.084924e+41	1.157257e+41	1.229592e+41	1.301927e+41	1.374264e+41	1.446601e+41	1.518940e+41	1.591280e+41	1.663622e+41	1.735965e+41	1.808309e+41	1.880655e+41	1.953002e+41	2.025351e+41	2.097701e+41	
-2.616230e+41	-2.525996e+41	-2.435763e+41	-2.345532e+41	-2.255304e+41	-2.165077e+41	-2.074852e+41	-1.984628e+41	-1.894406e+41	-1.804186e+41	-1.713967e+41	-1.623750e+41	-1.533534e+41	-1.443320e+41	-1.353106e+41	-1.262894e+41	-1.172683e+41	-1.082472e+41	-9.922631e+40	-9.020546e+40	-8.118469e+40	-7.216400e+40	-6.314336e+40	-5.412278e+40	-4.510224e+40	-3.608175e+40	-2.706128e+40	-1.804084e+40	-9.020417e+39	-1.171631e+32	9.020417e+39	1.804084e+40	2.706128e+40	3.608175e+40	4.510224e+40	5.412278e+40	6.314336e+40	7.216399e+40	8.118469e+40	9.020546e+40	9.922631e+40	1.082472e+41	1.172683e+41	1.262894e+41	1.353106e+41	1.443320e+41	1.533534e+41	1.623750e+41	1.713967e+41	1.804186e+41	1.894406e+41	1.984628e+41	2.074852e+41	2.165077e+41	2.255304e+41	2.345532e+41	2.435763e+41	2.525996e+41	2.616230e+41	
-3.130849e+41	-3.022865e+41	-2.914884e+41	-2.806905e+41	-2.698928e+41	-2.590953e+41	-2.482981e+41	-2.375010e+41	-2.267042e+41	-2.159075e+41	-2.051110e+41	-1.943147e+41	-1.835185e+41	-1.727225e+41	-1.619266e+41	-1.511309e+41	-1.403353e+41	-1.295398e+41	-1.187444e+41	-1.079492e+41	-9.715400e+40	-8.635890e+40	-7.556387e+40	-6.476891e+40	-5.397401e+40	-4.317915e+40	-3.238433e+40	-2.158954e+40	-1.079477e+40	-1.401033e+32	1.079476e+40	2.158954e+40	3.238433e+40	4.317915e+40	5.397401e+40	6.476891e+40	7.556387e+40	8.635890e+40	9.715400e+40	1.079492e+41	1.187444e+41	1.295398e+41	1.403353e+41	1.511309e+41	1.619266e+41	1.727225e+41	1.835185e+41	1.943147e+41	2.051110e+41	2.159075e+41	2.267042e+41	2.375010e+41	2.482981e+41	2.590953e+41	2.698928e+41	2.806905e+41	2.914884e+41	3.022865e+41	3.130849e+41	
-3.640794e+41	-3.515222e+41	-3.389653e+41	-3.264087e+41	-3.138524e+41	-3.012963e+41	-2.887404e+41	-2.761848e+41	-2.636293e+41	-2.510741e+41	-2.385192e+41	-2.259644e+41	-2.134097e+41	-2.008553e+41	-1.883010e+41	-1.757469e+41	-1.631929e+41	-1.506391e+41	-1.380854e+41	-1.255318e+41	-1.129783e+41	-1.004249e+41	-8.787164e+40	-7.531841e+40	-6.276525e+40	-5.021213e+40	-3.765906e+40	-2.510602e+40	-1.255301e+40	-1.627775e+32	1.255301e+40	2.510602e+40	3.765906e+40	5.021213e+40	6.276524e+40	7.531841e+40	8.787164e+40	1.004249e+41	1.129783e+41	1.255318e+41	1.380854e+41	1.506391e+41	1.631929e+41	1.757469e+41	1.883010e+41	2.008553e+41	2.134097e+41	2.259644e+41	2.385192e+41	2.510741e+41	2.636293e+41	2.761848e+41	2.887404e+41	3.012963e+41	3.138524e+41	3.264087e+41	3.389653e+41	3.515222e+41	3.640794e+41	
-4.145314e+41	-4.002342e+41	-3.859373e+41	-3.716407e+41	-3.573444e+41	-3.430483e+41	-3.287526e+41	-3.144571e+41	-3.001618e+41	-2.858668e+41	-2.715720e+41	-2.572774e+41	-2.429831e+41	-2.286889e+41	-2.143949e+41	-2.001011e+41	-1.858075e+41	-1.715140e+41	-1.572207e+41	-1.429275e+41	-1.286344e+41	-1.143414e+41	-1.000485e+41	-8.575573e+40	-7.146300e+40	-5.717032e+40	-4.287770e+40	-2.858511e+40	-1.429255e+40	-1.851440e+32	1.429255e+40	2.858511e+40	4.287770e+40	5.717032e+40	7.146299e+40	8.575573e+40	1.000485e+41	1.143414e+41	1.286344e+41	1.429275e+41	1.572207e+41	1.715140e+41	1.858075e+41	2.001011e+41	2.143949e+41	2.286889e+41	2.429831e+41	2.572774e+41	2.715720e+41	2.858668e+41	3.001618e+41	3.144571e+41	3.287526e+41	3.430483e+41	3.573444e+41	3.716407e+41	3.859373e+41	4.002342e+41	4.145314e+41	
-4.643671e+41	-4.483511e+41	-4.323354e+41	-4.163201e+41	-4.003051e+41	-3.842904e+41	-3.682760e+41	-3.522618e+41	-3.362480e+41	-3.202344e+41	-3.042211e+41	-2.882080e+41	-2.721952e+41	-2.561826e+41	-2.401701e+41	-2.241579e+41	-2.081459e+41	-1.921340e+41	-1.761223e+41	-1.601107e+41	-1.440992e+41	-1.280879e+41	-1.120767e+41	-9.606557e+40	-8.005452e+40	-6.404354e+40	-4.803261e+40	-3.202172e+40	-1.601085e+40	-2.071588e+32	1.601085e+40	3.202172e+40	4.803261e+40	6.404354e+40	8.005452e+40	9.606557e+40	1.120767e+41	1.280879e+41	1.440992e+41	1.601107e+41	1.761223e+41	1.921340e+41	2.081459e+41	2.241579e+41	2.401701e+41	2.561826e+41	2.721952e+41	2.882080e+41	3.042211e+41	3.202344e+41	3.362480e+41	3.522618e+41	3.682760e+41	3.842904e+41	4.003051e+41	4.163201e+41	4.323354e+41	4.483511e+41	4.643671e+41	
