-3.139280e-16	-3.248720e-16	-3.306205e-16	
-1.530865e-02	-1.062338e-02	-8.403003e-03	
-3.064413e-02	-2.126489e-02	-1.681962e-02	
-4.603350e-02	-3.194278e-02	-2.526359e-02	
-6.150425e-02	-4.267565e-02	-3.374885e-02	
-7.708457e-02	-5.348252e-02	-4.228973e-02	
-9.280360e-02	-6.438306e-02	-5.090099e-02	
-1.086917e-01	-7.539777e-02	-5.959803e-02	
-1.247806e-01	-8.654812e-02	-6.839699e-02	
-1.411040e-01	-9.785684e-02	-7.731493e-02	
-1.576976e-01	-1.093481e-01	-8.637002e-02	
-1.746000e-01	-1.210478e-01	-9.558173e-02	
-1.918525e-01	-1.329840e-01	-1.049711e-01	
-2.095000e-01	-1.451870e-01	-1.145609e-01	
-2.275919e-01	-1.576900e-01	-1.243760e-01	
-2.461822e-01	-1.705295e-01	-1.344441e-01	
-2.653307e-01	-1.837461e-01	-1.447952e-01	
-2.851042e-01	-1.973847e-01	-1.554634e-01	
-3.055773e-01	-2.114957e-01	-1.664865e-01	
-3.268342e-01	-2.261360e-01	-1.779070e-01	
-3.489704e-01	-2.413699e-01	-1.897734e-01	
-3.720948e-01	-2.572711e-01	-2.021410e-01	
-3.963325e-01	-2.739240e-01	-2.150730e-01	
-4.218282e-01	-2.914263e-01	-2.286428e-01	
-4.487505e-01	-3.098916e-01	-2.429359e-01	
-4.772969e-01	-3.294536e-01	-2.580523e-01	
-5.077016e-01	-3.502701e-01	-2.741106e-01	
-5.402433e-01	-3.725293e-01	-2.912522e-01	
-5.752582e-01	-3.964581e-01	-3.096472e-01	
-6.131546e-01	-4.223322e-01	-3.295026e-01	
-6.544349e-01	-4.504907e-01	-3.510729e-01	
-6.997243e-01	-4.813554e-01	-3.746746e-01	
-7.498111e-01	-5.154586e-01	-4.007073e-01	
-8.057049e-01	-5.534816e-01	-4.296821e-01	
-8.687204e-01	-5.963118e-01	-4.622652e-01	
-9.406033e-01	-6.451275e-01	-4.993407e-01	
-1.023724e+00	-7.015285e-01	-5.421091e-01	
-1.121385e+00	-7.677439e-01	-5.922435e-01	
-1.238333e+00	-8.469774e-01	-6.521477e-01	
-1.381645e+00	-9.440060e-01	-7.254068e-01	
-1.562368e+00	-1.066285e+00	-8.176152e-01	
-1.798753e+00	-1.226132e+00	-9.380170e-01	
-2.123286e+00	-1.445476e+00	-1.103067e+00	
-2.599950e+00	-1.767499e+00	-1.345171e+00	
-3.374623e+00	-2.290659e+00	-1.738214e+00	
-4.867838e+00	-3.298791e+00	-2.495192e+00	
-8.996288e+00	-6.085540e+00	-4.586885e+00	
-7.938189e+01	-5.359167e+01	-4.023699e+01	
1.094628e+01	7.373812e+00	5.512395e+00	
4.948841e+00	3.325609e+00	2.474075e+00	
3.112727e+00	2.086038e+00	1.543412e+00	
2.216545e+00	1.480858e+00	1.088809e+00	
1.681652e+00	1.119525e+00	8.171920e-01	
1.323294e+00	8.773409e-01	6.349845e-01	
1.064169e+00	7.021304e-01	5.030333e-01	
8.662026e-01	5.681967e-01	4.020548e-01	
7.084489e-01	4.614022e-01	3.214395e-01	
5.784120e-01	3.733130e-01	2.548581e-01	
4.681568e-01	2.985729e-01	1.982912e-01	
3.723824e-01	2.336042e-01	1.490537e-01	
2.873933e-01	1.759124e-01	1.052731e-01	
2.105127e-01	1.236905e-01	6.559331e-02	
1.397320e-01	7.558254e-02	2.899622e-02	
7.348953e-02	3.053426e-02	-5.309791e-03	
1.052630e-02	-1.230459e-02	-3.796334e-02	
-5.021387e-02	-5.364730e-02	-6.950040e-02	
-1.096562e-01	-9.411890e-02	-1.003908e-01	
-1.686505e-01	-1.342937e-01	-1.310666e-01	
-2.280184e-01	-1.747270e-01	-1.619456e-01	
-2.885963e-01	-2.159844e-01	-1.934538e-01	
-3.512809e-01	-2.586724e-01	-2.260482e-01	
-4.170816e-01	-3.034738e-01	-2.602435e-01	
-4.871858e-01	-3.511922e-01	-2.966457e-01	
