4.705662e+18	2.816074e+18	1.853428e+18	1.374486e+18	1.128453e+18	9.963103e+17	9.223386e+17	8.795463e+17	8.541926e+17	8.389225e+17	8.296253e+17	8.239249e+17	8.204141e+17	8.182458e+17	8.169042e+17	8.160733e+17	8.155583e+17	8.152389e+17	8.150409e+17	8.149180e+17	8.148418e+17	8.147945e+17	8.147651e+17	8.147469e+17	8.147356e+17	8.147286e+17	8.147242e+17	8.147215e+17	8.147198e+17	8.147187e+17	8.147180e+17	8.147175e+17	8.147170e+17	8.147165e+17	8.147158e+17	8.147149e+17	8.147134e+17	8.147111e+17	8.147073e+17	8.147013e+17	8.146916e+17	8.146760e+17	8.146508e+17	8.146102e+17	8.145447e+17	8.144393e+17	8.142693e+17	8.139954e+17	8.135541e+17	8.128428e+17	8.116965e+17	8.098493e+17	8.068726e+17	8.020760e+17	7.943474e+17	7.818961e+17	7.618404e+17	7.295462e+17	6.775723e+17	5.939965e+17	4.597895e+17	2.447807e+17	-9.824737e+16	-6.409546e+17	-1.482011e+18	-2.701032e+18	-3.979096e+18	
-8.418367e+32	-5.223667e+32	-3.241329e+32	-2.011272e+32	-1.248011e+32	-7.744012e+31	-4.805224e+31	-2.981682e+31	-1.850159e+31	-1.148039e+31	-7.123677e+30	-4.420301e+30	-2.742834e+30	-1.701951e+30	-1.056075e+30	-6.553033e+29	-4.066212e+29	-2.523119e+29	-1.565616e+29	-9.714779e+28	-6.028101e+28	-3.740487e+28	-2.321004e+28	-1.440202e+28	-8.936575e+27	-5.545219e+27	-3.440855e+27	-2.135079e+27	-1.324834e+27	-8.220709e+26	-5.101018e+26	-3.165225e+26	-1.964048e+26	-1.218708e+26	-7.562187e+25	-4.692400e+25	-2.911674e+25	-1.806718e+25	-1.121083e+25	-6.956416e+24	-4.316514e+24	-2.678433e+24	-1.661990e+24	-1.031278e+24	-6.399164e+23	-3.970731e+23	-2.463869e+23	-1.528848e+23	-9.486600e+22	-5.886484e+22	-3.652582e+22	-2.266428e+22	-1.406308e+22	-8.725969e+21	-5.414262e+21	-3.359341e+21	-2.084280e+21	-1.293148e+21	-8.023324e+20	-4.979189e+20	-3.092560e+20	-1.925557e+20	-1.207306e+20	-7.710256e+19	-5.151886e+19	-3.792617e+19	-3.256815e+19	
-1.681944e+33	-1.043660e+33	-6.475999e+32	-4.018412e+32	-2.493458e+32	-1.547212e+32	-9.600577e+31	-5.957238e+31	-3.696516e+31	-2.293719e+31	-1.423272e+31	-8.831521e+30	-5.480033e+30	-3.400406e+30	-2.109980e+30	-1.309260e+30	-8.124070e+29	-5.041054e+29	-3.128016e+29	-1.940960e+29	-1.204382e+29	-7.473290e+28	-4.637239e+28	-2.877446e+28	-1.785479e+28	-1.107905e+28	-6.874641e+27	-4.265772e+27	-2.646947e+27	-1.642453e+27	-1.019156e+27	-6.323946e+26	-3.924062e+26	-2.434913e+26	-1.510884e+26	-9.375161e+25	-5.817365e+25	-3.609724e+25	-2.239864e+25	-1.389854e+25	-8.624161e+24	-5.351364e+24	-3.320566e+24	-2.060438e+24	-1.278519e+24	-7.933313e+23	-4.922684e+23	-3.054564e+23	-1.895379e+23	-1.176096e+23	-7.297741e+22	-4.528280e+22	-2.809807e+22	-1.743481e+22	-1.081819e+22	-6.712562e+21	-4.165038e+21	-2.584368e+21	-1.603693e+21	-9.954081e+20	-6.183358e+20	-3.849603e+20	-2.411150e+20	-1.534066e+20	-1.014518e+20	-7.307686e+19	-6.109540e+19	
-2.518598e+33	-1.562811e+33	-9.697372e+32	-6.017300e+32	-3.733785e+32	-2.316845e+32	-1.437622e+32	-8.920562e+31	-5.535283e+31	-3.434689e+31	-2.131253e+31	-1.322461e+31	-8.205978e+30	-5.091878e+30	-3.159553e+30	-1.960529e+30	-1.216525e+30	-7.548637e+29	-4.683992e+29	-2.906456e+29	-1.803480e+29	-1.119075e+29	-6.943952e+28	-4.308780e+28	-2.673634e+28	-1.659012e+28	-1.029431e+28	-6.387705e+27	-3.963625e+27	-2.459462e+27	-1.526117e+27	-9.469682e+26	-5.876017e+26	-3.646118e+26	-2.262446e+26	-1.403867e+26	-8.711112e+25	-5.405318e+25	-3.354045e+25	-2.081213e+25	-1.291410e+25	-8.013306e+24	-4.972323e+24	-3.085368e+24	-1.914496e+24	-1.187960e+24	-7.371391e+23	-4.574007e+23	-2.838206e+23	-1.761128e+23	-1.092792e+23	-6.780834e+22	-4.207536e+22	-2.610785e+22	-1.619991e+22	-1.005200e+22	-6.237244e+21	-3.870280e+21	-2.401760e+21	-1.490853e+21	-9.261453e+20	-5.765741e+20	-3.610044e+20	-2.293964e+20	-1.511783e+20	-1.080810e+20	-8.950230e+19	
-3.350083e+33	-2.078755e+33	-1.289885e+33	-8.003841e+32	-4.966450e+32	-3.081724e+32	-1.912235e+32	-1.186558e+32	-7.362692e+31	-4.568612e+31	-2.834862e+31	-1.759056e+31	-1.091509e+31	-6.772902e+30	-4.202642e+30	-2.607775e+30	-1.618146e+30	-1.004073e+30	-6.230358e+29	-3.865989e+29	-2.398878e+29	-1.488524e+29	-9.236417e+28	-5.731274e+28	-3.556303e+28	-2.206716e+28	-1.369286e+28	-8.496532e+27	-5.272169e+27	-3.271425e+27	-2.029946e+27	-1.259599e+27	-7.815916e+26	-4.849841e+26	-3.009367e+26	-1.867337e+26	-1.158698e+26	-7.189820e+25	-4.461343e+25	-2.768301e+25	-1.717754e+25	-1.065881e+25	-6.613877e+24	-4.103966e+24	-2.546545e+24	-1.580152e+24	-9.804972e+23	-6.084064e+23	-3.775210e+23	-2.342546e+23	-1.453567e+23	-9.019473e+22	-5.596632e+22	-3.472732e+22	-2.154839e+22	-1.337081e+22	-8.296649e+21	-5.148250e+21	-3.194898e+21	-1.983237e+21	-1.232054e+21	-7.670045e+20	-4.801532e+20	-3.049164e+20	-2.005964e+20	-1.428667e+20	-1.177307e+20	
-4.174702e+33	-2.590437e+33	-1.607388e+33	-9.973977e+32	-6.188936e+32	-3.840286e+32	-2.382930e+32	-1.478628e+32	-9.175010e+31	-5.693170e+31	-3.532660e+31	-2.192045e+31	-1.360182e+31	-8.440044e+30	-5.237118e+30	-3.249675e+30	-2.016451e+30	-1.251224e+30	-7.763952e+29	-4.817597e+29	-2.989359e+29	-1.854922e+29	-1.150995e+29	-7.142020e+28	-4.431683e+28	-2.749896e+28	-1.706334e+28	-1.058794e+28	-6.569907e+27	-4.076682e+27	-2.529615e+27	-1.569647e+27	-9.739793e+26	-6.043623e+26	-3.750119e+26	-2.326980e+26	-1.443910e+26	-8.959585e+25	-5.559497e+25	-3.449715e+25	-2.140577e+25	-1.328246e+25	-8.241875e+24	-5.114152e+24	-3.173374e+24	-1.969105e+24	-1.221846e+24	-7.581651e+23	-4.704475e+23	-2.919163e+23	-1.811362e+23	-1.123963e+23	-6.974256e+22	-4.327561e+22	-2.685269e+22	-1.666221e+22	-1.033905e+22	-6.415667e+21	-3.981486e+21	-2.471556e+21	-1.535436e+21	-9.558625e+20	-5.983179e+20	-3.798122e+20	-2.496053e+20	-1.773631e+20	-1.457228e+20	
-4.990775e+33	-3.096818e+33	-1.921601e+33	-1.192370e+33	-7.398753e+32	-4.590988e+32	-2.848746e+32	-1.767671e+32	-1.096855e+32	-6.806075e+31	-4.223226e+31	-2.620547e+31	-1.626071e+31	-1.008991e+31	-6.260873e+30	-3.884924e+30	-2.410628e+30	-1.495815e+30	-9.281655e+29	-5.759344e+29	-3.573721e+29	-2.217524e+29	-1.375992e+29	-8.538146e+28	-5.297991e+28	-3.287448e+28	-2.039889e+28	-1.265768e+28	-7.854196e+27	-4.873594e+27	-3.024106e+27	-1.876483e+27	-1.164373e+27	-7.225034e+26	-4.483194e+26	-2.781859e+26	-1.726167e+26	-1.071101e+26	-6.646271e+25	-4.124067e+25	-2.559018e+25	-1.587892e+25	-9.853002e+24	-6.113870e+24	-3.793707e+24	-2.354027e+24	-1.460693e+24	-9.063718e+23	-5.624110e+23	-3.489804e+23	-2.165450e+23	-1.343677e+23	-8.337603e+22	-5.173531e+22	-3.210203e+22	-1.991950e+22	-1.236028e+22	-7.669949e+21	-4.759923e+21	-2.954815e+21	-1.835675e+21	-1.142763e+21	-7.152580e+20	-4.539313e+20	-2.981052e+20	-2.114999e+20	-1.734217e+20	
-5.796649e+33	-3.596869e+33	-2.231888e+33	-1.384905e+33	-8.593450e+32	-5.332308e+32	-3.308741e+32	-2.053102e+32	-1.273967e+32	-7.905070e+31	-4.905162e+31	-3.043694e+31	-1.888638e+31	-1.171915e+31	-7.271833e+30	-4.512233e+30	-2.799878e+30	-1.737348e+30	-1.078039e+30	-6.689322e+29	-4.150780e+29	-2.575594e+29	-1.598177e+29	-9.916824e+28	-6.153472e+28	-3.818281e+28	-2.369275e+28	-1.470155e+28	-9.122435e+27	-5.660547e+27	-3.512417e+27	-2.179484e+27	-1.352388e+27	-8.391681e+26	-5.207108e+26	-3.231054e+26	-2.004896e+26	-1.244055e+26	-7.719463e+25	-4.789992e+25	-2.972230e+25	-1.844293e+25	-1.144399e+25	-7.101094e+24	-4.406288e+24	-2.734138e+24	-1.696555e+24	-1.052726e+24	-6.532252e+23	-4.053314e+23	-2.515112e+23	-1.560646e+23	-9.683913e+22	-6.008929e+22	-3.728576e+22	-2.313609e+22	-1.435626e+22	-8.908557e+21	-5.528632e+21	-3.432034e+21	-2.132163e+21	-1.327329e+21	-8.307366e+20	-5.271237e+20	-3.459978e+20	-2.452080e+20	-2.007713e+20	
-6.590702e+33	-4.089585e+33	-2.537622e+33	-1.574616e+33	-9.770621e+32	-6.062752e+32	-3.761988e+32	-2.334345e+32	-1.448481e+32	-8.987944e+31	-5.577094e+31	-3.460634e+31	-2.147352e+31	-1.332450e+31	-8.267963e+30	-5.130340e+30	-3.183419e+30	-1.975338e+30	-1.225714e+30	-7.605656e+29	-4.719373e+29	-2.928410e+29	-1.817103e+29	-1.127528e+29	-6.996404e+28	-4.341327e+28	-2.693830e+28	-1.671544e+28	-1.037207e+28	-6.435955e+27	-3.993564e+27	-2.478040e+27	-1.537644e+27	-9.541212e+26	-5.920402e+26	-3.673659e+26	-2.279536e+26	-1.414471e+26	-8.776912e+25	-5.446147e+25	-3.379380e+25	-2.096933e+25	-1.301165e+25	-8.073835e+24	-5.009882e+24	-3.108673e+24	-1.928957e+24	-1.196934e+24	-7.427072e+23	-4.608557e+23	-2.859645e+23	-1.774431e+23	-1.101047e+23	-6.832071e+22	-4.239345e+22	-2.630549e+22	-1.632295e+22	-1.012900e+22	-6.286065e+21	-3.902254e+21	-2.424301e+21	-1.509187e+21	-9.445210e+20	-5.992417e+20	-3.931866e+20	-2.784193e+20	-2.277165e+20	
-7.371343e+33	-4.573980e+33	-2.838193e+33	-1.761122e+33	-1.092791e+33	-6.780860e+32	-4.207580e+32	-2.610839e+32	-1.620047e+32	-1.005253e+32	-6.237678e+31	-3.870531e+31	-2.401697e+31	-1.490273e+31	-9.247269e+30	-5.738007e+30	-3.560482e+30	-2.209309e+30	-1.370894e+30	-8.506514e+29	-5.278363e+29	-3.275269e+29	-2.032331e+29	-1.261079e+29	-7.825098e+28	-4.855539e+28	-3.012903e+28	-1.869531e+28	-1.160060e+28	-7.198267e+27	-4.466585e+27	-2.771553e+27	-1.719772e+27	-1.067133e+27	-6.621649e+26	-4.108788e+26	-2.549538e+26	-1.582009e+26	-9.816500e+25	-6.091220e+25	-3.779653e+25	-2.345306e+25	-1.455282e+25	-9.030147e+24	-5.603281e+24	-3.476883e+24	-2.157434e+24	-1.338706e+24	-8.306778e+23	-5.154423e+23	-3.198360e+23	-1.984606e+23	-1.231463e+23	-7.641311e+22	-4.741488e+22	-2.942136e+22	-1.825643e+22	-1.132882e+22	-7.030706e+21	-4.364532e+21	-2.711505e+21	-1.687974e+21	-1.056384e+21	-6.701413e+20	-4.395772e+20	-3.110676e+20	-2.542033e+20	
