-2.00380e-18 	-4.84737e-18 	-3.33007e-17 	-7.31517e-17 	-1.23121e-16 	
-8.44223e-02 	-4.30923e-02 	-1.85776e-16 	4.30923e-02 	8.44223e-02 	
-1.68981e-01 	-8.64486e-02 	-3.65697e-16 	8.64486e-02 	1.68981e-01 	
-2.53848e-01 	-1.30385e-01 	-5.33940e-16 	1.30385e-01 	2.53848e-01 	
-3.39270e-01 	-1.75330e-01 	-5.92951e-16 	1.75330e-01 	3.39270e-01 	
-4.25630e-01 	-2.21892e-01 	-9.79129e-16 	2.21892e-01 	4.25630e-01 	
-5.13535e-01 	-2.70948e-01 	-1.66119e-15 	2.70948e-01 	5.13535e-01 	
-6.03929e-01 	-3.23727e-01 	-1.67061e-15 	3.23727e-01 	6.03929e-01 	
-6.98252e-01 	-3.81855e-01 	-1.62630e-15 	3.81855e-01 	6.98252e-01 	
-7.98573e-01 	-4.47249e-01 	-2.49622e-15 	4.47249e-01 	7.98573e-01 	
-9.07577e-01 	-5.21662e-01 	-2.72850e-15 	5.21662e-01 	9.07577e-01 	
-1.02811e+00 	-6.05603e-01 	-4.61947e-15 	6.05603e-01 	1.02811e+00 	
-1.16185e+00 	-6.96536e-01 	-4.46431e-15 	6.96536e-01 	1.16185e+00 	
-1.30712e+00 	-7.87108e-01 	-5.26221e-15 	7.87108e-01 	1.30712e+00 	
-1.45679e+00 	-8.65355e-01 	-4.04803e-15 	8.65355e-01 	1.45679e+00 	
-1.59877e+00 	-9.18562e-01 	-4.70665e-15 	9.18562e-01 	1.59877e+00 	
-1.71965e+00 	-9.38949e-01 	-4.47461e-15 	9.38949e-01 	1.71965e+00 	
-1.80898e+00 	-9.26493e-01 	-4.66087e-15 	9.26493e-01 	1.80898e+00 	
-1.86073e+00 	-8.86956e-01 	-3.87427e-15 	8.86956e-01 	1.86073e+00 	
-1.87197e+00 	-8.27903e-01 	-2.71604e-15 	8.27903e-01 	1.87197e+00 	
-1.84096e+00 	-7.55894e-01 	-2.04079e-15 	7.55894e-01 	1.84096e+00 	
