-3.230527e+38	-3.232176e+38	-3.234059e+38	-3.236173e+38	-3.238516e+38	-3.241083e+38	-3.243873e+38	-3.246880e+38	-3.250104e+38	-3.253540e+38	-3.257187e+38	-3.261040e+38	-3.265098e+38	-3.269358e+38	-3.273817e+38	-3.278472e+38	-3.283322e+38	-3.288365e+38	-3.293596e+38	-3.299016e+38	-3.304621e+38	-3.310409e+38	-3.316379e+38	-3.322529e+38	-3.328856e+38	-3.335359e+38	-3.342037e+38	-3.348887e+38	-3.355909e+38	-3.363101e+38	-3.370461e+38	-3.377989e+38	-3.385683e+38	-3.393542e+38	-3.401565e+38	-3.409751e+38	-3.418099e+38	-3.426609e+38	-3.435279e+38	-3.444110e+38	-3.453100e+38	-3.462249e+38	-3.471557e+38	-3.481023e+38	-3.490647e+38	-3.500429e+38	-3.510369e+38	-3.520467e+38	-3.530723e+38	-3.541137e+38	-3.551709e+38	-3.562440e+38	-3.573331e+38	-3.584380e+38	-3.595590e+38	-3.606961e+38	-3.618494e+38	-3.630188e+38	-3.642046e+38	-3.654069e+38	-3.666256e+38	-3.678610e+38	-3.691132e+38	-3.703823e+38	-3.716684e+38	-3.729718e+38	-3.742924e+38	-3.756306e+38	-3.769865e+38	-3.783603e+38	-3.797521e+38	-3.811622e+38	-3.825909e+38	-3.840382e+38	-3.855044e+38	
-1.513853e+52	-1.472930e+52	-1.432008e+52	-1.391086e+52	-1.350165e+52	-1.309245e+52	-1.268325e+52	-1.227406e+52	-1.186487e+52	-1.145569e+52	-1.104651e+52	-1.063734e+52	-1.022817e+52	-9.819005e+51	-9.409846e+51	-9.000691e+51	-8.591540e+51	-8.182394e+51	-7.773251e+51	-7.364111e+51	-6.954975e+51	-6.545842e+51	-6.136712e+51	-5.727585e+51	-5.318460e+51	-4.909338e+51	-4.500219e+51	-4.091101e+51	-3.681986e+51	-3.272872e+51	-2.863759e+51	-2.454648e+51	-2.045538e+51	-1.636430e+51	-1.227322e+51	-8.182140e+50	-4.091069e+50	-1.639935e+40	4.091069e+50	8.182140e+50	1.227322e+51	1.636430e+51	2.045538e+51	2.454648e+51	2.863759e+51	3.272872e+51	3.681986e+51	4.091101e+51	4.500219e+51	4.909338e+51	5.318460e+51	5.727585e+51	6.136712e+51	6.545842e+51	6.954975e+51	7.364111e+51	7.773251e+51	8.182394e+51	8.591540e+51	9.000691e+51	9.409846e+51	9.819005e+51	1.022817e+52	1.063734e+52	1.104651e+52	1.145569e+52	1.186487e+52	1.227406e+52	1.268325e+52	1.309245e+52	1.350165e+52	1.391086e+52	1.432008e+52	1.472930e+52	1.513853e+52	
-3.025655e+52	-2.943865e+52	-2.862076e+52	-2.780288e+52	-2.698502e+52	-2.616716e+52	-2.534932e+52	-2.453149e+52	-2.371367e+52	-2.289586e+52	-2.207806e+52	-2.126027e+52	-2.044249e+52	-1.962471e+52	-1.880695e+52	-1.798919e+52	-1.717145e+52	-1.635371e+52	-1.553598e+52	-1.471825e+52	-1.390053e+52	-1.308282e+52	-1.226511e+52	-1.144741e+52	-1.062972e+52	-9.812030e+51	-8.994344e+51	-8.176663e+51	-7.358986e+51	-6.541312e+51	-5.723641e+51	-4.905973e+51	-4.088307e+51	-3.270644e+51	-2.452981e+51	-1.635320e+51	-8.176599e+50	-3.238398e+40	8.176599e+50	1.635320e+51	2.452981e+51	3.270644e+51	4.088307e+51	4.905973e+51	5.723641e+51	6.541312e+51	7.358986e+51	8.176663e+51	8.994344e+51	9.812030e+51	1.062972e+52	1.144741e+52	1.226511e+52	1.308282e+52	1.390053e+52	1.471825e+52	1.553598e+52	1.635371e+52	1.717145e+52	1.798919e+52	1.880695e+52	1.962471e+52	2.044249e+52	2.126027e+52	2.207806e+52	2.289586e+52	2.371367e+52	2.453149e+52	2.534932e+52	2.616716e+52	2.698502e+52	2.780288e+52	2.862076e+52	2.943865e+52	3.025655e+52	
-4.533360e+52	-4.410814e+52	-4.288269e+52	-4.165726e+52	-4.043185e+52	-3.920646e+52	-3.798108e+52	-3.675572e+52	-3.553037e+52	-3.430504e+52	-3.307972e+52	-3.185442e+52	-3.062913e+52	-2.940386e+52	-2.817860e+52	-2.695335e+52	-2.572811e+52	-2.450289e+52	-2.327767e+52	-2.205247e+52	-2.082728e+52	-1.960209e+52	-1.837692e+52	-1.715175e+52	-1.592659e+52	-1.470144e+52	-1.347630e+52	-1.225116e+52	-1.102603e+52	-9.800899e+51	-8.575777e+51	-7.350658e+51	-6.125543e+51	-4.900431e+51	-3.675321e+51	-2.450213e+51	-1.225106e+51	-4.834934e+40	1.225106e+51	2.450213e+51	3.675321e+51	4.900431e+51	6.125543e+51	7.350658e+51	8.575777e+51	9.800899e+51	1.102603e+52	1.225116e+52	1.347630e+52	1.470144e+52	1.592659e+52	1.715175e+52	1.837692e+52	1.960209e+52	2.082728e+52	2.205247e+52	2.327767e+52	2.450289e+52	2.572811e+52	2.695335e+52	2.817860e+52	2.940386e+52	3.062913e+52	3.185442e+52	3.307972e+52	3.430504e+52	3.553037e+52	3.675572e+52	3.798108e+52	3.920646e+52	4.043185e+52	4.165726e+52	4.288269e+52	4.410814e+52	4.533360e+52	
-6.034932e+52	-5.871795e+52	-5.708661e+52	-5.545528e+52	-5.382398e+52	-5.219270e+52	-5.056145e+52	-4.893021e+52	-4.729900e+52	-4.566781e+52	-4.403663e+52	-4.240548e+52	-4.077434e+52	-3.914323e+52	-3.751213e+52	-3.588104e+52	-3.424997e+52	-3.261892e+52	-3.098788e+52	-2.935686e+52	-2.772585e+52	-2.609485e+52	-2.446386e+52	-2.283289e+52	-2.120192e+52	-1.957097e+52	-1.794002e+52	-1.630908e+52	-1.467815e+52	-1.304723e+52	-1.141631e+52	-9.785402e+51	-8.154494e+51	-6.523591e+51	-4.892690e+51	-3.261792e+51	-1.630896e+51	-6.418044e+40	1.630896e+51	3.261792e+51	4.892690e+51	6.523591e+51	8.154494e+51	9.785402e+51	1.141631e+52	1.304723e+52	1.467815e+52	1.630908e+52	1.794002e+52	1.957097e+52	2.120192e+52	2.283289e+52	2.446386e+52	2.609485e+52	2.772585e+52	2.935686e+52	3.098788e+52	3.261892e+52	3.424997e+52	3.588104e+52	3.751213e+52	3.914323e+52	4.077434e+52	4.240548e+52	4.403663e+52	4.566781e+52	4.729900e+52	4.893021e+52	5.056145e+52	5.219270e+52	5.382398e+52	5.545528e+52	5.708661e+52	5.871795e+52	6.034932e+52	
-7.528346e+52	-7.324839e+52	-7.121335e+52	-6.917834e+52	-6.714336e+52	-6.510840e+52	-6.307348e+52	-6.103858e+52	-5.900370e+52	-5.696885e+52	-5.493403e+52	-5.289923e+52	-5.086445e+52	-4.882969e+52	-4.679496e+52	-4.476024e+52	-4.272555e+52	-4.069087e+52	-3.865621e+52	-3.662157e+52	-3.458695e+52	-3.255234e+52	-3.051775e+52	-2.848317e+52	-2.644860e+52	-2.441405e+52	-2.237950e+52	-2.034497e+52	-1.831045e+52	-1.627593e+52	-1.424142e+52	-1.220692e+52	-1.017243e+52	-8.137935e+51	-6.103448e+51	-4.068964e+51	-2.034481e+51	-8.009396e+40	2.034481e+51	4.068964e+51	6.103448e+51	8.137935e+51	1.017243e+52	1.220692e+52	1.424142e+52	1.627593e+52	1.831045e+52	2.034497e+52	2.237950e+52	2.441405e+52	2.644860e+52	2.848317e+52	3.051775e+52	3.255234e+52	3.458695e+52	3.662157e+52	3.865621e+52	4.069087e+52	4.272555e+52	4.476024e+52	4.679496e+52	4.882969e+52	5.086445e+52	5.289923e+52	5.493403e+52	5.696885e+52	5.900370e+52	6.103858e+52	6.307348e+52	6.510840e+52	6.714336e+52	6.917834e+52	7.121335e+52	7.324839e+52	7.528346e+52	
-9.011595e+52	-8.767993e+52	-8.524395e+52	-8.280800e+52	-8.037208e+52	-7.793620e+52	-7.550035e+52	-7.306454e+52	-7.062875e+52	-6.819299e+52	-6.575726e+52	-6.332156e+52	-6.088589e+52	-5.845024e+52	-5.601462e+52	-5.357902e+52	-5.114345e+52	-4.870790e+52	-4.627237e+52	-4.383686e+52	-4.140137e+52	-3.896589e+52	-3.653044e+52	-3.409500e+52	-3.165958e+52	-2.922417e+52	-2.678878e+52	-2.435340e+52	-2.191802e+52	-1.948266e+52	-1.704731e+52	-1.461197e+52	-1.217663e+52	-9.741296e+51	-7.305968e+51	-4.870643e+51	-2.435321e+51	-9.550769e+40	2.435321e+51	4.870643e+51	7.305968e+51	9.741296e+51	1.217663e+52	1.461197e+52	1.704731e+52	1.948266e+52	2.191802e+52	2.435340e+52	2.678878e+52	2.922417e+52	3.165958e+52	3.409500e+52	3.653044e+52	3.896589e+52	4.140137e+52	4.383686e+52	4.627237e+52	4.870790e+52	5.114345e+52	5.357902e+52	5.601462e+52	5.845024e+52	6.088589e+52	6.332156e+52	6.575726e+52	6.819299e+52	7.062875e+52	7.306454e+52	7.550035e+52	7.793620e+52	8.037208e+52	8.280800e+52	8.524395e+52	8.767993e+52	9.011595e+52	
-1.048269e+53	-1.019933e+53	-9.915961e+52	-9.632601e+52	-9.349245e+52	-9.065893e+52	-8.782544e+52	-8.499199e+52	-8.215858e+52	-7.932520e+52	-7.649185e+52	-7.365854e+52	-7.082525e+52	-6.799200e+52	-6.515877e+52	-6.232558e+52	-5.949241e+52	-5.665927e+52	-5.382615e+52	-5.099305e+52	-4.815998e+52	-4.532693e+52	-4.249390e+52	-3.966088e+52	-3.682789e+52	-3.399491e+52	-3.116195e+52	-2.832900e+52	-2.549606e+52	-2.266314e+52	-1.983022e+52	-1.699732e+52	-1.416442e+52	-1.133153e+52	-8.498641e+51	-5.665758e+51	-2.832879e+51	-1.109108e+41	2.832879e+51	5.665758e+51	8.498641e+51	1.133153e+52	1.416442e+52	1.699732e+52	1.983022e+52	2.266314e+52	2.549606e+52	2.832900e+52	3.116195e+52	3.399491e+52	3.682789e+52	3.966088e+52	4.249390e+52	4.532693e+52	4.815998e+52	5.099305e+52	5.382615e+52	5.665927e+52	5.949241e+52	6.232558e+52	6.515877e+52	6.799200e+52	7.082525e+52	7.365854e+52	7.649185e+52	7.932520e+52	8.215858e+52	8.499199e+52	8.782544e+52	9.065893e+52	9.349245e+52	9.632601e+52	9.915961e+52	1.019933e+53	1.048269e+53	
-1.193968e+53	-1.161693e+53	-1.129418e+53	-1.097144e+53	-1.064870e+53	-1.032596e+53	-1.000323e+53	-9.680507e+52	-9.357784e+52	-9.035065e+52	-8.712350e+52	-8.389639e+52	-8.066931e+52	-7.744226e+52	-7.421525e+52	-7.098827e+52	-6.776131e+52	-6.453439e+52	-6.130750e+52	-5.808063e+52	-5.485379e+52	-5.162697e+52	-4.840017e+52	-4.517340e+52	-4.194664e+52	-3.871991e+52	-3.549319e+52	-3.226648e+52	-2.903979e+52	-2.581312e+52	-2.258645e+52	-1.935980e+52	-1.613315e+52	-1.290651e+52	-9.679879e+51	-6.453250e+51	-3.226624e+51	-1.264202e+41	3.226624e+51	6.453250e+51	9.679879e+51	1.290651e+52	1.613315e+52	1.935980e+52	2.258645e+52	2.581312e+52	2.903979e+52	3.226648e+52	3.549319e+52	3.871991e+52	4.194664e+52	4.517340e+52	4.840017e+52	5.162697e+52	5.485379e+52	5.808063e+52	6.130750e+52	6.453439e+52	6.776131e+52	7.098827e+52	7.421525e+52	7.744226e+52	8.066931e+52	8.389639e+52	8.712350e+52	9.035065e+52	9.357784e+52	9.680507e+52	1.000323e+53	1.032596e+53	1.064870e+53	1.097144e+53	1.129418e+53	1.161693e+53	1.193968e+53	
-1.338063e+53	-1.301893e+53	-1.265723e+53	-1.229554e+53	-1.193385e+53	-1.157217e+53	-1.121049e+53	-1.084881e+53	-1.048714e+53	-1.012548e+53	-9.763813e+52	-9.402156e+52	-9.040502e+52	-8.678851e+52	-8.317205e+52	-7.955561e+52	-7.593922e+52	-7.232285e+52	-6.870652e+52	-6.509021e+52	-6.147393e+52	-5.785768e+52	-5.424145e+52	-5.062525e+52	-4.700907e+52	-4.339290e+52	-3.977676e+52	-3.616064e+52	-3.254453e+52	-2.892843e+52	-2.531235e+52	-2.169628e+52	-1.808022e+52	-1.446417e+52	-1.084812e+52	-7.232077e+51	-3.616037e+51	-1.413023e+41	3.616037e+51	7.232077e+51	1.084812e+52	1.446417e+52	1.808022e+52	2.169628e+52	2.531235e+52	2.892843e+52	3.254453e+52	3.616064e+52	3.977676e+52	4.339290e+52	4.700907e+52	5.062525e+52	5.424145e+52	5.785768e+52	6.147393e+52	6.509021e+52	6.870652e+52	7.232285e+52	7.593922e+52	7.955561e+52	8.317205e+52	8.678851e+52	9.040502e+52	9.402156e+52	9.763813e+52	1.012548e+53	1.048714e+53	1.084881e+53	1.121049e+53	1.157217e+53	1.193385e+53	1.229554e+53	1.265723e+53	1.301893e+53	1.338063e+53	
