-6.704208e-16	-6.670331e-16	-6.638846e-16	-6.609727e-16	-6.582951e-16	-6.558495e-16	-6.536337e-16	-6.516459e-16	-6.498842e-16	-6.483471e-16	-6.470331e-16	-6.459409e-16	-6.450694e-16	-6.444177e-16	-6.439849e-16	-6.437704e-16	-6.437738e-16	-6.439947e-16	-6.444331e-16	
-3.244222e-02	-2.883646e-02	-2.523108e-02	-2.162603e-02	-1.802126e-02	-1.441673e-02	-1.081238e-02	-7.208175e-03	-3.604064e-03	-6.620649e-16	3.604064e-03	7.208175e-03	1.081238e-02	1.441673e-02	1.802126e-02	2.162603e-02	2.523108e-02	2.883646e-02	3.244222e-02	
-6.493185e-02	-5.771508e-02	-5.049905e-02	-4.328368e-02	-3.606887e-02	-2.885453e-02	-2.164057e-02	-1.442689e-02	-7.213397e-03	-7.056868e-16	7.213397e-03	1.442689e-02	2.164057e-02	2.885453e-02	3.606887e-02	4.328368e-02	5.049905e-02	5.771508e-02	6.493185e-02	
-9.751662e-02	-8.667825e-02	-7.584101e-02	-6.500475e-02	-5.416933e-02	-4.333462e-02	-3.250047e-02	-2.166675e-02	-1.083330e-02	-6.380239e-16	1.083330e-02	2.166675e-02	3.250047e-02	4.333462e-02	5.416933e-02	6.500475e-02	7.584101e-02	8.667825e-02	9.751662e-02	
-1.302448e-01	-1.157689e-01	-1.012945e-01	-8.682144e-02	-7.234948e-02	-5.787846e-02	-4.340819e-02	-2.893848e-02	-1.446915e-02	-5.039698e-16	1.446915e-02	2.893848e-02	4.340819e-02	5.787846e-02	7.234948e-02	8.682144e-02	1.012945e-01	1.157689e-01	1.302448e-01	
-1.631656e-01	-1.450308e-01	-1.268978e-01	-1.087665e-01	-9.063663e-02	-7.250790e-02	-5.438011e-02	-3.625301e-02	-1.812639e-02	-6.935062e-16	1.812639e-02	3.625301e-02	5.438011e-02	7.250790e-02	9.063663e-02	1.087665e-01	1.268978e-01	1.450308e-01	1.631656e-01	
-1.963293e-01	-1.745086e-01	-1.526901e-01	-1.308736e-01	-1.090588e-01	-8.724534e-02	-6.543302e-02	-4.362155e-02	-2.181063e-02	-5.034015e-16	2.181063e-02	4.362155e-02	6.543302e-02	8.724534e-02	1.090588e-01	1.308736e-01	1.526901e-01	1.745086e-01	1.963293e-01	
-2.297878e-01	-2.042485e-01	-1.787117e-01	-1.531772e-01	-1.276447e-01	-1.021138e-01	-7.658422e-02	-5.105561e-02	-2.552764e-02	-6.519509e-16	2.552764e-02	5.105561e-02	7.658422e-02	1.021138e-01	1.276447e-01	1.531772e-01	1.787117e-01	2.042485e-01	2.297878e-01	
-2.635949e-01	-2.342982e-01	-2.050045e-01	-1.757133e-01	-1.464243e-01	-1.171372e-01	-8.785164e-02	-5.856714e-02	-2.928338e-02	-7.812728e-16	2.928338e-02	5.856714e-02	8.785164e-02	1.171372e-01	1.464243e-01	1.757133e-01	2.050045e-01	2.342982e-01	2.635949e-01	
-2.978066e-01	-2.647076e-01	-2.316119e-01	-1.985191e-01	-1.654288e-01	-1.323405e-01	-9.925393e-02	-6.616859e-02	-3.308409e-02	-6.510030e-16	3.308409e-02	6.616859e-02	9.925393e-02	1.323405e-01	1.654288e-01	1.985191e-01	2.316119e-01	2.647076e-01	2.978066e-01	
-3.324816e-01	-2.955288e-01	-2.585797e-01	-2.216337e-01	-1.846906e-01	-1.477497e-01	-1.108107e-01	-7.387301e-02	-3.693628e-02	-1.036574e-15	3.693628e-02	7.387301e-02	1.108107e-01	1.477497e-01	1.846906e-01	2.216337e-01	2.585797e-01	2.955288e-01	3.324816e-01	
-3.676815e-01	-3.268167e-01	-2.859558e-01	-2.450985e-01	-2.042441e-01	-1.633923e-01	-1.225424e-01	-8.169412e-02	-4.084681e-02	-3.665525e-16	4.084681e-02	8.169412e-02	1.225424e-01	1.633923e-01	2.042441e-01	2.450985e-01	2.859558e-01	3.268167e-01	3.676815e-01	
-4.034720e-01	-3.586294e-01	-3.137912e-01	-2.689568e-01	-2.241257e-01	-1.792973e-01	-1.344711e-01	-8.964646e-02	-4.482296e-02	-6.478251e-17	4.482296e-02	8.964646e-02	1.344711e-01	1.792973e-01	2.241257e-01	2.689568e-01	3.137912e-01	3.586294e-01	4.034720e-01	
-4.399224e-01	-3.910289e-01	-3.421400e-01	-2.932553e-01	-2.443740e-01	-1.954957e-01	-1.466197e-01	-9.774549e-02	-4.887245e-02	-8.241462e-17	4.887245e-02	9.774549e-02	1.466197e-01	1.954957e-01	2.443740e-01	2.932553e-01	3.421400e-01	3.910289e-01	4.399224e-01	
-4.771072e-01	-4.240812e-01	-3.710601e-01	-3.180433e-01	-2.650304e-01	-2.120205e-01	-1.590132e-01	-1.060078e-01	-5.300356e-02	-4.704205e-16	5.300356e-02	1.060078e-01	1.590132e-01	2.120205e-01	2.650304e-01	3.180433e-01	3.710601e-01	4.240812e-01	4.771072e-01	
-5.151064e-01	-4.578573e-01	-4.006135e-01	-3.433744e-01	-2.861392e-01	-2.289074e-01	-1.716782e-01	-1.144510e-01	-5.722517e-02	-8.232519e-16	5.722517e-02	1.144510e-01	1.716782e-01	2.289074e-01	2.861392e-01	3.433744e-01	4.006135e-01	4.578573e-01	5.151064e-01	
-5.540062e-01	-4.924340e-01	-4.308675e-01	-3.693058e-01	-3.077484e-01	-2.461945e-01	-1.846434e-01	-1.230944e-01	-6.154686e-02	7.014504e-17	6.154686e-02	1.230944e-01	1.846434e-01	2.461945e-01	3.077484e-01	3.693058e-01	4.308675e-01	4.924340e-01	5.540062e-01	
-5.939001e-01	-5.278945e-01	-4.618947e-01	-3.959001e-01	-3.299100e-01	-2.639236e-01	-1.979401e-01	-1.319588e-01	-6.597904e-02	3.591774e-16	6.597904e-02	1.319588e-01	1.979401e-01	2.639236e-01	3.299100e-01	3.959001e-01	4.618947e-01	5.278945e-01	5.939001e-01	
-6.348901e-01	-5.643292e-01	-4.937745e-01	-4.232252e-01	-3.526806e-01	-2.821398e-01	-2.116021e-01	-1.410668e-01	-7.053301e-02	-1.068468e-15	7.053301e-02	1.410668e-01	2.116021e-01	2.821398e-01	3.526806e-01	4.232252e-01	4.937745e-01	5.643292e-01	6.348901e-01	
-6.770876e-01	-6.018374e-01	-5.265936e-01	-4.513554e-01	-3.761221e-01	-3.008928e-01	-2.256668e-01	-1.504432e-01	-7.522119e-02	-9.842852e-16	7.522119e-02	1.504432e-01	2.256668e-01	3.008928e-01	3.761221e-01	4.513554e-01	5.265936e-01	6.018374e-01	6.770876e-01	
