1.963098e-17	1.158992e-17	7.718550e-18	5.960601e-18	5.149737e-18	4.759446e-18	4.562017e-18	4.457824e-18	4.401846e-18	4.373120e-18	4.362102e-18	4.365637e-18	4.385648e-18	4.430735e-18	4.522523e-18	4.714772e-18	5.158841e-18	6.386049e-18	1.081212e-17	
-4.547737e-03	-2.823585e-03	-1.754758e-03	-1.093194e-03	-6.853489e-04	-4.365669e-04	-2.891078e-04	-2.087477e-04	-1.768360e-04	-1.859661e-04	-2.382571e-04	-3.458453e-04	-5.337008e-04	-8.454230e-04	-1.353360e-03	-2.175398e-03	-3.502324e-03	-5.642106e-03	-9.091366e-03	
-9.100998e-03	-5.650598e-03	-3.511647e-03	-2.187715e-03	-1.371530e-03	-8.736640e-04	-5.785667e-04	-4.177489e-04	-3.538867e-04	-3.721580e-04	-4.768036e-04	-6.921107e-04	-1.068050e-03	-1.691873e-03	-2.708363e-03	-4.353438e-03	-7.008902e-03	-1.129106e-02	-1.819377e-02	
-1.366534e-02	-8.484491e-03	-5.272812e-03	-3.284900e-03	-2.059381e-03	-1.311825e-03	-8.687299e-04	-6.272588e-04	-5.313682e-04	-5.588030e-04	-7.159306e-04	-1.039219e-03	-1.603699e-03	-2.540382e-03	-4.066663e-03	-6.536777e-03	-1.052401e-02	-1.695377e-02	-2.731833e-02	
-1.824638e-02	-1.132876e-02	-7.040421e-03	-4.386100e-03	-2.749750e-03	-1.751589e-03	-1.159955e-03	-8.375353e-04	-7.094993e-04	-7.461311e-04	-9.559327e-04	-1.387597e-03	-2.141309e-03	-3.391997e-03	-5.429935e-03	-8.728107e-03	-1.405199e-02	-2.263720e-02	-3.647628e-02	
-2.284986e-02	-1.418695e-02	-8.816685e-03	-5.492692e-03	-3.443498e-03	-2.193506e-03	-1.452606e-03	-1.048841e-03	-8.885025e-04	-9.343764e-04	-1.197110e-03	-1.737681e-03	-2.681550e-03	-4.247781e-03	-6.799881e-03	-1.093017e-02	-1.759724e-02	-2.834845e-02	-4.567907e-02	
-2.748162e-02	-1.706270e-02	-1.060387e-02	-6.606085e-03	-4.141510e-03	-2.638140e-03	-1.747056e-03	-1.261446e-03	-1.068606e-03	-1.123779e-03	-1.439769e-03	-2.089916e-03	-3.225113e-03	-5.108826e-03	-8.178247e-03	-1.314576e-02	-2.116427e-02	-3.409481e-02	-5.493842e-02	
-3.214773e-02	-1.995978e-02	-1.240430e-02	-7.727731e-03	-4.844697e-03	-3.086069e-03	-2.043688e-03	-1.475627e-03	-1.250044e-03	-1.314585e-03	-1.684228e-03	-2.444763e-03	-3.772704e-03	-5.976253e-03	-9.566831e-03	-1.537778e-02	-2.475775e-02	-3.988376e-02	-6.426641e-02	
-3.685442e-02	-2.288206e-02	-1.422039e-02	-8.859136e-03	-5.554001e-03	-3.537896e-03	-2.342901e-03	-1.691671e-03	-1.433061e-03	-1.507051e-03	-1.930813e-03	-2.802697e-03	-4.325060e-03	-6.851226e-03	-1.096750e-02	-1.762921e-02	-2.838250e-02	-4.572308e-02	-7.367554e-02	
-4.160823e-02	-2.583358e-02	-1.605466e-02	-1.000187e-02	-6.270405e-03	-3.994245e-03	-2.645109e-03	-1.909878e-03	-1.617910e-03	-1.701444e-03	-2.179866e-03	-3.164213e-03	-4.882944e-03	-7.734958e-03	-1.238218e-02	-1.990318e-02	-3.204352e-02	-5.162085e-02	-8.317887e-02	
-4.641598e-02	-2.881860e-02	-1.790974e-02	-1.115756e-02	-6.994938e-03	-4.455772e-03	-2.950746e-03	-2.130560e-03	-1.804857e-03	-1.898042e-03	-2.431745e-03	-3.529832e-03	-5.447158e-03	-8.628717e-03	-1.381292e-02	-2.220296e-02	-3.574609e-02	-5.758553e-02	-9.279002e-02	
-5.128486e-02	-3.184158e-02	-1.978842e-02	-1.232795e-02	-7.728684e-03	-4.923167e-03	-3.260270e-03	-2.354049e-03	-1.994180e-03	-2.097141e-03	-2.686827e-03	-3.900099e-03	-6.018547e-03	-9.533840e-03	-1.526184e-02	-2.453197e-02	-3.949573e-02	-6.362606e-02	-1.025234e-01	
-5.622248e-02	-3.490723e-02	-2.169361e-02	-1.351487e-02	-8.472788e-03	-5.397162e-03	-3.574163e-03	-2.580693e-03	-2.186176e-03	-2.299050e-03	-2.945510e-03	-4.275595e-03	-6.598003e-03	-1.045174e-02	-1.673123e-02	-2.689387e-02	-4.329831e-02	-6.975187e-02	-1.123942e-01	
-6.123694e-02	-3.802059e-02	-2.362846e-02	-1.472025e-02	-9.228472e-03	-5.878532e-03	-3.892941e-03	-2.810864e-03	-2.381160e-03	-2.504101e-03	-3.208219e-03	-4.656933e-03	-7.186475e-03	-1.138393e-02	-1.822348e-02	-2.929252e-02	-4.716007e-02	-7.597301e-02	-1.224185e-01	
-6.633688e-02	-4.118703e-02	-2.559628e-02	-1.594619e-02	-9.997040e-03	-6.368109e-03	-4.217154e-03	-3.044959e-03	-2.579469e-03	-2.712648e-03	-3.475406e-03	-5.044772e-03	-7.784981e-03	-1.233201e-02	-1.974117e-02	-3.173207e-02	-5.108766e-02	-8.230021e-02	-1.326138e-01	
-7.153161e-02	-4.441232e-02	-2.760069e-02	-1.719490e-02	-1.077989e-02	-6.866785e-03	-4.547392e-03	-3.283404e-03	-2.781462e-03	-2.925071e-03	-3.747559e-03	-5.439820e-03	-8.394609e-03	-1.329771e-02	-2.128707e-02	-3.421695e-02	-5.508825e-02	-8.874500e-02	-1.429986e-01	
-7.683116e-02	-4.770268e-02	-2.964553e-02	-1.846882e-02	-1.157854e-02	-7.375522e-03	-4.884293e-03	-3.526661e-03	-2.987532e-03	-3.141780e-03	-4.025204e-03	-5.842838e-03	-9.016538e-03	-1.428289e-02	-2.286416e-02	-3.675197e-02	-5.916956e-02	-9.531983e-02	-1.535929e-01	
-8.224639e-02	-5.106487e-02	-3.173502e-02	-1.977054e-02	-1.239462e-02	-7.895366e-03	-5.228549e-03	-3.775228e-03	-3.198100e-03	-3.363220e-03	-4.308909e-03	-6.254655e-03	-9.652045e-03	-1.528958e-02	-2.447568e-02	-3.934234e-02	-6.333997e-02	-1.020382e-01	-1.644185e-01	
-8.778916e-02	-5.450625e-02	-3.387371e-02	-2.110292e-02	-1.322992e-02	-8.427453e-03	-5.580913e-03	-4.029649e-03	-3.413627e-03	-3.589875e-03	-4.599297e-03	-6.676170e-03	-1.030252e-02	-1.631998e-02	-2.612515e-02	-4.199371e-02	-6.760859e-02	-1.089148e-01	-1.754990e-01	
-9.347243e-02	-5.803486e-02	-3.606662e-02	-2.246908e-02	-1.408640e-02	-8.973027e-03	-5.942209e-03	-4.290519e-03	-3.634618e-03	-3.822275e-03	-4.897045e-03	-7.108370e-03	-1.096948e-02	-1.737650e-02	-2.781643e-02	-4.471228e-02	-7.198542e-02	-1.159657e-01	-1.868604e-01	
-9.931044e-02	-6.165955e-02	-3.831923e-02	-2.387243e-02	-1.496619e-02	-9.533456e-03	-6.313342e-03	-4.558493e-03	-3.861625e-03	-4.061003e-03	-5.202900e-03	-7.552338e-03	-1.165460e-02	-1.846178e-02	-2.955376e-02	-4.750488e-02	-7.648142e-02	-1.232085e-01	-1.985312e-01	
-1.053189e-01	-6.539008e-02	-4.063763e-02	-2.531677e-02	-1.587168e-02	-1.011025e-02	-6.695312e-03	-4.834291e-03	-4.095262e-03	-4.306702e-03	-5.517686e-03	-8.009271e-03	-1.235973e-02	-1.957876e-02	-3.134183e-02	-5.037903e-02	-8.110870e-02	-1.306629e-01	-2.105427e-01	
-1.115154e-01	-6.923730e-02	-4.302853e-02	-2.680627e-02	-1.680548e-02	-1.070508e-02	-7.089230e-03	-5.118716e-03	-4.336206e-03	-4.560086e-03	-5.842318e-03	-8.480495e-03	-1.308691e-02	-2.073067e-02	-3.318582e-02	-5.334307e-02	-8.588072e-02	-1.383504e-01	-2.229299e-01	
-1.179192e-01	-7.321327e-02	-4.549946e-02	-2.834563e-02	-1.777054e-02	-1.131983e-02	-7.496331e-03	-5.412659e-03	-4.585213e-03	-4.821950e-03	-6.177815e-03	-8.967489e-03	-1.383843e-02	-2.192114e-02	-3.509152e-02	-5.640631e-02	-9.081244e-02	-1.462953e-01	-2.357318e-01	
