-1.38588e-14 	-1.25231e-14 	-1.11888e-14 	-9.85550e-15 	-8.52330e-15 	-7.19207e-15 	-5.86178e-15 	-4.53236e-15 	-3.20378e-15 	-1.87600e-15 	-5.48992e-16 	7.77276e-16 	2.10283e-15 	3.42770e-15 	4.75192e-15 	6.07552e-15 	7.39855e-15 	8.72105e-15 	1.00431e-14 	1.13648e-14 	1.26862e-14 	
1.06452e-01 	1.15807e-01 	1.25161e-01 	1.34516e-01 	1.43871e-01 	1.53226e-01 	1.62581e-01 	1.71936e-01 	1.81290e-01 	1.90645e-01 	2.00000e-01 	2.09355e-01 	2.18710e-01 	2.28064e-01 	2.37419e-01 	2.46774e-01 	2.56129e-01 	2.65484e-01 	2.74839e-01 	2.84193e-01 	2.93548e-01 	
2.12937e-01 	2.31644e-01 	2.50350e-01 	2.69056e-01 	2.87762e-01 	3.06469e-01 	3.25175e-01 	3.43881e-01 	3.62587e-01 	3.81294e-01 	4.00000e-01 	4.18706e-01 	4.37412e-01 	4.56119e-01 	4.74825e-01 	4.93531e-01 	5.12238e-01 	5.30944e-01 	5.49650e-01 	5.68356e-01 	5.87063e-01 	
3.19490e-01 	3.47541e-01 	3.75592e-01 	4.03643e-01 	4.31694e-01 	4.59745e-01 	4.87796e-01 	5.15847e-01 	5.43898e-01 	5.71949e-01 	6.00000e-01 	6.28051e-01 	6.56102e-01 	6.84153e-01 	7.12204e-01 	7.40255e-01 	7.68306e-01 	7.96357e-01 	8.24408e-01 	8.52459e-01 	8.80510e-01 	
4.26144e-01 	4.63530e-01 	5.00915e-01 	5.38301e-01 	5.75687e-01 	6.13072e-01 	6.50458e-01 	6.87843e-01 	7.25229e-01 	7.62614e-01 	8.00000e-01 	8.37385e-01 	8.74771e-01 	9.12157e-01 	9.49542e-01 	9.86928e-01 	1.02431e+00 	1.06170e+00 	1.09908e+00 	1.13647e+00 	1.17386e+00 	
5.32934e-01 	5.79641e-01 	6.26347e-01 	6.73054e-01 	7.19760e-01 	7.66467e-01 	8.13174e-01 	8.59880e-01 	9.06587e-01 	9.53293e-01 	1.00000e+00 	1.04671e+00 	1.09341e+00 	1.14012e+00 	1.18683e+00 	1.23353e+00 	1.28024e+00 	1.32695e+00 	1.37365e+00 	1.42036e+00 	1.46707e+00 	
6.39894e-01 	6.95904e-01 	7.51915e-01 	8.07926e-01 	8.63936e-01 	9.19947e-01 	9.75957e-01 	1.03197e+00 	1.08798e+00 	1.14399e+00 	1.20000e+00 	1.25601e+00 	1.31202e+00 	1.36803e+00 	1.42404e+00 	1.48005e+00 	1.53606e+00 	1.59207e+00 	1.64808e+00 	1.70410e+00 	1.76011e+00 	
7.47058e-01 	8.12352e-01 	8.77646e-01 	9.42941e-01 	1.00823e+00 	1.07353e+00 	1.13882e+00 	1.20412e+00 	1.26941e+00 	1.33471e+00 	1.40000e+00 	1.46529e+00 	1.53059e+00 	1.59588e+00 	1.66118e+00 	1.72647e+00 	1.79176e+00 	1.85706e+00 	1.92235e+00 	1.98765e+00 	2.05294e+00 	
8.54462e-01 	9.29016e-01 	1.00357e+00 	1.07812e+00 	1.15268e+00 	1.22723e+00 	1.30178e+00 	1.37634e+00 	1.45089e+00 	1.52545e+00 	1.60000e+00 	1.67455e+00 	1.74911e+00 	1.82366e+00 	1.89821e+00 	1.97277e+00 	2.04732e+00 	2.12188e+00 	2.19643e+00 	2.27098e+00 	2.34554e+00 	
9.62143e-01 	1.04593e+00 	1.12971e+00 	1.21350e+00 	1.29729e+00 	1.38107e+00 	1.46486e+00 	1.54864e+00 	1.63243e+00 	1.71621e+00 	1.80000e+00 	1.88379e+00 	1.96757e+00 	2.05136e+00 	2.13514e+00 	2.21893e+00 	2.30271e+00 	2.38650e+00 	2.47029e+00 	2.55407e+00 	2.63786e+00 	
