4.898576e+03	2.939977e+03	1.940037e+03	1.438670e+03	1.178790e+03	1.038049e+03	9.587354e+02	9.126245e+02	8.852093e+02	8.686581e+02	8.585634e+02	8.523641e+02	8.485377e+02	8.461635e+02	8.446782e+02	8.437323e+02	8.431043e+02	8.426478e+02	8.422565e+02	8.418396e+02	8.413003e+02	8.405134e+02	8.392963e+02	8.373666e+02	8.342766e+02	8.293095e+02	8.213139e+02	8.084372e+02	7.876990e+02	7.543077e+02	7.005691e+02	6.141564e+02	4.753945e+02	2.530885e+02	-1.015816e+02	-6.627074e+02	-1.532308e+03	-2.792700e+03	-4.114140e+03	
-1.200264e+18	-7.447740e+17	-4.621385e+17	-2.867608e+17	-1.779375e+17	-1.104117e+17	-6.851137e+16	-4.251188e+16	-2.637897e+16	-1.636837e+16	-1.015671e+16	-6.302325e+15	-3.910646e+15	-2.426588e+15	-1.505718e+15	-9.343108e+14	-5.797476e+14	-3.597383e+14	-2.232206e+14	-1.385102e+14	-8.594676e+13	-5.333069e+13	-3.309214e+13	-2.053395e+13	-1.274150e+13	-7.906218e+12	-4.905894e+12	-3.044180e+12	-1.888991e+12	-1.172218e+12	-7.275050e+11	-4.516390e+11	-2.805939e+11	-1.746720e+11	-1.092896e+11	-6.927237e+10	-4.533255e+10	-3.191396e+10	-2.590230e+10	
-2.397505e+18	-1.487672e+18	-9.231130e+17	-5.727993e+17	-3.554268e+17	-2.205453e+17	-1.368502e+17	-8.491669e+16	-5.269151e+16	-3.269552e+16	-2.028785e+16	-1.258878e+16	-7.811442e+15	-4.847065e+15	-3.007644e+15	-1.866268e+15	-1.158035e+15	-7.185705e+14	-4.458790e+14	-2.766716e+14	-1.716771e+14	-1.065271e+14	-6.610094e+13	-4.101619e+13	-2.545091e+13	-1.579252e+13	-9.799433e+12	-6.080694e+12	-3.773225e+12	-2.341483e+12	-1.453178e+12	-9.021405e+11	-5.604812e+11	-3.489040e+11	-2.183040e+11	-1.383703e+11	-9.055092e+10	-6.374755e+10	-5.173935e+10	
-3.588711e+18	-2.226825e+18	-1.381764e+18	-8.573959e+17	-5.320213e+17	-3.301237e+17	-2.048445e+17	-1.271077e+17	-7.887140e+16	-4.894036e+16	-3.036791e+16	-1.884354e+16	-1.169257e+16	-7.255339e+15	-4.501999e+15	-2.793528e+15	-1.733407e+15	-1.075594e+15	-6.674149e+14	-4.141365e+14	-2.569752e+14	-1.594553e+14	-9.894333e+13	-6.139517e+13	-3.809624e+13	-2.363907e+13	-1.466830e+13	-9.101900e+12	-5.647959e+12	-3.504854e+12	-2.175192e+12	-1.350371e+12	-8.389574e+11	-5.222577e+11	-3.267688e+11	-2.071198e+11	-1.355413e+11	-9.542065e+10	-7.744616e+10	
-4.770888e+18	-2.960376e+18	-1.836938e+18	-1.139835e+18	-7.072774e+17	-4.388716e+17	-2.723235e+17	-1.689790e+17	-1.048529e+17	-6.506208e+16	-4.037157e+16	-2.505089e+16	-1.554429e+16	-9.645361e+15	-5.985027e+15	-3.713759e+15	-2.304419e+15	-1.429911e+15	-8.872718e+14	-5.505596e+14	-3.416268e+14	-2.119823e+14	-1.315368e+14	-8.161970e+13	-5.064574e+13	-3.142615e+13	-1.950027e+13	-1.210021e+13	-7.508485e+12	-4.659408e+12	-2.891735e+12	-1.795204e+12	-1.115323e+12	-6.942975e+11	-4.344116e+11	-2.753484e+11	-1.801908e+11	-1.268537e+11	-1.029581e+11	
-5.941075e+18	-3.686487e+18	-2.287496e+18	-1.419410e+18	-8.807560e+17	-5.465164e+17	-3.391180e+17	-2.104256e+17	-1.305708e+17	-8.102028e+16	-5.027376e+16	-3.119529e+16	-1.935694e+16	-1.201114e+16	-7.453014e+15	-4.624657e+15	-2.869639e+15	-1.780635e+15	-1.104899e+15	-6.855989e+14	-4.254198e+14	-2.639766e+14	-1.637997e+14	-1.016391e+14	-6.306795e+13	-3.913425e+13	-2.428323e+13	-1.506810e+13	-9.350140e+12	-5.802252e+12	-3.601009e+12	-2.235526e+12	-1.388886e+12	-8.645924e+11	-5.409625e+11	-3.428848e+11	-2.243873e+11	-1.579679e+11	-1.282113e+11	
-7.096349e+18	-4.403344e+18	-2.732312e+18	-1.695422e+18	-1.052024e+18	-6.527895e+17	-4.050613e+17	-2.513439e+17	-1.559610e+17	-9.677511e+16	-6.004977e+16	-3.726138e+16	-2.312100e+16	-1.434677e+16	-8.902292e+15	-5.523947e+15	-3.427655e+15	-2.126889e+15	-1.319752e+15	-8.189173e+14	-5.081450e+14	-3.153082e+14	-1.956514e+14	-1.214034e+14	-7.533185e+13	-4.674411e+13	-2.900523e+13	-1.799818e+13	-1.116832e+13	-6.930530e+12	-4.301245e+12	-2.670235e+12	-1.658962e+12	-1.032717e+12	-6.461556e+11	-4.095606e+11	-2.680207e+11	-1.886856e+11	-1.531427e+11	
-8.233838e+18	-5.109165e+18	-3.170280e+18	-1.967185e+18	-1.220655e+18	-7.574265e+17	-4.699895e+17	-2.916324e+17	-1.809603e+17	-1.122874e+17	-6.967527e+16	-4.323409e+16	-2.682711e+16	-1.664645e+16	-1.032926e+16	-6.409392e+15	-3.977081e+15	-2.467812e+15	-1.531298e+15	-9.501832e+14	-5.895966e+14	-3.658497e+14	-2.270128e+14	-1.408634e+14	-8.740695e+13	-5.423683e+13	-3.365454e+13	-2.088314e+13	-1.295852e+13	-8.041440e+12	-4.990700e+12	-3.098253e+12	-1.924880e+12	-1.198253e+12	-7.497293e+11	-4.752100e+11	-3.109822e+11	-2.189305e+11	-1.776903e+11	
-9.350729e+18	-5.802205e+18	-3.600317e+18	-2.234027e+18	-1.386232e+18	-8.601687e+17	-5.337418e+17	-3.311913e+17	-2.055070e+17	-1.275188e+17	-7.912647e+16	-4.909864e+16	-3.046611e+16	-1.890448e+16	-1.173039e+16	-7.278803e+15	-4.516558e+15	-2.802562e+15	-1.739013e+15	-1.079072e+15	-6.695733e+14	-4.154759e+14	-2.578063e+14	-1.599710e+14	-9.926339e+13	-6.159386e+13	-3.821966e+13	-2.371587e+13	-1.471630e+13	-9.132232e+12	-5.667671e+12	-3.518520e+12	-2.185983e+12	-1.360792e+12	-8.514273e+11	-5.396705e+11	-3.531659e+11	-2.486276e+11	-2.017933e+11	
-1.044428e+19	-6.480761e+18	-4.021366e+18	-2.495291e+18	-1.548349e+18	-9.607636e+17	-5.961618e+17	-3.699234e+17	-2.295406e+17	-1.424318e+17	-8.838014e+16	-5.484062e+16	-3.402906e+16	-2.111532e+16	-1.310223e+16	-8.130044e+15	-5.044760e+15	-3.130316e+15	-1.942387e+15	-1.205267e+15	-7.478785e+14	-4.640649e+14	-2.879562e+14	-1.786792e+14	-1.108720e+14	-6.879713e+13	-4.268937e+13	-2.648939e+13	-1.643734e+13	-1.020023e+13	-6.330493e+12	-3.930004e+12	-2.441630e+12	-1.519934e+12	-9.510000e+11	-6.027838e+11	-3.944679e+11	-2.777041e+11	-2.253926e+11	
