-6.374102e-16	-6.350894e-16	-6.333851e-16	-6.322174e-16	-6.315224e-16	-6.312483e-16	-6.313533e-16	-6.318042e-16	-6.325744e-16	-6.336433e-16	-6.349952e-16	-6.366191e-16	-6.385079e-16	-6.406585e-16	-6.430715e-16	-6.457515e-16	-6.487074e-16	-6.519526e-16	-6.555059e-16	-6.593925e-16	-6.636453e-16	-6.683067e-16	-6.734309e-16	-6.790875e-16	-6.853653e-16	-6.923781e-16	-7.002720e-16	-7.092355e-16	-7.195122e-16	-7.314181e-16	-7.453643e-16	
-4.823026e-02	-4.522248e-02	-4.237219e-02	-3.967012e-02	-3.710773e-02	-3.467722e-02	-3.237146e-02	-3.018398e-02	-2.810889e-02	-2.614091e-02	-2.427530e-02	-2.250785e-02	-2.083485e-02	-1.925308e-02	-1.775980e-02	-1.635271e-02	-1.502998e-02	-1.379018e-02	-1.263233e-02	-1.155588e-02	-1.056068e-02	-9.647010e-03	-8.815568e-03	-8.067479e-03	-7.404294e-03	-6.828005e-03	-6.341053e-03	-5.946336e-03	-5.647231e-03	-5.447608e-03	-5.351849e-03	
-9.646742e-02	-9.045142e-02	-8.475045e-02	-7.934591e-02	-7.422075e-02	-6.935937e-02	-6.474750e-02	-6.037220e-02	-5.622171e-02	-5.228545e-02	-4.855394e-02	-4.501876e-02	-4.167249e-02	-3.850870e-02	-3.552189e-02	-3.270749e-02	-3.006180e-02	-2.758199e-02	-2.526609e-02	-2.311300e-02	-2.112242e-02	-1.929491e-02	-1.763186e-02	-1.613553e-02	-1.480903e-02	-1.365632e-02	-1.268230e-02	-1.189276e-02	-1.129446e-02	-1.089513e-02	-1.070355e-02	
-1.447184e-01	-1.356933e-01	-1.271408e-01	-1.190330e-01	-1.113443e-01	-1.040514e-01	-9.713270e-02	-9.056892e-02	-8.434239e-02	-7.843724e-02	-7.283925e-02	-6.753578e-02	-6.251571e-02	-5.776939e-02	-5.328858e-02	-4.906639e-02	-4.509729e-02	-4.137705e-02	-3.790271e-02	-3.467259e-02	-3.168626e-02	-2.894457e-02	-2.644961e-02	-2.420474e-02	-2.221463e-02	-2.048526e-02	-1.902393e-02	-1.783937e-02	-1.694168e-02	-1.634250e-02	-1.605495e-02	
-1.929901e-01	-1.809546e-01	-1.695493e-01	-1.587371e-01	-1.484838e-01	-1.387581e-01	-1.295316e-01	-1.207784e-01	-1.124749e-01	-1.045999e-01	-9.713456e-02	-9.006197e-02	-8.336731e-02	-7.703770e-02	-7.106214e-02	-6.543147e-02	-6.013831e-02	-5.517700e-02	-5.054360e-02	-4.623588e-02	-4.225328e-02	-3.859689e-02	-3.526953e-02	-3.227568e-02	-2.962155e-02	-2.731512e-02	-2.536615e-02	-2.378624e-02	-2.258890e-02	-2.178961e-02	-2.140591e-02	
-2.412893e-01	-2.262417e-01	-2.119821e-01	-1.984638e-01	-1.856443e-01	-1.734845e-01	-1.619488e-01	-1.510048e-01	-1.406230e-01	-1.307771e-01	-1.214432e-01	-1.126004e-01	-1.042301e-01	-9.631614e-02	-8.884487e-02	-8.180479e-02	-7.518667e-02	-6.898344e-02	-6.319020e-02	-5.780412e-02	-5.282450e-02	-4.825275e-02	-4.409234e-02	-4.034891e-02	-3.703022e-02	-3.414623e-02	-3.170914e-02	-2.973347e-02	-2.823611e-02	-2.723640e-02	-2.675628e-02	
-2.896230e-01	-2.715611e-01	-2.544450e-01	-2.382187e-01	-2.228312e-01	-2.082355e-01	-1.943888e-01	-1.812524e-01	-1.687908e-01	-1.569723e-01	-1.457685e-01	-1.351540e-01	-1.251067e-01	-1.156072e-01	-1.066390e-01	-9.818839e-02	-9.024420e-02	-8.279801e-02	-7.584391e-02	-6.937852e-02	-6.340100e-02	-5.791302e-02	-5.291878e-02	-4.842502e-02	-4.444107e-02	-4.097888e-02	-3.805311e-02	-3.568115e-02	-3.388330e-02	-3.268278e-02	-3.210591e-02	
-3.379979e-01	-3.169192e-01	-2.969441e-01	-2.780075e-01	-2.600496e-01	-2.430159e-01	-2.268562e-01	-2.115253e-01	-1.969820e-01	-1.831892e-01	-1.701137e-01	-1.577260e-01	-1.460001e-01	-1.349135e-01	-1.244469e-01	-1.145843e-01	-1.053127e-01	-9.662231e-02	-8.850614e-02	-8.096030e-02	-7.398380e-02	-6.757858e-02	-6.174955e-02	-5.650458e-02	-5.185454e-02	-4.781339e-02	-4.439823e-02	-4.162937e-02	-3.953048e-02	-3.812867e-02	-3.745465e-02	
-3.864209e-01	-3.623223e-01	-3.394854e-01	-3.178357e-01	-2.973049e-01	-2.778305e-01	-2.593555e-01	-2.418278e-01	-2.252006e-01	-2.094314e-01	-1.944821e-01	-1.803192e-01	-1.669129e-01	-1.542374e-01	-1.422708e-01	-1.309946e-01	-1.203941e-01	-1.104579e-01	-1.011783e-01	-9.255069e-02	-8.457395e-02	-7.725031e-02	-7.058537e-02	-6.458814e-02	-5.927105e-02	-5.465006e-02	-5.074470e-02	-4.757821e-02	-4.517764e-02	-4.357399e-02	-4.280236e-02	
-4.348987e-01	-4.077768e-01	-3.820747e-01	-3.577088e-01	-3.346021e-01	-3.126842e-01	-2.918910e-01	-2.721641e-01	-2.534504e-01	-2.357023e-01	-2.188771e-01	-2.029367e-01	-1.878479e-01	-1.735815e-01	-1.601128e-01	-1.474212e-01	-1.354900e-01	-1.243065e-01	-1.138618e-01	-1.041509e-01	-9.517247e-02	-8.692906e-02	-7.942695e-02	-7.267628e-02	-6.669104e-02	-6.148919e-02	-5.709272e-02	-5.352777e-02	-5.082479e-02	-4.901866e-02	-4.814890e-02	
