4.004040e+17	2.396795e+17	1.577494e+17	1.169417e+17	9.595317e+16	8.466777e+16	7.834468e+16	7.468435e+16	7.251465e+16	7.120748e+16	7.041144e+16	6.992330e+16	6.962263e+16	6.943693e+16	6.932203e+16	6.925086e+16	6.920675e+16	6.917940e+16	6.916244e+16	6.915191e+16	6.914538e+16	6.914133e+16	6.913882e+16	6.913726e+16	6.913629e+16	6.913569e+16	6.913531e+16	6.913508e+16	6.913492e+16	6.913482e+16	6.913475e+16	6.913469e+16	6.913462e+16	6.913453e+16	6.913440e+16	6.913420e+16	6.913388e+16	6.913337e+16	6.913254e+16	6.913121e+16	6.912908e+16	6.912563e+16	6.912008e+16	6.911113e+16	6.909671e+16	6.907347e+16	6.903601e+16	6.897566e+16	6.887839e+16	6.872164e+16	6.846904e+16	6.806201e+16	6.740618e+16	6.634960e+16	6.464773e+16	6.190733e+16	5.749697e+16	5.040495e+16	3.901651e+16	2.077144e+16	-8.337008e+15	-5.438968e+16	-1.257595e+17	-2.292023e+17	-3.376554e+17	
-7.299093e+31	-4.529148e+31	-2.810374e+31	-1.743861e+31	-1.082080e+31	-6.714398e+30	-4.166340e+30	-2.585249e+30	-1.604168e+30	-9.953999e+29	-6.176540e+29	-3.832594e+29	-2.378157e+29	-1.475666e+29	-9.156632e+28	-5.681767e+28	-3.525584e+28	-2.187654e+28	-1.357458e+28	-8.423138e+27	-5.226628e+27	-3.243166e+27	-2.012412e+27	-1.248718e+27	-7.748401e+26	-4.807948e+26	-2.983372e+26	-1.851207e+26	-1.148689e+26	-7.127714e+25	-4.422806e+25	-2.744388e+25	-1.702916e+25	-1.056673e+25	-6.556747e+24	-4.068516e+24	-2.524548e+24	-1.566503e+24	-9.720284e+23	-6.031517e+23	-3.742606e+23	-2.322318e+23	-1.441018e+23	-8.941632e+22	-5.548355e+22	-3.442798e+22	-2.136282e+22	-1.325578e+22	-8.225300e+21	-5.103842e+21	-3.166953e+21	-1.965098e+21	-1.219340e+21	-7.565939e+20	-4.694622e+20	-2.913041e+20	-1.807709e+20	-1.122088e+20	-6.970531e+19	-4.339563e+19	-2.717332e+19	-1.727268e+19	-1.139355e+19	-8.161633e+18	-6.775786e+18	
-1.458296e+32	-9.048851e+31	-5.614888e+31	-3.484085e+31	-2.161904e+31	-1.341479e+31	-8.323991e+30	-5.165106e+30	-3.204991e+30	-1.988724e+30	-1.234020e+30	-7.657196e+29	-4.751354e+29	-2.948255e+29	-1.829417e+29	-1.135168e+29	-7.043815e+28	-4.370746e+28	-2.712084e+28	-1.682871e+28	-1.044236e+28	-6.479569e+27	-4.020627e+27	-2.494832e+27	-1.548064e+27	-9.605869e+26	-5.960522e+26	-3.698554e+26	-2.294983e+26	-1.424056e+26	-8.836389e+25	-5.483053e+25	-3.402280e+25	-2.111143e+25	-1.309982e+25	-8.128548e+24	-5.043832e+24	-3.129740e+24	-1.942030e+24	-1.205046e+24	-7.477409e+23	-4.639794e+23	-2.879031e+23	-1.786462e+23	-1.108515e+23	-6.878423e+22	-4.268117e+22	-2.648399e+22	-1.643352e+22	-1.019711e+22	-6.327370e+21	-3.926167e+21	-2.436204e+21	-1.511676e+21	-9.380099e+20	-5.820626e+20	-3.612222e+20	-2.242340e+20	-1.393042e+20	-8.672150e+19	-5.428165e+19	-3.445502e+19	-2.263774e+19	-1.607734e+19	-1.320022e+19	
-2.183644e+32	-1.354969e+32	-8.407697e+31	-5.217046e+31	-3.237221e+31	-2.008723e+31	-1.246429e+31	-7.734197e+30	-4.799134e+30	-2.977903e+30	-1.847813e+30	-1.146584e+30	-7.114648e+29	-4.414698e+29	-2.739357e+29	-1.699794e+29	-1.054736e+29	-6.544727e+28	-4.061058e+28	-2.519920e+28	-1.563632e+28	-9.702465e+27	-6.020461e+27	-3.735746e+27	-2.318062e+27	-1.438377e+27	-8.925247e+26	-5.538191e+26	-3.436494e+26	-2.132373e+26	-1.323155e+26	-8.210289e+25	-5.094553e+25	-3.161213e+25	-1.961559e+25	-1.217164e+25	-7.552602e+24	-4.686453e+24	-2.907983e+24	-1.804428e+24	-1.119662e+24	-6.947599e+23	-4.311043e+23	-2.675038e+23	-1.659883e+23	-1.029971e+23	-6.391054e+22	-3.965700e+22	-2.460748e+22	-1.526912e+22	-9.474598e+21	-5.879051e+21	-3.647990e+21	-2.263607e+21	-1.404602e+21	-8.716076e+20	-5.409205e+20	-3.357916e+20	-2.086127e+20	-1.298666e+20	-8.127684e+19	-5.156561e+19	-3.383491e+19	-2.395983e+19	-1.959759e+19	
-2.904443e+32	-1.802231e+32	-1.118299e+32	-6.939141e+31	-4.305795e+31	-2.671782e+31	-1.657863e+31	-1.028718e+31	-6.383280e+30	-3.960878e+30	-2.457758e+30	-1.525059e+30	-9.463122e+29	-5.871946e+29	-3.643592e+29	-2.260879e+29	-1.402894e+29	-8.705076e+28	-5.401573e+28	-3.351721e+28	-2.079771e+28	-1.290515e+28	-8.007755e+27	-4.968879e+27	-3.083231e+27	-1.913170e+27	-1.187138e+27	-7.366292e+26	-4.570846e+26	-2.836248e+26	-1.759916e+26	-1.092042e+26	-6.776214e+25	-4.204697e+25	-2.609050e+25	-1.618937e+25	-1.004564e+25	-6.233404e+24	-3.867879e+24	-2.400051e+24	-1.489252e+24	-9.240932e+23	-5.734075e+23	-3.558041e+23	-2.207794e+23	-1.369954e+23	-8.500679e+22	-5.274740e+22	-3.273018e+22	-2.030933e+22	-1.260209e+22	-7.819689e+21	-4.852177e+21	-3.010824e+21	-1.868269e+21	-1.159337e+21	-7.194920e+20	-4.466498e+20	-2.774866e+20	-1.727411e+20	-1.081027e+20	-6.856887e+19	-4.496177e+19	-3.179272e+19	-2.595456e+19	
-3.619198e+32	-2.245743e+32	-1.393502e+32	-8.646797e+31	-5.365410e+31	-3.329282e+31	-2.065847e+31	-1.281875e+31	-7.954144e+30	-4.935613e+30	-3.062589e+30	-1.900362e+30	-1.179191e+30	-7.316976e+29	-4.540245e+29	-2.817260e+29	-1.748133e+29	-1.084731e+29	-6.730848e+28	-4.176548e+28	-2.591583e+28	-1.608099e+28	-9.978387e+27	-6.191672e+27	-3.841984e+27	-2.383983e+27	-1.479282e+27	-9.179066e+26	-5.695687e+26	-3.534222e+26	-2.193014e+26	-1.360784e+26	-8.443775e+25	-5.239433e+25	-3.251112e+25	-2.017342e+25	-1.251778e+25	-7.767385e+24	-4.819727e+24	-2.990681e+24	-1.855743e+24	-1.151504e+24	-7.145177e+23	-4.433642e+23	-2.751111e+23	-1.707087e+23	-1.059262e+23	-6.572805e+22	-4.078478e+22	-2.530728e+22	-1.570336e+22	-9.744057e+21	-6.046268e+21	-3.751775e+21	-2.328048e+21	-1.444654e+21	-8.965664e+20	-5.565786e+20	-3.457831e+20	-2.152562e+20	-1.347037e+20	-8.542952e+19	-5.599523e+19	-3.955975e+19	-3.225798e+19	
-4.326434e+32	-2.684588e+32	-1.665809e+32	-1.033649e+32	-6.413876e+31	-3.979864e+31	-2.469539e+31	-1.532369e+31	-9.508481e+30	-5.900092e+30	-3.661056e+30	-2.271716e+30	-1.409619e+30	-8.746802e+29	-5.427464e+29	-3.367787e+29	-2.089740e+29	-1.296701e+29	-8.046138e+28	-4.992696e+28	-3.098009e+28	-1.922341e+28	-1.192828e+28	-7.401600e+27	-4.592755e+27	-2.849843e+27	-1.768351e+27	-1.097277e+27	-6.808694e+26	-4.224851e+26	-2.621556e+26	-1.626697e+26	-1.009379e+26	-6.263282e+25	-3.886419e+25	-2.411555e+25	-1.496390e+25	-9.285226e+24	-5.761561e+24	-3.575096e+24	-2.218377e+24	-1.376522e+24	-8.541431e+23	-5.300029e+23	-3.288712e+23	-2.040673e+23	-1.266254e+23	-7.857212e+22	-4.875464e+22	-3.025264e+22	-1.877200e+22	-1.164818e+22	-7.227796e+21	-4.484931e+21	-2.782990e+21	-1.726970e+21	-1.071778e+21	-6.653508e+20	-4.133610e+20	-2.573240e+20	-1.610248e+20	-1.021127e+20	-6.691251e+19	-4.724487e+19	-3.849479e+19	
-5.024694e+32	-3.117865e+32	-1.934661e+32	-1.200473e+32	-7.449037e+31	-4.622190e+31	-2.868108e+31	-1.779685e+31	-1.104309e+31	-6.852331e+30	-4.251929e+30	-2.638357e+30	-1.637123e+30	-1.015848e+30	-6.303424e+29	-3.911327e+29	-2.427011e+29	-1.505981e+29	-9.344736e+28	-5.798487e+28	-3.598009e+28	-2.232595e+28	-1.385344e+28	-8.596174e+27	-5.333998e+27	-3.309790e+27	-2.053752e+27	-1.274371e+27	-7.907576e+26	-4.906717e+26	-3.044659e+26	-1.889236e+26	-1.172287e+26	-7.274138e+25	-4.513663e+25	-2.800766e+25	-1.737899e+25	-1.078381e+25	-6.691442e+24	-4.152096e+24	-2.576410e+24	-1.598684e+24	-9.919967e+23	-6.155422e+23	-3.819491e+23	-2.370026e+23	-1.470620e+23	-9.125320e+22	-5.662335e+22	-3.513525e+22	-2.180170e+22	-1.352813e+22	-8.394330e+21	-5.208782e+21	-3.232158e+21	-2.005702e+21	-1.244766e+21	-7.727427e+20	-4.800814e+20	-2.988580e+20	-1.870119e+20	-1.185842e+20	-7.769114e+19	-5.483228e+19	-4.465219e+19	
-5.712552e+32	-3.544686e+32	-2.199507e+32	-1.364813e+32	-8.468776e+31	-5.254947e+31	-3.260738e+31	-2.023315e+31	-1.255484e+31	-7.790383e+30	-4.833998e+30	-2.999536e+30	-1.861237e+30	-1.154913e+30	-7.166333e+29	-4.446770e+29	-2.759258e+29	-1.712143e+29	-1.062399e+29	-6.592273e+28	-4.090560e+28	-2.538227e+28	-1.574991e+28	-9.772951e+27	-6.064198e+27	-3.762885e+27	-2.334902e+27	-1.448826e+27	-8.990087e+26	-5.578424e+26	-3.461459e+26	-2.147864e+26	-1.332768e+26	-8.269934e+25	-5.131563e+25	-3.184178e+25	-1.975809e+25	-1.226006e+25	-7.607469e+24	-4.720498e+24	-2.929109e+24	-1.817536e+24	-1.127796e+24	-6.998071e+23	-4.342361e+23	-2.694471e+23	-1.671942e+23	-1.037454e+23	-6.437484e+22	-3.994511e+22	-2.478626e+22	-1.538008e+22	-9.543484e+21	-5.921850e+21	-3.674635e+21	-2.280282e+21	-1.415176e+21	-8.785347e+20	-5.458078e+20	-3.397732e+20	-2.126118e+20	-1.348102e+20	-8.830908e+19	-6.230646e+19	-5.071758e+19	
-6.388609e+32	-3.964185e+32	-2.459810e+32	-1.526333e+32	-9.471022e+31	-5.876848e+31	-3.646634e+31	-2.262767e+31	-1.404066e+31	-8.712344e+30	-5.406082e+30	-3.354519e+30	-2.081507e+30	-1.291593e+30	-8.014440e+29	-4.973027e+29	-3.085805e+29	-1.914768e+29	-1.188129e+29	-7.372442e+28	-4.574662e+28	-2.838616e+28	-1.761385e+28	-1.092954e+28	-6.781871e+27	-4.208208e+27	-2.611228e+27	-1.620289e+27	-1.005403e+27	-6.238608e+26	-3.871108e+26	-2.402055e+26	-1.490495e+26	-9.248648e+25	-5.738863e+25	-3.561013e+25	-2.209638e+25	-1.371099e+25	-8.507783e+24	-5.279150e+24	-3.275757e+24	-2.032635e+24	-1.261267e+24	-7.826265e+23	-4.856262e+23	-3.013351e+23	-1.869809e+23	-1.160232e+23	-7.199335e+22	-4.467246e+22	-2.771963e+22	-1.720026e+22	-1.067293e+22	-6.622685e+21	-4.109521e+21	-2.550152e+21	-1.582664e+21	-9.825119e+20	-6.104068e+20	-3.799865e+20	-2.377725e+20	-1.507578e+20	-9.874478e+19	-6.965224e+19	-5.667863e+19	
