3.369767e+17	1.992194e+17	1.317453e+17	1.003899e+17	8.551200e+16	7.812170e+16	7.425668e+16	7.213762e+16	7.093050e+16	7.022300e+16	6.979998e+16	6.954366e+16	6.938698e+16	6.929067e+16	6.923127e+16	6.919454e+16	6.917180e+16	6.915771e+16	6.914898e+16	6.914356e+16	6.914020e+16	6.913812e+16	6.913682e+16	6.913602e+16	6.913552e+16	6.913521e+16	6.913502e+16	6.913490e+16	6.913483e+16	6.913478e+16	6.913476e+16	6.913474e+16	6.913473e+16	6.913473e+16	6.913472e+16	6.913473e+16	6.913473e+16	6.913475e+16	6.913477e+16	6.913481e+16	6.913487e+16	6.913496e+16	6.913512e+16	6.913537e+16	6.913578e+16	6.913643e+16	6.913748e+16	6.913918e+16	6.914192e+16	6.914635e+16	6.915349e+16	6.916505e+16	6.918380e+16	6.921432e+16	6.926430e+16	6.934689e+16	6.948532e+16	6.972231e+16	7.014053e+16	7.091039e+16	7.241080e+16	7.557564e+16	8.310327e+16	1.048280e+17	1.869429e+17	
-4.214133e+31	-2.614905e+31	-1.622570e+31	-1.006818e+31	-6.247393e+30	-3.876559e+30	-2.405437e+30	-1.492594e+30	-9.261671e+29	-5.746944e+29	-3.566027e+29	-2.212749e+29	-1.373030e+29	-8.519763e+28	-5.286584e+28	-3.280370e+28	-2.035498e+28	-1.263044e+28	-7.837310e+27	-4.863141e+27	-3.017659e+27	-1.872546e+27	-1.162033e+27	-7.212160e+26	-4.477863e+26	-2.782834e+26	-1.733674e+26	-1.086883e+26	-6.923471e+25	-4.584979e+25	-3.310616e+25	-2.804615e+25	-2.949537e+25	-3.779017e+25	-5.485571e+25	-8.465271e+25	-1.340968e+26	-2.146634e+26	-3.450513e+26	-5.555222e+26	-8.949244e+26	-1.442030e+27	-2.323816e+27	-3.744937e+27	-6.035222e+27	-9.726222e+27	-1.567458e+28	-2.526086e+28	-4.070994e+28	-6.560739e+28	-1.057317e+29	-1.703953e+29	-2.746059e+29	-4.425499e+29	-7.132054e+29	-1.149389e+30	-1.852334e+30	-2.985188e+30	-4.810875e+30	-7.753119e+30	-1.249479e+31	-2.013637e+31	-3.245141e+31	-5.229810e+31	-8.428266e+31	
-8.419478e+31	-5.224357e+31	-3.241757e+31	-2.011537e+31	-1.248176e+31	-7.745034e+30	-4.805858e+30	-2.982075e+30	-1.850403e+30	-1.148190e+30	-7.124617e+29	-4.420884e+29	-2.743196e+29	-1.702176e+29	-1.056214e+29	-6.553899e+28	-4.066750e+28	-2.523454e+28	-1.565828e+28	-9.716140e+27	-6.029025e+27	-3.741187e+27	-2.321642e+27	-1.440928e+27	-8.946388e+26	-5.559866e+26	-3.463734e+26	-2.171500e+26	-1.383250e+26	-9.160397e+25	-6.614328e+25	-5.603381e+25	-5.892922e+25	-7.550154e+25	-1.095970e+26	-1.691289e+26	-2.679139e+26	-4.288791e+26	-6.893830e+26	-1.109886e+27	-1.787982e+27	-2.881052e+27	-4.642786e+27	-7.482065e+27	-1.205786e+28	-1.943216e+28	-3.131648e+28	-5.046904e+28	-8.133498e+28	-1.310780e+29	-2.112429e+29	-3.404352e+29	-5.486391e+29	-8.841769e+29	-1.424923e+30	-2.296381e+30	-3.700805e+30	-5.964151e+30	-9.611717e+30	-1.549007e+31	-2.496351e+31	-4.023074e+31	-6.483514e+31	-1.044871e+32	-1.683896e+32	
-1.260727e+32	-7.822918e+31	-4.854186e+31	-3.012063e+31	-1.869010e+31	-1.159736e+31	-7.196262e+30	-4.465341e+30	-2.770781e+30	-1.719293e+30	-1.066836e+30	-6.619804e+29	-4.107644e+29	-2.548827e+29	-1.581569e+29	-9.813767e+28	-6.089526e+28	-3.778605e+28	-2.344660e+28	-1.454889e+28	-9.027823e+27	-5.602030e+27	-3.476412e+27	-2.157636e+27	-1.339626e+27	-8.325307e+26	-5.186572e+26	-3.251590e+26	-2.071270e+26	-1.371672e+26	-9.904253e+25	-8.390466e+25	-8.824024e+25	-1.130555e+26	-1.641099e+26	-2.532525e+26	-4.011726e+26	-6.422009e+26	-1.032278e+27	-1.661936e+27	-2.677314e+27	-4.314069e+27	-6.952078e+27	-1.120360e+28	-1.805536e+28	-2.909759e+28	-4.689310e+28	-7.557202e+28	-1.217905e+29	-1.962753e+29	-3.163137e+29	-5.097654e+29	-8.215287e+29	-1.323961e+30	-2.133671e+30	-3.438586e+30	-5.541562e+30	-8.930681e+30	-1.439252e+31	-2.319473e+31	-3.738021e+31	-6.024126e+31	-9.708372e+31	-1.564584e+32	-2.521455e+32	
-1.676881e+32	-1.040519e+32	-6.456504e+31	-4.006315e+31	-2.485952e+31	-1.542554e+31	-9.571676e+30	-5.939305e+30	-3.685388e+30	-2.286814e+30	-1.418987e+30	-8.804935e+29	-5.463536e+29	-3.390170e+29	-2.103629e+29	-1.305319e+29	-8.099618e+28	-5.025884e+28	-3.118609e+28	-1.935133e+28	-1.200782e+28	-7.451204e+27	-4.623941e+27	-2.869850e+27	-1.781824e+27	-1.107341e+27	-6.898608e+26	-4.324908e+26	-2.754976e+26	-1.824447e+26	-1.317355e+26	-1.116008e+26	-1.173675e+26	-1.503740e+26	-2.182809e+26	-3.368486e+26	-5.335957e+26	-8.541850e+26	-1.373022e+27	-2.210525e+27	-3.561068e+27	-5.738100e+27	-9.246890e+27	-1.490179e+28	-2.401525e+28	-3.870242e+28	-6.237204e+28	-1.005176e+29	-1.619923e+29	-2.610638e+29	-4.207257e+29	-6.780339e+29	-1.092707e+30	-1.760987e+30	-2.837975e+30	-4.573629e+30	-7.370777e+30	-1.187861e+31	-1.914335e+31	-3.085108e+31	-4.971904e+31	-8.012630e+31	-1.291301e+32	-2.081037e+32	-3.353762e+32	
-2.089545e+32	-1.296580e+32	-8.045389e+31	-4.992231e+31	-3.097721e+31	-1.922162e+31	-1.192717e+31	-7.400911e+30	-4.592327e+30	-2.849577e+30	-1.768187e+30	-1.097175e+30	-6.808060e+29	-4.224458e+29	-2.621312e+29	-1.626546e+29	-1.009286e+29	-6.262707e+28	-3.886069e+28	-2.411351e+28	-1.496283e+28	-9.284874e+27	-5.761849e+27	-3.576093e+27	-2.220314e+27	-1.379847e+27	-8.596290e+26	-5.389226e+26	-3.432949e+26	-2.273426e+26	-1.641543e+26	-1.390646e+26	-1.462505e+26	-1.873796e+26	-2.719977e+26	-4.197439e+26	-6.649085e+26	-1.064392e+27	-1.710910e+27	-2.754514e+27	-4.437413e+27	-7.150192e+27	-1.152246e+28	-1.856898e+28	-2.992518e+28	-4.822672e+28	-7.772120e+28	-1.252540e+29	-2.018571e+29	-3.253092e+29	-5.242623e+29	-8.448916e+29	-1.361612e+30	-2.194349e+30	-3.536373e+30	-5.699155e+30	-9.184655e+30	-1.480182e+31	-2.385435e+31	-3.844323e+31	-6.195442e+31	-9.984462e+31	-1.609078e+32	-2.593160e+32	-4.179090e+32	
-2.497868e+32	-1.549948e+32	-9.617555e+31	-5.967773e+31	-3.703053e+31	-2.297775e+31	-1.425789e+31	-8.847139e+30	-5.489724e+30	-3.406419e+30	-2.113712e+30	-1.311576e+30	-8.138438e+29	-5.049969e+29	-3.133548e+29	-1.944393e+29	-1.206512e+29	-7.486515e+28	-4.645454e+28	-2.882558e+28	-1.788675e+28	-1.109925e+28	-6.887785e+27	-4.274905e+27	-2.654190e+27	-1.649486e+27	-1.027611e+27	-6.442347e+26	-4.103789e+26	-2.717681e+26	-1.962321e+26	-1.662396e+26	-1.748296e+26	-2.239959e+26	-3.251494e+26	-5.017669e+26	-7.948396e+26	-1.272387e+27	-2.045243e+27	-3.292779e+27	-5.304537e+27	-8.547427e+27	-1.377409e+28	-2.219758e+28	-3.577292e+28	-5.765080e+28	-9.290887e+28	-1.497302e+29	-2.413024e+29	-3.888785e+29	-6.267095e+29	-1.009994e+30	-1.627687e+30	-2.623152e+30	-4.227423e+30	-6.812839e+30	-1.097945e+31	-1.769428e+31	-2.851578e+31	-4.595551e+31	-7.406107e+31	-1.193555e+32	-1.923511e+32	-3.099895e+32	-4.995735e+32	
-2.901008e+32	-1.800100e+32	-1.116977e+32	-6.930936e+31	-4.300704e+31	-2.668623e+31	-1.655903e+31	-1.027501e+31	-6.375732e+30	-3.956195e+30	-2.454852e+30	-1.523256e+30	-9.451932e+29	-5.865003e+29	-3.639284e+29	-2.258206e+29	-1.401236e+29	-8.694794e+28	-5.395203e+28	-3.347785e+28	-2.077356e+28	-1.289060e+28	-7.999432e+27	-4.964849e+27	-3.082560e+27	-1.915703e+27	-1.193461e+27	-7.482103e+26	-4.766116e+26	-3.156299e+26	-2.279028e+26	-1.930696e+26	-2.030460e+26	-2.601475e+26	-3.776266e+26	-5.827491e+26	-9.231220e+26	-1.477742e+27	-2.375332e+27	-3.824214e+27	-6.160658e+27	-9.926930e+27	-1.599715e+28	-2.578014e+28	-4.154645e+28	-6.695529e+28	-1.079038e+29	-1.738957e+29	-2.802471e+29	-4.516412e+29	-7.278567e+29	-1.173001e+30	-1.890386e+30	-3.046512e+30	-4.909704e+30	-7.912390e+30	-1.275146e+31	-2.055003e+31	-3.311805e+31	-5.337245e+31	-8.601408e+31	-1.386187e+32	-2.233954e+32	-3.600200e+32	-5.802017e+32	
-3.298143e+32	-2.046525e+32	-1.269886e+32	-7.879749e+31	-4.889450e+31	-3.033945e+31	-1.882588e+31	-1.168162e+31	-7.248541e+30	-4.497780e+30	-2.790910e+30	-1.731783e+30	-1.074586e+30	-6.667895e+29	-4.137485e+29	-2.567344e+29	-1.593059e+29	-9.885071e+28	-6.133781e+28	-3.806082e+28	-2.361736e+28	-1.465527e+28	-9.094517e+27	-5.644514e+27	-3.504548e+27	-2.177954e+27	-1.356841e+27	-8.506368e+26	-5.418576e+26	-3.588382e+26	-2.591016e+26	-2.195000e+26	-2.308421e+26	-2.957605e+26	-4.293219e+26	-6.625248e+26	-1.049493e+27	-1.680039e+27	-2.700504e+27	-4.347731e+27	-7.004023e+27	-1.128588e+28	-1.818708e+28	-2.930932e+28	-4.723397e+28	-7.612117e+28	-1.226753e+29	-1.977012e+29	-3.186117e+29	-5.134688e+29	-8.274969e+29	-1.333579e+30	-2.149172e+30	-3.463566e+30	-5.581820e+30	-8.995560e+30	-1.449708e+31	-2.336323e+31	-3.765176e+31	-6.067890e+31	-9.778901e+31	-1.575950e+32	-2.539772e+32	-4.093051e+32	-6.596286e+32	
-3.688465e+32	-2.288723e+32	-1.420172e+32	-8.812286e+31	-5.468097e+31	-3.393000e+31	-2.105385e+31	-1.306409e+31	-8.106376e+30	-5.030074e+30	-3.121203e+30	-1.936733e+30	-1.201759e+30	-7.457014e+29	-4.627140e+29	-2.871179e+29	-1.781591e+29	-1.105493e+29	-6.859690e+28	-4.256516e+28	-2.641238e+28	-1.638966e+28	-1.017082e+28	-6.312520e+27	-3.919298e+27	-2.435706e+27	-1.517417e+27	-9.513063e+26	-6.059843e+26	-4.013052e+26	-2.897652e+26	-2.454769e+26	-2.581614e+26	-3.307625e+26	-4.801304e+26	-7.409319e+26	-1.173696e+27	-1.878864e+27	-3.020098e+27	-4.862268e+27	-7.832922e+27	-1.262152e+28	-2.033945e+28	-3.277796e+28	-5.282393e+28	-8.512980e+28	-1.371935e+29	-2.210984e+29	-3.563181e+29	-5.742357e+29	-9.254279e+29	-1.491403e+30	-2.403518e+30	-3.873465e+30	-6.242406e+30	-1.006015e+31	-1.621275e+31	-2.612818e+31	-4.210770e+31	-6.786000e+31	-1.093619e+32	-1.762457e+32	-2.840344e+32	-4.577447e+32	-7.376930e+32	
