0.000000e+00	-2.621076e+16	
1.000000e-01	-1.262608e+32	
2.000000e-01	-2.522583e+32	
3.000000e-01	-3.777299e+32	
4.000000e-01	-5.024148e+32	
5.000000e-01	-6.260542e+32	
6.000000e-01	-7.483928e+32	
7.000000e-01	-8.691790e+32	
8.000000e-01	-9.881656e+32	
9.000000e-01	-1.105111e+33	
1.000000e+00	-1.219780e+33	
1.100000e+00	-1.331943e+33	
1.200000e+00	-1.441379e+33	
1.300000e+00	-1.547874e+33	
1.400000e+00	-1.651224e+33	
1.500000e+00	-1.751233e+33	
1.600000e+00	-1.847716e+33	
1.700000e+00	-1.940496e+33	
1.800000e+00	-2.029410e+33	
1.900000e+00	-2.114303e+33	
2.000000e+00	-2.195034e+33	
2.100000e+00	-2.271472e+33	
2.200000e+00	-2.343500e+33	
2.300000e+00	-2.411013e+33	
2.400000e+00	-2.473918e+33	
2.500000e+00	-2.532136e+33	
2.600000e+00	-2.585601e+33	
2.700000e+00	-2.634258e+33	
2.800000e+00	-2.678069e+33	
2.900000e+00	-2.717006e+33	
3.000000e+00	-2.751057e+33	
3.100000e+00	-2.780220e+33	
3.200000e+00	-2.804509e+33	
3.300000e+00	-2.823949e+33	
3.400000e+00	-2.838578e+33	
3.500000e+00	-2.848446e+33	
3.600000e+00	-2.853617e+33	
3.700000e+00	-2.854165e+33	
3.800000e+00	-2.850176e+33	
3.900000e+00	-2.841746e+33	
4.000000e+00	-2.828982e+33	
4.100000e+00	-2.812003e+33	
4.200000e+00	-2.790935e+33	
4.300000e+00	-2.765914e+33	
4.400000e+00	-2.737085e+33	
4.500000e+00	-2.704601e+33	
4.600000e+00	-2.668621e+33	
4.700000e+00	-2.629312e+33	
4.800000e+00	-2.586847e+33	
4.900000e+00	-2.541404e+33	
5.000000e+00	-2.493166e+33	
5.100000e+00	-2.442321e+33	
5.200000e+00	-2.389058e+33	
5.300000e+00	-2.333572e+33	
5.400000e+00	-2.276057e+33	
5.500000e+00	-2.216712e+33	
5.600000e+00	-2.155733e+33	
5.700000e+00	-2.093319e+33	
5.800000e+00	-2.029667e+33	
5.900000e+00	-1.964973e+33	
6.000000e+00	-1.899432e+33	
6.100000e+00	-1.833236e+33	
6.200000e+00	-1.766573e+33	
6.300000e+00	-1.699629e+33	
6.400000e+00	-1.632585e+33	
6.500000e+00	-1.565618e+33	
6.600000e+00	-1.498899e+33	
6.700000e+00	-1.432594e+33	
6.800000e+00	-1.366862e+33	
6.900000e+00	-1.301857e+33	
7.000000e+00	-1.237725e+33	
7.100000e+00	-1.174605e+33	
7.200000e+00	-1.112628e+33	
7.300000e+00	-1.051918e+33	
7.400000e+00	-9.925897e+32	
7.500000e+00	-9.347508e+32	
7.600000e+00	-8.784997e+32	
7.700000e+00	-8.239264e+32	
7.800000e+00	-7.711119e+32	
7.900000e+00	-7.201286e+32	
8.000000e+00	-6.710400e+32	
8.100000e+00	-6.239006e+32	
8.200000e+00	-5.787562e+32	
8.300000e+00	-5.356437e+32	
8.400000e+00	-4.945915e+32	
8.500000e+00	-4.556192e+32	
8.600000e+00	-4.187382e+32	
8.700000e+00	-3.839517e+32	
8.800000e+00	-3.512550e+32	
8.900000e+00	-3.206355e+32	
9.000000e+00	-2.920734e+32	
9.100000e+00	-2.655415e+32	
9.200000e+00	-2.410060e+32	
9.300000e+00	-2.184265e+32	
9.400000e+00	-1.977567e+32	
9.500000e+00	-1.789442e+32	
9.600000e+00	-1.619317e+32	
9.700000e+00	-1.466567e+32	
9.800000e+00	-1.330523e+32	
9.900000e+00	-1.210474e+32	
1.000000e+01	-1.105676e+32	
1.010000e+01	-1.015348e+32	
1.020000e+01	-9.386872e+31	
1.030000e+01	-8.748637e+31	
1.040000e+01	-8.230307e+31	
1.050000e+01	-7.823274e+31	
1.060000e+01	-7.518831e+31	
1.070000e+01	-7.308218e+31	
1.080000e+01	-7.182666e+31	
1.090000e+01	-7.133437e+31	
1.100000e+01	-7.151862e+31	
1.110000e+01	-7.229386e+31	
1.120000e+01	-7.357600e+31	
1.130000e+01	-7.528278e+31	
1.140000e+01	-7.733415e+31	
1.150000e+01	-7.965254e+31	
1.160000e+01	-8.216321e+31	
1.170000e+01	-8.479448e+31	
1.180000e+01	-8.747805e+31	
1.190000e+01	-9.014919e+31	
1.200000e+01	-9.274699e+31	
1.210000e+01	-9.521450e+31	
1.220000e+01	-9.749897e+31	
1.230000e+01	-9.955190e+31	
1.240000e+01	-1.013293e+32	
1.250000e+01	-1.027915e+32	
1.260000e+01	-1.039035e+32	
1.270000e+01	-1.046351e+32	
1.280000e+01	-1.049605e+32	
1.290000e+01	-1.048584e+32	
1.300000e+01	-1.043125e+32	
1.310000e+01	-1.033106e+32	
1.320000e+01	-1.018453e+32	
1.330000e+01	-9.991335e+31	
1.340000e+01	-9.751576e+31	
1.350000e+01	-9.465769e+31	
1.360000e+01	-9.134823e+31	
1.370000e+01	-8.760019e+31	
1.380000e+01	-8.343000e+31	
1.390000e+01	-7.885742e+31	
1.400000e+01	-7.390536e+31	
1.410000e+01	-6.859962e+31	
1.420000e+01	-6.296868e+31	
1.430000e+01	-5.704342e+31	
1.440000e+01	-5.085685e+31	
1.450000e+01	-4.444388e+31	
1.460000e+01	-3.784100e+31	
1.470000e+01	-3.108603e+31	
1.480000e+01	-2.421782e+31	
1.490000e+01	-1.727600e+31	
1.500000e+01	-1.030067e+31	
