-3.315337e+31	-3.308974e+31	-3.303070e+31	-3.297616e+31	-3.292606e+31	-3.288034e+31	-3.283891e+31	-3.280172e+31	-3.276871e+31	-3.273980e+31	-3.271494e+31	-3.269407e+31	-3.267714e+31	-3.266408e+31	-3.265485e+31	-3.264939e+31	-3.264766e+31	-3.264959e+31	-3.265516e+31	-3.266432e+31	-3.267701e+31	-3.269321e+31	-3.271287e+31	-3.273596e+31	-3.276244e+31	-3.279228e+31	-3.282544e+31	-3.286190e+31	-3.290162e+31	-3.294459e+31	-3.299078e+31	-3.304016e+31	-3.309272e+31	-3.314843e+31	-3.320729e+31	-3.326926e+31	-3.333435e+31	-3.340254e+31	-3.347381e+31	-3.354817e+31	-3.362560e+31	-3.370611e+31	-3.378968e+31	-3.387632e+31	-3.396603e+31	-3.405882e+31	-3.415468e+31	-3.425364e+31	-3.435568e+31	-3.446083e+31	-3.456910e+31	-3.468051e+31	-3.479506e+31	-3.491278e+31	-3.503370e+31	-3.515782e+31	-3.528518e+31	-3.541581e+31	-3.554973e+31	-3.568697e+31	-3.582756e+31	-3.597155e+31	-3.611897e+31	-3.626985e+31	-3.642425e+31	-3.658219e+31	-3.674373e+31	-3.690892e+31	-3.707781e+31	
-2.083377e+45	-2.022062e+45	-1.960750e+45	-1.899441e+45	-1.838136e+45	-1.776834e+45	-1.715534e+45	-1.654238e+45	-1.592945e+45	-1.531654e+45	-1.470366e+45	-1.409081e+45	-1.347798e+45	-1.286518e+45	-1.225240e+45	-1.163964e+45	-1.102690e+45	-1.041418e+45	-9.801486e+44	-9.188805e+44	-8.576141e+44	-7.963493e+44	-7.350859e+44	-6.738239e+44	-6.125632e+44	-5.513036e+44	-4.900451e+44	-4.287874e+44	-3.675306e+44	-3.062744e+44	-2.450189e+44	-1.837637e+44	-1.225090e+44	-6.125443e+43	-3.573190e+31	6.125443e+43	1.225090e+44	1.837637e+44	2.450189e+44	3.062744e+44	3.675306e+44	4.287874e+44	4.900451e+44	5.513036e+44	6.125632e+44	6.738239e+44	7.350859e+44	7.963493e+44	8.576141e+44	9.188805e+44	9.801486e+44	1.041418e+45	1.102690e+45	1.163964e+45	1.225240e+45	1.286518e+45	1.347798e+45	1.409081e+45	1.470366e+45	1.531654e+45	1.592945e+45	1.654238e+45	1.715534e+45	1.776834e+45	1.838136e+45	1.899441e+45	1.960750e+45	2.022062e+45	2.083377e+45	
-4.163168e+45	-4.040643e+45	-3.918125e+45	-3.795614e+45	-3.673109e+45	-3.550610e+45	-3.428117e+45	-3.305630e+45	-3.183149e+45	-3.060674e+45	-2.938203e+45	-2.815738e+45	-2.693278e+45	-2.570823e+45	-2.448372e+45	-2.325926e+45	-2.203484e+45	-2.081046e+45	-1.958611e+45	-1.836181e+45	-1.713753e+45	-1.591329e+45	-1.468908e+45	-1.346489e+45	-1.224073e+45	-1.101659e+45	-9.792475e+44	-8.568375e+44	-7.344292e+44	-6.120222e+44	-4.896164e+44	-3.672115e+44	-2.448073e+44	-1.224035e+44	-4.111942e+31	1.224035e+44	2.448073e+44	3.672115e+44	4.896164e+44	6.120222e+44	7.344292e+44	8.568375e+44	9.792475e+44	1.101659e+45	1.224073e+45	1.346489e+45	1.468908e+45	1.591329e+45	1.713753e+45	1.836181e+45	1.958611e+45	2.081046e+45	2.203484e+45	2.325926e+45	2.448372e+45	2.570823e+45	2.693278e+45	2.815738e+45	2.938203e+45	3.060674e+45	3.183149e+45	3.305630e+45	3.428117e+45	3.550610e+45	3.673109e+45	3.795614e+45	3.918125e+45	4.040643e+45	4.163168e+45	
-6.235798e+45	-6.052275e+45	-5.868761e+45	-5.685258e+45	-5.501764e+45	-5.318280e+45	-5.134804e+45	-4.951338e+45	-4.767880e+45	-4.584430e+45	-4.400988e+45	-4.217554e+45	-4.034127e+45	-3.850708e+45	-3.667295e+45	-3.483889e+45	-3.300489e+45	-3.117095e+45	-2.933707e+45	-2.750324e+45	-2.566947e+45	-2.383573e+45	-2.200205e+45	-2.016840e+45	-1.833479e+45	-1.650121e+45	-1.466767e+45	-1.283415e+45	-1.100065e+45	-9.167181e+44	-7.333724e+44	-5.500281e+44	-3.666848e+44	-1.833422e+44	-3.612804e+31	1.833422e+44	3.666848e+44	5.500281e+44	7.333724e+44	9.167181e+44	1.100065e+45	1.283415e+45	1.466767e+45	1.650121e+45	1.833479e+45	2.016840e+45	2.200205e+45	2.383573e+45	2.566947e+45	2.750324e+45	2.933707e+45	3.117095e+45	3.300489e+45	3.483889e+45	3.667295e+45	3.850708e+45	4.034127e+45	4.217554e+45	4.400988e+45	4.584430e+45	4.767880e+45	4.951338e+45	5.134804e+45	5.318280e+45	5.501764e+45	5.685258e+45	5.868761e+45	6.052275e+45	6.235798e+45	
-8.297707e+45	-8.053502e+45	-7.809309e+45	-7.565130e+45	-7.320963e+45	-7.076809e+45	-6.832666e+45	-6.588536e+45	-6.344416e+45	-6.100308e+45	-5.856210e+45	-5.612122e+45	-5.368045e+45	-5.123976e+45	-4.879917e+45	-4.635867e+45	-4.391824e+45	-4.147790e+45	-3.903763e+45	-3.659743e+45	-3.415730e+45	-3.171723e+45	-2.927722e+45	-2.683726e+45	-2.439735e+45	-2.195749e+45	-1.951767e+45	-1.707788e+45	-1.463812e+45	-1.219839e+45	-9.758688e+44	-7.319000e+44	-4.879326e+44	-2.439661e+44	-3.549422e+31	2.439661e+44	4.879326e+44	7.319000e+44	9.758688e+44	1.219839e+45	1.463812e+45	1.707788e+45	1.951767e+45	2.195749e+45	2.439735e+45	2.683726e+45	2.927722e+45	3.171723e+45	3.415730e+45	3.659743e+45	3.903763e+45	4.147790e+45	4.391824e+45	4.635867e+45	4.879917e+45	5.123976e+45	5.368045e+45	5.612122e+45	5.856210e+45	6.100308e+45	6.344416e+45	6.588536e+45	6.832666e+45	7.076809e+45	7.320963e+45	7.565130e+45	7.809309e+45	8.053502e+45	8.297707e+45	
-1.034537e+46	-1.004090e+46	-9.736446e+45	-9.432011e+45	-9.127591e+45	-8.823187e+45	-8.518797e+45	-8.214422e+45	-7.910061e+45	-7.605713e+45	-7.301379e+45	-6.997057e+45	-6.692747e+45	-6.388449e+45	-6.084163e+45	-5.779887e+45	-5.475621e+45	-5.171366e+45	-4.867119e+45	-4.562881e+45	-4.258652e+45	-3.954430e+45	-3.650215e+45	-3.346007e+45	-3.041805e+45	-2.737608e+45	-2.433417e+45	-2.129230e+45	-1.825047e+45	-1.520867e+45	-1.216691e+45	-9.125159e+44	-6.083430e+44	-3.041712e+44	-4.817072e+31	3.041712e+44	6.083430e+44	9.125159e+44	1.216691e+45	1.520867e+45	1.825047e+45	2.129230e+45	2.433417e+45	2.737608e+45	3.041805e+45	3.346007e+45	3.650215e+45	3.954430e+45	4.258652e+45	4.562881e+45	4.867119e+45	5.171366e+45	5.475621e+45	5.779887e+45	6.084163e+45	6.388449e+45	6.692747e+45	6.997057e+45	7.301379e+45	7.605713e+45	7.910061e+45	8.214422e+45	8.518797e+45	8.823187e+45	9.127591e+45	9.432011e+45	9.736446e+45	1.004090e+46	1.034537e+46	
-1.237528e+46	-1.201107e+46	-1.164688e+46	-1.128271e+46	-1.091856e+46	-1.055443e+46	-1.019032e+46	-9.826222e+45	-9.462141e+45	-9.098077e+45	-8.734028e+45	-8.369995e+45	-8.005975e+45	-7.641970e+45	-7.277978e+45	-6.913999e+45	-6.550032e+45	-6.186076e+45	-5.822132e+45	-5.458198e+45	-5.094273e+45	-4.730358e+45	-4.366451e+45	-4.002552e+45	-3.638661e+45	-3.274776e+45	-2.910897e+45	-2.547023e+45	-2.183154e+45	-1.819289e+45	-1.455427e+45	-1.091568e+45	-7.277109e+44	-3.638551e+44	-4.943837e+31	3.638551e+44	7.277109e+44	1.091568e+45	1.455427e+45	1.819289e+45	2.183154e+45	2.547023e+45	2.910897e+45	3.274776e+45	3.638661e+45	4.002552e+45	4.366451e+45	4.730358e+45	5.094273e+45	5.458198e+45	5.822132e+45	6.186076e+45	6.550032e+45	6.913999e+45	7.277978e+45	7.641970e+45	8.005975e+45	8.369995e+45	8.734028e+45	9.098077e+45	9.462141e+45	9.826222e+45	1.019032e+46	1.055443e+46	1.091856e+46	1.128271e+46	1.164688e+46	1.201107e+46	1.237528e+46	
-1.438399e+46	-1.396067e+46	-1.353737e+46	-1.311410e+46	-1.269084e+46	-1.226761e+46	-1.184439e+46	-1.142120e+46	-1.099802e+46	-1.057486e+46	-1.015173e+46	-9.728603e+45	-9.305498e+45	-8.882409e+45	-8.459335e+45	-8.036276e+45	-7.613231e+45	-7.190199e+45	-6.767179e+45	-6.344172e+45	-5.921176e+45	-5.498191e+45	-5.075215e+45	-4.652248e+45	-4.229290e+45	-3.806339e+45	-3.383395e+45	-2.960457e+45	-2.537525e+45	-2.114597e+45	-1.691673e+45	-1.268752e+45	-8.458335e+44	-4.229163e+44	-4.183247e+31	4.229163e+44	8.458335e+44	1.268752e+45	1.691673e+45	2.114597e+45	2.537525e+45	2.960457e+45	3.383395e+45	3.806339e+45	4.229290e+45	4.652248e+45	5.075215e+45	5.498191e+45	5.921176e+45	6.344172e+45	6.767179e+45	7.190199e+45	7.613231e+45	8.036276e+45	8.459335e+45	8.882409e+45	9.305498e+45	9.728603e+45	1.015173e+46	1.057486e+46	1.099802e+46	1.142120e+46	1.184439e+46	1.226761e+46	1.269084e+46	1.311410e+46	1.353737e+46	1.396067e+46	1.438399e+46	
-1.636812e+46	-1.588641e+46	-1.540472e+46	-1.492306e+46	-1.444142e+46	-1.395981e+46	-1.347822e+46	-1.299665e+46	-1.251511e+46	-1.203358e+46	-1.155207e+46	-1.107059e+46	-1.058912e+46	-1.010767e+46	-9.626237e+45	-9.144821e+45	-8.663421e+45	-8.182036e+45	-7.700665e+45	-7.219308e+45	-6.737963e+45	-6.256630e+45	-5.775308e+45	-5.293996e+45	-4.812694e+45	-4.331400e+45	-3.850114e+45	-3.368834e+45	-2.887561e+45	-2.406293e+45	-1.925029e+45	-1.443769e+45	-9.625112e+44	-4.812552e+44	-4.373395e+31	4.812552e+44	9.625112e+44	1.443769e+45	1.925029e+45	2.406293e+45	2.887561e+45	3.368834e+45	3.850114e+45	4.331400e+45	4.812694e+45	5.293996e+45	5.775308e+45	6.256630e+45	6.737963e+45	7.219308e+45	7.700665e+45	8.182036e+45	8.663421e+45	9.144821e+45	9.626237e+45	1.010767e+46	1.058912e+46	1.107059e+46	1.155207e+46	1.203358e+46	1.251511e+46	1.299665e+46	1.347822e+46	1.395981e+46	1.444142e+46	1.492306e+46	1.540472e+46	1.588641e+46	1.636812e+46	
-1.832432e+46	-1.778504e+46	-1.724579e+46	-1.670657e+46	-1.616737e+46	-1.562820e+46	-1.508906e+46	-1.454994e+46	-1.401084e+46	-1.347177e+46	-1.293272e+46	-1.239369e+46	-1.185468e+46	-1.131569e+46	-1.077673e+46	-1.023777e+46	-9.698840e+45	-9.159923e+45	-8.621022e+45	-8.082135e+45	-7.543262e+45	-7.004403e+45	-6.465555e+45	-5.926719e+45	-5.387893e+45	-4.849077e+45	-4.310269e+45	-3.771469e+45	-3.232675e+45	-2.693887e+45	-2.155104e+45	-1.616325e+45	-1.077548e+45	-5.387736e+44	-4.943837e+31	5.387736e+44	1.077548e+45	1.616325e+45	2.155104e+45	2.693887e+45	3.232675e+45	3.771469e+45	4.310269e+45	4.849077e+45	5.387893e+45	5.926719e+45	6.465555e+45	7.004403e+45	7.543262e+45	8.082135e+45	8.621022e+45	9.159923e+45	9.698840e+45	1.023777e+46	1.077673e+46	1.131569e+46	1.185468e+46	1.239369e+46	1.293272e+46	1.347177e+46	1.401084e+46	1.454994e+46	1.508906e+46	1.562820e+46	1.616737e+46	1.670657e+46	1.724579e+46	1.778504e+46	1.832432e+46	
