-9.727815e-16	-9.709145e-16	-9.691820e-16	-9.675818e-16	-9.661119e-16	-9.647702e-16	-9.635547e-16	-9.624635e-16	-9.614947e-16	-9.606466e-16	-9.599172e-16	-9.593049e-16	-9.588080e-16	-9.584248e-16	-9.581540e-16	-9.579938e-16	-9.579428e-16	-9.579997e-16	-9.581631e-16	-9.584317e-16	-9.588043e-16	-9.592796e-16	-9.598565e-16	-9.605339e-16	-9.613108e-16	-9.621863e-16	-9.631593e-16	-9.642291e-16	-9.653948e-16	-9.666555e-16	-9.680108e-16	-9.694597e-16	-9.710019e-16	-9.726366e-16	-9.743635e-16	-9.761820e-16	-9.780917e-16	-9.800924e-16	-9.821838e-16	-9.843656e-16	-9.866376e-16	-9.889997e-16	-9.914519e-16	-9.939942e-16	-9.966265e-16	-9.993490e-16	-1.002162e-15	-1.005065e-15	-1.008059e-15	-1.011145e-15	-1.014322e-15	-1.017590e-15	-1.020952e-15	-1.024406e-15	-1.027954e-15	-1.031596e-15	-1.035333e-15	-1.039166e-15	-1.043095e-15	-1.047122e-15	-1.051247e-15	-1.055472e-15	-1.059798e-15	-1.064225e-15	-1.068755e-15	-1.073389e-15	-1.078129e-15	-1.082976e-15	-1.087932e-15	
-6.114942e-02	-5.934975e-02	-5.755018e-02	-5.575070e-02	-5.395132e-02	-5.215203e-02	-5.035284e-02	-4.855372e-02	-4.675470e-02	-4.495575e-02	-4.315688e-02	-4.135809e-02	-3.955937e-02	-3.776073e-02	-3.596215e-02	-3.416363e-02	-3.236518e-02	-3.056678e-02	-2.876845e-02	-2.697016e-02	-2.517192e-02	-2.337373e-02	-2.157559e-02	-1.977748e-02	-1.797941e-02	-1.618137e-02	-1.438337e-02	-1.258539e-02	-1.078743e-02	-8.989494e-03	-7.191575e-03	-5.393669e-03	-3.595774e-03	-1.797885e-03	-1.048771e-15	1.797885e-03	3.595774e-03	5.393669e-03	7.191575e-03	8.989494e-03	1.078743e-02	1.258539e-02	1.438337e-02	1.618137e-02	1.797941e-02	1.977748e-02	2.157559e-02	2.337373e-02	2.517192e-02	2.697016e-02	2.876845e-02	3.056678e-02	3.236518e-02	3.416363e-02	3.596215e-02	3.776073e-02	3.955937e-02	4.135809e-02	4.315688e-02	4.495575e-02	4.675470e-02	4.855372e-02	5.035284e-02	5.215203e-02	5.395132e-02	5.575070e-02	5.755018e-02	5.934975e-02	6.114942e-02	
-1.223092e-01	-1.187096e-01	-1.151101e-01	-1.115109e-01	-1.079118e-01	-1.043129e-01	-1.007142e-01	-9.711571e-02	-9.351735e-02	-8.991916e-02	-8.632112e-02	-8.272323e-02	-7.912549e-02	-7.552789e-02	-7.193043e-02	-6.833309e-02	-6.473588e-02	-6.113879e-02	-5.754181e-02	-5.394493e-02	-5.034815e-02	-4.675146e-02	-4.315486e-02	-3.955834e-02	-3.596189e-02	-3.236551e-02	-2.876919e-02	-2.517293e-02	-2.157671e-02	-1.798053e-02	-1.438438e-02	-1.078826e-02	-7.192163e-03	-3.596078e-03	-1.208042e-15	3.596078e-03	7.192163e-03	1.078826e-02	1.438438e-02	1.798053e-02	2.157671e-02	2.517293e-02	2.876919e-02	3.236551e-02	3.596189e-02	3.955834e-02	4.315486e-02	4.675146e-02	5.034815e-02	5.394493e-02	5.754181e-02	6.113879e-02	6.473588e-02	6.833309e-02	7.193043e-02	7.552789e-02	7.912549e-02	8.272323e-02	8.632112e-02	8.991916e-02	9.351735e-02	9.711571e-02	1.007142e-01	1.043129e-01	1.079118e-01	1.115109e-01	1.151101e-01	1.187096e-01	1.223092e-01	
-1.834897e-01	-1.780895e-01	-1.726896e-01	-1.672900e-01	-1.618906e-01	-1.564916e-01	-1.510928e-01	-1.456942e-01	-1.402959e-01	-1.348979e-01	-1.295001e-01	-1.241025e-01	-1.187051e-01	-1.133079e-01	-1.079110e-01	-1.025142e-01	-9.711764e-02	-9.172123e-02	-8.632499e-02	-8.092891e-02	-7.553298e-02	-7.013718e-02	-6.474151e-02	-5.934596e-02	-5.395053e-02	-4.855519e-02	-4.315994e-02	-3.776477e-02	-3.236967e-02	-2.697463e-02	-2.157965e-02	-1.618470e-02	-1.078978e-02	-5.394887e-03	-1.063076e-15	5.394887e-03	1.078978e-02	1.618470e-02	2.157965e-02	2.697463e-02	3.236967e-02	3.776477e-02	4.315994e-02	4.855519e-02	5.395053e-02	5.934596e-02	6.474151e-02	7.013718e-02	7.553298e-02	8.092891e-02	8.632499e-02	9.172123e-02	9.711764e-02	1.025142e-01	1.079110e-01	1.133079e-01	1.187051e-01	1.241025e-01	1.295001e-01	1.348979e-01	1.402959e-01	1.456942e-01	1.510928e-01	1.564916e-01	1.618906e-01	1.672900e-01	1.726896e-01	1.780895e-01	1.834897e-01	
-2.447014e-01	-2.374997e-01	-2.302984e-01	-2.230975e-01	-2.158970e-01	-2.086968e-01	-2.014970e-01	-1.942975e-01	-1.870984e-01	-1.798995e-01	-1.727010e-01	-1.655028e-01	-1.583049e-01	-1.511073e-01	-1.439099e-01	-1.367128e-01	-1.295160e-01	-1.223193e-01	-1.151229e-01	-1.079267e-01	-1.007307e-01	-9.353487e-02	-8.633922e-02	-7.914372e-02	-7.194838e-02	-6.475316e-02	-5.755806e-02	-5.036307e-02	-4.316817e-02	-3.597335e-02	-2.877860e-02	-2.158391e-02	-1.438925e-02	-7.194617e-03	-1.046733e-15	7.194617e-03	1.438925e-02	2.158391e-02	2.877860e-02	3.597335e-02	4.316817e-02	5.036307e-02	5.755806e-02	6.475316e-02	7.194838e-02	7.914372e-02	8.633922e-02	9.353487e-02	1.007307e-01	1.079267e-01	1.151229e-01	1.223193e-01	1.295160e-01	1.367128e-01	1.439099e-01	1.511073e-01	1.583049e-01	1.655028e-01	1.727010e-01	1.798995e-01	1.870984e-01	1.942975e-01	2.014970e-01	2.086968e-01	2.158970e-01	2.230975e-01	2.302984e-01	2.374997e-01	2.447014e-01	
-3.059544e-01	-2.969500e-01	-2.879462e-01	-2.789428e-01	-2.699399e-01	-2.609374e-01	-2.519354e-01	-2.429338e-01	-2.339326e-01	-2.249318e-01	-2.159314e-01	-2.069313e-01	-1.979317e-01	-1.889324e-01	-1.799334e-01	-1.709347e-01	-1.619363e-01	-1.529382e-01	-1.439404e-01	-1.349429e-01	-1.259456e-01	-1.169485e-01	-1.079517e-01	-9.895499e-02	-8.995850e-02	-8.096218e-02	-7.196601e-02	-6.296997e-02	-5.397404e-02	-4.497822e-02	-3.598247e-02	-2.698680e-02	-1.799117e-02	-8.995577e-03	-1.424604e-15	8.995577e-03	1.799117e-02	2.698680e-02	3.598247e-02	4.497822e-02	5.397404e-02	6.296997e-02	7.196601e-02	8.096218e-02	8.995850e-02	9.895499e-02	1.079517e-01	1.169485e-01	1.259456e-01	1.349429e-01	1.439404e-01	1.529382e-01	1.619363e-01	1.709347e-01	1.799334e-01	1.889324e-01	1.979317e-01	2.069313e-01	2.159314e-01	2.249318e-01	2.339326e-01	2.429338e-01	2.519354e-01	2.609374e-01	2.699399e-01	2.789428e-01	2.879462e-01	2.969500e-01	3.059544e-01	
-3.672591e-01	-3.564506e-01	-3.456427e-01	-3.348353e-01	-3.240285e-01	-3.132222e-01	-3.024165e-01	-2.916112e-01	-2.808065e-01	-2.700022e-01	-2.591984e-01	-2.483950e-01	-2.375920e-01	-2.267895e-01	-2.159874e-01	-2.051856e-01	-1.943842e-01	-1.835832e-01	-1.727825e-01	-1.619821e-01	-1.511819e-01	-1.403821e-01	-1.295825e-01	-1.187831e-01	-1.079840e-01	-9.718500e-02	-8.638622e-02	-7.558760e-02	-6.478911e-02	-5.399074e-02	-4.319248e-02	-3.239429e-02	-2.159616e-02	-1.079807e-02	-1.467175e-15	1.079807e-02	2.159616e-02	3.239429e-02	4.319248e-02	5.399074e-02	6.478911e-02	7.558760e-02	8.638622e-02	9.718500e-02	1.079840e-01	1.187831e-01	1.295825e-01	1.403821e-01	1.511819e-01	1.619821e-01	1.727825e-01	1.835832e-01	1.943842e-01	2.051856e-01	2.159874e-01	2.267895e-01	2.375920e-01	2.483950e-01	2.591984e-01	2.700022e-01	2.808065e-01	2.916112e-01	3.024165e-01	3.132222e-01	3.240285e-01	3.348353e-01	3.456427e-01	3.564506e-01	3.672591e-01	
-4.286258e-01	-4.160113e-01	-4.033975e-01	-3.907844e-01	-3.781719e-01	-3.655600e-01	-3.529487e-01	-3.403380e-01	-3.277279e-01	-3.151183e-01	-3.025093e-01	-2.899007e-01	-2.772927e-01	-2.646852e-01	-2.520781e-01	-2.394714e-01	-2.268652e-01	-2.142593e-01	-2.016538e-01	-1.890487e-01	-1.764440e-01	-1.638395e-01	-1.512353e-01	-1.386314e-01	-1.260278e-01	-1.134243e-01	-1.008211e-01	-8.821809e-02	-7.561521e-02	-6.301246e-02	-5.040983e-02	-3.780729e-02	-2.520482e-02	-1.260240e-02	-1.246558e-15	1.260240e-02	2.520482e-02	3.780729e-02	5.040983e-02	6.301246e-02	7.561521e-02	8.821809e-02	1.008211e-01	1.134243e-01	1.260278e-01	1.386314e-01	1.512353e-01	1.638395e-01	1.764440e-01	1.890487e-01	2.016538e-01	2.142593e-01	2.268652e-01	2.394714e-01	2.520781e-01	2.646852e-01	2.772927e-01	2.899007e-01	3.025093e-01	3.151183e-01	3.277279e-01	3.403380e-01	3.529487e-01	3.655600e-01	3.781719e-01	3.907844e-01	4.033975e-01	4.160113e-01	4.286258e-01	
-4.900646e-01	-4.756421e-01	-4.612204e-01	-4.467993e-01	-4.323790e-01	-4.179594e-01	-4.035405e-01	-3.891223e-01	-3.747047e-01	-3.602877e-01	-3.458713e-01	-3.314555e-01	-3.170403e-01	-3.026256e-01	-2.882114e-01	-2.737977e-01	-2.593845e-01	-2.449717e-01	-2.305594e-01	-2.161475e-01	-2.017359e-01	-1.873247e-01	-1.729138e-01	-1.585033e-01	-1.440930e-01	-1.296829e-01	-1.152731e-01	-1.008636e-01	-8.645414e-02	-7.204488e-02	-5.763575e-02	-4.322672e-02	-2.881777e-02	-1.440887e-02	-1.309403e-15	1.440887e-02	2.881777e-02	4.322672e-02	5.763575e-02	7.204488e-02	8.645414e-02	1.008636e-01	1.152731e-01	1.296829e-01	1.440930e-01	1.585033e-01	1.729138e-01	1.873247e-01	2.017359e-01	2.161475e-01	2.305594e-01	2.449717e-01	2.593845e-01	2.737977e-01	2.882114e-01	3.026256e-01	3.170403e-01	3.314555e-01	3.458713e-01	3.602877e-01	3.747047e-01	3.891223e-01	4.035405e-01	4.179594e-01	4.323790e-01	4.467993e-01	4.612204e-01	4.756421e-01	4.900646e-01	
-5.515857e-01	-5.353528e-01	-5.191207e-01	-5.028894e-01	-4.866589e-01	-4.704292e-01	-4.542003e-01	-4.379721e-01	-4.217446e-01	-4.055178e-01	-3.892917e-01	-3.730662e-01	-3.568413e-01	-3.406171e-01	-3.243934e-01	-3.081703e-01	-2.919477e-01	-2.757256e-01	-2.595039e-01	-2.432827e-01	-2.270620e-01	-2.108416e-01	-1.946216e-01	-1.784019e-01	-1.621826e-01	-1.459635e-01	-1.297447e-01	-1.135261e-01	-9.730771e-02	-8.108950e-02	-6.487143e-02	-4.865347e-02	-3.243560e-02	-1.621778e-02	-1.488159e-15	1.621778e-02	3.243560e-02	4.865347e-02	6.487143e-02	8.108950e-02	9.730771e-02	1.135261e-01	1.297447e-01	1.459635e-01	1.621826e-01	1.784019e-01	1.946216e-01	2.108416e-01	2.270620e-01	2.432827e-01	2.595039e-01	2.757256e-01	2.919477e-01	3.081703e-01	3.243934e-01	3.406171e-01	3.568413e-01	3.730662e-01	3.892917e-01	4.055178e-01	4.217446e-01	4.379721e-01	4.542003e-01	4.704292e-01	4.866589e-01	5.028894e-01	5.191207e-01	5.353528e-01	5.515857e-01	
