1.948331e-17	1.150539e-17	7.673902e-18	5.941112e-18	5.148927e-18	4.776966e-18	4.603821e-18	4.539750e-18	4.560086e-18	4.693257e-18	5.070933e-18	6.193906e-18	1.037376e-17	
-4.952329e-03	-3.104642e-03	-1.977512e-03	-1.309343e-03	-9.450595e-04	-8.001153e-04	-8.408700e-04	-1.076782e-03	-1.562605e-03	-2.411094e-03	-3.819173e-03	-6.113646e-03	-9.827035e-03	
-9.911740e-03	-6.213724e-03	-3.957852e-03	-2.620558e-03	-1.891471e-03	-1.601375e-03	-1.682943e-03	-2.155105e-03	-3.127445e-03	-4.825636e-03	-7.643808e-03	-1.223603e-02	-1.966812e-02	
-1.488537e-02	-9.331717e-03	-5.943868e-03	-3.935532e-03	-2.840594e-03	-2.404931e-03	-2.527429e-03	-3.236518e-03	-4.696771e-03	-7.247098e-03	-1.147941e-02	-1.837597e-02	-2.953742e-02	
-1.988044e-02	-1.246316e-02	-7.938448e-03	-5.256176e-03	-3.793811e-03	-3.211953e-03	-3.375557e-03	-4.322594e-03	-6.272864e-03	-9.679003e-03	-1.533154e-02	-2.454239e-02	-3.944928e-02	
-2.490435e-02	-1.561267e-02	-9.944543e-03	-6.584444e-03	-4.752531e-03	-4.023633e-03	-4.228581e-03	-5.414940e-03	-7.858055e-03	-1.212495e-02	-1.920592e-02	-3.074440e-02	-4.941835e-02	
-2.996469e-02	-1.878503e-02	-1.196518e-02	-7.922344e-03	-5.718202e-03	-4.841199e-03	-5.087790e-03	-6.515208e-03	-9.454741e-03	-1.458863e-02	-2.310839e-02	-3.699138e-02	-5.945972e-02	
-3.506932e-02	-2.198515e-02	-1.400351e-02	-9.271954e-03	-6.692326e-03	-5.665921e-03	-5.954520e-03	-7.625105e-03	-1.106540e-02	-1.707387e-02	-2.704502e-02	-4.329305e-02	-6.958897e-02	
-4.022644e-02	-2.521817e-02	-1.606280e-02	-1.063544e-02	-7.676465e-03	-6.499122e-03	-6.830161e-03	-8.746414e-03	-1.269262e-02	-1.958467e-02	-3.102212e-02	-4.965950e-02	-7.982237e-02	
-4.544462e-02	-2.848948e-02	-1.814647e-02	-1.201507e-02	-8.672258e-03	-7.342190e-03	-7.716172e-03	-9.881001e-03	-1.433911e-02	-2.212520e-02	-3.504632e-02	-5.610135e-02	-9.017695e-02	
-5.073295e-02	-3.180476e-02	-2.025815e-02	-1.341325e-02	-9.681436e-03	-8.196589e-03	-8.614091e-03	-1.103084e-02	-1.600774e-02	-2.469987e-02	-3.912460e-02	-6.262978e-02	-1.006707e-01	
-5.610102e-02	-3.517003e-02	-2.240167e-02	-1.483251e-02	-1.070583e-02	-9.063874e-03	-9.525552e-03	-1.219802e-02	-1.770152e-02	-2.731338e-02	-4.326440e-02	-6.925666e-02	-1.113227e-01	
-6.155912e-02	-3.859175e-02	-2.458114e-02	-1.627557e-02	-1.174741e-02	-9.945704e-03	-1.045230e-02	-1.338477e-02	-1.942371e-02	-2.997071e-02	-4.747362e-02	-7.599468e-02	-1.221534e-01	
-6.711828e-02	-4.207682e-02	-2.680097e-02	-1.774536e-02	-1.280827e-02	-1.084386e-02	-1.139620e-02	-1.459349e-02	-2.117779e-02	-3.267725e-02	-5.176077e-02	-8.285746e-02	-1.331846e-01	
-7.279041e-02	-4.563271e-02	-2.906590e-02	-1.924501e-02	-1.389069e-02	-1.176027e-02	-1.235929e-02	-1.582678e-02	-2.296751e-02	-3.543878e-02	-5.613504e-02	-8.985970e-02	-1.444399e-01	
-7.858844e-02	-4.926752e-02	-3.138111e-02	-2.077795e-02	-1.499714e-02	-1.269702e-02	-1.334376e-02	-1.708745e-02	-2.479696e-02	-3.826162e-02	-6.060641e-02	-9.701736e-02	-1.559451e-01	
-8.452650e-02	-5.299012e-02	-3.375223e-02	-2.234790e-02	-1.613030e-02	-1.365639e-02	-1.435199e-02	-1.837855e-02	-2.667059e-02	-4.115262e-02	-6.518576e-02	-1.043479e-01	-1.677281e-01	
-9.062006e-02	-5.681021e-02	-3.618545e-02	-2.395898e-02	-1.729315e-02	-1.464089e-02	-1.538664e-02	-1.970347e-02	-2.859329e-02	-4.411934e-02	-6.988505e-02	-1.118704e-01	-1.798198e-01	
-9.688624e-02	-6.073851e-02	-3.868759e-02	-2.561569e-02	-1.848893e-02	-1.565327e-02	-1.645059e-02	-2.106592e-02	-3.057046e-02	-4.717009e-02	-7.471744e-02	-1.196060e-01	-1.922539e-01	
-1.033440e-01	-6.478689e-02	-4.126622e-02	-2.732304e-02	-1.972127e-02	-1.669661e-02	-1.754707e-02	-2.247003e-02	-3.260806e-02	-5.031410e-02	-7.969756e-02	-1.275780e-01	-2.050681e-01	
-1.100144e-01	-6.896861e-02	-4.392978e-02	-2.908663e-02	-2.099419e-02	-1.777430e-02	-1.867965e-02	-2.392037e-02	-3.471277e-02	-5.356166e-02	-8.484169e-02	-1.358126e-01	-2.183044e-01	
-1.169211e-01	-7.329850e-02	-4.668772e-02	-3.091270e-02	-2.231222e-02	-1.889018e-02	-1.985237e-02	-2.542210e-02	-3.689206e-02	-5.692430e-02	-9.016811e-02	-1.443390e-01	-2.320097e-01	
-1.240910e-01	-7.779329e-02	-4.955069e-02	-3.280832e-02	-2.368044e-02	-2.004856e-02	-2.106976e-02	-2.698103e-02	-3.915434e-02	-6.041499e-02	-9.569737e-02	-1.531902e-01	-2.462369e-01	
-1.315540e-01	-8.247193e-02	-5.253077e-02	-3.478148e-02	-2.510463e-02	-2.125432e-02	-2.233693e-02	-2.860372e-02	-4.150916e-02	-6.404847e-02	-1.014528e-01	-1.624033e-01	-2.610461e-01	
-1.393448e-01	-8.735602e-02	-5.564170e-02	-3.684128e-02	-2.659136e-02	-2.251303e-02	-2.365975e-02	-3.029767e-02	-4.396738e-02	-6.784149e-02	-1.074610e-01	-1.720210e-01	-2.765055e-01	
-1.475028e-01	-9.247030e-02	-5.889926e-02	-3.899816e-02	-2.814816e-02	-2.383106e-02	-2.504492e-02	-3.207146e-02	-4.654147e-02	-7.181330e-02	-1.137523e-01	-1.820921e-01	-2.926936e-01	
-1.560735e-01	-9.784335e-02	-6.232164e-02	-4.126418e-02	-2.978372e-02	-2.521578e-02	-2.650017e-02	-3.393499e-02	-4.924579e-02	-7.598605e-02	-1.203619e-01	-1.926726e-01	-3.097008e-01	
-1.651099e-01	-1.035083e-01	-6.592997e-02	-4.365331e-02	-3.150815e-02	-2.667573e-02	-2.803449e-02	-3.589977e-02	-5.209704e-02	-8.038552e-02	-1.273307e-01	-2.038281e-01	-3.276320e-01	
-1.746739e-01	-1.095040e-01	-6.974894e-02	-4.618191e-02	-3.333325e-02	-2.822091e-02	-2.965837e-02	-3.797925e-02	-5.511474e-02	-8.504183e-02	-1.347063e-01	-2.156348e-01	-3.466099e-01	
-1.848382e-01	-1.158761e-01	-7.380766e-02	-4.886926e-02	-3.527293e-02	-2.986310e-02	-3.138421e-02	-4.018928e-02	-5.832190e-02	-8.999045e-02	-1.425449e-01	-2.281826e-01	-3.667793e-01	
-1.956896e-01	-1.226789e-01	-7.814070e-02	-5.173824e-02	-3.734371e-02	-3.161628e-02	-3.322669e-02	-4.254869e-02	-6.174582e-02	-9.527355e-02	-1.509133e-01	-2.415786e-01	-3.883119e-01	
-2.073316e-01	-1.299773e-01	-8.278949e-02	-5.481627e-02	-3.956538e-02	-3.349721e-02	-3.520343e-02	-4.508001e-02	-6.541923e-02	-1.009416e-01	-1.598915e-01	-2.559507e-01	-4.114136e-01	
-2.198899e-01	-1.378501e-01	-8.780410e-02	-5.813653e-02	-4.196187e-02	-3.552616e-02	-3.733572e-02	-4.781054e-02	-6.938171e-02	-1.070557e-01	-1.695763e-01	-2.714538e-01	-4.363332e-01	
-2.335175e-01	-1.463934e-01	-9.324574e-02	-6.173953e-02	-4.456245e-02	-3.772789e-02	-3.964960e-02	-5.077359e-02	-7.368163e-02	-1.136905e-01	-1.800857e-01	-2.882771e-01	-4.633748e-01	
-2.484040e-01	-1.557258e-01	-9.919006e-02	-6.567536e-02	-4.740326e-02	-4.013300e-02	-4.217722e-02	-5.401035e-02	-7.837876e-02	-1.209381e-01	-1.915660e-01	-3.066545e-01	-4.929145e-01	
-2.647864e-01	-1.659960e-01	-1.057317e-01	-7.000670e-02	-5.052955e-02	-4.277981e-02	-4.495884e-02	-5.757238e-02	-8.354790e-02	-1.289141e-01	-2.041999e-01	-3.268786e-01	-5.254226e-01	
-2.829658e-01	-1.773928e-01	-1.129909e-01	-7.481313e-02	-5.399874e-02	-4.571692e-02	-4.804556e-02	-6.152510e-02	-8.928402e-02	-1.377649e-01	-2.182196e-01	-3.493210e-01	-5.614963e-01	
-3.033300e-01	-1.901592e-01	-1.211226e-01	-8.019722e-02	-5.788488e-02	-4.900704e-02	-5.150327e-02	-6.595289e-02	-9.570954e-02	-1.476794e-01	-2.339243e-01	-3.744606e-01	-6.019057e-01	
-3.263886e-01	-2.046148e-01	-1.303301e-01	-8.629367e-02	-6.228518e-02	-5.273247e-02	-5.541846e-02	-7.096652e-02	-1.029852e-01	-1.589058e-01	-2.517068e-01	-4.029265e-01	-6.476615e-01	
-3.528243e-01	-2.211875e-01	-1.408861e-01	-9.328297e-02	-6.732993e-02	-5.700351e-02	-5.990704e-02	-7.671440e-02	-1.113264e-01	-1.717762e-01	-2.720936e-01	-4.355613e-01	-7.001184e-01	
-3.835738e-01	-2.404645e-01	-1.531646e-01	-1.014128e-01	-7.319789e-02	-6.197150e-02	-6.512808e-02	-8.340025e-02	-1.210288e-01	-1.867469e-01	-2.958072e-01	-4.735215e-01	-7.611354e-01	
-4.199592e-01	-2.632747e-01	-1.676937e-01	-1.110327e-01	-8.014137e-02	-6.785005e-02	-7.130606e-02	-9.131151e-02	-1.325095e-01	-2.044616e-01	-3.238672e-01	-5.184392e-01	-8.333359e-01	
-4.639093e-01	-2.908273e-01	-1.852434e-01	-1.226527e-01	-8.852844e-02	-7.495079e-02	-7.876848e-02	-1.008676e-01	-1.463770e-01	-2.258592e-01	-3.577610e-01	-5.726956e-01	-9.205473e-01	
-5.183542e-01	-3.249591e-01	-2.069837e-01	-1.370473e-01	-9.891823e-02	-8.374709e-02	-8.801283e-02	-1.127055e-01	-1.635560e-01	-2.523662e-01	-3.997482e-01	-6.399078e-01	-1.028584e+00	
-5.879731e-01	-3.686035e-01	-2.347832e-01	-1.554538e-01	-1.122037e-01	-9.499495e-02	-9.983362e-02	-1.278427e-01	-1.855228e-01	-2.862609e-01	-4.534374e-01	-7.258522e-01	-1.166730e+00	
-6.807313e-01	-4.267541e-01	-2.718224e-01	-1.799781e-01	-1.299049e-01	-1.099813e-01	-1.155833e-01	-1.480111e-01	-2.147907e-01	-3.314212e-01	-5.249713e-01	-8.403621e-01	-1.350793e+00	
-8.113840e-01	-5.086611e-01	-3.239933e-01	-2.145213e-01	-1.548375e-01	-1.310900e-01	-1.377672e-01	-1.764188e-01	-2.560155e-01	-3.950309e-01	-6.257291e-01	-1.001653e+00	-1.610050e+00	
-1.010678e+00	-6.335994e-01	-4.035732e-01	-2.672124e-01	-1.928690e-01	-1.632886e-01	-1.716059e-01	-2.197512e-01	-3.188986e-01	-4.920592e-01	-7.794219e-01	-1.247681e+00	-2.005514e+00	
