-1.097976e-16	-1.050395e-16	-1.008330e-16	-9.710361e-17	-9.378960e-17	-9.083930e-17	-8.820930e-17	-8.586295e-17	-8.376914e-17	-8.190138e-17	-8.023697e-17	-7.875650e-17	-7.744325e-17	-7.628285e-17	-7.526296e-17	-7.437298e-17	-7.360383e-17	-7.294779e-17	-7.239834e-17	-7.195004e-17	-7.159846e-17	-7.134006e-17	-7.117215e-17	-7.109283e-17	-7.110100e-17	-7.119629e-17	-7.137907e-17	-7.165047e-17	-7.201239e-17	-7.246751e-17	-7.301941e-17	-7.367254e-17	-7.443242e-17	-7.530567e-17	-7.630023e-17	-7.742553e-17	-7.869276e-17	-8.011516e-17	-8.170849e-17	-8.349151e-17	-8.548671e-17	-8.772117e-17	-9.022770e-17	-9.304634e-17	-9.622628e-17	-9.982842e-17	-1.039286e-16	-1.086222e-16	-1.140292e-16	-1.203027e-16	-1.276379e-16	-1.362858e-16	-1.465700e-16	-1.589104e-16	-1.738528e-16	
-2.581962e-02	-2.403211e-02	-2.236857e-02	-2.082041e-02	-1.937964e-02	-1.803884e-02	-1.679109e-02	-1.562995e-02	-1.454943e-02	-1.354396e-02	-1.260835e-02	-1.173778e-02	-1.092775e-02	-1.017410e-02	-9.472920e-03	-8.820606e-03	-8.213790e-03	-7.649343e-03	-7.124352e-03	-6.636111e-03	-6.182099e-03	-5.759977e-03	-5.367565e-03	-5.002841e-03	-4.663922e-03	-4.349061e-03	-4.056633e-03	-3.785130e-03	-3.533151e-03	-3.299397e-03	-3.082662e-03	-2.881828e-03	-2.695860e-03	-2.523796e-03	-2.364752e-03	-2.217905e-03	-2.082498e-03	-1.957834e-03	-1.843268e-03	-1.738210e-03	-1.642119e-03	-1.554497e-03	-1.474895e-03	-1.402900e-03	-1.338141e-03	-1.280285e-03	-1.229033e-03	-1.184120e-03	-1.145315e-03	-1.112418e-03	-1.085260e-03	-1.063699e-03	-1.047625e-03	-1.036954e-03	-1.031633e-03	
-5.164084e-02	-4.806572e-02	-4.473853e-02	-4.164211e-02	-3.876049e-02	-3.607880e-02	-3.358322e-02	-3.126087e-02	-2.909976e-02	-2.708876e-02	-2.521749e-02	-2.347629e-02	-2.185619e-02	-2.034883e-02	-1.894643e-02	-1.764176e-02	-1.642809e-02	-1.529916e-02	-1.424915e-02	-1.327263e-02	-1.236458e-02	-1.152031e-02	-1.073546e-02	-1.000599e-02	-9.328134e-03	-8.698391e-03	-8.113517e-03	-7.570494e-03	-7.066522e-03	-6.598999e-03	-6.165516e-03	-5.763836e-03	-5.391886e-03	-5.047750e-03	-4.729650e-03	-4.435947e-03	-4.165126e-03	-3.915789e-03	-3.686651e-03	-3.476529e-03	-3.284339e-03	-3.109092e-03	-2.949881e-03	-2.805886e-03	-2.676365e-03	-2.560649e-03	-2.458142e-03	-2.368314e-03	-2.290702e-03	-2.224906e-03	-2.170587e-03	-2.127464e-03	-2.095314e-03	-2.073973e-03	-2.063330e-03	
-7.746527e-02	-7.210231e-02	-6.711127e-02	-6.246640e-02	-5.814374e-02	-5.412101e-02	-5.037744e-02	-4.689372e-02	-4.365190e-02	-4.063524e-02	-3.782818e-02	-3.521626e-02	-3.278598e-02	-3.052482e-02	-2.842111e-02	-2.646401e-02	-2.464341e-02	-2.294993e-02	-2.137483e-02	-1.990998e-02	-1.854783e-02	-1.728136e-02	-1.610403e-02	-1.500977e-02	-1.399292e-02	-1.304826e-02	-1.217091e-02	-1.135633e-02	-1.060033e-02	-9.899011e-03	-9.248752e-03	-8.646201e-03	-8.088248e-03	-7.572016e-03	-7.094842e-03	-6.654265e-03	-6.248012e-03	-5.873987e-03	-5.530262e-03	-5.215063e-03	-4.926764e-03	-4.663879e-03	-4.425050e-03	-4.209047e-03	-4.014755e-03	-3.841172e-03	-3.687403e-03	-3.552654e-03	-3.436230e-03	-3.337532e-03	-3.256048e-03	-3.191360e-03	-3.143134e-03	-3.111121e-03	-3.095156e-03	
-1.032945e-01	-9.614337e-02	-8.948816e-02	-8.329456e-02	-7.753060e-02	-7.216656e-02	-6.717478e-02	-6.252949e-02	-5.820674e-02	-5.418424e-02	-5.044123e-02	-4.695840e-02	-4.371780e-02	-4.070270e-02	-3.789756e-02	-3.528790e-02	-3.286026e-02	-3.060212e-02	-2.850183e-02	-2.654856e-02	-2.473223e-02	-2.304348e-02	-2.147359e-02	-2.001447e-02	-1.865858e-02	-1.739894e-02	-1.622905e-02	-1.514287e-02	-1.413480e-02	-1.319964e-02	-1.233256e-02	-1.152910e-02	-1.078511e-02	-1.009675e-02	-9.460474e-03	-8.872996e-03	-8.331286e-03	-7.832550e-03	-7.374216e-03	-6.953920e-03	-6.569494e-03	-6.218955e-03	-5.900494e-03	-5.612469e-03	-5.353395e-03	-5.121934e-03	-4.916893e-03	-4.737215e-03	-4.581972e-03	-4.450364e-03	-4.341712e-03	-4.255455e-03	-4.191149e-03	-4.148461e-03	-4.127173e-03	
-1.291301e-01	-1.201904e-01	-1.118706e-01	-1.041279e-01	-9.692225e-02	-9.021658e-02	-8.397627e-02	-7.816912e-02	-7.276519e-02	-6.773659e-02	-6.305739e-02	-5.870346e-02	-5.465233e-02	-5.088311e-02	-4.737635e-02	-4.411397e-02	-4.107914e-02	-3.825620e-02	-3.563060e-02	-3.318878e-02	-3.091816e-02	-2.880703e-02	-2.684448e-02	-2.502041e-02	-2.332539e-02	-2.175070e-02	-2.028819e-02	-1.893034e-02	-1.767014e-02	-1.650108e-02	-1.541713e-02	-1.441272e-02	-1.348264e-02	-1.262211e-02	-1.182669e-02	-1.109227e-02	-1.041507e-02	-9.791597e-03	-9.218627e-03	-8.693208e-03	-8.212630e-03	-7.774416e-03	-7.376303e-03	-7.016238e-03	-6.692365e-03	-6.403012e-03	-6.146687e-03	-5.922069e-03	-5.727997e-03	-5.563472e-03	-5.427644e-03	-5.319813e-03	-5.239423e-03	-5.186059e-03	-5.159445e-03	
-1.549737e-01	-1.442448e-01	-1.342599e-01	-1.249676e-01	-1.163199e-01	-1.082722e-01	-1.007829e-01	-9.381358e-02	-8.732812e-02	-8.129312e-02	-7.567745e-02	-7.045214e-02	-6.559023e-02	-6.106665e-02	-5.685806e-02	-5.294276e-02	-4.930055e-02	-4.591264e-02	-4.276156e-02	-3.983105e-02	-3.710600e-02	-3.457235e-02	-3.221703e-02	-3.002789e-02	-2.799365e-02	-2.610380e-02	-2.434859e-02	-2.271899e-02	-2.120657e-02	-1.980354e-02	-1.850266e-02	-1.729722e-02	-1.618100e-02	-1.514825e-02	-1.419364e-02	-1.331224e-02	-1.249951e-02	-1.175125e-02	-1.106361e-02	-1.043303e-02	-9.856274e-03	-9.330356e-03	-8.852566e-03	-8.420440e-03	-8.031748e-03	-7.684485e-03	-7.376861e-03	-7.107288e-03	-6.874376e-03	-6.676923e-03	-6.513911e-03	-6.384499e-03	-6.288020e-03	-6.223976e-03	-6.192036e-03	
-1.808268e-01	-1.683081e-01	-1.566575e-01	-1.458150e-01	-1.357247e-01	-1.263344e-01	-1.175958e-01	-1.094638e-01	-1.018964e-01	-9.485466e-02	-8.830216e-02	-8.220515e-02	-7.653216e-02	-7.125395e-02	-6.634327e-02	-6.177481e-02	-5.752500e-02	-5.357191e-02	-4.989516e-02	-4.647578e-02	-4.329612e-02	-4.033980e-02	-3.759156e-02	-3.503723e-02	-3.266362e-02	-3.045850e-02	-2.841049e-02	-2.650903e-02	-2.474430e-02	-2.310722e-02	-2.158932e-02	-2.018279e-02	-1.888036e-02	-1.767532e-02	-1.656146e-02	-1.553302e-02	-1.458471e-02	-1.371162e-02	-1.290927e-02	-1.217350e-02	-1.150052e-02	-1.088687e-02	-1.032937e-02	-9.825160e-03	-9.371625e-03	-8.966432e-03	-8.607488e-03	-8.292944e-03	-8.021177e-03	-7.790785e-03	-7.600579e-03	-7.449578e-03	-7.337004e-03	-7.262276e-03	-7.225008e-03	
-2.066910e-01	-1.923817e-01	-1.790647e-01	-1.666714e-01	-1.551378e-01	-1.444044e-01	-1.344159e-01	-1.251207e-01	-1.164710e-01	-1.084220e-01	-1.009323e-01	-9.396319e-02	-8.747879e-02	-8.144561e-02	-7.583255e-02	-7.061065e-02	-6.575297e-02	-6.123446e-02	-5.703181e-02	-5.312335e-02	-4.948890e-02	-4.610973e-02	-4.296840e-02	-4.004871e-02	-3.733560e-02	-3.481507e-02	-3.247413e-02	-3.030069e-02	-2.828356e-02	-2.641231e-02	-2.467731e-02	-2.306959e-02	-2.158088e-02	-2.020348e-02	-1.893029e-02	-1.775476e-02	-1.667080e-02	-1.567284e-02	-1.475572e-02	-1.391471e-02	-1.314548e-02	-1.244405e-02	-1.180682e-02	-1.123048e-02	-1.071208e-02	-1.024893e-02	-9.838643e-03	-9.479109e-03	-9.168470e-03	-8.905124e-03	-8.687712e-03	-8.515114e-03	-8.386438e-03	-8.301021e-03	-8.258422e-03	
-2.325679e-01	-2.164671e-01	-2.014828e-01	-1.875379e-01	-1.745604e-01	-1.624832e-01	-1.512442e-01	-1.407853e-01	-1.310526e-01	-1.219960e-01	-1.135686e-01	-1.057270e-01	-9.843075e-02	-9.164225e-02	-8.532646e-02	-7.945080e-02	-7.398496e-02	-6.890075e-02	-6.417195e-02	-5.977416e-02	-5.568469e-02	-5.188246e-02	-4.834785e-02	-4.506263e-02	-4.200985e-02	-3.917377e-02	-3.653975e-02	-3.409421e-02	-3.182453e-02	-2.971902e-02	-2.776680e-02	-2.595780e-02	-2.428271e-02	-2.273287e-02	-2.130028e-02	-1.997757e-02	-1.875791e-02	-1.763501e-02	-1.660307e-02	-1.565677e-02	-1.479123e-02	-1.400199e-02	-1.328498e-02	-1.263649e-02	-1.205318e-02	-1.153205e-02	-1.107040e-02	-1.066585e-02	-1.031632e-02	-1.002001e-02	-9.775376e-03	-9.581169e-03	-9.436383e-03	-9.340273e-03	-9.292341e-03	
