-3.89537e-17 	-4.62205e-17 	-5.27350e-17 	-6.28897e-17 	-7.57305e-17 	
-6.12245e-02 	-2.75390e-02 	-8.15056e-04 	2.34637e-02 	4.24782e-02 	
-1.22449e-01 	-5.52136e-02 	-1.62496e-03 	4.70888e-02 	8.50748e-02 	
-1.83673e-01 	-8.31855e-02 	-2.42327e-03 	7.10691e-02 	1.27938e-01 	
-2.44898e-01 	-1.11671e-01 	-3.20063e-03 	9.56676e-02 	1.71283e-01 	
-3.06121e-01 	-1.40974e-01 	-3.94256e-03 	1.21262e-01 	2.15442e-01 	
-3.67343e-01 	-1.71528e-01 	-4.62619e-03 	1.48397e-01 	2.60941e-01 	
-4.28560e-01 	-2.03923e-01 	-5.21560e-03 	1.77845e-01 	3.08601e-01 	
-4.89760e-01 	-2.38920e-01 	-5.65585e-03 	2.10641e-01 	3.59675e-01 	
-5.50913e-01 	-2.77364e-01 	-5.86692e-03 	2.48029e-01 	4.15974e-01 	
-6.11936e-01 	-3.19919e-01 	-5.74219e-03 	2.91208e-01 	4.79866e-01 	
-6.72627e-01 	-3.66487e-01 	-5.16123e-03 	3.40681e-01 	5.53918e-01 	
-7.32531e-01 	-4.15298e-01 	-4.03078e-03 	3.95144e-01 	6.39823e-01 	
-7.90758e-01 	-4.62127e-01 	-2.35671e-03 	4.50344e-01 	7.36554e-01 	
-8.45824e-01 	-5.00624e-01 	-3.09960e-04 	4.99074e-01 	8.38695e-01 	
-8.95648e-01 	-5.24494e-01 	1.78911e-03 	5.33439e-01 	9.36798e-01 	
-9.37752e-01 	-5.30365e-01 	3.59690e-03 	5.48350e-01 	1.02048e+00 	
-9.69487e-01 	-5.18947e-01 	4.89214e-03 	5.43408e-01 	1.08201e+00 	
-9.88127e-01 	-4.93726e-01 	5.62577e-03 	5.21855e-01 	1.11752e+00 	
-9.90868e-01 	-4.58833e-01 	5.87060e-03 	4.88186e-01 	1.12589e+00 	
-9.74890e-01 	-4.17669e-01 	5.74494e-03 	4.46393e-01 	1.10702e+00 	
