-5.139614e-16	-5.162205e-16	-5.181455e-16	-5.198139e-16	-5.212872e-16	-5.226141e-16	-5.238334e-16	-5.249757e-16	-5.260659e-16	-5.271234e-16	-5.281639e-16	-5.291998e-16	-5.302409e-16	-5.312950e-16	-5.323681e-16	-5.334648e-16	-5.345885e-16	-5.357417e-16	-5.369259e-16	-5.381422e-16	-5.393909e-16	-5.406716e-16	-5.419839e-16	-5.433264e-16	-5.446976e-16	-5.460956e-16	-5.475180e-16	-5.489619e-16	-5.504239e-16	-5.519004e-16	-5.533867e-16	-5.548778e-16	-5.563676e-16	-5.578493e-16	-5.593147e-16	-5.607540e-16	-5.621560e-16	-5.635067e-16	-5.647896e-16	-5.659846e-16	-5.670667e-16	-5.680052e-16	-5.687619e-16	-5.692888e-16	-5.695252e-16	-5.693941e-16	-5.687969e-16	
-7.153905e-03	-7.085600e-03	-6.945510e-03	-6.737840e-03	-6.466441e-03	-6.134841e-03	-5.746252e-03	-5.303595e-03	-4.809512e-03	-4.266379e-03	-3.676318e-03	-3.041210e-03	-2.362704e-03	-1.642223e-03	-8.809747e-04	-7.995731e-05	7.600375e-04	1.638419e-03	2.554793e-03	3.508965e-03	4.500930e-03	5.530884e-03	6.599214e-03	7.706508e-03	8.853554e-03	1.004134e-02	1.127108e-02	1.254419e-02	1.386231e-02	1.522731e-02	1.664132e-02	1.810670e-02	1.962608e-02	2.120239e-02	2.283883e-02	2.453892e-02	2.630649e-02	2.814575e-02	3.006126e-02	3.205797e-02	3.414125e-02	3.631694e-02	3.859133e-02	4.097121e-02	4.346396e-02	4.607749e-02	4.882037e-02	
-1.430922e-02	-1.417257e-02	-1.389235e-02	-1.347695e-02	-1.293410e-02	-1.227083e-02	-1.149359e-02	-1.060820e-02	-9.619962e-03	-8.533615e-03	-7.353408e-03	-6.083104e-03	-4.725999e-03	-3.284941e-03	-1.762347e-03	-1.602098e-04	1.519885e-03	3.276756e-03	5.109618e-03	7.018075e-03	9.002125e-03	1.106215e-02	1.319894e-02	1.541365e-02	1.770788e-02	2.008359e-02	2.254321e-02	2.508956e-02	2.772594e-02	3.045610e-02	3.328426e-02	3.621518e-02	3.925412e-02	4.240691e-02	4.567995e-02	4.908030e-02	5.261563e-02	5.629434e-02	6.012554e-02	6.411916e-02	6.828594e-02	7.263753e-02	7.718653e-02	8.194654e-02	8.693227e-02	9.215958e-02	9.764559e-02	
-2.146736e-02	-2.126228e-02	-2.084183e-02	-2.021861e-02	-1.940418e-02	-1.840913e-02	-1.724309e-02	-1.591484e-02	-1.443228e-02	-1.280256e-02	-1.103204e-02	-9.126365e-03	-7.090477e-03	-4.928652e-03	-2.644513e-03	-2.410522e-04	2.279354e-03	4.914933e-03	7.664504e-03	1.052748e-02	1.350385e-02	1.659419e-02	1.979968e-02	2.312208e-02	2.656374e-02	3.012765e-02	3.381742e-02	3.763730e-02	4.159223e-02	4.568784e-02	4.993047e-02	5.432724e-02	5.888605e-02	6.361564e-02	6.852564e-02	7.362660e-02	7.893006e-02	8.444858e-02	9.019588e-02	9.618681e-02	1.024375e-01	1.089654e-01	1.157895e-01	1.229301e-01	1.304093e-01	1.382509e-01	1.464805e-01	
-2.862972e-02	-2.835610e-02	-2.779528e-02	-2.696408e-02	-2.587791e-02	-2.455088e-02	-2.299585e-02	-2.122451e-02	-1.924741e-02	-1.707407e-02	-1.471299e-02	-1.217167e-02	-9.456728e-03	-6.573849e-03	-3.527870e-03	-3.227784e-04	3.038255e-03	6.552866e-03	1.021948e-02	1.403732e-02	1.800636e-02	2.212739e-02	2.640196e-02	3.083241e-02	3.542190e-02	4.017441e-02	4.509474e-02	5.018858e-02	5.546250e-02	6.092400e-02	6.658156e-02	7.244465e-02	7.852382e-02	8.483072e-02	9.137819e-02	9.818029e-02	1.052524e-01	1.126113e-01	1.202753e-01	1.282641e-01	1.365994e-01	1.453043e-01	1.544040e-01	1.639259e-01	1.738993e-01	1.843559e-01	1.953300e-01	
-3.579772e-02	-3.545539e-02	-3.475401e-02	-3.371462e-02	-3.235648e-02	-3.069722e-02	-2.875293e-02	-2.653821e-02	-2.406627e-02	-2.134900e-02	-1.839701e-02	-1.521971e-02	-1.182534e-02	-8.221025e-03	-4.412810e-03	-4.056814e-04	3.796400e-03	8.190478e-03	1.277459e-02	1.754774e-02	2.250993e-02	2.766212e-02	3.300626e-02	3.854529e-02	4.428313e-02	5.022477e-02	5.637622e-02	6.274458e-02	6.933806e-02	7.616606e-02	8.323915e-02	9.056919e-02	9.816936e-02	1.060542e-01	1.142398e-01	1.227438e-01	1.315853e-01	1.407853e-01	1.503668e-01	1.603543e-01	1.707749e-01	1.816576e-01	1.930340e-01	2.049381e-01	2.174066e-01	2.304793e-01	2.441989e-01	
-4.297273e-02	-4.256149e-02	-4.171934e-02	-4.047149e-02	-3.884109e-02	-3.684930e-02	-3.451541e-02	-3.185696e-02	-2.888980e-02	-2.562818e-02	-2.208487e-02	-1.827114e-02	-1.419689e-02	-9.870669e-03	-5.299727e-03	-4.900522e-04	4.553602e-03	9.827687e-03	1.532984e-02	2.105889e-02	2.701481e-02	3.319878e-02	3.961311e-02	4.626134e-02	5.314819e-02	6.027963e-02	6.766288e-02	7.530646e-02	8.322023e-02	9.141546e-02	9.990485e-02	1.087026e-01	1.178246e-01	1.272883e-01	1.371129e-01	1.473195e-01	1.579314e-01	1.689735e-01	1.804733e-01	1.924606e-01	2.049675e-01	2.180292e-01	2.316833e-01	2.459707e-01	2.609356e-01	2.766256e-01	2.930920e-01	
-5.015615e-02	-4.967576e-02	-4.869255e-02	-4.723594e-02	-4.533294e-02	-4.300824e-02	-4.028435e-02	-3.718174e-02	-3.371890e-02	-2.991247e-02	-2.577733e-02	-2.132664e-02	-1.657197e-02	-1.152327e-02	-6.189010e-03	-5.761801e-04	5.309675e-03	1.146441e-02	1.788529e-02	2.457091e-02	3.152127e-02	3.873772e-02	4.622299e-02	5.398119e-02	6.201783e-02	7.033987e-02	7.895574e-02	8.787539e-02	9.711031e-02	1.066737e-01	1.165803e-01	1.268467e-01	1.374914e-01	1.485349e-01	1.599995e-01	1.719100e-01	1.842932e-01	1.971785e-01	2.105979e-01	2.245860e-01	2.391806e-01	2.544225e-01	2.703556e-01	2.870278e-01	3.044905e-01	3.227993e-01	3.420140e-01	
-5.734934e-02	-5.679953e-02	-5.567493e-02	-5.400921e-02	-5.183321e-02	-4.917516e-02	-4.606081e-02	-4.251354e-02	-3.855449e-02	-3.420268e-02	-2.947513e-02	-2.438688e-02	-1.895114e-02	-1.317930e-02	-7.081045e-03	-6.643519e-04	6.064435e-03	1.310058e-02	2.044094e-02	2.808394e-02	3.602956e-02	4.427934e-02	5.283641e-02	6.170546e-02	7.089279e-02	8.040637e-02	9.025582e-02	1.004525e-01	1.110096e-01	1.219421e-01	1.332670e-01	1.450032e-01	1.571718e-01	1.697962e-01	1.829020e-01	1.965175e-01	2.106733e-01	2.254031e-01	2.407434e-01	2.567339e-01	2.734175e-01	2.908411e-01	3.090548e-01	3.281134e-01	3.480755e-01	3.690048e-01	3.909697e-01	
-6.455367e-02	-6.393411e-02	-6.266777e-02	-6.079251e-02	-5.834306e-02	-5.535118e-02	-5.184583e-02	-4.785333e-02	-4.339747e-02	-3.849966e-02	-3.317902e-02	-2.745252e-02	-2.133498e-02	-1.483925e-02	-7.976215e-03	-7.548515e-04	6.817699e-03	1.473611e-02	2.299685e-02	3.159813e-02	4.053993e-02	4.982401e-02	5.945386e-02	6.943476e-02	7.977383e-02	9.048000e-02	1.015641e-01	1.130390e-01	1.249194e-01	1.372222e-01	1.499665e-01	1.631737e-01	1.768675e-01	1.910742e-01	2.058226e-01	2.211444e-01	2.370743e-01	2.536501e-01	2.709128e-01	2.889072e-01	3.076816e-01	3.272885e-01	3.477846e-01	3.692313e-01	3.916948e-01	4.152466e-01	4.399637e-01	
