-5.217499e-16	-5.245984e-16	-5.281045e-16	-5.322415e-16	-5.368656e-16	
-1.744855e-03	-1.595400e-03	-1.437961e-03	-1.302622e-03	-1.219981e-03	
-3.489696e-03	-3.190565e-03	-2.875446e-03	-2.604520e-03	-2.438994e-03	
-5.234502e-03	-4.785258e-03	-4.311977e-03	-3.904966e-03	-3.656066e-03	
-6.979252e-03	-6.379234e-03	-5.747068e-03	-5.203222e-03	-4.870215e-03	
-8.723913e-03	-7.972240e-03	-7.180221e-03	-6.498541e-03	-6.080445e-03	
-1.046844e-02	-9.564009e-03	-8.610925e-03	-7.790157e-03	-7.285742e-03	
-1.221278e-02	-1.115426e-02	-1.003865e-02	-9.077283e-03	-8.485068e-03	
-1.395685e-02	-1.274269e-02	-1.146284e-02	-1.035911e-02	-9.677355e-03	
-1.570055e-02	-1.432897e-02	-1.288293e-02	-1.163479e-02	-1.086150e-02	
-1.744378e-02	-1.591274e-02	-1.429829e-02	-1.290346e-02	-1.203637e-02	
-1.918637e-02	-1.749364e-02	-1.570829e-02	-1.416418e-02	-1.320078e-02	
-2.092814e-02	-1.907122e-02	-1.711223e-02	-1.541601e-02	-1.435348e-02	
-2.266888e-02	-2.064503e-02	-1.850939e-02	-1.665792e-02	-1.549319e-02	
-2.440832e-02	-2.221457e-02	-1.989898e-02	-1.788884e-02	-1.661854e-02	
-2.614617e-02	-2.377926e-02	-2.128015e-02	-1.910764e-02	-1.772811e-02	
-2.788205e-02	-2.533850e-02	-2.265201e-02	-2.031310e-02	-1.882037e-02	
-2.961555e-02	-2.689161e-02	-2.401357e-02	-2.150393e-02	-1.989373e-02	
-3.134620e-02	-2.843782e-02	-2.536378e-02	-2.267876e-02	-2.094649e-02	
-3.307343e-02	-2.997631e-02	-2.670148e-02	-2.383611e-02	-2.197683e-02	
-3.479661e-02	-3.150616e-02	-2.802545e-02	-2.497439e-02	-2.298283e-02	
-3.651501e-02	-3.302634e-02	-2.933432e-02	-2.609189e-02	-2.396243e-02	
-3.822782e-02	-3.453574e-02	-3.062663e-02	-2.718679e-02	-2.491341e-02	
-3.993408e-02	-3.603310e-02	-3.190077e-02	-2.825710e-02	-2.583341e-02	
-4.163275e-02	-3.751705e-02	-3.315501e-02	-2.930068e-02	-2.671990e-02	
-4.332263e-02	-3.898607e-02	-3.438743e-02	-3.031521e-02	-2.757012e-02	
-4.500237e-02	-4.043845e-02	-3.559595e-02	-3.129819e-02	-2.838114e-02	
-4.667045e-02	-4.187234e-02	-3.677829e-02	-3.224688e-02	-2.914977e-02	
-4.832518e-02	-4.328567e-02	-3.793195e-02	-3.315832e-02	-2.987256e-02	
-4.996462e-02	-4.467614e-02	-3.905420e-02	-3.402930e-02	-3.054579e-02	
-5.158664e-02	-4.604121e-02	-4.014204e-02	-3.485631e-02	-3.116543e-02	
-5.318882e-02	-4.737807e-02	-4.119217e-02	-3.563551e-02	-3.172708e-02	
-5.476847e-02	-4.868360e-02	-4.220096e-02	-3.636272e-02	-3.222598e-02	
-5.632256e-02	-4.995434e-02	-4.316443e-02	-3.703337e-02	-3.265694e-02	
-5.784769e-02	-5.118644e-02	-4.407820e-02	-3.764245e-02	-3.301429e-02	
-5.934007e-02	-5.237564e-02	-4.493741e-02	-3.818448e-02	-3.329187e-02	
-6.079545e-02	-5.351720e-02	-4.573673e-02	-3.865344e-02	-3.348292e-02	
-6.220906e-02	-5.460585e-02	-4.647026e-02	-3.904271e-02	-3.358004e-02	
-6.357555e-02	-5.563573e-02	-4.713148e-02	-3.934500e-02	-3.357515e-02	
-6.488893e-02	-5.660029e-02	-4.771315e-02	-3.955229e-02	-3.345935e-02	
-6.614247e-02	-5.749225e-02	-4.820728e-02	-3.965574e-02	-3.322286e-02	
-6.732864e-02	-5.830349e-02	-4.860497e-02	-3.964557e-02	-3.285492e-02	
-6.843893e-02	-5.902492e-02	-4.889635e-02	-3.951095e-02	-3.234368e-02	
-6.946382e-02	-5.964638e-02	-4.907043e-02	-3.923991e-02	-3.167604e-02	
-7.039257e-02	-6.015650e-02	-4.911498e-02	-3.881916e-02	-3.083752e-02	
-7.121308e-02	-6.054253e-02	-4.901632e-02	-3.823392e-02	-2.981207e-02	
-7.191170e-02	-6.079016e-02	-4.875920e-02	-3.746775e-02	-2.858190e-02	
-7.247305e-02	-6.088331e-02	-4.832655e-02	-3.650233e-02	-2.712725e-02	
-7.287969e-02	-6.080388e-02	-4.769921e-02	-3.531720e-02	-2.542611e-02	
-7.311191e-02	-6.053144e-02	-4.685572e-02	-3.388949e-02	-2.345396e-02	
-7.314737e-02	-6.004298e-02	-4.577192e-02	-3.219357e-02	-2.118339e-02	
-7.296068e-02	-5.931242e-02	-4.442059e-02	-3.020068e-02	-1.858376e-02	
-7.252300e-02	-5.831026e-02	-4.277106e-02	-2.787850e-02	-1.562071e-02	
-7.180147e-02	-5.700304e-02	-4.078863e-02	-2.519061e-02	-1.225568e-02	
-7.075860e-02	-5.535269e-02	-3.843403e-02	-2.209596e-02	-8.445278e-03	
-6.935158e-02	-5.331589e-02	-3.566272e-02	-1.854810e-02	-4.140605e-03	
-6.753137e-02	-5.084325e-02	-3.242407e-02	-1.449447e-02	7.135517e-04	
-6.524178e-02	-4.787830e-02	-2.866046e-02	-9.875414e-03	6.179645e-03	
-6.241822e-02	-4.435641e-02	-2.430615e-02	-4.623124e-03	1.232845e-02	
-5.898638e-02	-4.020344e-02	-1.928601e-02	1.339611e-03	1.924033e-02	
-5.486060e-02	-3.533424e-02	-1.351405e-02	8.100878e-03	2.700667e-02	
-4.994193e-02	-2.965076e-02	-6.891636e-03	1.576134e-02	3.573158e-02	
-4.411591e-02	-2.303997e-02	6.945246e-04	2.443620e-02	4.553384e-02	
-3.724990e-02	-1.537135e-02	9.374773e-03	3.425753e-02	5.654915e-02	
-2.919001e-02	-6.493969e-03	1.929926e-02	4.537689e-02	6.893270e-02	
-1.975743e-02	3.766912e-03	3.064114e-02	5.796835e-02	8.286214e-02	
-8.744253e-03	1.561376e-02	4.360023e-02	7.223201e-02	9.854088e-02	
4.091419e-03	2.928124e-02	5.840717e-02	8.839781e-02	1.162018e-01	
1.903101e-02	4.504131e-02	7.532807e-02	1.067299e-01	1.361111e-01	
3.640165e-02	6.320884e-02	9.466956e-02	1.275310e-01	1.585730e-01	
5.658298e-02	8.414760e-02	1.167841e-01	1.511476e-01	1.839331e-01	
8.001418e-02	1.082764e-01	1.420754e-01	1.779738e-01	2.125831e-01	
1.072008e-01	1.360750e-01	1.710027e-01	2.084552e-01	2.449626e-01	
1.387208e-01	1.680883e-01	2.040842e-01	2.430907e-01	2.815603e-01	
1.752271e-01	2.049281e-01	2.418968e-01	2.824307e-01	3.229100e-01	
2.174468e-01	2.472695e-01	2.850706e-01	3.270691e-01	3.695814e-01	
2.661699e-01	2.958388e-01	3.342744e-01	3.776268e-01	4.221603e-01	
3.222259e-01	3.513872e-01	3.901872e-01	4.347203e-01	4.812141e-01	
3.864377e-01	4.146443e-01	4.534490e-01	4.989090e-01	5.472361e-01	
4.595460e-01	4.862413e-01	5.245829e-01	5.706152e-01	6.205611e-01	
5.420916e-01	5.665954e-01	6.038794e-01	6.500062e-01	7.012440e-01	
6.342475e-01	6.557470e-01	6.912358e-01	7.368347e-01	7.888991e-01	
7.355968e-01	7.531477e-01	7.859530e-01	8.302397e-01	8.825014e-01	
8.448706e-01	8.574151e-01	8.865034e-01	9.285261e-01	9.801734e-01	
9.596845e-01	9.660935e-01	9.903150e-01	1.028967e+00	1.079003e+00	
1.076353e+00	1.075498e+00	1.093644e+00	1.127706e+00	1.174968e+00	
1.189890e+00	1.180747e+00	1.191642e+00	1.219857e+00	1.263072e+00	
1.294316e+00	1.276084e+00	1.278705e+00	1.299885e+00	1.337764e+00	
1.383310e+00	1.355541e+00	1.349145e+00	1.362304e+00	1.393656e+00	
1.451158e+00	1.413843e+00	1.398081e+00	1.402556e+00	1.426422e+00	
1.493728e+00	1.447338e+00	1.422318e+00	1.417858e+00	1.433623e+00	
1.509200e+00	1.454644e+00	1.420929e+00	1.407724e+00	1.415177e+00	
1.498264e+00	1.436792e+00	1.395327e+00	1.373974e+00	1.373308e+00	
1.463783e+00	1.396842e+00	1.348836e+00	1.320245e+00	1.312000e+00	
1.410053e+00	1.339145e+00	1.285936e+00	1.251210e+00	1.236182e+00	
1.341961e+00	1.268523e+00	1.211455e+00	1.171776e+00	1.150907e+00	
1.264263e+00	1.189584e+00	1.129919e+00	1.086448e+00	1.060731e+00	
1.181111e+00	1.106293e+00	1.045148e+00	9.989632e-01	9.693689e-01	
1.095827e+00	1.021772e+00	9.601040e-01	9.121586e-01	8.795893e-01	
1.010880e+00	9.383023e-01	8.769006e-01	8.280151e-01	7.932769e-01	
9.279667e-01	8.574195e-01	7.969221e-01	7.477845e-01	7.115804e-01	
8.481550e-01	7.800565e-01	7.209714e-01	6.721504e-01	6.350830e-01	
7.720287e-01	7.066909e-01	6.494186e-01	6.013810e-01	5.639617e-01	
6.998186e-01	6.374727e-01	5.823290e-01	5.354573e-01	4.981193e-01	
6.315089e-01	5.723277e-01	5.195639e-01	4.741737e-01	4.372849e-01	
5.669191e-01	5.110352e-01	4.608552e-01	4.172112e-01	3.810871e-01	
5.057619e-01	4.532829e-01	4.058584e-01	3.641877e-01	3.291036e-01	
4.476850e-01	3.987054e-01	3.541882e-01	3.146923e-01	2.808937e-01	
3.922967e-01	3.469085e-01	3.054407e-01	2.683061e-01	2.360182e-01	
3.391822e-01	2.974834e-01	2.592071e-01	2.246139e-01	1.940503e-01	
2.879116e-01	2.500140e-01	2.150791e-01	1.832097e-01	1.545802e-01	
2.380418e-01	2.040783e-01	1.726502e-01	1.436968e-01	1.172154e-01	
1.891132e-01	1.592453e-01	1.315131e-01	1.056859e-01	8.157786e-02	
1.406424e-01	1.150683e-01	9.125296e-02	6.878847e-02	4.729881e-02	
9.210993e-02	7.107419e-02	5.143841e-02	3.260896e-02	1.401119e-02	
4.294316e-02	2.674795e-02	1.160788e-02	-3.266987e-03	-1.866012e-02	
-7.508281e-03	-1.848817e-02	-2.874838e-02	-3.928774e-02	-5.111125e-02	
-6.000644e-02	-6.530435e-02	-7.021329e-02	-7.595654e-02	-8.377647e-02	
-1.154737e-01	-1.145049e-01	-1.134781e-01	-1.138606e-01	-1.171517e-01	
-1.750637e-01	-1.670889e-01	-1.593935e-01	-1.537127e-01	-1.518281e-01	
-2.402681e-01	-2.243419e-01	-2.090455e-01	-1.964133e-01	-1.885415e-01	
-3.130824e-01	-2.879770e-01	-2.638737e-01	-2.431467e-01	-2.282484e-01	
-3.962742e-01	-3.603638e-01	-3.258617e-01	-2.955351e-01	-2.722483e-01	
-4.938364e-01	-4.449151e-01	-3.978584e-01	-3.558995e-01	-3.223895e-01	
-6.117947e-01	-5.467748e-01	-4.841508e-01	-4.277229e-01	-3.814350e-01	
-7.597432e-01	-6.741271e-01	-5.915513e-01	-5.165312e-01	-4.537575e-01	
-9.540088e-01	-8.408933e-01	-7.316406e-01	-6.317086e-01	-5.467710e-01	
-1.224899e+00	-1.072908e+00	-9.259012e-01	-7.906525e-01	-6.742089e-01	
-1.635859e+00	-1.424247e+00	-1.219290e+00	-1.029760e+00	-8.647889e-01	
-2.346013e+00	-2.030525e+00	-1.724540e+00	-1.440286e+00	-1.190495e+00	
-3.900123e+00	-3.356004e+00	-2.827568e+00	-2.334600e+00	-1.897712e+00	
-1.019549e+01	-8.722061e+00	-7.289216e+00	-5.947352e+00	-4.748979e+00	
1.939846e+01	1.649761e+01	1.367303e+01	1.101819e+01	8.630495e+00	
5.133796e+00	4.339991e+00	3.566082e+00	2.836182e+00	2.175423e+00	
2.998147e+00	2.519017e+00	2.051317e+00	1.608770e+00	1.205679e+00	
2.130097e+00	1.778336e+00	1.434550e+00	1.108230e+00	8.092742e-01	
