-5.565983e-17	-5.390944e-17	-5.261463e-17	-5.168291e-17	-5.104116e-17	-5.063145e-17	-5.040774e-17	-5.033345e-17	-5.037949e-17	-5.052271e-17	-5.074480e-17	-5.103130e-17	-5.137093e-17	-5.175501e-17	-5.217703e-17	-5.263231e-17	-5.311772e-17	-5.363153e-17	-5.417322e-17	-5.474342e-17	-5.534389e-17	-5.597745e-17	-5.664810e-17	-5.736103e-17	-5.812284e-17	-5.894170e-17	-5.982766e-17	-6.079302e-17	-6.185284e-17	-6.302560e-17	-6.433412e-17	-6.580665e-17	-6.747837e-17	-6.939341e-17	-7.160737e-17	-7.419073e-17	-7.723328e-17	
-2.212542e-02	-2.097527e-02	-1.993331e-02	-1.899417e-02	-1.815300e-02	-1.740548e-02	-1.674773e-02	-1.617637e-02	-1.568846e-02	-1.528146e-02	-1.495330e-02	-1.470226e-02	-1.452706e-02	-1.442680e-02	-1.440095e-02	-1.444938e-02	-1.457235e-02	-1.477049e-02	-1.504481e-02	-1.539674e-02	-1.582809e-02	-1.634108e-02	-1.693836e-02	-1.762302e-02	-1.839857e-02	-1.926903e-02	-2.023889e-02	-2.131314e-02	-2.249733e-02	-2.379756e-02	-2.522055e-02	-2.677363e-02	-2.846481e-02	-3.030283e-02	-3.229714e-02	-3.445806e-02	-3.679672e-02	
-4.425332e-02	-4.195288e-02	-3.986884e-02	-3.799046e-02	-3.630804e-02	-3.481290e-02	-3.349733e-02	-3.235455e-02	-3.137867e-02	-3.056464e-02	-2.990826e-02	-2.940616e-02	-2.905575e-02	-2.885521e-02	-2.880351e-02	-2.890038e-02	-2.914633e-02	-2.954262e-02	-3.009130e-02	-3.079520e-02	-3.165794e-02	-3.268398e-02	-3.387862e-02	-3.524800e-02	-3.679920e-02	-3.854022e-02	-4.048004e-02	-4.262866e-02	-4.499717e-02	-4.759779e-02	-5.044392e-02	-5.355026e-02	-5.693281e-02	-6.060904e-02	-6.459790e-02	-6.891997e-02	-7.359755e-02	
-6.638616e-02	-6.293518e-02	-5.980884e-02	-5.699100e-02	-5.446713e-02	-5.222421e-02	-5.025068e-02	-4.853635e-02	-4.707238e-02	-4.585122e-02	-4.486657e-02	-4.411336e-02	-4.358768e-02	-4.328684e-02	-4.320929e-02	-4.335461e-02	-4.372357e-02	-4.431807e-02	-4.514116e-02	-4.619710e-02	-4.749134e-02	-4.903054e-02	-5.082266e-02	-5.287693e-02	-5.520395e-02	-5.781572e-02	-6.072572e-02	-6.394895e-02	-6.750205e-02	-7.140334e-02	-7.567293e-02	-8.033287e-02	-8.540718e-02	-9.092203e-02	-9.690588e-02	-1.033896e-01	-1.104066e-01	
-8.852642e-02	-8.392451e-02	-7.975551e-02	-7.599790e-02	-7.263231e-02	-6.964136e-02	-6.700964e-02	-6.472357e-02	-6.277136e-02	-6.114293e-02	-5.982990e-02	-5.882548e-02	-5.812449e-02	-5.772332e-02	-5.761989e-02	-5.781369e-02	-5.830570e-02	-5.909846e-02	-6.019606e-02	-6.160417e-02	-6.333004e-02	-6.538258e-02	-6.777238e-02	-7.051176e-02	-7.361486e-02	-7.709768e-02	-8.097818e-02	-8.527639e-02	-9.001447e-02	-9.521686e-02	-1.009104e-01	-1.071245e-01	-1.138911e-01	-1.212452e-01	-1.292247e-01	-1.378708e-01	-1.472280e-01	
-1.106766e-01	-1.049232e-01	-9.971108e-02	-9.501329e-02	-9.080559e-02	-8.706628e-02	-8.377608e-02	-8.091801e-02	-7.847734e-02	-7.644147e-02	-7.479990e-02	-7.354416e-02	-7.266778e-02	-7.216623e-02	-7.203693e-02	-7.227921e-02	-7.289432e-02	-7.388544e-02	-7.525768e-02	-7.701810e-02	-7.917581e-02	-8.174191e-02	-8.472966e-02	-8.815447e-02	-9.203399e-02	-9.638824e-02	-1.012397e-01	-1.066133e-01	-1.125369e-01	-1.190410e-01	-1.261591e-01	-1.339280e-01	-1.423877e-01	-1.515819e-01	-1.615579e-01	-1.723673e-01	-1.840658e-01	
-1.328390e-01	-1.259336e-01	-1.196778e-01	-1.140393e-01	-1.089890e-01	-1.045009e-01	-1.005518e-01	-9.712147e-02	-9.419206e-02	-9.174851e-02	-8.977823e-02	-8.827103e-02	-8.721916e-02	-8.661718e-02	-8.646199e-02	-8.675279e-02	-8.749107e-02	-8.868066e-02	-9.032767e-02	-9.244062e-02	-9.503039e-02	-9.811035e-02	-1.016964e-01	-1.058070e-01	-1.104634e-01	-1.156895e-01	-1.215125e-01	-1.279622e-01	-1.350719e-01	-1.428784e-01	-1.514219e-01	-1.607465e-01	-1.709002e-01	-1.819354e-01	-1.939091e-01	-2.068831e-01	-2.209241e-01	
-1.550162e-01	-1.469580e-01	-1.396577e-01	-1.330779e-01	-1.271845e-01	-1.219471e-01	-1.173388e-01	-1.133357e-01	-1.099173e-01	-1.070658e-01	-1.047665e-01	-1.030077e-01	-1.017802e-01	-1.010778e-01	-1.008967e-01	-1.012360e-01	-1.020976e-01	-1.034857e-01	-1.054077e-01	-1.078734e-01	-1.108955e-01	-1.144897e-01	-1.186744e-01	-1.234713e-01	-1.289050e-01	-1.350037e-01	-1.417987e-01	-1.493252e-01	-1.576219e-01	-1.667317e-01	-1.767015e-01	-1.875828e-01	-1.994316e-01	-2.123092e-01	-2.262819e-01	-2.414218e-01	-2.578070e-01	
-1.772107e-01	-1.679987e-01	-1.596532e-01	-1.521313e-01	-1.453941e-01	-1.394069e-01	-1.341388e-01	-1.295625e-01	-1.256546e-01	-1.223949e-01	-1.197665e-01	-1.177558e-01	-1.163526e-01	-1.155496e-01	-1.153425e-01	-1.157305e-01	-1.167154e-01	-1.183023e-01	-1.204995e-01	-1.233182e-01	-1.267730e-01	-1.308817e-01	-1.356656e-01	-1.411493e-01	-1.473610e-01	-1.543328e-01	-1.621008e-01	-1.707048e-01	-1.801894e-01	-1.906035e-01	-2.020007e-01	-2.144399e-01	-2.279852e-01	-2.427066e-01	-2.586798e-01	-2.759874e-01	-2.947185e-01	
-1.994247e-01	-1.890579e-01	-1.796664e-01	-1.712015e-01	-1.636198e-01	-1.568821e-01	-1.509536e-01	-1.458037e-01	-1.414059e-01	-1.377376e-01	-1.347797e-01	-1.325170e-01	-1.309379e-01	-1.300341e-01	-1.298012e-01	-1.302377e-01	-1.313461e-01	-1.331319e-01	-1.356045e-01	-1.387766e-01	-1.426645e-01	-1.472883e-01	-1.526718e-01	-1.588429e-01	-1.658333e-01	-1.736791e-01	-1.824207e-01	-1.921033e-01	-2.027769e-01	-2.144964e-01	-2.273223e-01	-2.413208e-01	-2.565641e-01	-2.731308e-01	-2.911063e-01	-3.105835e-01	-3.316626e-01	
-2.216607e-01	-2.101381e-01	-1.996993e-01	-1.902907e-01	-1.818636e-01	-1.743746e-01	-1.677850e-01	-1.620610e-01	-1.571728e-01	-1.530954e-01	-1.498077e-01	-1.472927e-01	-1.455375e-01	-1.445331e-01	-1.442741e-01	-1.447593e-01	-1.459913e-01	-1.479763e-01	-1.507246e-01	-1.542503e-01	-1.585717e-01	-1.637111e-01	-1.696949e-01	-1.765540e-01	-1.843238e-01	-1.930444e-01	-2.027608e-01	-2.135230e-01	-2.253867e-01	-2.384129e-01	-2.526690e-01	-2.682283e-01	-2.851712e-01	-3.035851e-01	-3.235649e-01	-3.452138e-01	-3.686433e-01	
-2.439211e-01	-2.312413e-01	-2.197542e-01	-2.094007e-01	-2.001273e-01	-1.918862e-01	-1.846349e-01	-1.783360e-01	-1.729570e-01	-1.684701e-01	-1.648522e-01	-1.620847e-01	-1.601532e-01	-1.590479e-01	-1.587629e-01	-1.592969e-01	-1.606525e-01	-1.628369e-01	-1.658612e-01	-1.697410e-01	-1.744964e-01	-1.801518e-01	-1.867366e-01	-1.942845e-01	-2.028346e-01	-2.124310e-01	-2.231232e-01	-2.349662e-01	-2.480213e-01	-2.623557e-01	-2.780434e-01	-2.951653e-01	-3.138097e-01	-3.340728e-01	-3.560591e-01	-3.798821e-01	-4.056646e-01	
-2.662083e-01	-2.523698e-01	-2.398332e-01	-2.285337e-01	-2.184130e-01	-2.094189e-01	-2.015051e-01	-1.946306e-01	-1.887601e-01	-1.838633e-01	-1.799148e-01	-1.768944e-01	-1.747865e-01	-1.735801e-01	-1.732691e-01	-1.738519e-01	-1.753314e-01	-1.777153e-01	-1.810159e-01	-1.852502e-01	-1.904401e-01	-1.966123e-01	-2.037987e-01	-2.120363e-01	-2.213677e-01	-2.318409e-01	-2.435100e-01	-2.564351e-01	-2.706830e-01	-2.863272e-01	-3.034483e-01	-3.221346e-01	-3.424826e-01	-3.645971e-01	-3.885923e-01	-4.145920e-01	-4.427302e-01	
-2.885244e-01	-2.735259e-01	-2.599383e-01	-2.476916e-01	-2.367225e-01	-2.269744e-01	-2.183971e-01	-2.109464e-01	-2.045838e-01	-1.992764e-01	-1.949970e-01	-1.917234e-01	-1.894388e-01	-1.881313e-01	-1.877942e-01	-1.884258e-01	-1.900294e-01	-1.926131e-01	-1.961904e-01	-2.007797e-01	-2.064047e-01	-2.130943e-01	-2.208831e-01	-2.298113e-01	-2.399249e-01	-2.512760e-01	-2.639233e-01	-2.779320e-01	-2.933743e-01	-3.103299e-01	-3.288862e-01	-3.491390e-01	-3.711928e-01	-3.951612e-01	-4.211679e-01	-4.493471e-01	-4.798441e-01	
-3.108718e-01	-2.947117e-01	-2.800717e-01	-2.668764e-01	-2.550576e-01	-2.445546e-01	-2.353129e-01	-2.272851e-01	-2.204297e-01	-2.147113e-01	-2.101004e-01	-2.065732e-01	-2.041116e-01	-2.027028e-01	-2.023397e-01	-2.030202e-01	-2.047480e-01	-2.075318e-01	-2.113862e-01	-2.163310e-01	-2.223916e-01	-2.295994e-01	-2.379915e-01	-2.476112e-01	-2.585081e-01	-2.707385e-01	-2.843653e-01	-2.994590e-01	-3.160974e-01	-3.343663e-01	-3.543599e-01	-3.761814e-01	-3.999432e-01	-4.257681e-01	-4.537892e-01	-4.841510e-01	-5.170102e-01	
