-9.432807e-16	-9.447323e-16	-9.462905e-16	-9.479537e-16	-9.497204e-16	-9.515894e-16	-9.535592e-16	-9.556286e-16	-9.577963e-16	-9.600611e-16	-9.624219e-16	-9.648775e-16	-9.674270e-16	-9.700691e-16	-9.728031e-16	-9.756279e-16	-9.785426e-16	-9.815464e-16	-9.846385e-16	-9.878181e-16	-9.910845e-16	-9.944370e-16	-9.978749e-16	-1.001398e-15	-1.005005e-15	-1.008695e-15	-1.012469e-15	-1.016326e-15	-1.020265e-15	-1.024286e-15	-1.028389e-15	-1.032573e-15	-1.036838e-15	-1.041183e-15	-1.045609e-15	-1.050116e-15	-1.054703e-15	
-3.182105e-02	-3.005292e-02	-2.828484e-02	-2.651681e-02	-2.474882e-02	-2.298088e-02	-2.121297e-02	-1.944510e-02	-1.767726e-02	-1.590946e-02	-1.414168e-02	-1.237392e-02	-1.060619e-02	-8.838475e-03	-7.070775e-03	-5.303088e-03	-3.535410e-03	-1.767738e-03	-6.866984e-08	1.767600e-03	3.535272e-03	5.302951e-03	7.070638e-03	8.838338e-03	1.060605e-02	1.237379e-02	1.414154e-02	1.590932e-02	1.767713e-02	1.944496e-02	2.121283e-02	2.298074e-02	2.474868e-02	2.651667e-02	2.828470e-02	3.005278e-02	3.182092e-02	
-6.364718e-02	-6.011063e-02	-5.657419e-02	-5.303785e-02	-4.950159e-02	-4.596542e-02	-4.242933e-02	-3.889330e-02	-3.535735e-02	-3.182145e-02	-2.828561e-02	-2.474982e-02	-2.121407e-02	-1.767836e-02	-1.414268e-02	-1.060702e-02	-7.071384e-03	-3.535758e-03	-1.373236e-07	3.535483e-03	7.071110e-03	1.060675e-02	1.414241e-02	1.767809e-02	2.121380e-02	2.474955e-02	2.828534e-02	3.182118e-02	3.535707e-02	3.889303e-02	4.242905e-02	4.596514e-02	4.950132e-02	5.303757e-02	5.657392e-02	6.011036e-02	6.364690e-02	
-9.548344e-02	-9.017792e-02	-8.487256e-02	-7.956734e-02	-7.426225e-02	-6.895729e-02	-6.365245e-02	-5.834771e-02	-5.304307e-02	-4.773853e-02	-4.243406e-02	-3.712967e-02	-3.182534e-02	-2.652107e-02	-2.121684e-02	-1.591265e-02	-1.060849e-02	-5.304342e-03	-2.059451e-07	5.303930e-03	1.060808e-02	1.591224e-02	2.121643e-02	2.652066e-02	3.182493e-02	3.712926e-02	4.243365e-02	4.773812e-02	5.304266e-02	5.834730e-02	6.365204e-02	6.895688e-02	7.426184e-02	7.956693e-02	8.487215e-02	9.017751e-02	9.548303e-02	
-1.273349e-01	-1.202596e-01	-1.131844e-01	-1.061095e-01	-9.903474e-02	-9.196015e-02	-8.488571e-02	-7.781142e-02	-7.073726e-02	-6.366321e-02	-5.658928e-02	-4.951544e-02	-4.244169e-02	-3.536801e-02	-2.829439e-02	-2.122082e-02	-1.414728e-02	-7.073773e-03	-2.745181e-07	7.073224e-03	1.414673e-02	2.122027e-02	2.829384e-02	3.536746e-02	4.244114e-02	4.951489e-02	5.658873e-02	6.366267e-02	7.073671e-02	7.781087e-02	8.488516e-02	9.195960e-02	9.903420e-02	1.061090e-01	1.131839e-01	1.202590e-01	1.273343e-01	
-1.592066e-01	-1.503603e-01	-1.415143e-01	-1.326685e-01	-1.238230e-01	-1.149776e-01	-1.061325e-01	-9.728751e-02	-8.844270e-02	-7.959804e-02	-7.075351e-02	-6.190910e-02	-5.306480e-02	-4.422058e-02	-3.537644e-02	-2.653237e-02	-1.768833e-02	-8.844331e-03	-3.430259e-07	8.843645e-03	1.768765e-02	2.653168e-02	3.537576e-02	4.421990e-02	5.306411e-02	6.190841e-02	7.075282e-02	7.959735e-02	8.844202e-02	9.728683e-02	1.061318e-01	1.149770e-01	1.238223e-01	1.326679e-01	1.415136e-01	1.503596e-01	1.592059e-01	
-1.911035e-01	-1.804849e-01	-1.698667e-01	-1.592486e-01	-1.486309e-01	-1.380134e-01	-1.273961e-01	-1.167791e-01	-1.061622e-01	-9.554552e-02	-8.492899e-02	-7.431260e-02	-6.369634e-02	-5.308019e-02	-4.246413e-02	-3.184814e-02	-2.123220e-02	-1.061630e-02	-4.114515e-07	1.061547e-02	2.123137e-02	3.184731e-02	4.246330e-02	5.307937e-02	6.369552e-02	7.431178e-02	8.492817e-02	9.554469e-02	1.061614e-01	1.167782e-01	1.273953e-01	1.380126e-01	1.486301e-01	1.592478e-01	1.698658e-01	1.804841e-01	1.911027e-01	
-2.230307e-01	-2.106382e-01	-1.982459e-01	-1.858540e-01	-1.734624e-01	-1.610710e-01	-1.486800e-01	-1.362891e-01	-1.238985e-01	-1.115082e-01	-9.911794e-02	-8.672790e-02	-7.433800e-02	-6.194822e-02	-4.955855e-02	-3.716896e-02	-2.477943e-02	-1.238995e-02	-4.797777e-07	1.238899e-02	2.477847e-02	3.716800e-02	4.955759e-02	6.194726e-02	7.433704e-02	8.672694e-02	9.911698e-02	1.115072e-01	1.238976e-01	1.362882e-01	1.486790e-01	1.610701e-01	1.734614e-01	1.858530e-01	1.982450e-01	2.106372e-01	2.230298e-01	
-2.549932e-01	-2.408247e-01	-2.266565e-01	-2.124887e-01	-1.983213e-01	-1.841542e-01	-1.699873e-01	-1.558208e-01	-1.416545e-01	-1.274884e-01	-1.133226e-01	-9.915693e-02	-8.499142e-02	-7.082606e-02	-5.666082e-02	-4.249567e-02	-2.833059e-02	-1.416556e-02	-5.479866e-07	1.416446e-02	2.832949e-02	4.249457e-02	5.665972e-02	7.082497e-02	8.499033e-02	9.915583e-02	1.133215e-01	1.274873e-01	1.416534e-01	1.558197e-01	1.699862e-01	1.841531e-01	1.983202e-01	2.124876e-01	2.266554e-01	2.408236e-01	2.549921e-01	
-2.869958e-01	-2.710491e-01	-2.551028e-01	-2.391569e-01	-2.232115e-01	-2.072663e-01	-1.913215e-01	-1.753770e-01	-1.594328e-01	-1.434888e-01	-1.275451e-01	-1.116016e-01	-9.565827e-02	-7.971509e-02	-6.377204e-02	-4.782909e-02	-3.188622e-02	-1.594341e-02	-6.160595e-07	1.594217e-02	3.188499e-02	4.782786e-02	6.377081e-02	7.971386e-02	9.565704e-02	1.116004e-01	1.275439e-01	1.434876e-01	1.594316e-01	1.753758e-01	1.913203e-01	2.072651e-01	2.232102e-01	2.391557e-01	2.551016e-01	2.710479e-01	2.869946e-01	
