-4.892055e-16	-4.922448e-16	-4.951610e-16	-4.979607e-16	-5.006504e-16	-5.032365e-16	-5.057252e-16	-5.081219e-16	-5.104316e-16	-5.126588e-16	-5.148070e-16	-5.168791e-16	-5.188772e-16	-5.208026e-16	-5.226557e-16	-5.244358e-16	-5.261412e-16	-5.277693e-16	-5.293159e-16	-5.307754e-16	-5.321405e-16	-5.334019e-16	-5.345477e-16	-5.355630e-16	-5.364293e-16	-5.371233e-16	-5.376158e-16	-5.378702e-16	-5.378402e-16	-5.374673e-16	-5.366766e-16	-5.353727e-16	-5.334327e-16	-5.306983e-16	-5.269641e-16	-5.219630e-16	-5.153469e-16	
-6.392685e-03	-6.342278e-03	-6.235115e-03	-6.075906e-03	-5.869095e-03	-5.618877e-03	-5.329227e-03	-5.003912e-03	-4.646519e-03	-4.260466e-03	-3.849026e-03	-3.415338e-03	-2.962429e-03	-2.493226e-03	-2.010570e-03	-1.517235e-03	-1.015938e-03	-5.093561e-04	-1.390586e-07	5.090775e-04	1.015658e-03	1.516952e-03	2.010284e-03	2.492935e-03	2.962133e-03	3.415034e-03	3.848714e-03	4.260145e-03	4.646187e-03	5.003569e-03	5.328870e-03	5.618506e-03	5.868707e-03	6.075501e-03	6.234690e-03	6.341833e-03	6.392217e-03	
-1.278696e-02	-1.268609e-02	-1.247170e-02	-1.215322e-02	-1.173953e-02	-1.123902e-02	-1.065963e-02	-1.000892e-02	-9.294045e-03	-8.521848e-03	-7.698872e-03	-6.831400e-03	-5.925483e-03	-4.986975e-03	-4.021560e-03	-3.034786e-03	-2.032087e-03	-1.018818e-03	-2.781940e-07	1.018261e-03	2.031527e-03	3.034220e-03	4.020987e-03	4.986393e-03	5.924889e-03	6.830792e-03	7.698248e-03	8.521205e-03	9.293381e-03	1.000823e-02	1.065892e-02	1.123827e-02	1.173875e-02	1.215241e-02	1.247086e-02	1.268520e-02	1.278602e-02	
-1.918441e-02	-1.903297e-02	-1.871124e-02	-1.823335e-02	-1.761263e-02	-1.686168e-02	-1.599240e-02	-1.501612e-02	-1.394358e-02	-1.278506e-02	-1.155036e-02	-1.024891e-02	-8.889786e-03	-7.481770e-03	-6.033391e-03	-4.552969e-03	-3.048659e-03	-1.528492e-03	-4.174830e-07	1.527655e-03	3.047818e-03	4.552120e-03	6.032532e-03	7.480896e-03	8.888894e-03	1.024800e-02	1.154942e-02	1.278410e-02	1.394259e-02	1.501509e-02	1.599133e-02	1.686056e-02	1.761147e-02	1.823214e-02	1.870997e-02	1.903163e-02	1.918300e-02	
-2.558661e-02	-2.538445e-02	-2.495520e-02	-2.431771e-02	-2.348975e-02	-2.248812e-02	-2.132871e-02	-2.002660e-02	-1.859614e-02	-1.705102e-02	-1.540431e-02	-1.366859e-02	-1.185596e-02	-9.978133e-03	-8.046482e-03	-6.072101e-03	-4.065865e-03	-2.038483e-03	-5.570021e-07	2.037367e-03	4.064743e-03	6.070969e-03	8.045335e-03	9.976967e-03	1.185477e-02	1.366737e-02	1.540306e-02	1.704973e-02	1.859482e-02	2.002523e-02	2.132728e-02	2.248663e-02	2.348820e-02	2.431608e-02	2.495350e-02	2.538266e-02	2.558473e-02	
-3.199515e-02	-3.174205e-02	-3.120504e-02	-3.040768e-02	-2.937220e-02	-2.811959e-02	-2.666973e-02	-2.504146e-02	-2.325272e-02	-2.132063e-02	-1.926153e-02	-1.709116e-02	-1.482463e-02	-1.247658e-02	-1.006125e-02	-7.592496e-03	-5.083915e-03	-2.548897e-03	-6.968278e-07	2.547501e-03	5.082511e-03	7.591079e-03	1.005982e-02	1.247513e-02	1.482314e-02	1.708963e-02	1.925997e-02	2.131902e-02	2.325106e-02	2.503974e-02	2.666794e-02	2.811773e-02	2.937026e-02	3.040565e-02	3.120291e-02	3.173982e-02	3.199280e-02	
-3.841160e-02	-3.810730e-02	-3.746222e-02	-3.650467e-02	-3.526132e-02	-3.375735e-02	-3.201663e-02	-3.006177e-02	-2.791432e-02	-2.559480e-02	-2.312285e-02	-2.051733e-02	-1.779640e-02	-1.497764e-02	-1.207811e-02	-9.114467e-03	-6.103018e-03	-3.059839e-03	-8.370363e-07	3.058162e-03	6.101331e-03	9.112765e-03	1.207639e-02	1.497589e-02	1.779462e-02	2.051550e-02	2.312097e-02	2.559287e-02	2.791233e-02	3.005971e-02	3.201448e-02	3.375511e-02	3.525898e-02	3.650223e-02	3.745967e-02	3.810461e-02	3.840878e-02	
-4.483753e-02	-4.448170e-02	-4.372821e-02	-4.261007e-02	-4.115841e-02	-3.940263e-02	-3.737057e-02	-3.508863e-02	-3.258193e-02	-2.987444e-02	-2.698907e-02	-2.394782e-02	-2.077191e-02	-1.748182e-02	-1.409749e-02	-1.063833e-02	-7.123383e-03	-3.571413e-03	-9.777034e-07	3.569454e-03	7.121413e-03	1.063634e-02	1.409547e-02	1.747978e-02	2.076982e-02	2.394569e-02	2.698687e-02	2.987218e-02	3.257960e-02	3.508622e-02	3.736806e-02	3.940002e-02	4.115569e-02	4.260722e-02	4.372522e-02	4.447856e-02	4.483423e-02	
-5.127449e-02	-5.086676e-02	-5.000444e-02	-4.872526e-02	-4.706481e-02	-4.505668e-02	-4.273272e-02	-4.012310e-02	-3.725655e-02	-3.416044e-02	-3.086099e-02	-2.738335e-02	-2.375175e-02	-1.998964e-02	-1.611978e-02	-1.216438e-02	-8.145218e-03	-4.083723e-03	-1.118905e-06	4.081481e-03	8.142964e-03	1.216211e-02	1.611748e-02	1.998730e-02	2.374936e-02	2.738090e-02	3.085848e-02	3.415786e-02	3.725388e-02	4.012034e-02	4.272985e-02	4.505370e-02	4.706169e-02	4.872200e-02	5.000102e-02	5.086317e-02	5.127071e-02	
-5.772402e-02	-5.726398e-02	-5.629236e-02	-5.485161e-02	-5.298179e-02	-5.072073e-02	-4.810422e-02	-4.516626e-02	-4.193914e-02	-3.845370e-02	-3.473942e-02	-3.082461e-02	-2.673654e-02	-2.250160e-02	-1.814541e-02	-1.369295e-02	-9.168728e-03	-4.596872e-03	-1.260715e-06	4.594346e-03	9.166188e-03	1.369039e-02	1.814281e-02	2.249896e-02	2.673385e-02	3.082185e-02	3.473659e-02	3.845078e-02	4.193613e-02	4.516314e-02	4.810099e-02	5.071736e-02	5.297828e-02	5.484794e-02	5.628850e-02	5.725993e-02	5.771977e-02	
