-1.034492e-15	-1.035158e-15	-1.035906e-15	-1.036735e-15	-1.037645e-15	-1.038634e-15	-1.039700e-15	-1.040843e-15	-1.042062e-15	-1.043356e-15	-1.044723e-15	-1.046164e-15	-1.047676e-15	-1.049259e-15	-1.050912e-15	-1.052635e-15	-1.054425e-15	-1.056284e-15	-1.058209e-15	-1.060201e-15	-1.062258e-15	-1.064380e-15	-1.066566e-15	-1.068815e-15	-1.071127e-15	-1.073502e-15	-1.075939e-15	-1.078437e-15	-1.080996e-15	-1.083616e-15	-1.086295e-15	-1.089035e-15	-1.091833e-15	-1.094691e-15	-1.097608e-15	-1.100583e-15	-1.103616e-15	-1.106708e-15	-1.109857e-15	-1.113064e-15	-1.116329e-15	-1.119652e-15	-1.123032e-15	-1.126469e-15	-1.129964e-15	-1.133517e-15	-1.137127e-15	-1.140796e-15	-1.144522e-15	-1.148306e-15	-1.152148e-15	-1.156049e-15	-1.160009e-15	-1.164027e-15	-1.168106e-15	-1.172243e-15	-1.176441e-15	-1.180699e-15	-1.185019e-15	-1.189399e-15	-1.193842e-15	-1.198347e-15	-1.202915e-15	-1.207546e-15	-1.212242e-15	-1.217003e-15	-1.221830e-15	
-4.693652e-02	-4.551390e-02	-4.409130e-02	-4.266874e-02	-4.124619e-02	-3.982368e-02	-3.840118e-02	-3.697871e-02	-3.555627e-02	-3.413384e-02	-3.271143e-02	-3.128905e-02	-2.986668e-02	-2.844434e-02	-2.702201e-02	-2.559970e-02	-2.417740e-02	-2.275512e-02	-2.133285e-02	-1.991060e-02	-1.848836e-02	-1.706613e-02	-1.564392e-02	-1.422171e-02	-1.279951e-02	-1.137732e-02	-9.955143e-03	-8.532967e-03	-7.110798e-03	-5.688632e-03	-4.266471e-03	-2.844313e-03	-1.422156e-03	-1.016694e-12	1.422156e-03	2.844313e-03	4.266471e-03	5.688632e-03	7.110798e-03	8.532967e-03	9.955143e-03	1.137732e-02	1.279951e-02	1.422171e-02	1.564392e-02	1.706613e-02	1.848836e-02	1.991060e-02	2.133285e-02	2.275512e-02	2.417740e-02	2.559970e-02	2.702201e-02	2.844434e-02	2.986668e-02	3.128905e-02	3.271143e-02	3.413384e-02	3.555627e-02	3.697871e-02	3.840118e-02	3.982368e-02	4.124619e-02	4.266874e-02	4.409130e-02	4.551390e-02	4.693652e-02	
-9.387579e-02	-9.103046e-02	-8.818520e-02	-8.533998e-02	-8.249481e-02	-7.964970e-02	-7.680463e-02	-7.395960e-02	-7.111462e-02	-6.826969e-02	-6.542480e-02	-6.257994e-02	-5.973513e-02	-5.689035e-02	-5.404561e-02	-5.120090e-02	-4.835623e-02	-4.551158e-02	-4.266697e-02	-3.982238e-02	-3.697782e-02	-3.413328e-02	-3.128876e-02	-2.844426e-02	-2.559978e-02	-2.275532e-02	-1.991087e-02	-1.706644e-02	-1.422202e-02	-1.137760e-02	-8.533195e-03	-5.688794e-03	-2.844396e-03	-2.031821e-12	2.844396e-03	5.688794e-03	8.533195e-03	1.137760e-02	1.422202e-02	1.706644e-02	1.991087e-02	2.275532e-02	2.559978e-02	2.844426e-02	3.128876e-02	3.413328e-02	3.697782e-02	3.982238e-02	4.266697e-02	4.551158e-02	4.835623e-02	5.120090e-02	5.404561e-02	5.689035e-02	5.973513e-02	6.257994e-02	6.542480e-02	6.826969e-02	7.111462e-02	7.395960e-02	7.680463e-02	7.964970e-02	8.249481e-02	8.533998e-02	8.818520e-02	9.103046e-02	9.387579e-02	
-1.408206e-01	-1.365524e-01	-1.322843e-01	-1.280162e-01	-1.237483e-01	-1.194804e-01	-1.152126e-01	-1.109448e-01	-1.066772e-01	-1.024096e-01	-9.814201e-02	-9.387452e-02	-8.960710e-02	-8.533972e-02	-8.107240e-02	-7.680513e-02	-7.253791e-02	-6.827074e-02	-6.400360e-02	-5.973651e-02	-5.546946e-02	-5.120244e-02	-4.693545e-02	-4.266850e-02	-3.840157e-02	-3.413467e-02	-2.986778e-02	-2.560092e-02	-2.133408e-02	-1.706724e-02	-1.280042e-02	-8.533611e-03	-4.266804e-03	-3.046430e-12	4.266804e-03	8.533611e-03	1.280042e-02	1.706724e-02	2.133408e-02	2.560092e-02	2.986778e-02	3.413467e-02	3.840157e-02	4.266850e-02	4.693545e-02	5.120244e-02	5.546946e-02	5.973651e-02	6.400360e-02	6.827074e-02	7.253791e-02	7.680513e-02	8.107240e-02	8.533972e-02	8.960710e-02	9.387452e-02	9.814201e-02	1.024096e-01	1.066772e-01	1.109448e-01	1.152126e-01	1.194804e-01	1.237483e-01	1.280162e-01	1.322843e-01	1.365524e-01	1.408206e-01	
-1.877736e-01	-1.820823e-01	-1.763911e-01	-1.707000e-01	-1.650090e-01	-1.593181e-01	-1.536273e-01	-1.479366e-01	-1.422460e-01	-1.365554e-01	-1.308650e-01	-1.251746e-01	-1.194843e-01	-1.137941e-01	-1.081040e-01	-1.024139e-01	-9.672387e-02	-9.103391e-02	-8.534401e-02	-7.965416e-02	-7.396437e-02	-6.827462e-02	-6.258491e-02	-5.689525e-02	-5.120562e-02	-4.551602e-02	-3.982646e-02	-3.413692e-02	-2.844740e-02	-2.275789e-02	-1.706841e-02	-1.137893e-02	-5.689464e-03	-4.059827e-12	5.689464e-03	1.137893e-02	1.706841e-02	2.275789e-02	2.844740e-02	3.413692e-02	3.982646e-02	4.551602e-02	5.120562e-02	5.689525e-02	6.258491e-02	6.827462e-02	7.396437e-02	7.965416e-02	8.534401e-02	9.103391e-02	9.672387e-02	1.024139e-01	1.081040e-01	1.137941e-01	1.194843e-01	1.251746e-01	1.308650e-01	1.365554e-01	1.422460e-01	1.479366e-01	1.536273e-01	1.593181e-01	1.650090e-01	1.707000e-01	1.763911e-01	1.820823e-01	1.877736e-01	
-2.347375e-01	-2.276228e-01	-2.205082e-01	-2.133937e-01	-2.062794e-01	-1.991651e-01	-1.920510e-01	-1.849370e-01	-1.778231e-01	-1.707093e-01	-1.635957e-01	-1.564821e-01	-1.493686e-01	-1.422552e-01	-1.351419e-01	-1.280287e-01	-1.209155e-01	-1.138024e-01	-1.066894e-01	-9.957650e-02	-9.246363e-02	-8.535082e-02	-7.823806e-02	-7.112535e-02	-6.401269e-02	-5.690006e-02	-4.978747e-02	-4.267492e-02	-3.556239e-02	-2.844989e-02	-2.133740e-02	-1.422492e-02	-7.112460e-03	-5.072009e-12	7.112460e-03	1.422492e-02	2.133740e-02	2.844989e-02	3.556239e-02	4.267492e-02	4.978747e-02	5.690006e-02	6.401269e-02	7.112535e-02	7.823806e-02	8.535082e-02	9.246363e-02	9.957650e-02	1.066894e-01	1.138024e-01	1.209155e-01	1.280287e-01	1.351419e-01	1.422552e-01	1.493686e-01	1.564821e-01	1.635957e-01	1.707093e-01	1.778231e-01	1.849370e-01	1.920510e-01	1.991651e-01	2.062794e-01	2.133937e-01	2.205082e-01	2.276228e-01	2.347375e-01	
-2.817151e-01	-2.731766e-01	-2.646381e-01	-2.560999e-01	-2.475617e-01	-2.390238e-01	-2.304859e-01	-2.219482e-01	-2.134106e-01	-2.048732e-01	-1.963359e-01	-1.877987e-01	-1.792616e-01	-1.707246e-01	-1.621877e-01	-1.536509e-01	-1.451142e-01	-1.365776e-01	-1.280411e-01	-1.195047e-01	-1.109683e-01	-1.024320e-01	-9.389579e-02	-8.535962e-02	-7.682351e-02	-6.828744e-02	-5.975142e-02	-5.121543e-02	-4.267947e-02	-3.414355e-02	-2.560764e-02	-1.707175e-02	-8.535873e-03	-6.081936e-12	8.535873e-03	1.707175e-02	2.560764e-02	3.414355e-02	4.267947e-02	5.121543e-02	5.975142e-02	6.828744e-02	7.682351e-02	8.535962e-02	9.389579e-02	1.024320e-01	1.109683e-01	1.195047e-01	1.280411e-01	1.365776e-01	1.451142e-01	1.536509e-01	1.621877e-01	1.707246e-01	1.792616e-01	1.877987e-01	1.963359e-01	2.048732e-01	2.134106e-01	2.219482e-01	2.304859e-01	2.390238e-01	2.475617e-01	2.560999e-01	2.646381e-01	2.731766e-01	2.817151e-01	
-3.287091e-01	-3.187462e-01	-3.087834e-01	-2.988209e-01	-2.888585e-01	-2.788963e-01	-2.689342e-01	-2.589723e-01	-2.490106e-01	-2.390490e-01	-2.290875e-01	-2.191262e-01	-2.091650e-01	-1.992039e-01	-1.892430e-01	-1.792821e-01	-1.693214e-01	-1.593608e-01	-1.494003e-01	-1.394398e-01	-1.294795e-01	-1.195192e-01	-1.095590e-01	-9.959889e-02	-8.963882e-02	-7.967881e-02	-6.971885e-02	-5.975893e-02	-4.979905e-02	-3.983921e-02	-2.987938e-02	-1.991958e-02	-9.959786e-03	-7.089694e-12	9.959786e-03	1.991958e-02	2.987938e-02	3.983921e-02	4.979905e-02	5.975893e-02	6.971885e-02	7.967881e-02	8.963882e-02	9.959889e-02	1.095590e-01	1.195192e-01	1.294795e-01	1.394398e-01	1.494003e-01	1.593608e-01	1.693214e-01	1.792821e-01	1.892430e-01	1.992039e-01	2.091650e-01	2.191262e-01	2.290875e-01	2.390490e-01	2.490106e-01	2.589723e-01	2.689342e-01	2.788963e-01	2.888585e-01	2.988209e-01	3.087834e-01	3.187462e-01	3.287091e-01	
-3.757220e-01	-3.643342e-01	-3.529466e-01	-3.415592e-01	-3.301719e-01	-3.187849e-01	-3.073981e-01	-2.960114e-01	-2.846249e-01	-2.732386e-01	-2.618524e-01	-2.504664e-01	-2.390806e-01	-2.276948e-01	-2.163092e-01	-2.049238e-01	-1.935384e-01	-1.821532e-01	-1.707681e-01	-1.593831e-01	-1.479982e-01	-1.366133e-01	-1.252286e-01	-1.138439e-01	-1.024593e-01	-9.107482e-02	-7.969034e-02	-6.830591e-02	-5.692153e-02	-4.553718e-02	-3.415286e-02	-2.276856e-02	-1.138428e-02	-8.095540e-12	1.138428e-02	2.276856e-02	3.415286e-02	4.553718e-02	5.692153e-02	6.830591e-02	7.969034e-02	9.107482e-02	1.024593e-01	1.138439e-01	1.252286e-01	1.366133e-01	1.479982e-01	1.593831e-01	1.707681e-01	1.821532e-01	1.935384e-01	2.049238e-01	2.163092e-01	2.276948e-01	2.390806e-01	2.504664e-01	2.618524e-01	2.732386e-01	2.846249e-01	2.960114e-01	3.073981e-01	3.187849e-01	3.301719e-01	3.415592e-01	3.529466e-01	3.643342e-01	3.757220e-01	
-4.227564e-01	-4.099430e-01	-3.971299e-01	-3.843170e-01	-3.715044e-01	-3.586919e-01	-3.458796e-01	-3.330676e-01	-3.202557e-01	-3.074440e-01	-2.946324e-01	-2.818211e-01	-2.690099e-01	-2.561989e-01	-2.433880e-01	-2.305772e-01	-2.177666e-01	-2.049561e-01	-1.921458e-01	-1.793355e-01	-1.665254e-01	-1.537154e-01	-1.409054e-01	-1.280956e-01	-1.152858e-01	-1.024761e-01	-8.966644e-02	-7.685685e-02	-6.404730e-02	-5.123780e-02	-3.842832e-02	-2.561887e-02	-1.280943e-02	-9.097778e-12	1.280943e-02	2.561887e-02	3.842832e-02	5.123780e-02	6.404730e-02	7.685685e-02	8.966644e-02	1.024761e-01	1.152858e-01	1.280956e-01	1.409054e-01	1.537154e-01	1.665254e-01	1.793355e-01	1.921458e-01	2.049561e-01	2.177666e-01	2.305772e-01	2.433880e-01	2.561989e-01	2.690099e-01	2.818211e-01	2.946324e-01	3.074440e-01	3.202557e-01	3.330676e-01	3.458796e-01	3.586919e-01	3.715044e-01	3.843170e-01	3.971299e-01	4.099430e-01	4.227564e-01	
