-3.612191e+31	-3.479630e+31	-3.377423e+31	-3.299478e+31	-3.240957e+31	-3.198006e+31	-3.167543e+31	-3.147095e+31	-3.134675e+31	-3.128681e+31	-3.127816e+31	-3.131033e+31	-3.137485e+31	-3.146484e+31	-3.157475e+31	-3.170011e+31	-3.183732e+31	-3.198350e+31	-3.213639e+31	-3.229419e+31	-3.245555e+31	-3.261943e+31	-3.278511e+31	-3.295210e+31	-3.312010e+31	-3.328903e+31	-3.345892e+31	-3.362996e+31	-3.380244e+31	-3.397677e+31	-3.415344e+31	-3.433305e+31	-3.451627e+31	-3.470387e+31	-3.489668e+31	-3.509565e+31	-3.530179e+31	-3.551622e+31	-3.574015e+31	-3.597494e+31	-3.622203e+31	-3.648304e+31	-3.675973e+31	-3.705405e+31	-3.736816e+31	-3.770446e+31	-3.806565e+31	-3.845473e+31	-3.887512e+31	-3.933070e+31	-3.982590e+31	-4.036583e+31	-4.095640e+31	-4.160453e+31	-4.231836e+31	-4.310753e+31	-4.398360e+31	-4.496047e+31	-4.605505e+31	-4.728807e+31	-4.868512e+31	-5.027800e+31	-5.210658e+31	-5.422114e+31	-5.668544e+31	-5.958090e+31	-6.301193e+31	
-8.487832e+45	-7.920455e+45	-7.393932e+45	-6.905549e+45	-6.452786e+45	-6.033308e+45	-5.644952e+45	-5.285712e+45	-4.953738e+45	-4.647316e+45	-4.364866e+45	-4.104931e+45	-3.866170e+45	-3.647351e+45	-3.447346e+45	-3.265123e+45	-3.099743e+45	-2.950351e+45	-2.816178e+45	-2.696532e+45	-2.590794e+45	-2.498421e+45	-2.418935e+45	-2.351926e+45	-2.297049e+45	-2.254021e+45	-2.222619e+45	-2.202682e+45	-2.194107e+45	-2.196850e+45	-2.210924e+45	-2.236403e+45	-2.273418e+45	-2.322159e+45	-2.382879e+45	-2.455890e+45	-2.541569e+45	-2.640357e+45	-2.752766e+45	-2.879373e+45	-3.020833e+45	-3.177876e+45	-3.351310e+45	-3.542031e+45	-3.751023e+45	-3.979363e+45	-4.228229e+45	-4.498906e+45	-4.792788e+45	-5.111393e+45	-5.456364e+45	-5.829480e+45	-6.232665e+45	-6.668000e+45	-7.137729e+45	-7.644277e+45	-8.190255e+45	-8.778480e+45	-9.411986e+45	-1.009404e+46	-1.082816e+46	-1.161814e+46	-1.246805e+46	-1.338226e+46	-1.436551e+46	-1.542286e+46	-1.655976e+46	
-1.696340e+46	-1.582946e+46	-1.477718e+46	-1.380112e+46	-1.289625e+46	-1.205790e+46	-1.128174e+46	-1.056379e+46	-9.900317e+45	-9.287916e+45	-8.723424e+45	-8.203929e+45	-7.726752e+45	-7.289431e+45	-6.889710e+45	-6.525528e+45	-6.195006e+45	-5.896438e+45	-5.628286e+45	-5.389166e+45	-5.177844e+45	-4.993231e+45	-4.834374e+45	-4.700453e+45	-4.590779e+45	-4.504784e+45	-4.442026e+45	-4.402181e+45	-4.385043e+45	-4.390525e+45	-4.418653e+45	-4.469574e+45	-4.543550e+45	-4.640962e+45	-4.762313e+45	-4.908230e+45	-5.079464e+45	-5.276899e+45	-5.501553e+45	-5.754585e+45	-6.037301e+45	-6.351158e+45	-6.697776e+45	-7.078943e+45	-7.496624e+45	-7.952974e+45	-8.450347e+45	-8.991309e+45	-9.578650e+45	-1.021540e+46	-1.090484e+46	-1.165053e+46	-1.245632e+46	-1.332636e+46	-1.426514e+46	-1.527751e+46	-1.636867e+46	-1.754427e+46	-1.881037e+46	-2.017350e+46	-2.164068e+46	-2.321949e+46	-2.491807e+46	-2.674519e+46	-2.871026e+46	-3.082342e+46	-3.309558e+46	
-2.541446e+46	-2.371560e+46	-2.213908e+46	-2.067675e+46	-1.932108e+46	-1.806507e+46	-1.690224e+46	-1.582660e+46	-1.483259e+46	-1.391510e+46	-1.306938e+46	-1.229108e+46	-1.157617e+46	-1.092098e+46	-1.032212e+46	-9.776505e+45	-9.281319e+45	-8.834008e+45	-8.432264e+45	-8.074015e+45	-7.757414e+45	-7.480828e+45	-7.242829e+45	-7.042190e+45	-6.877876e+45	-6.749039e+45	-6.655016e+45	-6.595320e+45	-6.569645e+45	-6.577857e+45	-6.619999e+45	-6.696288e+45	-6.807118e+45	-6.953061e+45	-7.134868e+45	-7.353479e+45	-7.610021e+45	-7.905817e+45	-8.242393e+45	-8.621484e+45	-9.045047e+45	-9.515266e+45	-1.003457e+46	-1.060563e+46	-1.123140e+46	-1.191510e+46	-1.266026e+46	-1.347072e+46	-1.435067e+46	-1.530465e+46	-1.633757e+46	-1.745476e+46	-1.866198e+46	-1.996547e+46	-2.137195e+46	-2.288866e+46	-2.452344e+46	-2.628472e+46	-2.818158e+46	-3.022381e+46	-3.242193e+46	-3.478730e+46	-3.733210e+46	-4.006947e+46	-4.301353e+46	-4.617946e+46	-4.958360e+46	
-3.382883e+46	-3.156751e+46	-2.946902e+46	-2.752253e+46	-2.571802e+46	-2.404616e+46	-2.249834e+46	-2.106656e+46	-1.974346e+46	-1.852219e+46	-1.739647e+46	-1.636048e+46	-1.540888e+46	-1.453676e+46	-1.373963e+46	-1.301337e+46	-1.235423e+46	-1.175882e+46	-1.122407e+46	-1.074721e+46	-1.032579e+46	-9.957625e+45	-9.640828e+45	-9.373760e+45	-9.155044e+45	-8.983552e+45	-8.858399e+45	-8.778939e+45	-8.744762e+45	-8.755693e+45	-8.811788e+45	-8.913335e+45	-9.060859e+45	-9.255122e+45	-9.497123e+45	-9.788114e+45	-1.012959e+46	-1.052332e+46	-1.097133e+46	-1.147594e+46	-1.203974e+46	-1.266564e+46	-1.335687e+46	-1.411700e+46	-1.494995e+46	-1.586002e+46	-1.685189e+46	-1.793069e+46	-1.910198e+46	-2.037180e+46	-2.174671e+46	-2.323378e+46	-2.484071e+46	-2.657576e+46	-2.844790e+46	-3.046678e+46	-3.264281e+46	-3.498722e+46	-3.751211e+46	-4.023048e+46	-4.315638e+46	-4.630488e+46	-4.969224e+46	-5.333591e+46	-5.725471e+46	-6.146883e+46	-6.600003e+46	
-4.219441e+46	-3.937388e+46	-3.675645e+46	-3.432862e+46	-3.207786e+46	-2.999257e+46	-2.806198e+46	-2.627615e+46	-2.462585e+46	-2.310257e+46	-2.169847e+46	-2.040629e+46	-1.921937e+46	-1.813158e+46	-1.713732e+46	-1.623147e+46	-1.540933e+46	-1.466668e+46	-1.399969e+46	-1.340490e+46	-1.287927e+46	-1.242006e+46	-1.202492e+46	-1.169181e+46	-1.141901e+46	-1.120511e+46	-1.104901e+46	-1.094990e+46	-1.090727e+46	-1.092090e+46	-1.099087e+46	-1.111753e+46	-1.130153e+46	-1.154383e+46	-1.184568e+46	-1.220863e+46	-1.263456e+46	-1.312565e+46	-1.368445e+46	-1.431384e+46	-1.501706e+46	-1.579774e+46	-1.665991e+46	-1.760802e+46	-1.864695e+46	-1.978207e+46	-2.101922e+46	-2.236480e+46	-2.382574e+46	-2.540958e+46	-2.712448e+46	-2.897930e+46	-3.098360e+46	-3.314772e+46	-3.548283e+46	-3.800096e+46	-4.071510e+46	-4.363927e+46	-4.678853e+46	-5.017914e+46	-5.382859e+46	-5.775569e+46	-6.198071e+46	-6.652543e+46	-7.141331e+46	-7.666956e+46	-8.232128e+46	
-5.049922e+46	-4.712355e+46	-4.399095e+46	-4.108526e+46	-3.839151e+46	-3.589578e+46	-3.358521e+46	-3.144788e+46	-2.947277e+46	-2.764968e+46	-2.596921e+46	-2.442270e+46	-2.300217e+46	-2.170028e+46	-2.051033e+46	-1.942618e+46	-1.844223e+46	-1.755341e+46	-1.675514e+46	-1.604329e+46	-1.541419e+46	-1.486461e+46	-1.439170e+46	-1.399302e+46	-1.366653e+46	-1.341053e+46	-1.322370e+46	-1.310508e+46	-1.305406e+46	-1.307038e+46	-1.315412e+46	-1.330571e+46	-1.352593e+46	-1.381592e+46	-1.417718e+46	-1.461156e+46	-1.512132e+46	-1.570907e+46	-1.637786e+46	-1.713112e+46	-1.797275e+46	-1.890709e+46	-1.993896e+46	-2.107367e+46	-2.231709e+46	-2.367562e+46	-2.515628e+46	-2.676669e+46	-2.851518e+46	-3.041075e+46	-3.246319e+46	-3.468308e+46	-3.708187e+46	-3.967194e+46	-4.246664e+46	-4.548040e+46	-4.872875e+46	-5.222846e+46	-5.599757e+46	-6.005552e+46	-6.442326e+46	-6.912330e+46	-7.417990e+46	-7.961913e+46	-8.546906e+46	-9.175985e+46	-9.852395e+46	
-5.873140e+46	-5.480544e+46	-5.116218e+46	-4.778282e+46	-4.464994e+46	-4.174737e+46	-3.906014e+46	-3.657439e+46	-3.427730e+46	-3.215702e+46	-3.020261e+46	-2.840399e+46	-2.675189e+46	-2.523778e+46	-2.385385e+46	-2.259296e+46	-2.144861e+46	-2.041490e+46	-1.948649e+46	-1.865860e+46	-1.792695e+46	-1.728778e+46	-1.673778e+46	-1.627411e+46	-1.589439e+46	-1.559666e+46	-1.537937e+46	-1.524142e+46	-1.518208e+46	-1.520106e+46	-1.529845e+46	-1.547475e+46	-1.573087e+46	-1.606814e+46	-1.648829e+46	-1.699348e+46	-1.758634e+46	-1.826990e+46	-1.904771e+46	-1.992377e+46	-2.090260e+46	-2.198925e+46	-2.318933e+46	-2.450902e+46	-2.595513e+46	-2.753513e+46	-2.925715e+46	-3.113010e+46	-3.316361e+46	-3.536819e+46	-3.775521e+46	-4.033698e+46	-4.312681e+46	-4.613910e+46	-4.938939e+46	-5.289443e+46	-5.667232e+46	-6.074253e+46	-6.512607e+46	-6.984554e+46	-7.492529e+46	-8.039151e+46	-8.627242e+46	-9.259833e+46	-9.940188e+46	-1.067182e+47	-1.145849e+47	
-6.687927e+46	-6.240866e+46	-5.825997e+46	-5.441179e+46	-5.084427e+46	-4.753903e+46	-4.447900e+46	-4.164840e+46	-3.903263e+46	-3.661820e+46	-3.439265e+46	-3.234451e+46	-3.046321e+46	-2.873904e+46	-2.716312e+46	-2.572731e+46	-2.442420e+46	-2.324708e+46	-2.218988e+46	-2.124713e+46	-2.041398e+46	-1.968613e+46	-1.905983e+46	-1.853184e+46	-1.809944e+46	-1.776040e+46	-1.751297e+46	-1.735588e+46	-1.728831e+46	-1.730992e+46	-1.742082e+46	-1.762158e+46	-1.791323e+46	-1.829729e+46	-1.877572e+46	-1.935101e+46	-2.002611e+46	-2.080451e+46	-2.169022e+46	-2.268782e+46	-2.380244e+46	-2.503985e+46	-2.640641e+46	-2.790918e+46	-2.955592e+46	-3.135511e+46	-3.331603e+46	-3.544881e+46	-3.776444e+46	-4.027486e+46	-4.299303e+46	-4.593297e+46	-4.910984e+46	-5.254003e+46	-5.624123e+46	-6.023254e+46	-6.453453e+46	-6.916941e+46	-7.416108e+46	-7.953529e+46	-8.531975e+46	-9.154432e+46	-9.824108e+46	-1.054446e+47	-1.131920e+47	-1.215233e+47	-1.304814e+47	
-7.493135e+46	-6.992249e+46	-6.527430e+46	-6.096281e+46	-5.696578e+46	-5.326259e+46	-4.983414e+46	-4.666274e+46	-4.373205e+46	-4.102693e+46	-3.853343e+46	-3.623870e+46	-3.413089e+46	-3.219914e+46	-3.043348e+46	-2.882480e+46	-2.736481e+46	-2.604597e+46	-2.486147e+46	-2.380522e+46	-2.287177e+46	-2.205628e+46	-2.135457e+46	-2.076302e+46	-2.027856e+46	-1.989870e+46	-1.962148e+46	-1.944548e+46	-1.936978e+46	-1.939399e+46	-1.951824e+46	-1.974317e+46	-2.006994e+46	-2.050023e+46	-2.103627e+46	-2.168081e+46	-2.243720e+46	-2.330931e+46	-2.430166e+46	-2.541937e+46	-2.666819e+46	-2.805457e+46	-2.958567e+46	-3.126937e+46	-3.311436e+46	-3.513017e+46	-3.732719e+46	-3.971674e+46	-4.231117e+46	-4.512384e+46	-4.816927e+46	-5.146317e+46	-5.502253e+46	-5.886570e+46	-6.301252e+46	-6.748436e+46	-7.230431e+46	-7.749721e+46	-8.308986e+46	-8.911111e+46	-9.559201e+46	-1.025660e+47	-1.100690e+47	-1.181398e+47	-1.268200e+47	-1.361544e+47	-1.461910e+47	
