-4.347171e-16	-4.311409e-16	-4.277010e-16	-4.245024e-16	-4.215704e-16	-4.189007e-16	-4.164863e-16	-4.143341e-16	-4.124786e-16	-4.109981e-16	-4.100388e-16	-4.098541e-16	-4.108724e-16	
-3.730155e-02	-3.248774e-02	-2.822565e-02	-2.445682e-02	-2.113424e-02	-1.822124e-02	-1.569067e-02	-1.352424e-02	-1.171212e-02	-1.025272e-02	-9.152597e-03	-8.426688e-03	-8.098593e-03	
-7.463278e-02	-6.500124e-02	-5.647357e-02	-4.893279e-02	-4.228484e-02	-3.645635e-02	-3.139300e-02	-2.705821e-02	-2.343231e-02	-2.051209e-02	-1.831072e-02	-1.685804e-02	-1.620128e-02	
-1.120234e-01	-9.756637e-02	-8.476613e-02	-7.344714e-02	-6.346822e-02	-5.471926e-02	-4.711872e-02	-4.061169e-02	-3.516867e-02	-3.078482e-02	-2.747990e-02	-2.529873e-02	-2.431219e-02	
-1.495035e-01	-1.302092e-01	-1.131258e-01	-9.801922e-02	-8.470091e-02	-7.302399e-02	-6.287961e-02	-5.419453e-02	-4.692935e-02	-4.107763e-02	-3.666574e-02	-3.375348e-02	-3.243544e-02	
-1.871034e-01	-1.629560e-01	-1.415755e-01	-1.226686e-01	-1.059996e-01	-9.138471e-02	-7.868761e-02	-6.781667e-02	-5.872260e-02	-5.139733e-02	-4.587387e-02	-4.222705e-02	-4.057524e-02	
-2.248538e-01	-1.958335e-01	-1.701381e-01	-1.474152e-01	-1.273814e-01	-1.098158e-01	-9.455482e-02	-8.148822e-02	-7.055678e-02	-6.175083e-02	-5.511002e-02	-5.072427e-02	-4.873583e-02	
-2.627860e-01	-2.288690e-01	-1.988373e-01	-1.722791e-01	-1.488634e-01	-1.283320e-01	-1.104935e-01	-9.521944e-02	-8.244041e-02	-7.214516e-02	-6.438002e-02	-5.925006e-02	-5.692153e-02	
-3.009320e-01	-2.620902e-01	-2.276971e-01	-1.972812e-01	-1.704634e-01	-1.469481e-01	-1.265164e-01	-1.090208e-01	-9.438220e-02	-8.258750e-02	-7.368982e-02	-6.780946e-02	-6.513677e-02	
-3.393248e-01	-2.955257e-01	-2.567421e-01	-2.224424e-01	-1.921993e-01	-1.656796e-01	-1.426363e-01	-1.229032e-01	-1.063911e-01	-9.308523e-02	-8.304553e-02	-7.640761e-02	-7.338606e-02	
-3.779980e-01	-3.292047e-01	-2.859976e-01	-2.477847e-01	-2.140900e-01	-1.845422e-01	-1.588664e-01	-1.368776e-01	-1.184762e-01	-1.036459e-01	-9.245343e-02	-8.504981e-02	-8.167407e-02	
-4.169865e-01	-3.631576e-01	-3.154899e-01	-2.733305e-01	-2.361544e-01	-2.035522e-01	-1.752206e-01	-1.509555e-01	-1.306470e-01	-1.142774e-01	-1.019200e-01	-9.374153e-02	-9.000559e-02	
-4.563263e-01	-3.974156e-01	-3.452461e-01	-2.991032e-01	-2.584127e-01	-2.227266e-01	-1.917130e-01	-1.651486e-01	-1.429134e-01	-1.249877e-01	-1.114520e-01	-1.024884e-01	-9.838562e-02	
-4.960551e-01	-4.320115e-01	-3.752942e-01	-3.251270e-01	-2.808854e-01	-2.420828e-01	-2.083583e-01	-1.794694e-01	-1.552856e-01	-1.357854e-01	-1.210563e-01	-1.112964e-01	-1.068193e-01	
-5.362120e-01	-4.669791e-01	-4.056638e-01	-3.514270e-01	-3.035942e-01	-2.616391e-01	-2.251720e-01	-1.939307e-01	-1.677741e-01	-1.466791e-01	-1.307402e-01	-1.201716e-01	-1.153120e-01	
-5.768377e-01	-5.023539e-01	-4.363854e-01	-3.780298e-01	-3.265615e-01	-2.814146e-01	-2.421701e-01	-2.085458e-01	-1.803900e-01	-1.576780e-01	-1.405114e-01	-1.291204e-01	-1.238694e-01	
-6.179753e-01	-5.381733e-01	-4.674914e-01	-4.049630e-01	-3.498110e-01	-3.014295e-01	-2.593695e-01	-2.233288e-01	-1.931451e-01	-1.687918e-01	-1.503777e-01	-1.381495e-01	-1.324974e-01	
-6.596698e-01	-5.744764e-01	-4.990155e-01	-4.322557e-01	-3.733677e-01	-3.217047e-01	-2.767878e-01	-2.382946e-01	-2.060516e-01	-1.800306e-01	-1.603476e-01	-1.472660e-01	-1.412022e-01	
-7.019688e-01	-6.113046e-01	-5.309935e-01	-4.599386e-01	-3.972576e-01	-3.422626e-01	-2.944440e-01	-2.534587e-01	-2.191224e-01	-1.914049e-01	-1.704299e-01	-1.564773e-01	-1.499902e-01	
-7.449228e-01	-6.487015e-01	-5.634633e-01	-4.880444e-01	-4.215088e-01	-3.631267e-01	-3.123576e-01	-2.688376e-01	-2.323712e-01	-2.029263e-01	-1.806340e-01	-1.657914e-01	-1.588685e-01	
-7.885853e-01	-6.867138e-01	-5.964651e-01	-5.166074e-01	-4.461505e-01	-3.843220e-01	-3.305498e-01	-2.844490e-01	-2.458125e-01	-2.146065e-01	-1.909697e-01	-1.752165e-01	-1.678444e-01	
-8.330131e-01	-7.253908e-01	-6.300415e-01	-5.456646e-01	-4.712142e-01	-4.058751e-01	-3.490430e-01	-3.003114e-01	-2.594617e-01	-2.264583e-01	-2.014477e-01	-1.847617e-01	-1.769257e-01	
-8.782671e-01	-7.647853e-01	-6.642381e-01	-5.752549e-01	-4.967335e-01	-4.278144e-01	-3.678610e-01	-3.164448e-01	-2.733355e-01	-2.384954e-01	-2.120791e-01	-1.944363e-01	-1.861206e-01	
-9.244122e-01	-8.049538e-01	-6.991040e-01	-6.054206e-01	-5.227441e-01	-4.501702e-01	-3.870293e-01	-3.328704e-01	-2.874513e-01	-2.507324e-01	-2.228761e-01	-2.042506e-01	-1.954382e-01	
-9.715184e-01	-8.459570e-01	-7.346914e-01	-6.362066e-01	-5.492846e-01	-4.729754e-01	-4.065755e-01	-3.496113e-01	-3.018282e-01	-2.631848e-01	-2.338516e-01	-2.142154e-01	-2.048880e-01	
-1.019661e+00	-8.878601e-01	-7.710567e-01	-6.676615e-01	-5.763963e-01	-4.962649e-01	-4.265290e-01	-3.666919e-01	-3.164866e-01	-2.758694e-01	-2.450195e-01	-2.243425e-01	-2.144803e-01	
-1.068921e+00	-9.307337e-01	-8.082611e-01	-6.998376e-01	-6.041241e-01	-5.200767e-01	-4.469218e-01	-3.841390e-01	-3.314484e-01	-2.888045e-01	-2.563948e-01	-2.346445e-01	-2.242262e-01	
-1.119386e+00	-9.746540e-01	-8.463703e-01	-7.327916e-01	-6.325164e-01	-5.444518e-01	-4.677884e-01	-4.019812e-01	-3.467376e-01	-3.020097e-01	-2.679939e-01	-2.451352e-01	-2.341377e-01	
-1.171151e+00	-1.019704e+00	-8.854562e-01	-7.665853e-01	-6.616258e-01	-5.694349e-01	-4.891662e-01	-4.202499e-01	-3.623799e-01	-3.155063e-01	-2.798343e-01	-2.558295e-01	-2.442278e-01	
-1.224322e+00	-1.065974e+00	-9.255966e-01	-8.012856e-01	-6.915095e-01	-5.950745e-01	-5.110961e-01	-4.389792e-01	-3.784037e-01	-3.293175e-01	-2.919354e-01	-2.667434e-01	-2.545108e-01	
-1.279010e+00	-1.113562e+00	-9.668770e-01	-8.369658e-01	-7.222303e-01	-6.214237e-01	-5.336228e-01	-4.582061e-01	-3.948396e-01	-3.434689e-01	-3.043181e-01	-2.778948e-01	-2.650022e-01	
-1.335342e+00	-1.162578e+00	-1.009391e+00	-8.737063e-01	-7.538566e-01	-6.485406e-01	-5.567950e-01	-4.779715e-01	-4.117214e-01	-3.579881e-01	-3.170054e-01	-2.893030e-01	-2.757190e-01	
