-1.265456e-18	3.050847e-18	6.991145e-18	1.057204e-17	1.385528e-17	1.691851e-17	1.984154e-17	2.270051e-17	2.556566e-17	2.850066e-17	3.156207e-17	3.479816e-17	3.824631e-17	4.192789e-17	4.583904e-17	4.993464e-17	5.410065e-17	5.810641e-17	6.152180e-17	
-2.315720e-02	-1.991309e-02	-1.713115e-02	-1.474680e-02	-1.270471e-02	-1.095749e-02	-9.464574e-03	-8.191325e-03	-7.108188e-03	-6.190026e-03	-5.415528e-03	-4.766719e-03	-4.228541e-03	-3.788503e-03	-3.436393e-03	-3.164038e-03	-2.965117e-03	-2.835014e-03	-2.770708e-03	
-4.633013e-02	-3.983971e-02	-3.427393e-02	-2.950362e-02	-2.541805e-02	-2.192241e-02	-1.893558e-02	-1.638821e-02	-1.422120e-02	-1.238426e-02	-1.083473e-02	-9.536675e-03	-8.459953e-03	-7.579579e-03	-6.875119e-03	-6.330224e-03	-5.932248e-03	-5.671953e-03	-5.543298e-03	
-6.953457e-02	-5.979342e-02	-5.144002e-02	-4.428050e-02	-3.814868e-02	-3.290225e-02	-2.841946e-02	-2.459625e-02	-2.134389e-02	-1.858691e-02	-1.626131e-02	-1.431312e-02	-1.269712e-02	-1.137581e-02	-1.031852e-02	-9.500716e-03	-8.903413e-03	-8.512749e-03	-8.319658e-03	
-9.278640e-02	-7.978789e-02	-6.864118e-02	-5.908756e-02	-5.090531e-02	-4.390451e-02	-3.792270e-02	-3.282104e-02	-2.848113e-02	-2.480223e-02	-2.169897e-02	-1.909931e-02	-1.694294e-02	-1.517979e-02	-1.376896e-02	-1.267768e-02	-1.188065e-02	-1.135935e-02	-1.110169e-02	
-1.161017e-01	-9.983690e-02	-8.588926e-02	-7.393502e-02	-6.369673e-02	-5.493679e-02	-4.745188e-02	-4.106828e-02	-3.563783e-02	-3.103450e-02	-2.715146e-02	-2.389857e-02	-2.120034e-02	-1.899416e-02	-1.722881e-02	-1.586332e-02	-1.486600e-02	-1.421371e-02	-1.389131e-02	
-1.394966e-01	-1.199544e-01	-1.031963e-01	-8.883321e-02	-7.653188e-02	-6.600677e-02	-5.701362e-02	-4.934370e-02	-4.281900e-02	-3.728808e-02	-3.262258e-02	-2.871423e-02	-2.547230e-02	-2.282155e-02	-2.070048e-02	-1.905984e-02	-1.786156e-02	-1.707783e-02	-1.669046e-02	
-1.629878e-01	-1.401547e-01	-1.205745e-01	-1.037927e-01	-8.941980e-02	-7.712228e-02	-6.661468e-02	-5.765315e-02	-5.002969e-02	-4.356737e-02	-3.811621e-02	-3.354968e-02	-2.976182e-02	-2.666469e-02	-2.418643e-02	-2.226951e-02	-2.086944e-02	-1.995373e-02	-1.950113e-02	
-1.865919e-01	-1.604522e-01	-1.380363e-01	-1.188241e-01	-1.023697e-01	-8.829127e-02	-7.626195e-02	-6.600259e-02	-5.727508e-02	-4.987688e-02	-4.363627e-02	-3.840841e-02	-3.407198e-02	-3.052632e-02	-2.768915e-02	-2.549462e-02	-2.389179e-02	-2.284347e-02	-2.232532e-02	
-2.103264e-01	-1.808616e-01	-1.555945e-01	-1.339385e-01	-1.153912e-01	-9.952190e-02	-8.596245e-02	-7.439810e-02	-6.456046e-02	-5.622121e-02	-4.918679e-02	-4.329395e-02	-3.840593e-02	-3.440926e-02	-3.121120e-02	-2.873753e-02	-2.693082e-02	-2.574915e-02	-2.516509e-02	
