1.933170e-04	1.743523e-04	1.583877e-04	1.439779e-04	1.303416e-04	1.170178e-04	1.036877e-04	9.008178e-05	7.593201e-05	6.094470e-05	4.478309e-05	2.705248e-05	7.283869e-06	-1.508694e-05	-4.074813e-05	-7.055262e-05	-1.055779e-04	-1.472156e-04	-1.973107e-04	
-8.231519e+10	-7.337909e+10	-6.614605e+10	-6.044820e+10	-5.615329e+10	-5.316164e+10	-5.140382e+10	-5.083904e+10	-5.145418e+10	-5.326352e+10	-5.630905e+10	-6.066146e+10	-6.642177e+10	-7.372366e+10	-8.273660e+10	-9.366978e+10	-1.067769e+11	-1.223623e+11	-1.407876e+11	
-1.644222e+11	-1.465726e+11	-1.321248e+11	-1.207435e+11	-1.121646e+11	-1.061889e+11	-1.026777e+11	-1.015495e+11	-1.027782e+11	-1.063924e+11	-1.124757e+11	-1.211695e+11	-1.326756e+11	-1.472609e+11	-1.652640e+11	-1.871027e+11	-2.132839e+11	-2.444152e+11	-2.812191e+11	
-2.461137e+11	-2.193957e+11	-1.977697e+11	-1.807337e+11	-1.678924e+11	-1.589477e+11	-1.536920e+11	-1.520033e+11	-1.538425e+11	-1.592523e+11	-1.683581e+11	-1.813713e+11	-1.985940e+11	-2.204259e+11	-2.473737e+11	-2.800627e+11	-3.192517e+11	-3.658503e+11	-4.209398e+11	
-3.271835e+11	-2.916646e+11	-2.629150e+11	-2.402673e+11	-2.231961e+11	-2.113050e+11	-2.043181e+11	-2.020732e+11	-2.045182e+11	-2.117099e+11	-2.238152e+11	-2.411150e+11	-2.640109e+11	-2.930342e+11	-3.288585e+11	-3.723153e+11	-4.244132e+11	-4.863613e+11	-5.595974e+11	
-4.074276e+11	-3.631975e+11	-3.273968e+11	-2.991947e+11	-2.779366e+11	-2.631291e+11	-2.544286e+11	-2.516332e+11	-2.546778e+11	-2.636334e+11	-2.787076e+11	-3.002503e+11	-3.287615e+11	-3.649030e+11	-4.095135e+11	-4.636284e+11	-5.285037e+11	-6.056450e+11	-6.968428e+11	
-4.866450e+11	-4.338151e+11	-3.910535e+11	-3.573680e+11	-3.319766e+11	-3.142901e+11	-3.038979e+11	-3.005589e+11	-3.041956e+11	-3.148924e+11	-3.328975e+11	-3.586288e+11	-3.926836e+11	-4.358522e+11	-4.891364e+11	-5.537731e+11	-6.312622e+11	-7.234024e+11	-8.323320e+11	
-5.646378e+11	-5.033410e+11	-4.537262e+11	-4.146420e+11	-3.851813e+11	-3.646602e+11	-3.526025e+11	-3.487284e+11	-3.529479e+11	-3.653590e+11	-3.862497e+11	-4.161049e+11	-4.556175e+11	-5.057046e+11	-5.675285e+11	-6.425242e+11	-7.324323e+11	-8.393394e+11	-9.657267e+11	
-6.412123e+11	-5.716026e+11	-5.152593e+11	-4.708746e+11	-4.374185e+11	-4.141144e+11	-4.004215e+11	-3.960219e+11	-4.008137e+11	-4.149080e+11	-4.386318e+11	-4.725359e+11	-5.174071e+11	-5.742868e+11	-6.444951e+11	-7.296615e+11	-8.317626e+11	-9.531682e+11	-1.096696e+12	
-7.161797e+11	-6.384316e+11	-5.755009e+11	-5.259269e+11	-4.885593e+11	-4.625306e+11	-4.472368e+11	-4.423229e+11	-4.476749e+11	-4.634170e+11	-4.899145e+11	-5.277825e+11	-5.778998e+11	-6.414295e+11	-7.198463e+11	-8.149699e+11	-9.290082e+11	-1.064608e+12	-1.224916e+12	
