3	231.51311299019068
5	292.9224141169916
7	402.51483424447713
9	432.10332239642975
11	530.506320876613
13	976.5871173055356
15	1101.9450665704035
17	1283.9894581309736
19	1364.3948257450427
21	1176.4576249390075
23	1396.007268770801
25	1536.3700853117907
27	1564.8882122841453
29	1494.1115887843441
31	1830.7620206864437
33	1557.071885157466
35	1727.9401514829028
37	1845.2296772158754
39	1880.9461604808848
41	1825.9494333826215
43	1696.083643441829
45	2068.639742459932
47	1708.6572305196821
49	1810.8490818043472
51	1764.878298389472
53	1107.1150507248067
55	831.4152829673458
57	680.9565631328652
59	586.8237654252114
61	522.7314892644205
63	476.47826863803806
65	441.63265575126
67	414.4859778421129
69	392.75236748836306
71	374.9490070201798
73	360.07420364161635
75	347.428824861818
77	336.51184580748014
79	326.95591962831196
81	318.4867743592051
83	310.8963523828989
85	304.0245613273731
