-5.94422e-08 	-4.60346e-08 	-3.25936e-08 	-1.91558e-08 	-5.72351e-09 	7.70170e-09 	2.11181e-08 	3.45223e-08 	4.78759e-08 	
1.45288e+06 	1.52784e+06 	1.60223e+06 	1.67663e+06 	1.75112e+06 	1.82580e+06 	1.90082e+06 	1.97647e+06 	2.05418e+06 	
2.87735e+06 	3.02552e+06 	3.17257e+06 	3.31962e+06 	3.46682e+06 	3.61436e+06 	3.76243e+06 	3.91149e+06 	4.06249e+06 	
4.24604e+06 	4.46398e+06 	4.68033e+06 	4.89662e+06 	5.11309e+06 	5.32992e+06 	5.54734e+06 	5.76567e+06 	5.98516e+06 	
5.53359e+06 	5.81637e+06 	6.09715e+06 	6.37779e+06 	6.65857e+06 	6.93966e+06 	7.22121e+06 	7.50336e+06 	7.78596e+06 	
6.71753e+06 	7.05892e+06 	7.39798e+06 	7.73682e+06 	8.07570e+06 	8.41476e+06 	8.75408e+06 	9.09364e+06 	9.43320e+06 	
7.77898e+06 	8.17172e+06 	8.56191e+06 	8.95177e+06 	9.34157e+06 	9.73139e+06 	1.01212e+07 	1.05111e+07 	1.09007e+07 	
8.70319e+06 	9.13926e+06 	9.57267e+06 	1.00057e+07 	1.04385e+07 	1.08712e+07 	1.13038e+07 	1.17361e+07 	1.21682e+07 	
9.47979e+06 	9.95073e+06 	1.04190e+07 	1.08868e+07 	1.13544e+07 	1.18217e+07 	1.22888e+07 	1.27556e+07 	1.32220e+07 	
1.01030e+07 	1.06001e+07 	1.10948e+07 	1.15889e+07 	1.20827e+07 	1.25763e+07 	1.30695e+07 	1.35624e+07 	1.40550e+07 	
1.05712e+07 	1.10862e+07 	1.15987e+07 	1.21108e+07 	1.26225e+07 	1.31339e+07 	1.36450e+07 	1.41558e+07 	1.46664e+07 	
1.08873e+07 	1.14118e+07 	1.19342e+07 	1.24561e+07 	1.29777e+07 	1.34989e+07 	1.40199e+07 	1.45406e+07 	1.50612e+07 	
1.10576e+07 	1.15840e+07 	1.21086e+07 	1.26328e+07 	1.31566e+07 	1.36802e+07 	1.42035e+07 	1.47267e+07 	1.52496e+07 	
1.10916e+07 	1.16130e+07 	1.21329e+07 	1.26523e+07 	1.31716e+07 	1.36906e+07 	1.42094e+07 	1.47280e+07 	1.52466e+07 	
1.10012e+07 	1.15115e+07 	1.20205e+07 	1.25292e+07 	1.30377e+07 	1.35460e+07 	1.40542e+07 	1.45622e+07 	1.50701e+07 	
1.08005e+07 	1.12944e+07 	1.17873e+07 	1.22799e+07 	1.27724e+07 	1.32647e+07 	1.37569e+07 	1.42491e+07 	1.47412e+07 	
1.05044e+07 	1.09776e+07 	1.14500e+07 	1.19223e+07 	1.23943e+07 	1.28663e+07 	1.33382e+07 	1.38101e+07 	1.42819e+07 	
1.01287e+07 	1.05778e+07 	1.10263e+07 	1.14746e+07 	1.19229e+07 	1.23710e+07 	1.28192e+07 	1.32673e+07 	1.37153e+07 	
9.68892e+06 	1.01114e+07 	1.05334e+07 	1.09553e+07 	1.13772e+07 	1.17990e+07 	1.22207e+07 	1.26425e+07 	1.30642e+07 	
9.20032e+06 	9.59447e+06 	9.98831e+06 	1.03821e+07 	1.07758e+07 	1.11694e+07 	1.15631e+07 	1.19567e+07 	1.23504e+07 	
8.67717e+06 	9.04207e+06 	9.40676e+06 	9.77139e+06 	1.01360e+07 	1.05006e+07 	1.08651e+07 	1.12297e+07 	1.15942e+07 	
8.13253e+06 	8.46794e+06 	8.80320e+06 	9.13841e+06 	9.47361e+06 	9.80880e+06 	1.01440e+07 	1.04791e+07 	1.08143e+07 	
7.57809e+06 	7.88431e+06 	8.19043e+06 	8.49653e+06 	8.80261e+06 	9.10868e+06 	9.41475e+06 	9.72082e+06 	1.00269e+07 	
7.02397e+06 	7.30179e+06 	7.57955e+06 	7.85729e+06 	8.13502e+06 	8.41275e+06 	8.69047e+06 	8.96820e+06 	9.24592e+06 	
