-2.27492e-17 	1.13804e-15 	2.19001e-15 	3.12754e-15 	3.94849e-15 	4.65214e-15 	5.23909e-15 	5.71124e-15 	6.07004e-15 	
2.49800e-16 	7.45270e-03 	1.39381e-02 	1.95130e-02 	2.41975e-02 	2.80016e-02 	3.09286e-02 	3.29815e-02 	3.42158e-02 	
-7.74381e-15 	1.48833e-02 	2.78352e-02 	3.89669e-02 	4.83178e-02 	5.59066e-02 	6.17366e-02 	6.58032e-02 	6.81139e-02 	
-3.06977e-14 	2.22704e-02 	4.16512e-02 	5.83045e-02 	7.22872e-02 	8.36244e-02 	9.23149e-02 	9.83345e-02 	1.01625e-01 	
-4.86278e-14 	2.95936e-02 	5.53485e-02 	7.74725e-02 	9.60382e-02 	1.11075e-01 	1.22573e-01 	1.30484e-01 	1.34703e-01 	
-2.95874e-14 	3.68338e-02 	6.88922e-02 	9.64225e-02 	1.19511e-01 	1.38189e-01 	1.52439e-01 	1.62189e-01 	1.67308e-01 	
-5.71765e-15 	4.39737e-02 	8.22506e-02 	1.15111e-01 	1.42653e-01 	1.64910e-01 	1.81857e-01 	1.93405e-01 	1.99405e-01 	
-5.99520e-15 	5.09974e-02 	9.53948e-02 	1.33498e-01 	1.65418e-01 	1.91189e-01 	2.10780e-01 	2.24090e-01 	2.30956e-01 	
-1.60982e-14 	5.78902e-02 	1.08298e-01 	1.51550e-01 	1.87764e-01 	2.16981e-01 	2.39163e-01 	2.54202e-01 	2.61920e-01 	
-8.81517e-14 	6.46387e-02 	1.20936e-01 	1.69231e-01 	2.09653e-01 	2.42243e-01 	2.66964e-01 	2.83697e-01 	2.92253e-01 	
-5.41789e-14 	7.12299e-02 	1.33284e-01 	1.86509e-01 	2.31043e-01 	2.66932e-01 	2.94133e-01 	3.12525e-01 	3.21903e-01 	
-2.88658e-15 	7.76512e-02 	1.45318e-01 	2.03352e-01 	2.51896e-01 	2.91001e-01 	3.20622e-01 	3.40631e-01 	3.50813e-01 	
6.16174e-14 	8.38899e-02 	1.57015e-01 	2.19725e-01 	2.72171e-01 	3.14402e-01 	3.46376e-01 	3.67959e-01 	3.78924e-01 	
2.44249e-15 	8.99332e-02 	1.68349e-01 	2.35594e-01 	2.91822e-01 	3.37085e-01 	3.71339e-01 	3.94445e-01 	4.06171e-01 	
-1.08580e-13 	9.57680e-02 	1.79297e-01 	2.50924e-01 	3.10805e-01 	3.58996e-01 	3.95450e-01 	4.20025e-01 	4.32485e-01 	
-3.44169e-14 	1.01381e-01 	1.89830e-01 	2.65676e-01 	3.29074e-01 	3.80081e-01 	4.18649e-01 	4.44634e-01 	4.57798e-01 	
-7.72715e-14 	1.06758e-01 	1.99924e-01 	2.79813e-01 	3.46581e-01 	4.00284e-01 	4.40874e-01 	4.68206e-01 	4.82040e-01 	
3.30846e-14 	1.11885e-01 	2.09550e-01 	2.93297e-01 	3.63278e-01 	4.19549e-01 	4.62062e-01 	4.90673e-01 	5.05144e-01 	
-4.39648e-14 	1.16748e-01 	2.18683e-01 	3.06090e-01 	3.79119e-01 	4.37822e-01 	4.82153e-01 	5.11970e-01 	5.27040e-01 	
-1.09468e-13 	1.21334e-01 	2.27296e-01 	3.18154e-01 	3.94055e-01 	4.55048e-01 	5.01088e-01 	5.32035e-01 	5.47665e-01 	
-8.79297e-14 	1.25628e-01 	2.35363e-01 	3.29455e-01 	4.08043e-01 	4.71175e-01 	5.18808e-01 	5.50807e-01 	5.66955e-01 	
-4.88498e-14 	1.29618e-01 	2.42859e-01 	3.39955e-01 	4.21039e-01 	4.86154e-01 	5.35260e-01 	5.68228e-01 	5.84851e-01 	
