-6.71972e-15 	-6.35970e-15 	-5.88707e-15 	-5.30036e-15 	-4.59770e-15 	-3.77854e-15 	-2.84368e-15 	-1.79541e-15 	-6.39520e-16 	
1.65348e-01 	1.66426e-01 	1.68407e-01 	1.71298e-01 	1.75092e-01 	1.79787e-01 	1.85397e-01 	1.91955e-01 	1.99564e-01 	
3.30743e-01 	3.32891e-01 	3.36843e-01 	3.42613e-01 	3.50183e-01 	3.59553e-01 	3.70744e-01 	3.83811e-01 	3.98857e-01 	
4.96234e-01 	4.99435e-01 	5.05338e-01 	5.13963e-01 	5.25279e-01 	5.39283e-01 	5.56002e-01 	5.75499e-01 	5.97859e-01 	
6.61871e-01 	6.66102e-01 	6.73930e-01 	6.85374e-01 	7.00392e-01 	7.18976e-01 	7.41154e-01 	7.66992e-01 	7.96574e-01 	
8.27708e-01 	8.32940e-01 	8.42659e-01 	8.56879e-01 	8.75547e-01 	8.98646e-01 	9.26206e-01 	9.58295e-01 	9.95016e-01 	
9.93801e-01 	1.00000e+00 	1.01157e+00 	1.02852e+00 	1.05078e+00 	1.07832e+00 	1.11118e+00 	1.14943e+00 	1.19321e+00 	
1.16021e+00 	1.16734e+00 	1.18072e+00 	1.20034e+00 	1.22612e+00 	1.25803e+00 	1.29611e+00 	1.34044e+00 	1.39117e+00 	
1.32699e+00 	1.33503e+00 	1.35017e+00 	1.37240e+00 	1.40164e+00 	1.43784e+00 	1.48104e+00 	1.53134e+00 	1.58891e+00 	
1.49421e+00 	1.50311e+00 	1.51997e+00 	1.54476e+00 	1.57737e+00 	1.61777e+00 	1.66600e+00 	1.72216e+00 	1.78646e+00 	
1.66192e+00 	1.67164e+00 	1.69017e+00 	1.71745e+00 	1.75336e+00 	1.79787e+00 	1.85102e+00 	1.91294e+00 	1.98382e+00 	
1.83018e+00 	1.84069e+00 	1.86084e+00 	1.89054e+00 	1.92967e+00 	1.97819e+00 	2.03615e+00 	2.10367e+00 	2.18099e+00 	
1.99902e+00 	2.01030e+00 	2.03202e+00 	2.06406e+00 	2.10632e+00 	2.15874e+00 	2.22138e+00 	2.29437e+00 	2.37795e+00 	
2.16850e+00 	2.18051e+00 	2.20374e+00 	2.23806e+00 	2.28334e+00 	2.33955e+00 	2.40673e+00 	2.48502e+00 	2.57467e+00 	
2.33864e+00 	2.35134e+00 	2.37602e+00 	2.41254e+00 	2.46074e+00 	2.52061e+00 	2.59218e+00 	2.67560e+00 	2.77112e+00 	
2.50944e+00 	2.52282e+00 	2.54889e+00 	2.58751e+00 	2.63853e+00 	2.70191e+00 	2.77771e+00 	2.86607e+00 	2.96724e+00 	
2.68092e+00 	2.69493e+00 	2.72234e+00 	2.76296e+00 	2.81668e+00 	2.88344e+00 	2.96329e+00 	3.05638e+00 	3.16296e+00 	
2.85305e+00 	2.86767e+00 	2.89634e+00 	2.93888e+00 	2.99516e+00 	3.06513e+00 	3.14885e+00 	3.24646e+00 	3.35820e+00 	
3.02581e+00 	3.04099e+00 	3.07085e+00 	3.11521e+00 	3.17392e+00 	3.24694e+00 	3.33432e+00 	3.43621e+00 	3.55285e+00 	
3.19913e+00 	3.21485e+00 	3.24583e+00 	3.29189e+00 	3.35288e+00 	3.42878e+00 	3.51962e+00 	3.62555e+00 	3.74679e+00 	
3.37294e+00 	3.38915e+00 	3.42118e+00 	3.46882e+00 	3.53196e+00 	3.61055e+00 	3.70462e+00 	3.81433e+00 	3.93989e+00 	
3.54714e+00 	3.56381e+00 	3.59680e+00 	3.64591e+00 	3.71103e+00 	3.79211e+00 	3.88920e+00 	4.00242e+00 	4.13199e+00 	
3.72159e+00 	3.73868e+00 	3.77255e+00 	3.82301e+00 	3.88995e+00 	3.97332e+00 	4.07318e+00 	4.18964e+00 	4.32289e+00 	
3.89614e+00 	3.91361e+00 	3.94826e+00 	3.99994e+00 	4.06853e+00 	4.15400e+00 	4.25637e+00 	4.37578e+00 	4.51239e+00 	
4.07058e+00 	4.08838e+00 	4.12374e+00 	4.17651e+00 	4.24658e+00 	4.33391e+00 	4.43856e+00 	4.56061e+00 	4.70023e+00 	
4.24467e+00 	4.26276e+00 	4.29874e+00 	4.35245e+00 	4.42383e+00 	4.51282e+00 	4.61947e+00 	4.74386e+00 	4.88614e+00 	
