-5.90411e-08 	-6.61007e-08 	-7.12082e-08 	-7.43011e-08 	-7.53440e-08 	-7.43256e-08 	-7.12584e-08 	-6.61793e-08 	-5.91520e-08 	
1.45288e+06 	1.39687e+06 	1.35729e+06 	1.33371e+06 	1.32588e+06 	1.33371e+06 	1.35729e+06 	1.39687e+06 	1.45288e+06 	
2.87735e+06 	2.76656e+06 	2.68826e+06 	2.64162e+06 	2.62613e+06 	2.64162e+06 	2.68826e+06 	2.76656e+06 	2.87735e+06 	
4.24604e+06 	4.08287e+06 	3.96755e+06 	3.89885e+06 	3.87604e+06 	3.89885e+06 	3.96755e+06 	4.08287e+06 	4.24604e+06 	
5.53359e+06 	5.32154e+06 	5.17166e+06 	5.08237e+06 	5.05272e+06 	5.08237e+06 	5.17166e+06 	5.32154e+06 	5.53359e+06 	
6.71753e+06 	6.46105e+06 	6.27975e+06 	6.17173e+06 	6.13585e+06 	6.17173e+06 	6.27975e+06 	6.46105e+06 	6.71753e+06 	
7.77898e+06 	7.48331e+06 	7.27427e+06 	7.14971e+06 	7.10834e+06 	7.14971e+06 	7.27427e+06 	7.48331e+06 	7.77898e+06 	
8.70319e+06 	8.37415e+06 	8.14149e+06 	8.00283e+06 	7.95677e+06 	8.00283e+06 	8.14149e+06 	8.37415e+06 	8.70319e+06 	
9.47979e+06 	9.12362e+06 	8.87170e+06 	8.72156e+06 	8.67168e+06 	8.72156e+06 	8.87170e+06 	9.12362e+06 	9.47979e+06 	
1.01030e+07 	9.72605e+06 	9.45941e+06 	9.30047e+06 	9.24766e+06 	9.30047e+06 	9.45941e+06 	9.72605e+06 	1.01030e+07 	
1.05712e+07 	1.01800e+07 	9.90315e+06 	9.73810e+06 	9.68325e+06 	9.73810e+06 	9.90315e+06 	1.01800e+07 	1.05712e+07 	
1.08873e+07 	1.04880e+07 	1.02053e+07 	1.00367e+07 	9.98070e+06 	1.00367e+07 	1.02053e+07 	1.04880e+07 	1.08873e+07 	
1.10576e+07 	1.06560e+07 	1.03716e+07 	1.02020e+07 	1.01456e+07 	1.02020e+07 	1.03716e+07 	1.06560e+07 	1.10576e+07 	
1.10916e+07 	1.06930e+07 	1.04107e+07 	1.02423e+07 	1.01863e+07 	1.02423e+07 	1.04107e+07 	1.06930e+07 	1.10916e+07 	
1.10012e+07 	1.06105e+07 	1.03337e+07 	1.01685e+07 	1.01136e+07 	1.01685e+07 	1.03337e+07 	1.06105e+07 	1.10012e+07 	
1.08005e+07 	1.04217e+07 	1.01533e+07 	9.99303e+06 	9.93976e+06 	9.99303e+06 	1.01533e+07 	1.04217e+07 	1.08005e+07 	
1.05044e+07 	1.01410e+07 	9.88335e+06 	9.72952e+06 	9.67838e+06 	9.72952e+06 	9.88335e+06 	1.01410e+07 	1.05044e+07 	
1.01287e+07 	9.78336e+06 	9.53841e+06 	9.39214e+06 	9.34350e+06 	9.39214e+06 	9.53841e+06 	9.78336e+06 	1.01287e+07 	
9.68892e+06 	9.36370e+06 	9.13292e+06 	8.99507e+06 	8.94922e+06 	8.99507e+06 	9.13292e+06 	9.36370e+06 	9.68892e+06 	
9.20032e+06 	8.89659e+06 	8.68095e+06 	8.55211e+06 	8.50925e+06 	8.55211e+06 	8.68095e+06 	8.89659e+06 	9.20032e+06 	
8.67717e+06 	8.39569e+06 	8.19578e+06 	8.07629e+06 	8.03654e+06 	8.07629e+06 	8.19578e+06 	8.39569e+06 	8.67717e+06 	
8.13253e+06 	7.87359e+06 	7.68959e+06 	7.57958e+06 	7.54298e+06 	7.57958e+06 	7.68959e+06 	7.87359e+06 	8.13253e+06 	
7.57809e+06 	7.34148e+06 	7.17328e+06 	7.07268e+06 	7.03921e+06 	7.07268e+06 	7.17328e+06 	7.34148e+06 	7.57809e+06 	
7.02397e+06 	6.80914e+06 	6.65634e+06 	6.56493e+06 	6.53451e+06 	6.56493e+06 	6.65634e+06 	6.80914e+06 	7.02397e+06 	
6.47870e+06 	6.28478e+06 	6.14680e+06 	6.06423e+06 	6.03674e+06 	6.06423e+06 	6.14680e+06 	6.28478e+06 	6.47870e+06 	
5.94925e+06 	5.77517e+06 	5.65124e+06 	5.57705e+06 	5.55235e+06 	5.57705e+06 	5.65124e+06 	5.77517e+06 	5.94925e+06 	
5.44109e+06 	5.28560e+06 	5.17485e+06 	5.10853e+06 	5.08645e+06 	5.10853e+06 	5.17485e+06 	5.28560e+06 	5.44109e+06 	
4.95830e+06 	4.82005e+06 	4.72153e+06 	4.66253e+06 	4.64287e+06 	4.66253e+06 	4.72153e+06 	4.82005e+06 	4.95830e+06 	
4.50371e+06 	4.38131e+06 	4.29405e+06 	4.24177e+06 	4.22435e+06 	4.24177e+06 	4.29405e+06 	4.38131e+06 	4.50371e+06 	
4.07907e+06 	3.97112e+06 	3.89413e+06 	3.84798e+06 	3.83260e+06 	3.84798e+06 	3.89413e+06 	3.97112e+06 	4.07907e+06 	
3.68522e+06 	3.59033e+06 	3.52263e+06 	3.48204e+06 	3.46851e+06 	3.48204e+06 	3.52263e+06 	3.59033e+06 	3.68522e+06 	
3.32219e+06 	3.23905e+06 	3.17970e+06 	3.14411e+06 	3.13225e+06 	3.14411e+06 	3.17970e+06 	3.23905e+06 	3.32219e+06 	
2.98946e+06 	2.91680e+06 	2.86491e+06 	2.83379e+06 	2.82341e+06 	2.83379e+06 	2.86491e+06 	2.91680e+06 	2.98946e+06 	
2.68597e+06 	2.62263e+06 	2.57737e+06 	2.55022e+06 	2.54117e+06 	2.55022e+06 	2.57737e+06 	2.62263e+06 	2.68597e+06 	
2.41038e+06 	2.35526e+06 	2.31587e+06 	2.29222e+06 	2.28434e+06 	2.29222e+06 	2.31587e+06 	2.35526e+06 	2.41038e+06 	
2.16105e+06 	2.11317e+06 	2.07894e+06 	2.05838e+06 	2.05153e+06 	2.05838e+06 	2.07894e+06 	2.11317e+06 	2.16105e+06 	
1.93622e+06 	1.89468e+06 	1.86498e+06 	1.84714e+06 	1.84119e+06 	1.84714e+06 	1.86498e+06 	1.89468e+06 	1.93622e+06 	
1.73406e+06 	1.69806e+06 	1.67231e+06 	1.65684e+06 	1.65168e+06 	1.65684e+06 	1.67231e+06 	1.69806e+06 	1.73406e+06 	
1.55271e+06 	1.52153e+06 	1.49922e+06 	1.48582e+06 	1.48135e+06 	1.48582e+06 	1.49922e+06 	1.52153e+06 	1.55271e+06 	
1.39034e+06 	1.36335e+06 	1.34403e+06 	1.33242e+06 	1.32855e+06 	1.33242e+06 	1.34403e+06 	1.36335e+06 	1.39034e+06 	
1.24520e+06 	1.22184e+06 	1.20511e+06 	1.19506e+06 	1.19171e+06 	1.19506e+06 	1.20511e+06 	1.22184e+06 	1.24520e+06 	
1.11562e+06 	1.09539e+06 	1.08091e+06 	1.07220e+06 	1.06930e+06 	1.07220e+06 	1.08091e+06 	1.09539e+06 	1.11562e+06 	
1.00002e+06 	9.82508e+05 	9.69963e+05 	9.62421e+05 	9.59905e+05 	9.62421e+05 	9.69963e+05 	9.82508e+05 	1.00002e+06 	
8.96957e+05 	8.81785e+05 	8.70913e+05 	8.64377e+05 	8.62195e+05 	8.64377e+05 	8.70913e+05 	8.81785e+05 	8.96957e+05 	
8.05095e+05 	7.91939e+05 	7.82511e+05 	7.76841e+05 	7.74949e+05 	7.76841e+05 	7.82511e+05 	7.91939e+05 	8.05095e+05 	
