5.220078e-17	4.738840e-17	4.351810e-17	4.026556e-17	3.745795e-17	3.499941e-17	3.283262e-17	3.091927e-17	2.923041e-17	2.774183e-17	2.643200e-17	2.528121e-17	2.427119e-17	2.338504e-17	2.260719e-17	2.192338e-17	2.132056e-17	2.078687e-17	2.031148e-17	1.988453e-17	1.949695e-17	1.914039e-17	1.880700e-17	1.848936e-17	1.818031e-17	1.787278e-17	1.755969e-17	1.723373e-17	1.688723e-17	1.651195e-17	1.609888e-17	1.563799e-17	1.511798e-17	1.452594e-17	1.384697e-17	1.306375e-17	1.215594e-17	1.109954e-17	9.866040e-18	8.421344e-18	6.724431e-18	4.725620e-18	2.364296e-18	-4.341155e-19	-3.762249e-18	-7.736512e-18	-1.250523e-17	-1.826063e-17	-2.525694e-17	-3.383868e-17	-4.448612e-17	
-9.397435e-03	-8.073529e-03	-6.937001e-03	-5.961474e-03	-5.124308e-03	-4.406071e-03	-3.790095e-03	-3.262083e-03	-2.809781e-03	-2.422692e-03	-2.091830e-03	-1.809518e-03	-1.569203e-03	-1.365308e-03	-1.193100e-03	-1.048583e-03	-9.284028e-04	-8.297696e-04	-7.503946e-04	-6.884355e-04	-6.424543e-04	-6.113839e-04	-5.945031e-04	-5.914201e-04	-6.020634e-04	-6.266800e-04	-6.658412e-04	-7.204559e-04	-7.917917e-04	-8.815043e-04	-9.916756e-04	-1.124863e-03	-1.284157e-03	-1.473255e-03	-1.696546e-03	-1.959212e-03	-2.267350e-03	-2.628110e-03	-3.049867e-03	-3.542408e-03	-4.117164e-03	-4.787476e-03	-5.568901e-03	-6.479574e-03	-7.540632e-03	-8.776701e-03	-1.021647e-02	-1.189335e-02	-1.384626e-02	-1.612054e-02	-1.876895e-02	
-1.879711e-02	-1.614898e-02	-1.387566e-02	-1.192437e-02	-1.024984e-02	-8.813193e-03	-7.581094e-03	-6.524945e-03	-5.620233e-03	-4.845961e-03	-4.184160e-03	-3.619468e-03	-3.138781e-03	-2.730942e-03	-2.386485e-03	-2.097417e-03	-1.857027e-03	-1.659737e-03	-1.500968e-03	-1.377035e-03	-1.285062e-03	-1.222914e-03	-1.189148e-03	-1.182981e-03	-1.204270e-03	-1.253509e-03	-1.331841e-03	-1.441084e-03	-1.583772e-03	-1.763219e-03	-1.983588e-03	-2.249994e-03	-2.568620e-03	-2.946862e-03	-3.393497e-03	-3.918892e-03	-4.535241e-03	-5.256848e-03	-6.100462e-03	-7.085661e-03	-8.235311e-03	-9.576095e-03	-1.113913e-02	-1.296070e-02	-1.508306e-02	-1.755550e-02	-2.043537e-02	-2.378954e-02	-2.769583e-02	-3.224492e-02	-3.754238e-02	
-2.820128e-02	-2.422829e-02	-2.081763e-02	-1.789011e-02	-1.537781e-02	-1.322242e-02	-1.137390e-02	-9.789364e-03	-8.432026e-03	-7.270388e-03	-6.277488e-03	-5.430282e-03	-4.709108e-03	-4.097228e-03	-3.580440e-03	-3.146751e-03	-2.786095e-03	-2.490101e-03	-2.251900e-03	-2.065964e-03	-1.927976e-03	-1.834735e-03	-1.784077e-03	-1.774825e-03	-1.806765e-03	-1.880638e-03	-1.998159e-03	-2.162056e-03	-2.376131e-03	-2.645354e-03	-2.975974e-03	-3.375662e-03	-3.853697e-03	-4.421172e-03	-5.091258e-03	-5.879508e-03	-6.804214e-03	-7.886841e-03	-9.152512e-03	-1.063061e-02	-1.235542e-02	-1.436700e-02	-1.671202e-02	-1.944491e-02	-2.262910e-02	-2.633848e-02	-3.065916e-02	-3.569140e-02	-4.155201e-02	-4.837700e-02	-5.632477e-02	
-3.761217e-02	-3.231339e-02	-2.776456e-02	-2.386013e-02	-2.050946e-02	-1.763480e-02	-1.516943e-02	-1.305612e-02	-1.124583e-02	-9.696549e-03	-8.372314e-03	-7.242392e-03	-6.280559e-03	-5.464491e-03	-4.775249e-03	-4.196836e-03	-3.715827e-03	-3.321059e-03	-3.003370e-03	-2.755385e-03	-2.571351e-03	-2.446995e-03	-2.379431e-03	-2.367092e-03	-2.409691e-03	-2.508216e-03	-2.664954e-03	-2.883544e-03	-3.169057e-03	-3.528121e-03	-3.969070e-03	-4.502137e-03	-5.139693e-03	-5.896538e-03	-6.790235e-03	-7.841526e-03	-9.074812e-03	-1.051872e-02	-1.220675e-02	-1.417809e-02	-1.647849e-02	-1.916133e-02	-2.228890e-02	-2.593376e-02	-3.018053e-02	-3.512775e-02	-4.089026e-02	-4.760179e-02	-5.541811e-02	-6.452063e-02	-7.512061e-02	
-4.703205e-02	-4.040620e-02	-3.471813e-02	-2.983584e-02	-2.564601e-02	-2.205139e-02	-1.896857e-02	-1.632599e-02	-1.406232e-02	-1.212503e-02	-1.046914e-02	-9.056231e-03	-7.853509e-03	-6.833060e-03	-5.971199e-03	-5.247923e-03	-4.646447e-03	-4.152810e-03	-3.755556e-03	-3.445465e-03	-3.215339e-03	-3.059839e-03	-2.975354e-03	-2.959924e-03	-3.013192e-03	-3.136392e-03	-3.332385e-03	-3.605720e-03	-3.962740e-03	-4.411731e-03	-4.963113e-03	-5.629685e-03	-6.426917e-03	-7.373311e-03	-8.490832e-03	-9.805417e-03	-1.134758e-02	-1.315310e-02	-1.526390e-02	-1.772895e-02	-2.060548e-02	-2.396024e-02	-2.787110e-02	-3.242881e-02	-3.773917e-02	-4.392541e-02	-5.113112e-02	-5.952354e-02	-6.929744e-02	-8.067966e-02	-9.393438e-02	
-5.646315e-02	-4.850865e-02	-4.167999e-02	-3.581867e-02	-3.078867e-02	-2.647325e-02	-2.277225e-02	-1.959976e-02	-1.688217e-02	-1.455640e-02	-1.256846e-02	-1.087223e-02	-9.428335e-03	-8.203259e-03	-7.168574e-03	-6.300263e-03	-5.578176e-03	-4.985553e-03	-4.508639e-03	-4.136367e-03	-3.860096e-03	-3.673413e-03	-3.571987e-03	-3.553463e-03	-3.617412e-03	-3.765317e-03	-4.000612e-03	-4.328757e-03	-4.757368e-03	-5.296393e-03	-5.958342e-03	-6.758579e-03	-7.715675e-03	-8.851844e-03	-1.019346e-02	-1.177165e-02	-1.362305e-02	-1.579063e-02	-1.832469e-02	-2.128405e-02	-2.473740e-02	-2.876487e-02	-3.345995e-02	-3.893160e-02	-4.530682e-02	-5.273356e-02	-6.138420e-02	-7.145950e-02	-8.319331e-02	-9.685795e-02	-1.127706e-01	
-6.590774e-02	-5.662269e-02	-4.865179e-02	-4.181006e-02	-3.593869e-02	-3.090143e-02	-2.658136e-02	-2.287821e-02	-1.970605e-02	-1.699125e-02	-1.467079e-02	-1.269083e-02	-1.100541e-02	-9.575418e-03	-8.367661e-03	-7.354108e-03	-6.511237e-03	-5.819486e-03	-5.262799e-03	-4.828257e-03	-4.505774e-03	-4.287865e-03	-4.169473e-03	-4.147851e-03	-4.222497e-03	-4.395142e-03	-4.669794e-03	-5.052828e-03	-5.553133e-03	-6.182321e-03	-6.954994e-03	-7.889086e-03	-9.006275e-03	-1.033249e-02	-1.189852e-02	-1.374069e-02	-1.590178e-02	-1.843193e-02	-2.138986e-02	-2.484424e-02	-2.887522e-02	-3.357637e-02	-3.905679e-02	-4.544369e-02	-5.288529e-02	-6.155430e-02	-7.165193e-02	-8.341253e-02	-9.710905e-02	-1.130594e-01	-1.316337e-01	
-7.536808e-02	-6.475026e-02	-5.563522e-02	-4.781143e-02	-4.109730e-02	-3.533699e-02	-3.039682e-02	-2.616213e-02	-2.253464e-02	-1.943015e-02	-1.677662e-02	-1.451246e-02	-1.258512e-02	-1.094986e-02	-9.568746e-03	-8.409710e-03	-7.445854e-03	-6.654809e-03	-6.018216e-03	-5.521300e-03	-5.152528e-03	-4.903341e-03	-4.767955e-03	-4.743230e-03	-4.828590e-03	-5.026016e-03	-5.340092e-03	-5.778106e-03	-6.350224e-03	-7.069725e-03	-7.953307e-03	-9.021477e-03	-1.029903e-02	-1.181561e-02	-1.360642e-02	-1.571302e-02	-1.818430e-02	-2.107763e-02	-2.446014e-02	-2.841035e-02	-3.301994e-02	-3.839589e-02	-4.466297e-02	-5.196663e-02	-6.047639e-02	-7.038974e-02	-8.193677e-02	-9.538548e-02	-1.110480e-01	-1.292878e-01	-1.505283e-01	
-8.484642e-02	-7.289329e-02	-6.263195e-02	-5.382423e-02	-4.626572e-02	-3.978099e-02	-3.421954e-02	-2.945230e-02	-2.536861e-02	-2.187370e-02	-1.888646e-02	-1.633756e-02	-1.416783e-02	-1.232693e-02	-1.077212e-02	-9.467320e-03	-8.382249e-03	-7.491723e-03	-6.775071e-03	-6.215662e-03	-5.800513e-03	-5.519988e-03	-5.367577e-03	-5.339741e-03	-5.435836e-03	-5.658091e-03	-6.011665e-03	-6.504764e-03	-7.148832e-03	-7.958818e-03	-8.953520e-03	-1.015602e-02	-1.159424e-02	-1.330155e-02	-1.531757e-02	-1.768910e-02	-2.047117e-02	-2.372836e-02	-2.753627e-02	-3.198326e-02	-3.717255e-02	-4.322458e-02	-5.027981e-02	-5.850199e-02	-6.808194e-02	-7.924200e-02	-9.224120e-02	-1.073812e-01	-1.250135e-01	-1.455471e-01	-1.694588e-01	
