-1.41840e-17 	6.53007e-16 	1.29551e-15 	1.92800e-15 	2.55665e-15 	3.18312e-15 	3.80676e-15 	4.42597e-15 	5.03885e-15 	5.64358e-15 	6.23862e-15 	6.82273e-15 	7.39495e-15 	7.95464e-15 	8.50133e-15 	9.03475e-15 	9.55479e-15 	1.00614e-14 	1.05545e-14 	1.10343e-14 	1.15008e-14 	1.19540e-14 	1.23940e-14 	1.28208e-14 	1.32344e-14 	1.36347e-14 	1.40217e-14 	1.43953e-14 	1.47555e-14 	1.51024e-14 	1.54358e-14 	1.57560e-14 	1.60633e-14 	1.63581e-14 	1.66412e-14 	1.69133e-14 	1.71760e-14 	1.74306e-14 	1.76791e-14 	1.79234e-14 	1.81652e-14 	1.84051e-14 	1.86416e-14 	1.88686e-14 	1.90714e-14 	
-8.56953e-16 	6.07364e-03 	1.18640e-02 	1.73955e-02 	2.26910e-02 	2.77714e-02 	3.26559e-02 	3.73620e-02 	4.19056e-02 	4.63010e-02 	5.05611e-02 	5.46974e-02 	5.87201e-02 	6.26384e-02 	6.64601e-02 	7.01923e-02 	7.38409e-02 	7.74109e-02 	8.09065e-02 	8.43311e-02 	8.76874e-02 	9.09771e-02 	9.42012e-02 	9.73603e-02 	1.00454e-01 	1.03481e-01 	1.06440e-01 	1.09327e-01 	1.12140e-01 	1.14875e-01 	1.17526e-01 	1.20088e-01 	1.22553e-01 	1.24913e-01 	1.27160e-01 	1.29283e-01 	1.31271e-01 	1.33111e-01 	1.34788e-01 	1.36287e-01 	1.37589e-01 	1.38677e-01 	1.39529e-01 	1.40122e-01 	1.40431e-01 	
-1.63064e-15 	1.21471e-02 	2.37277e-02 	3.47907e-02 	4.53817e-02 	5.55425e-02 	6.53116e-02 	7.47238e-02 	8.38111e-02 	9.26019e-02 	1.01122e-01 	1.09395e-01 	1.17440e-01 	1.25277e-01 	1.32920e-01 	1.40384e-01 	1.47681e-01 	1.54821e-01 	1.61812e-01 	1.68662e-01 	1.75374e-01 	1.81953e-01 	1.88402e-01 	1.94720e-01 	2.00907e-01 	2.06960e-01 	2.12877e-01 	2.18653e-01 	2.24279e-01 	2.29748e-01 	2.35050e-01 	2.40173e-01 	2.45103e-01 	2.49823e-01 	2.54317e-01 	2.58563e-01 	2.62539e-01 	2.66218e-01 	2.69572e-01 	2.72569e-01 	2.75174e-01 	2.77350e-01 	2.79053e-01 	2.80238e-01 	2.80858e-01 	
-2.98372e-15 	1.82203e-02 	3.55909e-02 	5.21854e-02 	6.80718e-02 	8.33131e-02 	9.79667e-02 	1.12085e-01 	1.25716e-01 	1.38902e-01 	1.51683e-01 	1.64091e-01 	1.76159e-01 	1.87914e-01 	1.99379e-01 	2.10576e-01 	2.21521e-01 	2.32231e-01 	2.42717e-01 	2.52991e-01 	2.63059e-01 	2.72928e-01 	2.82600e-01 	2.92077e-01 	3.01357e-01 	3.10437e-01 	3.19312e-01 	3.27975e-01 	3.36414e-01 	3.44617e-01 	3.52569e-01 	3.60253e-01 	3.67647e-01 	3.74728e-01 	3.81468e-01 	3.87836e-01 	3.93799e-01 	3.99317e-01 	4.04347e-01 	4.08842e-01 	4.12750e-01 	4.16012e-01 	4.18566e-01 	4.20345e-01 	4.21273e-01 	
-3.71925e-15 	2.42931e-02 	4.74535e-02 	6.95792e-02 	9.07611e-02 	1.11083e-01 	1.30621e-01 	1.49446e-01 	1.67620e-01 	1.85202e-01 	2.02242e-01 	2.18787e-01 	2.34878e-01 	2.50551e-01 	2.65838e-01 	2.80766e-01 	2.95359e-01 	3.09639e-01 	3.23621e-01 	3.37318e-01 	3.50742e-01 	3.63900e-01 	3.76795e-01 	3.89430e-01 	4.01803e-01 	4.13910e-01 	4.25743e-01 	4.37292e-01 	4.48543e-01 	4.59480e-01 	4.70082e-01 	4.80326e-01 	4.90184e-01 	4.99624e-01 	5.08609e-01 	5.17099e-01 	5.25048e-01 	5.32404e-01 	5.39110e-01 	5.45102e-01 	5.50311e-01 	5.54660e-01 	5.58065e-01 	5.60435e-01 	5.61672e-01 	
-4.63518e-15 	3.03652e-02 	5.93151e-02 	8.69720e-02 	1.13449e-01 	1.38852e-01 	1.63274e-01 	1.86805e-01 	2.09524e-01 	2.31501e-01 	2.52801e-01 	2.73483e-01 	2.93596e-01 	3.13187e-01 	3.32295e-01 	3.50955e-01 	3.69196e-01 	3.87045e-01 	4.04522e-01 	4.21643e-01 	4.38422e-01 	4.54868e-01 	4.70987e-01 	4.86780e-01 	5.02245e-01 	5.17377e-01 	5.32167e-01 	5.46602e-01 	5.60664e-01 	5.74334e-01 	5.87586e-01 	6.00389e-01 	6.12710e-01 	6.24508e-01 	6.35738e-01 	6.46349e-01 	6.56283e-01 	6.65476e-01 	6.73856e-01 	6.81345e-01 	6.87854e-01 	6.93288e-01 	6.97542e-01 	7.00504e-01 	7.02050e-01 	
-5.46785e-15 	3.64366e-02 	7.11756e-02 	1.04363e-01 	1.36136e-01 	1.66619e-01 	1.95927e-01 	2.24164e-01 	2.51426e-01 	2.77799e-01 	3.03359e-01 	3.28177e-01 	3.52313e-01 	3.75821e-01 	3.98750e-01 	4.21142e-01 	4.43031e-01 	4.64449e-01 	4.85420e-01 	5.05964e-01 	5.26098e-01 	5.45833e-01 	5.65174e-01 	5.84124e-01 	6.02680e-01 	6.20837e-01 	6.38584e-01 	6.55903e-01 	6.72777e-01 	6.89178e-01 	7.05078e-01 	7.20440e-01 	7.35222e-01 	7.49377e-01 	7.62851e-01 	7.75581e-01 	7.87499e-01 	7.98528e-01 	8.08582e-01 	8.17565e-01 	8.25373e-01 	8.31891e-01 	8.36995e-01 	8.40547e-01 	8.42401e-01 	
-5.93969e-15 	4.25071e-02 	8.30346e-02 	1.21753e-01 	1.58821e-01 	1.94384e-01 	2.28577e-01 	2.61521e-01 	2.93327e-01 	3.24095e-01 	3.53916e-01 	3.82870e-01 	4.11028e-01 	4.38454e-01 	4.65204e-01 	4.91327e-01 	5.16863e-01 	5.41850e-01 	5.66315e-01 	5.90282e-01 	6.13770e-01 	6.36792e-01 	6.59355e-01 	6.81461e-01 	7.03108e-01 	7.24289e-01 	7.44991e-01 	7.65195e-01 	7.84878e-01 	8.04010e-01 	8.22557e-01 	8.40476e-01 	8.57719e-01 	8.74230e-01 	8.89945e-01 	9.04793e-01 	9.18694e-01 	9.31557e-01 	9.43282e-01 	9.53759e-01 	9.62864e-01 	9.70466e-01 	9.76416e-01 	9.80558e-01 	9.82720e-01 	
-7.38298e-15 	4.85765e-02 	9.48920e-02 	1.39141e-01 	1.81504e-01 	2.22148e-01 	2.61226e-01 	2.98876e-01 	3.35227e-01 	3.70391e-01 	4.04471e-01 	4.37561e-01 	4.69742e-01 	5.01085e-01 	5.31656e-01 	5.61509e-01 	5.90693e-01 	6.19247e-01 	6.47206e-01 	6.74595e-01 	7.01437e-01 	7.27745e-01 	7.53529e-01 	7.78791e-01 	8.03528e-01 	8.27732e-01 	8.51388e-01 	8.74475e-01 	8.96966e-01 	9.18828e-01 	9.40020e-01 	9.60495e-01 	9.80196e-01 	9.99061e-01 	1.01702e+00 	1.03398e+00 	1.04986e+00 	1.06456e+00 	1.07795e+00 	1.08992e+00 	1.10032e+00 	1.10901e+00 	1.11580e+00 	1.12053e+00 	1.12300e+00 	
-8.04912e-15 	5.46448e-02 	1.06748e-01 	1.56527e-01 	2.04185e-01 	2.49910e-01 	2.93872e-01 	3.36230e-01 	3.77124e-01 	4.16684e-01 	4.55025e-01 	4.92251e-01 	5.28453e-01 	5.63714e-01 	5.98106e-01 	6.31689e-01 	6.64519e-01 	6.96641e-01 	7.28092e-01 	7.58903e-01 	7.89098e-01 	8.18692e-01 	8.47695e-01 	8.76112e-01 	9.03937e-01 	9.31163e-01 	9.57772e-01 	9.83741e-01 	1.00904e+00 	1.03363e+00 	1.05746e+00 	1.08049e+00 	1.10265e+00 	1.12387e+00 	1.14406e+00 	1.16314e+00 	1.18100e+00 	1.19753e+00 	1.21259e+00 	1.22605e+00 	1.23774e+00 	1.24751e+00 	1.25515e+00 	1.26046e+00 	1.26324e+00 	
