-1.162824e+40	-3.632140e+39	3.650447e+39	9.981567e+39	1.535048e+40	1.984302e+40	2.357702e+40	2.667208e+40	2.923681e+40	3.136467e+40	3.313373e+40	3.460825e+40	3.584065e+40	3.687353e+40	3.774152e+40	3.847282e+40	3.909042e+40	3.961314e+40	4.005647e+40	4.043316e+40	4.075382e+40	4.102723e+40	4.126075e+40	4.146055e+40	4.163181e+40	4.177890e+40	4.190555e+40	4.201491e+40	4.210969e+40	4.219220e+40	4.226445e+40	4.232817e+40	4.238491e+40	4.243600e+40	4.248267e+40	4.252601e+40	4.256704e+40	4.260672e+40	4.264600e+40	4.268577e+40	4.272697e+40	4.277056e+40	4.281754e+40	4.286901e+40	4.292616e+40	4.299032e+40	4.306297e+40	4.314579e+40	4.324069e+40	4.334986e+40	4.347582e+40	4.362148e+40	4.379017e+40	4.398577e+40	4.421277e+40	4.447636e+40	4.478254e+40	4.513827e+40	4.555163e+40	4.603194e+40	4.658999e+40	4.723824e+40	4.799108e+40	4.886509e+40	4.987934e+40	5.105572e+40	5.241930e+40	5.399869e+40	5.582641e+40	5.793927e+40	6.037864e+40	6.319069e+40	6.642641e+40	7.014128e+40	7.439454e+40	7.924752e+40	8.476077e+40	9.098902e+40	9.797275e+40	1.057241e+41	1.142036e+41	1.232807e+41	1.326676e+41	1.418058e+41	1.496697e+41	
-2.766613e+55	-2.376018e+55	-2.040567e+55	-1.752476e+55	-1.505058e+55	-1.292571e+55	-1.110083e+55	-9.533598e+54	-8.187626e+54	-7.031682e+54	-6.038936e+54	-5.186347e+54	-4.454129e+54	-3.825287e+54	-3.285225e+54	-2.821411e+54	-2.423079e+54	-2.080984e+54	-1.787187e+54	-1.534868e+54	-1.318173e+54	-1.132071e+54	-9.722428e+53	-8.349797e+53	-7.170957e+53	-6.158548e+53	-5.289072e+53	-4.542351e+53	-3.901053e+53	-3.350295e+53	-2.877294e+53	-2.471072e+53	-2.122202e+53	-1.822585e+53	-1.565269e+53	-1.344282e+53	-1.154494e+53	-9.915003e+52	-8.515185e+52	-7.312997e+52	-6.280537e+52	-5.393841e+52	-4.632331e+52	-3.978333e+52	-3.416669e+52	-2.934302e+52	-2.520037e+52	-2.164259e+52	-1.858713e+52	-1.596304e+52	-1.370945e+52	-1.177404e+52	-1.011189e+52	-8.684432e+51	-7.458530e+51	-6.405732e+51	-5.501605e+51	-4.725165e+51	-4.058392e+51	-3.485809e+51	-2.994129e+51	-2.571940e+51	-2.209443e+51	-1.898225e+51	-1.631063e+51	-1.401756e+51	-1.204983e+51	-1.036176e+51	-8.914177e+50	-7.673484e+50	-6.610884e+50	-5.701718e+50	-4.924882e+50	-4.262348e+50	-3.698739e+50	-3.220974e+50	-2.817965e+50	-2.480358e+50	-2.200317e+50	-1.971344e+50	-1.788124e+50	-1.646404e+50	-1.542896e+50	-1.475197e+50	-1.441735e+50	
-5.528875e+55	-4.748298e+55	-4.077924e+55	-3.502195e+55	-3.007749e+55	-2.583109e+55	-2.218421e+55	-1.905220e+55	-1.636237e+55	-1.405230e+55	-1.206837e+55	-1.036454e+55	-8.901252e+54	-7.644556e+54	-6.565283e+54	-5.638384e+54	-4.842347e+54	-4.158695e+54	-3.571562e+54	-3.067323e+54	-2.634272e+54	-2.262361e+54	-1.942956e+54	-1.668646e+54	-1.433063e+54	-1.230741e+54	-1.056983e+54	-9.077557e+53	-7.795971e+53	-6.695321e+53	-5.750063e+53	-4.938258e+53	-4.241066e+53	-3.642304e+53	-3.128077e+53	-2.686449e+53	-2.307172e+53	-1.981441e+53	-1.701698e+53	-1.461449e+53	-1.255119e+53	-1.077920e+53	-9.257376e+52	-7.950409e+52	-6.827963e+52	-5.863988e+52	-5.036110e+52	-4.325115e+52	-3.714501e+52	-3.190098e+52	-2.739734e+52	-2.352956e+52	-2.020788e+52	-1.735521e+52	-1.490533e+52	-1.280139e+52	-1.099456e+52	-9.442898e+51	-8.110400e+51	-6.966136e+51	-5.983549e+51	-5.139835e+51	-4.415411e+51	-3.793464e+51	-3.259560e+51	-2.801307e+51	-2.408070e+51	-2.070722e+51	-1.781433e+51	-1.533490e+51	-1.321137e+51	-1.139447e+51	-9.842018e+50	-8.517992e+50	-7.391660e+50	-6.436882e+50	-5.631497e+50	-4.956814e+50	-4.397173e+50	-3.939587e+50	-3.573435e+50	-3.290218e+50	-3.083365e+50	-2.948073e+50	-2.881203e+50	
-8.282444e+55	-7.113113e+55	-6.108870e+55	-5.246408e+55	-4.505711e+55	-3.869586e+55	-3.323270e+55	-2.854085e+55	-2.451140e+55	-2.105083e+55	-1.807884e+55	-1.552643e+55	-1.333438e+55	-1.145181e+55	-9.835019e+54	-8.446493e+54	-7.254001e+54	-6.229867e+54	-5.350323e+54	-4.594954e+54	-3.946230e+54	-3.389094e+54	-2.910615e+54	-2.499689e+54	-2.146778e+54	-1.843692e+54	-1.583396e+54	-1.359849e+54	-1.167863e+54	-1.002982e+54	-8.613791e+53	-7.397680e+53	-6.353262e+53	-5.456296e+53	-4.685966e+53	-4.024393e+53	-3.456222e+53	-2.968266e+53	-2.549201e+53	-2.189301e+53	-1.880212e+53	-1.614761e+53	-1.386787e+53	-1.190999e+53	-1.022852e+53	-8.784455e+52	-7.544265e+52	-6.479170e+52	-5.564450e+52	-4.778876e+52	-4.104215e+52	-3.524809e+52	-3.027210e+52	-2.599869e+52	-2.232869e+52	-1.917692e+52	-1.647022e+52	-1.414578e+52	-1.214966e+52	-1.043551e+52	-8.963561e+51	-7.699648e+51	-6.614436e+51	-5.682739e+51	-4.882933e+51	-4.196454e+51	-3.607372e+51	-3.102013e+51	-2.668648e+51	-2.297220e+51	-1.979109e+51	-1.706930e+51	-1.474368e+51	-1.276024e+51	-1.107296e+51	-9.642669e+50	-8.436175e+50	-7.425477e+50	-6.587116e+50	-5.901637e+50	-5.353128e+50	-4.928860e+50	-4.618986e+50	-4.416314e+50	-4.316141e+50	
-1.102300e+56	-9.466753e+55	-8.130219e+55	-6.982379e+55	-5.996594e+55	-5.149983e+55	-4.422899e+55	-3.798466e+55	-3.262191e+55	-2.801629e+55	-2.406090e+55	-2.066393e+55	-1.774656e+55	-1.524107e+55	-1.308930e+55	-1.124133e+55	-9.654259e+54	-8.291252e+54	-7.120678e+54	-6.115367e+54	-5.251988e+54	-4.510502e+54	-3.873701e+54	-3.326805e+54	-2.857120e+54	-2.453746e+54	-2.107322e+54	-1.809806e+54	-1.554294e+54	-1.334856e+54	-1.146399e+54	-9.845479e+53	-8.455476e+53	-7.261716e+53	-6.236494e+53	-5.356014e+53	-4.599843e+53	-3.950429e+53	-3.392700e+53	-2.913713e+53	-2.502350e+53	-2.149065e+53	-1.845657e+53	-1.585085e+53	-1.361301e+53	-1.169112e+53	-1.004057e+53	-8.623046e+52	-7.405657e+52	-6.360146e+52	-5.462248e+52	-4.691124e+52	-4.028875e+52	-3.460133e+52	-2.971698e+52	-2.552232e+52	-2.192001e+52	-1.882645e+52	-1.616983e+52	-1.388849e+52	-1.192949e+52	-1.024737e+52	-8.803071e+51	-7.563086e+51	-6.498634e+51	-5.585009e+51	-4.801006e+51	-4.128430e+51	-3.551670e+51	-3.057342e+51	-2.633971e+51	-2.271732e+51	-1.962218e+51	-1.698245e+51	-1.473686e+51	-1.283331e+51	-1.122760e+51	-9.882474e+50	-8.766711e+50	-7.854414e+50	-7.124411e+50	-6.559758e+50	-6.147351e+50	-5.877617e+50	-5.744298e+50	
-1.374626e+56	-1.180554e+56	-1.013881e+56	-8.707391e+55	-7.478065e+55	-6.422298e+55	-5.515586e+55	-4.736885e+55	-4.068123e+55	-3.493777e+55	-3.000519e+55	-2.576900e+55	-2.213089e+55	-1.900641e+55	-1.632305e+55	-1.401853e+55	-1.203936e+55	-1.033962e+55	-8.879857e+54	-7.626182e+54	-6.549503e+54	-5.624832e+54	-4.830707e+54	-4.148699e+54	-3.562978e+54	-3.059950e+54	-2.627940e+54	-2.256923e+54	-1.938286e+54	-1.664635e+54	-1.429619e+54	-1.227783e+54	-1.054442e+54	-9.055739e+53	-7.777233e+53	-6.679229e+53	-5.736244e+53	-4.926391e+53	-4.230874e+53	-3.633552e+53	-3.120562e+53	-2.679996e+53	-2.301631e+53	-1.976684e+53	-1.697614e+53	-1.457944e+53	-1.252111e+53	-1.075339e+53	-9.235241e+52	-7.931434e+52	-6.811709e+52	-5.850076e+52	-5.024218e+52	-4.314967e+52	-3.705862e+52	-3.182767e+52	-2.733540e+52	-2.347756e+52	-2.016462e+52	-1.731967e+52	-1.487670e+52	-1.277900e+52	-1.097789e+52	-9.431563e+51	-8.104136e+51	-6.964797e+51	-5.987105e+51	-5.148367e+51	-4.429118e+51	-3.812664e+51	-3.284699e+51	-2.832968e+51	-2.446988e+51	-2.117800e+51	-1.837764e+51	-1.600380e+51	-1.400140e+51	-1.232396e+51	-1.093255e+51	-9.794864e+50	-8.884512e+50	-8.180360e+50	-7.666067e+50	-7.329696e+50	-7.163439e+50	
-1.644797e+56	-1.412581e+56	-1.213150e+56	-1.041876e+56	-8.947816e+55	-7.684546e+55	-6.599627e+55	-5.667880e+55	-4.867678e+55	-4.180450e+55	-3.590246e+55	-3.083368e+55	-2.648052e+55	-2.274195e+55	-1.953120e+55	-1.677375e+55	-1.440560e+55	-1.237179e+55	-1.062512e+55	-9.125043e+54	-7.836752e+54	-6.730345e+54	-5.780142e+54	-4.964091e+54	-4.263251e+54	-3.661357e+54	-3.144440e+54	-2.700502e+54	-2.319240e+54	-1.991805e+54	-1.710598e+54	-1.469093e+54	-1.261684e+54	-1.083557e+54	-9.305783e+53	-7.991975e+53	-6.863654e+53	-5.894631e+53	-5.062417e+53	-4.347696e+53	-3.733882e+53	-3.206727e+53	-2.753997e+53	-2.365184e+53	-2.031265e+53	-1.744490e+53	-1.498203e+53	-1.286688e+53	-1.105035e+53	-9.490291e+52	-8.150492e+52	-6.999859e+52	-6.011685e+52	-5.163037e+52	-4.434218e+52	-3.808312e+52	-3.270794e+52	-2.809188e+52	-2.412780e+52	-2.072371e+52	-1.780059e+52	-1.529060e+52	-1.313550e+52	-1.128526e+52	-9.696935e+51	-8.333669e+51	-7.163819e+51	-6.160235e+51	-5.299624e+51	-4.562011e+51	-3.930279e+51	-3.389764e+51	-2.927923e+51	-2.534036e+51	-2.198961e+51	-1.914922e+51	-1.675326e+51	-1.474613e+51	-1.308125e+51	-1.171996e+51	-1.063069e+51	-9.788141e+50	-9.172768e+50	-8.770285e+50	-8.571353e+50	
-1.912394e+56	-1.642399e+56	-1.410522e+56	-1.211382e+56	-1.040356e+56	-8.934769e+55	-7.673341e+55	-6.590005e+55	-5.659615e+55	-4.860580e+55	-4.174354e+55	-3.585011e+55	-3.078872e+55	-2.644191e+55	-2.270879e+55	-1.950272e+55	-1.674929e+55	-1.438460e+55	-1.235375e+55	-1.060962e+55	-9.111738e+54	-7.825326e+54	-6.720531e+54	-5.771714e+54	-4.956853e+54	-4.257035e+54	-3.656019e+54	-3.139855e+54	-2.696564e+54	-2.315858e+54	-1.988901e+54	-1.708104e+54	-1.466951e+54	-1.259844e+54	-1.081977e+54	-9.292215e+53	-7.980323e+53	-6.853647e+53	-5.886037e+53	-5.055037e+53	-4.341358e+53	-3.728439e+53	-3.202053e+53	-2.749983e+53	-2.361738e+53	-2.028307e+53	-1.741950e+53	-1.496023e+53	-1.284817e+53	-1.103430e+53	-9.476521e+52	-8.138688e+52	-6.989745e+52	-6.003028e+52	-5.155634e+52	-4.427899e+52	-3.802930e+52	-3.266223e+52	-2.805323e+52	-2.409531e+52	-2.069662e+52	-1.777828e+52	-1.527255e+52	-1.312129e+52	-1.127456e+52	-9.689500e+51	-8.329324e+51	-7.162463e+51	-6.161836e+51	-5.304219e+51	-4.569708e+51	-3.941256e+51	-3.404276e+51	-2.946306e+51	-2.556717e+51	-2.226466e+51	-1.947890e+51	-1.714523e+51	-1.520947e+51	-1.362672e+51	-1.236023e+51	-1.138060e+51	-1.066511e+51	-1.019715e+51	-9.965853e+50	
-2.177004e+56	-1.869651e+56	-1.605690e+56	-1.378995e+56	-1.184306e+56	-1.017104e+56	-8.735070e+55	-7.501837e+55	-6.442713e+55	-5.533119e+55	-4.751943e+55	-4.081054e+55	-3.504883e+55	-3.010057e+55	-2.585092e+55	-2.220124e+55	-1.906682e+55	-1.637493e+55	-1.406309e+55	-1.207764e+55	-1.037249e+55	-8.908084e+54	-7.650424e+54	-6.570323e+54	-5.642712e+54	-4.846063e+54	-4.161887e+54	-3.574304e+54	-3.069677e+54	-2.636294e+54	-2.264097e+54	-1.944448e+54	-1.669927e+54	-1.434164e+54	-1.231686e+54	-1.057794e+54	-9.084528e+53	-7.801958e+53	-6.700464e+53	-5.754481e+53	-4.942055e+53	-4.244328e+53	-3.645108e+53	-3.130487e+53	-2.688522e+53	-2.308955e+53	-1.982977e+53	-1.703021e+53	-1.462591e+53	-1.256107e+53	-1.078775e+53	-9.264805e+52	-7.956888e+52	-6.833642e+52	-5.868999e+52	-5.040569e+52	-4.329126e+52	-3.718157e+52	-3.193484e+52	-2.742928e+52	-2.356033e+52	-2.023819e+52	-1.738576e+52	-1.493683e+52	-1.283457e+52	-1.103020e+52	-9.481818e+51	-8.153504e+51	-7.014424e+51	-6.038142e+51	-5.202000e+51	-4.486591e+51	-3.875311e+51	-3.353974e+51	-2.910479e+51	-2.534533e+51	-2.217412e+51	-1.951754e+51	-1.731395e+51	-1.551219e+51	-1.407046e+51	-1.295529e+51	-1.214080e+51	-1.160809e+51	-1.134479e+51	
-2.438221e+56	-2.093989e+56	-1.798355e+56	-1.544460e+56	-1.326410e+56	-1.139145e+56	-9.783186e+55	-8.401977e+55	-7.215770e+55	-6.197034e+55	-5.322125e+55	-4.570737e+55	-3.925432e+55	-3.371232e+55	-2.895275e+55	-2.486515e+55	-2.135464e+55	-1.833975e+55	-1.575051e+55	-1.352682e+55	-1.161708e+55	-9.976959e+54	-8.568393e+54	-7.358691e+54	-6.319777e+54	-5.427539e+54	-4.661269e+54	-4.003182e+54	-3.438006e+54	-2.952621e+54	-2.535765e+54	-2.177761e+54	-1.870300e+54	-1.606248e+54	-1.379475e+54	-1.184718e+54	-1.017457e+54	-8.738110e+53	-7.504449e+53	-6.444958e+53	-5.535049e+53	-4.753602e+53	-4.082482e+53	-3.506113e+53	-3.011117e+53	-2.586005e+53	-2.220913e+53	-1.907366e+53	-1.638087e+53	-1.406826e+53	-1.208216e+53	-1.037648e+53	-8.911630e+52	-7.653606e+52	-6.573216e+52	-5.645384e+52	-4.848575e+52	-4.164297e+52	-3.576668e+52	-3.072050e+52	-2.638732e+52	-2.266656e+52	-1.947186e+52	-1.672909e+52	-1.437459e+52	-1.235370e+52	-1.061954e+52	-9.131838e+51	-7.856080e+51	-6.762655e+51	-5.826185e+51	-5.024934e+51	-4.340308e+51	-3.756415e+51	-3.259705e+51	-2.838650e+51	-2.483478e+51	-2.185944e+51	-1.939144e+51	-1.737349e+51	-1.575877e+51	-1.450979e+51	-1.359757e+51	-1.300094e+51	-1.270604e+51	
