-2.685353e-18	1.504872e-18	5.293193e-18	8.690051e-18	1.175262e-17	1.455465e-17	1.717240e-17	1.967870e-17	2.214102e-17	2.462126e-17	2.717612e-17	2.985735e-17	3.271153e-17	3.577874e-17	3.908975e-17	4.266062e-17	4.648330e-17	5.050934e-17	5.462207e-17	5.858876e-17	6.197761e-17	
-2.265951e-02	-1.947387e-02	-1.674020e-02	-1.439505e-02	-1.238400e-02	-1.066037e-02	-9.184158e-03	-7.921100e-03	-6.841883e-03	-5.921459e-03	-5.138466e-03	-4.474732e-03	-3.914852e-03	-3.445832e-03	-3.056786e-03	-2.738686e-03	-2.484147e-03	-2.287264e-03	-2.143465e-03	-2.049414e-03	-2.002928e-03	
-4.533367e-02	-3.896033e-02	-3.349122e-02	-2.879942e-02	-2.477601e-02	-2.132764e-02	-1.837426e-02	-1.584732e-02	-1.368819e-02	-1.184675e-02	-1.028025e-02	-8.952357e-03	-7.832235e-03	-6.893892e-03	-6.115549e-03	-5.479142e-03	-4.969901e-03	-4.576006e-03	-4.288316e-03	-4.100153e-03	-4.007151e-03	
-6.803718e-02	-5.847201e-02	-5.026393e-02	-4.322242e-02	-3.718406e-02	-3.200871e-02	-2.757625e-02	-2.378380e-02	-2.054336e-02	-1.777970e-02	-1.542870e-02	-1.343578e-02	-1.175469e-02	-1.034641e-02	-9.178271e-03	-8.223146e-03	-7.458872e-03	-6.867711e-03	-6.435943e-03	-6.153547e-03	-6.013969e-03	
-9.078482e-02	-7.802163e-02	-6.706924e-02	-5.767347e-02	-4.961623e-02	-4.271055e-02	-3.679613e-02	-3.173571e-02	-2.741185e-02	-2.372419e-02	-2.058715e-02	-1.792791e-02	-1.568477e-02	-1.380565e-02	-1.224695e-02	-1.097248e-02	-9.952682e-03	-9.163871e-03	-8.587745e-03	-8.210932e-03	-8.024687e-03	
-1.135915e-01	-9.762200e-02	-8.391819e-02	-7.216203e-02	-6.208068e-02	-5.344017e-02	-4.603995e-02	-3.970827e-02	-3.429818e-02	-2.968412e-02	-2.575900e-02	-2.243171e-02	-1.962505e-02	-1.727387e-02	-1.532359e-02	-1.372896e-02	-1.245297e-02	-1.146599e-02	-1.074513e-02	-1.027366e-02	-1.004063e-02	
-1.364724e-01	-1.172861e-01	-1.008219e-01	-8.669771e-02	-7.458567e-02	-6.420469e-02	-5.531383e-02	-4.770675e-02	-4.120690e-02	-3.566343e-02	-3.094766e-02	-2.695016e-02	-2.357815e-02	-2.075336e-02	-1.841024e-02	-1.649440e-02	-1.496138e-02	-1.377560e-02	-1.290954e-02	-1.234310e-02	-1.206312e-02	
-1.594428e-01	-1.370272e-01	-1.177918e-01	-1.012903e-01	-8.713958e-02	-7.501132e-02	-6.462399e-02	-5.573653e-02	-4.814266e-02	-4.166613e-02	-3.615663e-02	-3.148629e-02	-2.754671e-02	-2.424647e-02	-2.150897e-02	-1.927066e-02	-1.747961e-02	-1.609425e-02	-1.508241e-02	-1.442063e-02	-1.409353e-02	
-1.825183e-01	-1.568586e-01	-1.348394e-01	-1.159496e-01	-9.975095e-02	-8.586742e-02	-7.397677e-02	-6.380306e-02	-5.511016e-02	-4.769630e-02	-4.138944e-02	-3.604317e-02	-3.153344e-02	-2.775557e-02	-2.462187e-02	-2.205963e-02	-2.000937e-02	-1.842350e-02	-1.726523e-02	-1.650767e-02	-1.613323e-02	
-2.057150e-01	-1.767941e-01	-1.519764e-01	-1.306859e-01	-1.124285e-01	-9.678049e-02	-8.337864e-02	-7.191193e-02	-6.211423e-02	-5.375813e-02	-4.664971e-02	-4.062398e-02	-3.554109e-02	-3.128308e-02	-2.775112e-02	-2.486324e-02	-2.255240e-02	-2.076499e-02	-1.945951e-02	-1.860566e-02	-1.818364e-02	
-2.290491e-01	-1.968477e-01	-1.692150e-01	-1.455095e-01	-1.251812e-01	-1.077582e-01	-9.283623e-02	-8.006885e-02	-6.915980e-02	-5.985588e-02	-5.194115e-02	-4.523193e-02	-3.957250e-02	-3.483150e-02	-3.089891e-02	-2.768346e-02	-2.511051e-02	-2.312035e-02	-2.166679e-02	-2.071609e-02	-2.024620e-02	
-2.525375e-01	-2.170339e-01	-1.865675e-01	-1.604311e-01	-1.380182e-01	-1.188086e-01	-1.023563e-01	-8.827970e-02	-7.625196e-02	-6.599394e-02	-5.726758e-02	-4.987035e-02	-4.363055e-02	-3.840338e-02	-3.406751e-02	-3.052232e-02	-2.768552e-02	-2.549128e-02	-2.388866e-02	-2.284047e-02	-2.232239e-02	
-2.761975e-01	-2.373676e-01	-2.040468e-01	-1.754618e-01	-1.509490e-01	-1.299396e-01	-1.119460e-01	-9.655054e-02	-8.339592e-02	-7.217684e-02	-6.263292e-02	-5.454265e-02	-4.771825e-02	-4.200135e-02	-3.725926e-02	-3.338193e-02	-3.027935e-02	-2.787953e-02	-2.612676e-02	-2.498037e-02	-2.441375e-02	
-3.000469e-01	-2.578641e-01	-2.216661e-01	-1.906128e-01	-1.639833e-01	-1.411598e-01	-1.216124e-01	-1.048876e-01	-9.059710e-02	-7.840926e-02	-6.804123e-02	-5.925236e-02	-5.183869e-02	-4.562814e-02	-4.047657e-02	-3.626443e-02	-3.289395e-02	-3.028690e-02	-2.838279e-02	-2.713741e-02	-2.652186e-02	
