1.072271e-16	1.105341e-16	1.146537e-16	
-2.925391e-02	-2.797030e-02	-2.733587e-02	
-5.851289e-02	-5.594546e-02	-5.467647e-02	
-8.778202e-02	-8.393032e-02	-8.202656e-02	
-1.170664e-01	-1.119298e-01	-1.093909e-01	
-1.463711e-01	-1.399486e-01	-1.367742e-01	
-1.757012e-01	-1.679918e-01	-1.641813e-01	
-2.050620e-01	-1.960643e-01	-1.916170e-01	
-2.344584e-01	-2.241709e-01	-2.190861e-01	
-2.638958e-01	-2.523166e-01	-2.465934e-01	
-2.933793e-01	-2.805064e-01	-2.741438e-01	
-3.229142e-01	-3.087454e-01	-3.017423e-01	
-3.525058e-01	-3.370385e-01	-3.293936e-01	
-3.821593e-01	-3.653910e-01	-3.571029e-01	
-4.118803e-01	-3.938078e-01	-3.848752e-01	
-4.416740e-01	-4.222943e-01	-4.127155e-01	
-4.715461e-01	-4.508556e-01	-4.406290e-01	
-5.015020e-01	-4.794971e-01	-4.686208e-01	
-5.315473e-01	-5.082241e-01	-4.966963e-01	
-5.616878e-01	-5.370421e-01	-5.248606e-01	
-5.919292e-01	-5.659566e-01	-5.531192e-01	
-6.222774e-01	-5.949731e-01	-5.814776e-01	
-6.527382e-01	-6.240974e-01	-6.099412e-01	
-6.833177e-01	-6.533351e-01	-6.385158e-01	
-7.140220e-01	-6.826921e-01	-6.672069e-01	
-7.448572e-01	-7.121744e-01	-6.960204e-01	
-7.758298e-01	-7.417879e-01	-7.249623e-01	
-8.069460e-01	-7.715389e-01	-7.540384e-01	
-8.382126e-01	-8.014335e-01	-7.832549e-01	
-8.696360e-01	-8.314782e-01	-8.126181e-01	
-9.012232e-01	-8.616794e-01	-8.421342e-01	
-9.329810e-01	-8.920437e-01	-8.718098e-01	
-9.649164e-01	-9.225779e-01	-9.016514e-01	
-9.970368e-01	-9.532889e-01	-9.316658e-01	
-1.029349e+00	-9.841837e-01	-9.618598e-01	
-1.061862e+00	-1.015269e+00	-9.922406e-01	
-1.094582e+00	-1.046554e+00	-1.022815e+00	
-1.127517e+00	-1.078044e+00	-1.053591e+00	
-1.160675e+00	-1.109747e+00	-1.084575e+00	
-1.194066e+00	-1.141672e+00	-1.115776e+00	
-1.227696e+00	-1.173827e+00	-1.147201e+00	
-1.261574e+00	-1.206219e+00	-1.178859e+00	
-1.295711e+00	-1.238858e+00	-1.210757e+00	
-1.330113e+00	-1.271751e+00	-1.242904e+00	
-1.364792e+00	-1.304908e+00	-1.275309e+00	
-1.399756e+00	-1.338337e+00	-1.307980e+00	
-1.435015e+00	-1.372049e+00	-1.340927e+00	
-1.470578e+00	-1.406052e+00	-1.374160e+00	
-1.506458e+00	-1.440357e+00	-1.407686e+00	
-1.542662e+00	-1.474973e+00	-1.441517e+00	
-1.579204e+00	-1.509911e+00	-1.475663e+00	
-1.616092e+00	-1.545182e+00	-1.510133e+00	
-1.653340e+00	-1.580795e+00	-1.544938e+00	
-1.690958e+00	-1.616762e+00	-1.580090e+00	
-1.728958e+00	-1.653095e+00	-1.615598e+00	
-1.767352e+00	-1.689804e+00	-1.651475e+00	
-1.806153e+00	-1.726903e+00	-1.687732e+00	
-1.845373e+00	-1.764402e+00	-1.724381e+00	
-1.885025e+00	-1.802314e+00	-1.761433e+00	
-1.925123e+00	-1.840653e+00	-1.798902e+00	
-1.965679e+00	-1.879429e+00	-1.836799e+00	
-2.006708e+00	-1.918658e+00	-1.875138e+00	
-2.048223e+00	-1.958351e+00	-1.913930e+00	
-2.090237e+00	-1.998522e+00	-1.953190e+00	
-2.132765e+00	-2.039184e+00	-1.992930e+00	
-2.175822e+00	-2.080351e+00	-2.033163e+00	
-2.219420e+00	-2.122036e+00	-2.073903e+00	
-2.263574e+00	-2.164253e+00	-2.115162e+00	
-2.308298e+00	-2.207014e+00	-2.156953e+00	
-2.353604e+00	-2.250333e+00	-2.199289e+00	
-2.399506e+00	-2.294221e+00	-2.242182e+00	
-2.446017e+00	-2.338691e+00	-2.285643e+00	
-2.493147e+00	-2.383752e+00	-2.329683e+00	
-2.540906e+00	-2.429416e+00	-2.374311e+00	
-2.589303e+00	-2.475690e+00	-2.419535e+00	
-2.638346e+00	-2.522580e+00	-2.465362e+00	
-2.688037e+00	-2.570092e+00	-2.511795e+00	
-2.738379e+00	-2.618225e+00	-2.558837e+00	
-2.789370e+00	-2.666979e+00	-2.606485e+00	
-2.841003e+00	-2.716346e+00	-2.654732e+00	
-2.893266e+00	-2.766315e+00	-2.703568e+00	
-2.946138e+00	-2.816868e+00	-2.752974e+00	
-2.999594e+00	-2.867978e+00	-2.802925e+00	
-3.053595e+00	-2.919609e+00	-2.853385e+00	
-3.108090e+00	-2.971713e+00	-2.904307e+00	
-3.163013e+00	-3.024227e+00	-2.955629e+00	
-3.218280e+00	-3.077068e+00	-3.007272e+00	
-3.273780e+00	-3.130134e+00	-3.059134e+00	
-3.329377e+00	-3.183291e+00	-3.111085e+00	
-3.384895e+00	-3.236373e+00	-3.162964e+00	
-3.440116e+00	-3.289171e+00	-3.214564e+00	
-3.494764e+00	-3.341421e+00	-3.265629e+00	
-3.548495e+00	-3.392794e+00	-3.315837e+00	
-3.600876e+00	-3.442876e+00	-3.364783e+00	
-3.651364e+00	-3.491149e+00	-3.411961e+00	
-3.699276e+00	-3.536960e+00	-3.456732e+00	
-3.743754e+00	-3.579486e+00	-3.498294e+00	
-3.783711e+00	-3.617689e+00	-3.535631e+00	
-3.817768e+00	-3.650253e+00	-3.567455e+00	
-3.844175e+00	-3.675500e+00	-3.592131e+00	
-3.860690e+00	-3.691291e+00	-3.607563e+00	
-3.864440e+00	-3.694877e+00	-3.611067e+00	
-3.851718e+00	-3.682712e+00	-3.599179e+00	
-3.817720e+00	-3.650207e+00	-3.567411e+00	
-3.756198e+00	-3.591384e+00	-3.509922e+00	
-3.658988e+00	-3.498439e+00	-3.419085e+00	
-3.515394e+00	-3.361146e+00	-3.284906e+00	
-3.311396e+00	-3.166098e+00	-3.094283e+00	
-3.028652e+00	-2.895761e+00	-2.830078e+00	
-2.643352e+00	-2.527367e+00	-2.470040e+00	
-2.125083e+00	-2.031839e+00	-1.985752e+00	
-1.436193e+00	-1.373176e+00	-1.342029e+00	
-5.327387e-01	-5.093632e-01	-4.978096e-01	
6.308720e-01	6.031906e-01	5.895087e-01	
2.090093e+00	1.998384e+00	1.953055e+00	
3.847428e+00	3.678611e+00	3.595171e+00	
5.838472e+00	5.582292e+00	5.455671e+00	
7.899465e+00	7.552853e+00	7.381534e+00	
9.768321e+00	9.339707e+00	9.127858e+00	
1.115196e+01	1.066263e+01	1.042078e+01	
1.184395e+01	1.132426e+01	1.106740e+01	
1.181122e+01	1.129297e+01	1.103682e+01	
1.118227e+01	1.069162e+01	1.044910e+01	
1.016125e+01	9.715392e+00	9.495022e+00	
8.942779e+00	8.550388e+00	8.356443e+00	
7.669743e+00	7.333211e+00	7.166875e+00	
6.429025e+00	6.146932e+00	6.007504e+00	
5.264460e+00	5.033466e+00	4.919294e+00	
4.192200e+00	4.008255e+00	3.917337e+00	
3.212649e+00	3.071684e+00	3.002010e+00	
2.318214e+00	2.216496e+00	2.166220e+00	
1.497820e+00	1.432099e+00	1.399615e+00	
7.393061e-01	7.068669e-01	6.908333e-01	
3.056770e-02	2.922645e-02	2.856352e-02	
-6.400150e-01	-6.119324e-01	-5.980522e-01	
-1.283547e+00	-1.227227e+00	-1.199391e+00	
-1.910815e+00	-1.826972e+00	-1.785532e+00	
-2.532639e+00	-2.421512e+00	-2.366586e+00	
-3.160358e+00	-3.021688e+00	-2.953148e+00	
-3.806479e+00	-3.639458e+00	-3.556906e+00	
-4.485586e+00	-4.288767e+00	-4.191487e+00	
-5.215655e+00	-4.986803e+00	-4.873689e+00	
-6.020074e+00	-5.755925e+00	-5.625366e+00	
-6.930913e+00	-6.626799e+00	-6.476486e+00	
-7.994549e+00	-7.643765e+00	-7.470385e+00	
-9.281938e+00	-8.874665e+00	-8.673365e+00	
-1.090887e+01	-1.043021e+01	-1.019363e+01	
-1.307979e+01	-1.250588e+01	-1.222221e+01	
-1.619503e+01	-1.548442e+01	-1.513320e+01	
-2.116263e+01	-2.023405e+01	-1.977509e+01	
-3.058302e+01	-2.924110e+01	-2.857783e+01	
