-5.810875e-16	-5.758639e-16	-5.715128e-16	-5.677645e-16	-5.644741e-16	-5.615606e-16	-5.589746e-16	-5.566828e-16	-5.546598e-16	-5.528841e-16	-5.513366e-16	-5.499998e-16	-5.488577e-16	-5.478954e-16	-5.470990e-16	-5.464562e-16	-5.459554e-16	-5.455865e-16	-5.453400e-16	-5.452076e-16	-5.451816e-16	-5.452551e-16	-5.454218e-16	-5.456759e-16	-5.460121e-16	-5.464253e-16	-5.469107e-16	-5.474636e-16	-5.480793e-16	-5.487531e-16	-5.494802e-16	-5.502555e-16	-5.510733e-16	-5.519277e-16	-5.528118e-16	-5.537180e-16	-5.546376e-16	-5.555606e-16	-5.564751e-16	-5.573677e-16	-5.582220e-16	-5.590190e-16	-5.597359e-16	-5.603452e-16	-5.608139e-16	-5.611019e-16	-5.611601e-16	-5.609279e-16	-5.603298e-16	-5.592706e-16	-5.576290e-16	-5.552467e-16	-5.519140e-16	-5.473457e-16	-5.411423e-16	
-2.463250e-02	-2.448387e-02	-2.418876e-02	-2.376783e-02	-2.323879e-02	-2.261689e-02	-2.191519e-02	-2.114490e-02	-2.031565e-02	-1.943568e-02	-1.851206e-02	-1.755086e-02	-1.655725e-02	-1.553566e-02	-1.448988e-02	-1.342312e-02	-1.233810e-02	-1.123714e-02	-1.012217e-02	-8.994788e-03	-7.856316e-03	-6.707814e-03	-5.550108e-03	-4.383812e-03	-3.209338e-03	-2.026908e-03	-8.365593e-04	3.618538e-04	1.568665e-03	2.784403e-03	4.009804e-03	5.245827e-03	6.493678e-03	7.754838e-03	9.031094e-03	1.032459e-02	1.163785e-02	1.297389e-02	1.433622e-02	1.572897e-02	1.715699e-02	1.862594e-02	2.014241e-02	2.171411e-02	2.335003e-02	2.506065e-02	2.685817e-02	2.875682e-02	3.077317e-02	3.292652e-02	3.523934e-02	3.773782e-02	4.045243e-02	4.341868e-02	4.667790e-02	
-4.927245e-02	-4.897509e-02	-4.838472e-02	-4.754267e-02	-4.648441e-02	-4.524040e-02	-4.383677e-02	-4.229594e-02	-4.063718e-02	-3.887696e-02	-3.702945e-02	-3.510676e-02	-3.311924e-02	-3.107577e-02	-2.898390e-02	-2.685007e-02	-2.467974e-02	-2.247750e-02	-2.024723e-02	-1.799215e-02	-1.571488e-02	-1.341755e-02	-1.110181e-02	-8.768887e-03	-6.419607e-03	-4.054413e-03	-1.673381e-03	7.237821e-04	3.137743e-03	5.569560e-03	8.020703e-03	1.049309e-02	1.298914e-02	1.551181e-02	1.806468e-02	2.065202e-02	2.327891e-02	2.595134e-02	2.867637e-02	3.146226e-02	3.431869e-02	3.725696e-02	4.029030e-02	4.343412e-02	4.670639e-02	5.012806e-02	5.372356e-02	5.752134e-02	6.155455e-02	6.586177e-02	7.048798e-02	7.548553e-02	8.091540e-02	8.684859e-02	9.336778e-02	
-7.392731e-02	-7.348098e-02	-7.259506e-02	-7.133156e-02	-6.974368e-02	-6.787713e-02	-6.577110e-02	-6.345925e-02	-6.097045e-02	-5.832946e-02	-5.555750e-02	-5.267274e-02	-4.969074e-02	-4.662479e-02	-4.348623e-02	-4.028471e-02	-3.702842e-02	-3.372428e-02	-3.037808e-02	-2.699464e-02	-2.357793e-02	-2.013112e-02	-1.665669e-02	-1.315649e-02	-9.631736e-03	-6.083112e-03	-2.510727e-03	1.085859e-03	4.707647e-03	8.356223e-03	1.203379e-02	1.574324e-02	1.948818e-02	2.327306e-02	2.710324e-02	3.098514e-02	3.492637e-02	3.893594e-02	4.302440e-02	4.720417e-02	5.148977e-02	5.589816e-02	6.044917e-02	6.516593e-02	7.007539e-02	7.520900e-02	8.060340e-02	8.630127e-02	9.235233e-02	9.881449e-02	1.057552e-01	1.132530e-01	1.213995e-01	1.303010e-01	1.400817e-01	
-9.860454e-02	-9.800889e-02	-9.682699e-02	-9.514151e-02	-9.302343e-02	-9.053369e-02	-8.772457e-02	-8.464096e-02	-8.132136e-02	-7.779879e-02	-7.410154e-02	-7.025386e-02	-6.627649e-02	-6.218716e-02	-5.800099e-02	-5.373086e-02	-4.938769e-02	-4.498069e-02	-4.051760e-02	-3.600486e-02	-3.144773e-02	-2.685046e-02	-2.221636e-02	-1.754787e-02	-1.284666e-02	-8.113604e-03	-3.348860e-03	1.448160e-03	6.278790e-03	1.114515e-02	1.605017e-02	2.099771e-02	2.599258e-02	3.104071e-02	3.614926e-02	4.132679e-02	4.658345e-02	5.193124e-02	5.738425e-02	6.295903e-02	6.867494e-02	7.455463e-02	8.062451e-02	8.691544e-02	9.346337e-02	1.003102e-01	1.075049e-01	1.151043e-01	1.231747e-01	1.317934e-01	1.410503e-01	1.510502e-01	1.619151e-01	1.737871e-01	1.868315e-01	
-1.233116e-01	-1.225662e-01	-1.210877e-01	-1.189795e-01	-1.163305e-01	-1.132167e-01	-1.097036e-01	-1.058472e-01	-1.016958e-01	-9.729054e-02	-9.266690e-02	-8.785515e-02	-8.288124e-02	-7.776734e-02	-7.253235e-02	-6.719237e-02	-6.176106e-02	-5.624994e-02	-5.066869e-02	-4.502535e-02	-3.932651e-02	-3.357748e-02	-2.778239e-02	-2.194431e-02	-1.606530e-02	-1.014648e-02	-4.188041e-03	1.810758e-03	7.851584e-03	1.393708e-02	2.007093e-02	2.625793e-02	3.250412e-02	3.881691e-02	4.520524e-02	5.167982e-02	5.825334e-02	6.494081e-02	7.175985e-02	7.873114e-02	8.587891e-02	9.323145e-02	1.008218e-01	1.086886e-01	1.168767e-01	1.254385e-01	1.344353e-01	1.439381e-01	1.540299e-01	1.648073e-01	1.763826e-01	1.888870e-01	2.024730e-01	2.173181e-01	2.336293e-01	
-1.480559e-01	-1.471601e-01	-1.453844e-01	-1.428527e-01	-1.396717e-01	-1.359328e-01	-1.317145e-01	-1.270841e-01	-1.220996e-01	-1.168103e-01	-1.112589e-01	-1.054817e-01	-9.950976e-02	-9.336978e-02	-8.708445e-02	-8.067309e-02	-7.415207e-02	-6.753526e-02	-6.083425e-02	-5.405870e-02	-4.721653e-02	-4.031410e-02	-3.335639e-02	-2.634706e-02	-1.928860e-02	-1.218235e-02	-5.028535e-03	2.173729e-03	9.426444e-03	1.673278e-02	2.409717e-02	3.152536e-02	3.902460e-02	4.660379e-02	5.427366e-02	6.204707e-02	6.993926e-02	7.796823e-02	8.615514e-02	9.452483e-02	1.031064e-01	1.119337e-01	1.210465e-01	1.304912e-01	1.403216e-01	1.506007e-01	1.614018e-01	1.728105e-01	1.849262e-01	1.978648e-01	2.117614e-01	2.267733e-01	2.430835e-01	2.609054e-01	2.804871e-01	
-1.728450e-01	-1.717982e-01	-1.697242e-01	-1.667680e-01	-1.630538e-01	-1.586885e-01	-1.537637e-01	-1.483579e-01	-1.425386e-01	-1.363638e-01	-1.298829e-01	-1.231385e-01	-1.161668e-01	-1.089989e-01	-1.016614e-01	-9.417684e-02	-8.656426e-02	-7.883985e-02	-7.101716e-02	-6.310748e-02	-5.512003e-02	-4.706225e-02	-3.893994e-02	-3.075739e-02	-2.251749e-02	-1.422181e-02	-5.870602e-03	2.537147e-03	1.100378e-02	1.953301e-02	2.812998e-02	3.680142e-02	4.555580e-02	5.440349e-02	6.335702e-02	7.243140e-02	8.164441e-02	9.101707e-02	1.005741e-01	1.103444e-01	1.203620e-01	1.306665e-01	1.413042e-01	1.523292e-01	1.638045e-01	1.758034e-01	1.884117e-01	2.017290e-01	2.158716e-01	2.309747e-01	2.471960e-01	2.647190e-01	2.837573e-01	3.045600e-01	3.274169e-01	
-1.976863e-01	-1.964876e-01	-1.941144e-01	-1.907324e-01	-1.864838e-01	-1.814906e-01	-1.758575e-01	-1.696746e-01	-1.630189e-01	-1.559565e-01	-1.485442e-01	-1.408306e-01	-1.328571e-01	-1.246593e-01	-1.162675e-01	-1.077075e-01	-9.900113e-02	-9.016692e-02	-8.122033e-02	-7.217426e-02	-6.303926e-02	-5.382385e-02	-4.453464e-02	-3.517655e-02	-2.575289e-02	-1.626544e-02	-6.714506e-03	2.901087e-03	1.258401e-02	2.233850e-02	3.217046e-02	4.208757e-02	5.209951e-02	6.221814e-02	7.245780e-02	8.283564e-02	9.337200e-02	1.040909e-01	1.150206e-01	1.261942e-01	1.376505e-01	1.494349e-01	1.616003e-01	1.742086e-01	1.873316e-01	2.010535e-01	2.154722e-01	2.307015e-01	2.468745e-01	2.641458e-01	2.826957e-01	3.027339e-01	3.245050e-01	3.482934e-01	3.744307e-01	
-2.225873e-01	-2.212358e-01	-2.185622e-01	-2.147531e-01	-2.099684e-01	-2.043455e-01	-1.980025e-01	-1.910404e-01	-1.835461e-01	-1.755941e-01	-1.672482e-01	-1.585630e-01	-1.495854e-01	-1.403553e-01	-1.309067e-01	-1.212689e-01	-1.114662e-01	-1.015197e-01	-9.144665e-02	-8.126161e-02	-7.097648e-02	-6.060082e-02	-5.014209e-02	-3.960582e-02	-2.899574e-02	-1.831386e-02	-7.560508e-03	3.265622e-03	1.416755e-02	2.515003e-02	3.621971e-02	4.738525e-02	5.865752e-02	7.004990e-02	8.157850e-02	9.326265e-02	1.051252e-01	1.171933e-01	1.294986e-01	1.420785e-01	1.549767e-01	1.682441e-01	1.819404e-01	1.961351e-01	2.109094e-01	2.263578e-01	2.425904e-01	2.597357e-01	2.779431e-01	2.973868e-01	3.182697e-01	3.408281e-01	3.653370e-01	3.921167e-01	4.215404e-01	
