4.539374e-10	3.788224e-10	3.073298e-10	2.333071e-10	1.529475e-10	6.339980e-11	-3.800163e-11	-1.542025e-10	-2.887738e-10	-4.462532e-10	-6.325847e-10	
-5.059074e+05	-4.742915e+05	-4.536833e+05	-4.436048e+05	-4.438218e+05	-4.543395e+05	-4.754021e+05	-5.074982e+05	-5.513728e+05	-6.080443e+05	-6.788279e+05	
-1.010512e+06	-9.473613e+05	-9.061982e+05	-8.860670e+05	-8.865006e+05	-9.075090e+05	-9.495798e+05	-1.013689e+06	-1.101326e+06	-1.214523e+06	-1.355908e+06	
-1.512514e+06	-1.417992e+06	-1.356380e+06	-1.326248e+06	-1.326897e+06	-1.358342e+06	-1.421313e+06	-1.517271e+06	-1.648444e+06	-1.817875e+06	-2.029497e+06	
-2.010626e+06	-1.884975e+06	-1.803072e+06	-1.763017e+06	-1.763880e+06	-1.805681e+06	-1.889390e+06	-2.016950e+06	-2.191321e+06	-2.416551e+06	-2.697867e+06	
-2.503569e+06	-2.347112e+06	-2.245130e+06	-2.195255e+06	-2.196330e+06	-2.248379e+06	-2.352612e+06	-2.511445e+06	-2.728568e+06	-3.009017e+06	-3.359303e+06	
-2.990085e+06	-2.803225e+06	-2.681425e+06	-2.621858e+06	-2.623142e+06	-2.685306e+06	-2.809794e+06	-2.999495e+06	-3.258810e+06	-3.593760e+06	-4.012117e+06	
-3.468936e+06	-3.252152e+06	-3.110846e+06	-3.041740e+06	-3.043230e+06	-3.115351e+06	-3.259776e+06	-3.479856e+06	-3.780701e+06	-4.169293e+06	-4.654649e+06	
-3.938912e+06	-3.692758e+06	-3.532308e+06	-3.453841e+06	-3.455533e+06	-3.537425e+06	-3.701417e+06	-3.951316e+06	-4.292921e+06	-4.734160e+06	-5.285274e+06	
-4.398830e+06	-4.123935e+06	-3.944752e+06	-3.857123e+06	-3.859014e+06	-3.950468e+06	-4.133610e+06	-4.412688e+06	-4.794181e+06	-5.286941e+06	-5.902407e+06	
-4.847544e+06	-4.544608e+06	-4.347148e+06	-4.250581e+06	-4.252665e+06	-4.353450e+06	-4.555275e+06	-4.862822e+06	-5.283231e+06	-5.826259e+06	-6.504508e+06	
-5.283943e+06	-4.953736e+06	-4.738501e+06	-4.633241e+06	-4.635515e+06	-4.745374e+06	-4.965369e+06	-5.300605e+06	-5.758863e+06	-6.350779e+06	-7.090090e+06	
-5.706959e+06	-5.350318e+06	-5.117853e+06	-5.004168e+06	-5.006625e+06	-5.125281e+06	-5.362890e+06	-5.724966e+06	-6.219912e+06	-6.859217e+06	-7.657718e+06	
-6.115569e+06	-5.733395e+06	-5.484287e+06	-5.362464e+06	-5.365098e+06	-5.492252e+06	-5.746875e+06	-6.134877e+06	-6.665264e+06	-7.350345e+06	-8.206020e+06	
-6.508799e+06	-6.102052e+06	-5.836928e+06	-5.707274e+06	-5.710080e+06	-5.845411e+06	-6.116408e+06	-6.529361e+06	-7.093855e+06	-7.822989e+06	-8.733688e+06	
-6.885723e+06	-6.455424e+06	-6.174949e+06	-6.037788e+06	-6.040758e+06	-6.183929e+06	-6.470622e+06	-6.907493e+06	-7.504679e+06	-8.276042e+06	-9.239483e+06	
-7.245474e+06	-6.792696e+06	-6.497569e+06	-6.353244e+06	-6.356372e+06	-6.507026e+06	-6.808701e+06	-7.268399e+06	-7.896789e+06	-8.708457e+06	-9.722239e+06	
-7.587239e+06	-7.113106e+06	-6.804061e+06	-6.652931e+06	-6.656210e+06	-6.813972e+06	-7.129880e+06	-7.611266e+06	-8.269301e+06	-9.119260e+06	-1.018087e+07	
-7.910267e+06	-7.415950e+06	-7.093750e+06	-6.936189e+06	-6.939610e+06	-7.104092e+06	-7.433454e+06	-7.935339e+06	-8.621395e+06	-9.507546e+06	-1.061436e+07	
-8.213866e+06	-7.700580e+06	-7.366017e+06	-7.202412e+06	-7.205968e+06	-7.376767e+06	-7.718774e+06	-8.239926e+06	-8.952318e+06	-9.872486e+06	-1.102178e+07	
-8.497412e+06	-7.966410e+06	-7.620301e+06	-7.451052e+06	-7.454734e+06	-7.631434e+06	-7.985251e+06	-8.524399e+06	-9.261389e+06	-1.021333e+07	-1.140231e+07	
-8.760343e+06	-8.212914e+06	-7.856100e+06	-7.681617e+06	-7.685418e+06	-7.867589e+06	-8.232360e+06	-8.788195e+06	-9.547996e+06	-1.052940e+07	-1.175517e+07	
-9.002167e+06	-8.439631e+06	-8.072971e+06	-7.893676e+06	-7.897586e+06	-8.084791e+06	-8.459637e+06	-9.030822e+06	-9.811604e+06	-1.082010e+07	-1.207973e+07	
-9.222460e+06	-8.646162e+06	-8.270534e+06	-8.086857e+06	-8.090867e+06	-8.282659e+06	-8.666683e+06	-9.251853e+06	-1.005175e+07	-1.108494e+07	-1.237539e+07	
-9.420868e+06	-8.832177e+06	-8.448473e+06	-8.260849e+06	-8.264951e+06	-8.460875e+06	-8.853167e+06	-9.450933e+06	-1.026805e+07	-1.132347e+07	-1.264170e+07	
-9.597108e+06	-8.997410e+06	-8.606532e+06	-8.415404e+06	-8.419589e+06	-8.619184e+06	-9.018823e+06	-9.627779e+06	-1.046019e+07	-1.153536e+07	-1.287827e+07	
-9.750968e+06	-9.141661e+06	-8.744523e+06	-8.550336e+06	-8.554595e+06	-8.757397e+06	-9.163449e+06	-9.782177e+06	-1.062794e+07	-1.172037e+07	-1.308481e+07	
-9.882308e+06	-9.264799e+06	-8.862318e+06	-8.665522e+06	-8.669845e+06	-8.875386e+06	-9.286916e+06	-9.913987e+06	-1.077115e+07	-1.187830e+07	-1.326114e+07	
-9.991058e+06	-9.366760e+06	-8.959856e+06	-8.760902e+06	-8.765279e+06	-8.973090e+06	-9.389158e+06	-1.002314e+07	-1.088975e+07	-1.200909e+07	-1.340716e+07	
-1.007722e+07	-9.447546e+06	-9.037139e+06	-8.836476e+06	-8.840899e+06	-9.050511e+06	-9.470176e+06	-1.010963e+07	-1.098373e+07	-1.211274e+07	-1.352288e+07	
-1.014087e+07	-9.507224e+06	-9.094233e+06	-8.892310e+06	-8.896769e+06	-9.107714e+06	-9.530039e+06	-1.017355e+07	-1.105317e+07	-1.218933e+07	-1.360840e+07	
-1.018214e+07	-9.545929e+06	-9.131265e+06	-8.928529e+06	-8.933015e+06	-9.144827e+06	-9.568883e+06	-1.021502e+07	-1.109824e+07	-1.223904e+07	-1.366390e+07	
-1.020126e+07	-9.563860e+06	-9.148425e+06	-8.945317e+06	-8.949821e+06	-9.162042e+06	-9.586904e+06	-1.023427e+07	-1.111916e+07	-1.226212e+07	-1.368967e+07	
-1.019850e+07	-9.561278e+06	-9.145965e+06	-8.942921e+06	-8.947434e+06	-9.159607e+06	-9.584367e+06	-1.023157e+07	-1.111624e+07	-1.225890e+07	-1.368608e+07	
-1.017420e+07	-9.538507e+06	-9.124193e+06	-8.921643e+06	-8.926155e+06	-9.137835e+06	-9.561595e+06	-1.020727e+07	-1.108985e+07	-1.222981e+07	-1.365361e+07	
-1.012878e+07	-9.495932e+06	-9.083478e+06	-8.881842e+06	-8.886346e+06	-9.097092e+06	-9.518973e+06	-1.016178e+07	-1.104043e+07	-1.217532e+07	-1.359279e+07	
-1.006270e+07	-9.433996e+06	-9.024243e+06	-8.823933e+06	-8.828419e+06	-9.037803e+06	-9.456946e+06	-1.009558e+07	-1.096851e+07	-1.209602e+07	-1.350426e+07	
-9.976508e+06	-9.353197e+06	-8.946964e+06	-8.748382e+06	-8.752842e+06	-8.960446e+06	-9.376013e+06	-1.000919e+07	-1.087467e+07	-1.199254e+07	-1.338874e+07	
-9.870783e+06	-9.254088e+06	-8.852173e+06	-8.655707e+06	-8.660132e+06	-8.865550e+06	-9.276729e+06	-9.903211e+06	-1.075954e+07	-1.186558e+07	-1.324702e+07	
-9.746172e+06	-9.137275e+06	-8.740445e+06	-8.546473e+06	-8.550855e+06	-8.753694e+06	-9.159699e+06	-9.778290e+06	-1.062383e+07	-1.171593e+07	-1.307995e+07	
-9.603375e+06	-9.003411e+06	-8.612408e+06	-8.421291e+06	-8.425623e+06	-8.625506e+06	-9.025578e+06	-9.635125e+06	-1.046829e+07	-1.154442e+07	-1.288848e+07	
-9.443136e+06	-8.853196e+06	-8.468730e+06	-8.280816e+06	-8.285090e+06	-8.481654e+06	-8.875069e+06	-9.474465e+06	-1.029375e+07	-1.135195e+07	-1.267362e+07	
-9.266248e+06	-8.687373e+06	-8.310123e+06	-8.125743e+06	-8.129953e+06	-8.322851e+06	-8.708915e+06	-9.297104e+06	-1.010107e+07	-1.113947e+07	-1.243641e+07	
-9.073548e+06	-8.506725e+06	-8.137335e+06	-7.956804e+06	-7.960943e+06	-8.149847e+06	-8.527902e+06	-9.103880e+06	-9.891151e+06	-1.090799e+07	-1.217798e+07	
-8.865910e+06	-8.312073e+06	-7.951151e+06	-7.774767e+06	-7.778828e+06	-7.963428e+06	-8.332851e+06	-8.895672e+06	-9.664952e+06	-1.065855e+07	-1.189952e+07	
-8.644245e+06	-8.104270e+06	-7.752388e+06	-7.580430e+06	-7.584407e+06	-7.764411e+06	-8.124619e+06	-8.673391e+06	-9.423464e+06	-1.039225e+07	-1.160222e+07	
-8.409496e+06	-7.884201e+06	-7.541890e+06	-7.374620e+06	-7.378507e+06	-7.553642e+06	-7.904090e+06	-8.437984e+06	-9.167715e+06	-1.011022e+07	-1.128737e+07	
-8.162633e+06	-7.652775e+06	-7.320530e+06	-7.158188e+06	-7.161980e+06	-7.331994e+06	-7.672177e+06	-8.190424e+06	-8.898763e+06	-9.813633e+06	-1.095627e+07	
-7.904653e+06	-7.410926e+06	-7.089200e+06	-6.932007e+06	-6.935699e+06	-7.100362e+06	-7.429817e+06	-7.931711e+06	-8.617692e+06	-9.503681e+06	-1.061024e+07	
-7.636572e+06	-7.159608e+06	-6.848811e+06	-6.696968e+06	-6.700555e+06	-6.859656e+06	-7.177963e+06	-7.662863e+06	-8.325611e+06	-9.181588e+06	-1.025066e+07	
-7.359423e+06	-6.899788e+06	-6.600290e+06	-6.453978e+06	-6.457456e+06	-6.610806e+06	-6.917587e+06	-7.384917e+06	-8.023644e+06	-8.848593e+06	-9.878908e+06	
-7.074253e+06	-6.632447e+06	-6.344574e+06	-6.203953e+06	-6.207319e+06	-6.354751e+06	-6.649670e+06	-7.098922e+06	-7.712933e+06	-8.505953e+06	-9.496388e+06	
-6.782116e+06	-6.358575e+06	-6.082611e+06	-5.947818e+06	-5.951068e+06	-6.092437e+06	-6.375205e+06	-6.805936e+06	-7.394625e+06	-8.154937e+06	-9.104516e+06	
