-5.034943e-18	-1.604395e-18	1.500742e-18	4.192239e-18	6.471712e-18	8.378399e-18	9.963455e-18	1.127799e-17	1.236812e-17	1.327337e-17	1.402673e-17	1.465535e-17	1.518136e-17	1.562280e-17	1.599433e-17	1.630789e-17	1.657326e-17	1.679846e-17	1.699010e-17	1.715366e-17	1.729369e-17	1.741400e-17	1.751780e-17	1.760782e-17	1.768635e-17	1.775541e-17	1.781671e-17	1.787176e-17	1.792191e-17	1.796838e-17	1.801228e-17	1.805464e-17	1.809649e-17	1.813879e-17	1.818255e-17	1.822877e-17	1.827854e-17	1.833301e-17	1.839344e-17	1.846123e-17	1.853793e-17	1.862531e-17	1.872538e-17	1.884042e-17	1.897307e-17	1.912633e-17	1.930368e-17	1.950914e-17	1.974730e-17	2.002350e-17	2.034387e-17	2.071546e-17	2.114638e-17	2.164594e-17	2.222478e-17	2.289505e-17	2.367055e-17	2.456689e-17	2.560164e-17	2.679438e-17	2.816673e-17	2.974224e-17	3.154602e-17	3.360408e-17	3.594211e-17	3.858332e-17	4.154487e-17	4.483193e-17	4.842774e-17	5.227694e-17	5.625751e-17	6.013258e-17	6.346730e-17	
-1.305943e-02	-1.121568e-02	-9.632227e-03	-8.272331e-03	-7.104427e-03	-6.101411e-03	-5.240002e-03	-4.500209e-03	-3.864861e-03	-3.319212e-03	-2.850600e-03	-2.448147e-03	-2.102513e-03	-1.805676e-03	-1.550747e-03	-1.331810e-03	-1.143782e-03	-9.823011e-04	-8.436180e-04	-7.245144e-04	-6.222261e-04	-5.343791e-04	-4.589344e-04	-3.941412e-04	-3.384957e-04	-2.907062e-04	-2.496638e-04	-2.144159e-04	-1.841443e-04	-1.581465e-04	-1.358192e-04	-1.166441e-04	-1.001762e-04	-8.603324e-05	-7.388706e-05	-6.345573e-05	-5.449715e-05	-4.680338e-05	-4.019588e-05	-3.452129e-05	-2.964790e-05	-2.546261e-05	-2.186829e-05	-1.878150e-05	-1.613062e-05	-1.385411e-05	-1.189914e-05	-1.022034e-05	-8.778738e-06	-7.540886e-06	-6.478050e-06	-5.565564e-06	-4.782249e-06	-4.109926e-06	-3.532990e-06	-3.038051e-06	-2.613622e-06	-2.249853e-06	-1.938300e-06	-1.671734e-06	-1.443967e-06	-1.249713e-06	-1.084464e-06	-9.443843e-07	-8.262226e-07	-7.272368e-07	-6.451294e-07	-5.779948e-07	-5.242749e-07	-4.827230e-07	-4.523745e-07	-4.325252e-07	-4.227145e-07	
-2.612021e-02	-2.243251e-02	-1.926544e-02	-1.654551e-02	-1.420959e-02	-1.220345e-02	-1.048054e-02	-9.000881e-03	-7.730119e-03	-6.638766e-03	-5.701493e-03	-4.896545e-03	-4.205242e-03	-3.611538e-03	-3.101654e-03	-2.663757e-03	-2.287682e-03	-1.964703e-03	-1.687323e-03	-1.449103e-03	-1.244516e-03	-1.068813e-03	-9.179161e-04	-7.883230e-04	-6.770262e-04	-5.814424e-04	-4.993534e-04	-4.288538e-04	-3.683075e-04	-3.163093e-04	-2.716524e-04	-2.333002e-04	-2.003626e-04	-1.720753e-04	-1.477817e-04	-1.269180e-04	-1.089999e-04	-9.361158e-05	-8.039590e-05	-6.904613e-05	-5.929886e-05	-5.092785e-05	-4.373882e-05	-3.756493e-05	-3.226289e-05	-2.770964e-05	-2.379950e-05	-2.044172e-05	-1.755838e-05	-1.508255e-05	-1.295677e-05	-1.113170e-05	-9.564991e-06	-8.220275e-06	-7.066343e-06	-6.076414e-06	-5.227513e-06	-4.499937e-06	-3.876800e-06	-3.343640e-06	-2.888083e-06	-2.499555e-06	-2.169040e-06	-1.888866e-06	-1.652530e-06	-1.454548e-06	-1.290325e-06	-1.156049e-06	-1.048604e-06	-9.654956e-07	-9.047956e-07	-8.650950e-07	-8.454724e-07	
-3.918367e-02	-3.365165e-02	-2.890064e-02	-2.482040e-02	-2.131621e-02	-1.830674e-02	-1.572216e-02	-1.350248e-02	-1.159617e-02	-9.959003e-03	-8.552972e-03	-7.345447e-03	-6.308403e-03	-5.417771e-03	-4.652880e-03	-3.995977e-03	-3.431818e-03	-2.947307e-03	-2.531201e-03	-2.173841e-03	-1.866934e-03	-1.603357e-03	-1.376992e-03	-1.182586e-03	-1.015626e-03	-8.722383e-04	-7.490942e-04	-6.433358e-04	-5.525087e-04	-4.745047e-04	-4.075135e-04	-3.499802e-04	-3.005697e-04	-2.581351e-04	-2.216916e-04	-1.903933e-04	-1.635139e-04	-1.404294e-04	-1.206042e-04	-1.035781e-04	-8.895590e-05	-7.639832e-05	-6.561386e-05	-5.635223e-05	-4.839848e-05	-4.156802e-05	-3.570231e-05	-3.066521e-05	-2.633982e-05	-2.262576e-05	-1.943682e-05	-1.669898e-05	-1.434872e-05	-1.233147e-05	-1.060042e-05	-9.115402e-06	-7.841941e-06	-6.750484e-06	-5.815699e-06	-5.015890e-06	-4.332496e-06	-3.749654e-06	-3.253839e-06	-2.833541e-06	-2.479008e-06	-2.182009e-06	-1.935654e-06	-1.734222e-06	-1.573040e-06	-1.448367e-06	-1.357310e-06	-1.297754e-06	-1.268317e-06	
-5.225116e-02	-4.487424e-02	-3.853881e-02	-3.309783e-02	-2.842501e-02	-2.441192e-02	-2.096540e-02	-1.800546e-02	-1.546342e-02	-1.328026e-02	-1.140533e-02	-9.795104e-03	-8.412213e-03	-7.224561e-03	-6.204583e-03	-5.328609e-03	-4.576306e-03	-3.930214e-03	-3.375339e-03	-2.898802e-03	-2.489544e-03	-2.138066e-03	-1.836210e-03	-1.576970e-03	-1.354331e-03	-1.163124e-03	-9.989120e-04	-8.578840e-04	-7.367665e-04	-6.327487e-04	-5.434164e-04	-4.666963e-04	-4.008077e-04	-3.442214e-04	-2.956242e-04	-2.538882e-04	-2.180446e-04	-1.872617e-04	-1.608249e-04	-1.381207e-04	-1.186221e-04	-1.018766e-04	-8.749563e-05	-7.514531e-05	-6.453905e-05	-5.543067e-05	-4.760878e-05	-4.089185e-05	-3.512398e-05	-3.017130e-05	-2.591886e-05	-2.226798e-05	-1.913391e-05	-1.644393e-05	-1.413559e-05	-1.215533e-05	-1.045717e-05	-9.001724e-06	-7.755195e-06	-6.688656e-06	-5.777354e-06	-5.000139e-06	-4.338972e-06	-3.778508e-06	-3.305740e-06	-2.909695e-06	-2.581181e-06	-2.312573e-06	-2.097639e-06	-1.931388e-06	-1.809963e-06	-1.730546e-06	-1.691292e-06	
-6.532401e-02	-5.610144e-02	-4.818093e-02	-4.137866e-02	-3.553674e-02	-3.051960e-02	-2.621078e-02	-2.251029e-02	-1.933225e-02	-1.660288e-02	-1.425886e-02	-1.224577e-02	-1.051688e-02	-9.032091e-03	-7.756924e-03	-6.661786e-03	-5.721263e-03	-4.913524e-03	-4.219824e-03	-3.624061e-03	-3.112409e-03	-2.672994e-03	-2.295615e-03	-1.971516e-03	-1.693174e-03	-1.454129e-03	-1.248832e-03	-1.072520e-03	-9.211000e-04	-7.910577e-04	-6.793751e-04	-5.834602e-04	-5.010867e-04	-4.303430e-04	-3.695872e-04	-3.174091e-04	-2.725977e-04	-2.341131e-04	-2.010620e-04	-1.726774e-04	-1.483004e-04	-1.273654e-04	-1.093864e-04	-9.394611e-05	-8.068623e-05	-6.929901e-05	-5.952014e-05	-5.112268e-05	-4.391173e-05	-3.771993e-05	-3.240357e-05	-2.783926e-05	-2.392108e-05	-2.055808e-05	-1.767221e-05	-1.519650e-05	-1.307348e-05	-1.125389e-05	-9.695486e-06	-8.362107e-06	-7.222804e-06	-6.251136e-06	-5.424550e-06	-4.723862e-06	-4.132811e-06	-3.637679e-06	-3.226973e-06	-2.891162e-06	-2.622452e-06	-2.414607e-06	-2.262802e-06	-2.163515e-06	-2.114441e-06	
-7.840354e-02	-6.733438e-02	-5.782799e-02	-4.966372e-02	-4.265210e-02	-3.663040e-02	-3.145885e-02	-2.701743e-02	-2.320306e-02	-1.992721e-02	-1.711385e-02	-1.469768e-02	-1.262263e-02	-1.084055e-02	-9.310058e-03	-7.995647e-03	-6.866806e-03	-5.897338e-03	-5.064740e-03	-4.349691e-03	-3.735593e-03	-3.208195e-03	-2.755256e-03	-2.366264e-03	-2.032191e-03	-1.745283e-03	-1.498881e-03	-1.287266e-03	-1.105528e-03	-9.494477e-04	-8.154034e-04	-7.002838e-04	-6.014171e-04	-5.165087e-04	-4.435880e-04	-3.809625e-04	-3.271788e-04	-2.809886e-04	-2.413198e-04	-2.072518e-04	-1.779940e-04	-1.528672e-04	-1.312883e-04	-1.127565e-04	-9.684168e-05	-8.317444e-05	-7.143760e-05	-6.135875e-05	-5.270398e-05	-4.527242e-05	-3.889159e-05	-3.341339e-05	-2.871069e-05	-2.467433e-05	-2.121064e-05	-1.823923e-05	-1.569113e-05	-1.350720e-05	-1.163677e-05	-1.003641e-05	-8.668994e-06	-7.502773e-06	-6.510683e-06	-5.669701e-06	-4.960306e-06	-4.366035e-06	-3.873095e-06	-3.470047e-06	-3.147534e-06	-2.898073e-06	-2.715873e-06	-2.596706e-06	-2.537806e-06	
-9.149109e-02	-7.857421e-02	-6.748095e-02	-5.795386e-02	-4.977183e-02	-4.274495e-02	-3.671013e-02	-3.152733e-02	-2.707624e-02	-2.325357e-02	-1.997058e-02	-1.715110e-02	-1.472967e-02	-1.265011e-02	-1.086414e-02	-9.330324e-03	-8.013051e-03	-6.881754e-03	-5.910175e-03	-5.075765e-03	-4.359159e-03	-3.743725e-03	-3.215179e-03	-2.761254e-03	-2.371415e-03	-2.036615e-03	-1.749082e-03	-1.502144e-03	-1.290069e-03	-1.107935e-03	-9.515150e-04	-8.171790e-04	-7.018090e-04	-6.027272e-04	-5.176341e-04	-4.445549e-04	-3.817933e-04	-3.278927e-04	-2.816022e-04	-2.418475e-04	-2.077057e-04	-1.783846e-04	-1.532037e-04	-1.315785e-04	-1.130070e-04	-9.705838e-05	-8.336236e-05	-7.160109e-05	-6.150162e-05	-5.282954e-05	-4.538359e-05	-3.899094e-05	-3.350323e-05	-2.879310e-05	-2.475124e-05	-2.128382e-05	-1.831038e-05	-1.576190e-05	-1.357924e-05	-1.171175e-05	-1.011607e-05	-8.755177e-06	-7.597483e-06	-6.616118e-06	-5.788307e-06	-5.094837e-06	-4.519614e-06	-4.049286e-06	-3.672938e-06	-3.381835e-06	-3.169222e-06	-3.030163e-06	-2.961431e-06	
-1.045880e-01	-8.982204e-02	-7.714080e-02	-6.624991e-02	-5.689663e-02	-4.886385e-02	-4.196516e-02	-3.604044e-02	-3.095218e-02	-2.658230e-02	-2.282936e-02	-1.960626e-02	-1.683822e-02	-1.446096e-02	-1.241934e-02	-1.066595e-02	-9.160113e-03	-7.866871e-03	-6.756211e-03	-5.802357e-03	-4.983169e-03	-4.279636e-03	-3.675429e-03	-3.156525e-03	-2.710882e-03	-2.328154e-03	-1.999462e-03	-1.717174e-03	-1.474741e-03	-1.266535e-03	-1.087724e-03	-9.341576e-04	-8.022724e-04	-6.890071e-04	-5.917331e-04	-5.081925e-04	-4.364467e-04	-3.748303e-04	-3.219134e-04	-2.764677e-04	-2.374386e-04	-2.039203e-04	-1.751347e-04	-1.504138e-04	-1.291839e-04	-1.109522e-04	-9.529561e-05	-8.185073e-05	-7.030553e-05	-6.039205e-05	-5.188021e-05	-4.457246e-05	-3.829920e-05	-3.291481e-05	-2.829435e-05	-2.433058e-05	-2.093149e-05	-1.801820e-05	-1.552310e-05	-1.338828e-05	-1.156418e-05	-1.000847e-05	-8.685056e-06	-7.563210e-06	-6.616899e-06	-5.824159e-06	-5.166593e-06	-4.628938e-06	-4.198716e-06	-3.865942e-06	-3.622893e-06	-3.463928e-06	-3.385357e-06	
-1.176955e-01	-1.010790e-01	-8.680848e-02	-7.455270e-02	-6.402721e-02	-5.498772e-02	-4.722445e-02	-4.055722e-02	-3.483127e-02	-2.991373e-02	-2.569045e-02	-2.206342e-02	-1.894847e-02	-1.627329e-02	-1.397579e-02	-1.200267e-02	-1.030811e-02	-8.852788e-03	-7.602935e-03	-6.529539e-03	-5.607686e-03	-4.815983e-03	-4.136053e-03	-3.552118e-03	-3.050623e-03	-2.619931e-03	-2.250045e-03	-1.932379e-03	-1.659563e-03	-1.425263e-03	-1.224043e-03	-1.051231e-03	-9.028173e-04	-7.753571e-04	-6.658921e-04	-5.718819e-04	-4.911444e-04	-4.218060e-04	-3.622572e-04	-3.111161e-04	-2.671957e-04	-2.294766e-04	-1.970835e-04	-1.692645e-04	-1.453739e-04	-1.248573e-04	-1.072386e-04	-9.210870e-05	-7.911659e-05	-6.796070e-05	-5.838211e-05	-5.015852e-05	-4.309905e-05	-3.703987e-05	-3.184035e-05	-2.737981e-05	-2.355474e-05	-2.027634e-05	-1.746854e-05	-1.506616e-05	-1.301346e-05	-1.126279e-05	-9.773513e-06	-8.511071e-06	-7.446163e-06	-6.554073e-06	-5.814097e-06	-5.209061e-06	-4.724921e-06	-4.350442e-06	-4.076933e-06	-3.898046e-06	-3.809628e-06	
