-4.904631e-16	-4.883284e-16	-4.862342e-16	-4.843307e-16	-4.826636e-16	-4.812308e-16	-4.800118e-16	-4.789811e-16	-4.781142e-16	-4.773898e-16	-4.767904e-16	-4.763020e-16	-4.759134e-16	-4.756156e-16	-4.754014e-16	-4.752647e-16	-4.752004e-16	-4.752037e-16	-4.752702e-16	-4.753956e-16	-4.755757e-16	-4.758060e-16	-4.760821e-16	-4.763993e-16	-4.767532e-16	-4.771392e-16	-4.775535e-16	-4.779931e-16	-4.784569e-16	-4.789465e-16	-4.794683e-16	-4.800359e-16	-4.806745e-16	-4.814268e-16	-4.823636e-16	-4.835997e-16	-4.853204e-16	-4.878260e-16	-4.916067e-16	
-4.392803e-02	-4.007312e-02	-3.656752e-02	-3.336214e-02	-3.041486e-02	-2.768956e-02	-2.515526e-02	-2.278540e-02	-2.055726e-02	-1.845139e-02	-1.645117e-02	-1.454245e-02	-1.271319e-02	-1.095319e-02	-9.253866e-03	-7.608034e-03	-6.009754e-03	-4.454187e-03	-2.937487e-03	-1.456707e-03	-9.735810e-06	1.404754e-03	2.787335e-03	4.137841e-03	5.455359e-03	6.738209e-03	7.983908e-03	9.189108e-03	1.034952e-02	1.145982e-02	1.251350e-02	1.350277e-02	1.441831e-02	1.524910e-02	1.598216e-02	1.660223e-02	1.709142e-02	1.742881e-02	1.758994e-02	
-8.787516e-02	-8.016378e-02	-7.315114e-02	-6.673905e-02	-6.084326e-02	-5.539150e-02	-5.032180e-02	-4.558107e-02	-4.112381e-02	-3.691113e-02	-3.290981e-02	-2.909151e-02	-2.543215e-02	-2.191135e-02	-1.851192e-02	-1.521950e-02	-1.202219e-02	-8.910327e-03	-5.876210e-03	-2.913948e-03	-1.931537e-05	2.810342e-03	5.576172e-03	8.277838e-03	1.091352e-02	1.347985e-02	1.597186e-02	1.838286e-02	2.070427e-02	2.292543e-02	2.503334e-02	2.701240e-02	2.884397e-02	3.050602e-02	3.197256e-02	3.321308e-02	3.419179e-02	3.486685e-02	3.518934e-02	
-1.318605e-01	-1.202895e-01	-1.097670e-01	-1.001455e-01	-9.129873e-02	-8.311820e-02	-7.551094e-02	-6.839727e-02	-6.170894e-02	-5.538760e-02	-4.938338e-02	-4.365378e-02	-3.816268e-02	-3.287947e-02	-2.777836e-02	-2.283782e-02	-1.803999e-02	-1.337037e-02	-8.817408e-03	-4.372257e-03	-2.858223e-05	4.217601e-03	8.368012e-03	1.242215e-02	1.637727e-02	2.022834e-02	2.396790e-02	2.758591e-02	3.106948e-02	3.440264e-02	3.756587e-02	4.053575e-02	4.328435e-02	4.577857e-02	4.797946e-02	4.984119e-02	5.131010e-02	5.232339e-02	5.280766e-02	
-1.759033e-01	-1.604680e-01	-1.464312e-01	-1.335964e-01	-1.217949e-01	-1.108821e-01	-1.007340e-01	-9.124431e-02	-8.232199e-02	-7.388918e-02	-6.587939e-02	-5.823592e-02	-5.091057e-02	-4.386252e-02	-3.705740e-02	-3.046644e-02	-2.406586e-02	-1.783629e-02	-1.176232e-02	-5.832171e-03	-3.737950e-05	5.627367e-03	1.116436e-02	1.657294e-02	2.184944e-02	2.698714e-02	3.197610e-02	3.680291e-02	4.145041e-02	4.589726e-02	5.011745e-02	5.407972e-02	5.774682e-02	6.107462e-02	6.401112e-02	6.649523e-02	6.845535e-02	6.980770e-02	7.045440e-02	
-2.200228e-01	-2.007169e-01	-1.831600e-01	-1.671065e-01	-1.523453e-01	-1.386956e-01	-1.260024e-01	-1.141325e-01	-1.029723e-01	-9.242430e-02	-8.240536e-02	-7.284456e-02	-6.368164e-02	-5.486554e-02	-4.635325e-02	-3.810882e-02	-3.010248e-02	-2.231003e-02	-1.471220e-02	-7.294227e-03	-4.554963e-05	7.040482e-03	1.396674e-02	2.073238e-02	2.733283e-02	3.375969e-02	4.000052e-02	4.603856e-02	5.185232e-02	5.741513e-02	6.269447e-02	6.765123e-02	7.223881e-02	7.640203e-02	8.007585e-02	8.318388e-02	8.563655e-02	8.732910e-02	8.813909e-02	
-2.642384e-01	-2.410539e-01	-2.199698e-01	-2.006908e-01	-1.829638e-01	-1.665714e-01	-1.513275e-01	-1.370723e-01	-1.236693e-01	-1.110014e-01	-9.896885e-02	-8.748642e-02	-7.648175e-02	-6.589355e-02	-5.567017e-02	-4.576842e-02	-3.615259e-02	-2.679359e-02	-1.766829e-02	-8.758968e-03	-5.293425e-05	8.457792e-03	1.677666e-02	2.490265e-02	3.283029e-02	4.054948e-02	4.804527e-02	5.529755e-02	6.228052e-02	6.896213e-02	7.530335e-02	8.125721e-02	8.676775e-02	9.176872e-02	9.618202e-02	9.991589e-02	1.028628e-01	1.048969e-01	1.058713e-01	
-3.085695e-01	-2.814970e-01	-2.568769e-01	-2.343645e-01	-2.136640e-01	-1.945220e-01	-1.767208e-01	-1.600742e-01	-1.444225e-01	-1.296291e-01	-1.155775e-01	-1.021682e-01	-8.931680e-02	-7.695163e-02	-6.501242e-02	-5.344875e-02	-4.221892e-02	-3.128896e-02	-2.063186e-02	-1.022694e-02	-5.937388e-05	9.880148e-03	1.959565e-02	2.908596e-02	3.834467e-02	4.735999e-02	5.611447e-02	6.458462e-02	7.274033e-02	8.054417e-02	8.795057e-02	9.490468e-02	1.013412e-01	1.071827e-01	1.123380e-01	1.167001e-01	1.201432e-01	1.225207e-01	1.236607e-01	
-3.530358e-01	-3.220643e-01	-2.938979e-01	-2.681426e-01	-2.444600e-01	-2.225601e-01	-2.021941e-01	-1.831487e-01	-1.652413e-01	-1.483159e-01	-1.322389e-01	-1.168968e-01	-1.021927e-01	-8.804489e-02	-7.438432e-02	-6.115334e-02	-4.830422e-02	-3.579813e-02	-2.360417e-02	-1.169868e-02	-6.470776e-05	1.130841e-02	2.242527e-02	3.328453e-02	4.387885e-02	5.419475e-02	6.421229e-02	7.390456e-02	8.323714e-02	9.216721e-02	1.006426e-01	1.086007e-01	1.159666e-01	1.226519e-01	1.285523e-01	1.335452e-01	1.374871e-01	1.402098e-01	1.415170e-01	
-3.976571e-01	-3.627738e-01	-3.310495e-01	-3.020405e-01	-2.753658e-01	-2.506987e-01	-2.277589e-01	-2.063064e-01	-1.861355e-01	-1.670705e-01	-1.489609e-01	-1.316789e-01	-1.151155e-01	-9.917849e-02	-8.379021e-02	-6.888572e-02	-5.441129e-02	-4.032315e-02	-2.658652e-02	-1.317476e-02	-6.877361e-05	1.274344e-02	2.526706e-02	3.750058e-02	4.943573e-02	6.105733e-02	7.234290e-02	8.326218e-02	9.377636e-02	1.038373e-01	1.133861e-01	1.223523e-01	1.306517e-01	1.381846e-01	1.448335e-01	1.504604e-01	1.549036e-01	1.579739e-01	1.594500e-01	
