2.073459e-17	1.225368e-17	8.112409e-18	6.196243e-18	5.291759e-18	4.844940e-18	4.612464e-18	4.485559e-18	4.413509e-18	4.371382e-18	4.346235e-18	4.331014e-18	4.321717e-18	4.316004e-18	4.312482e-18	4.310304e-18	4.308956e-18	4.308121e-18	4.307603e-18	4.307282e-18	4.307083e-18	4.306960e-18	4.306883e-18	4.306836e-18	4.306806e-18	4.306788e-18	4.306777e-18	4.306770e-18	4.306767e-18	4.306765e-18	4.306765e-18	4.306767e-18	4.306771e-18	4.306778e-18	4.306789e-18	4.306808e-18	4.306839e-18	4.306889e-18	4.306969e-18	4.307098e-18	4.307307e-18	4.307643e-18	4.308187e-18	4.309065e-18	4.310488e-18	4.312799e-18	4.316573e-18	4.322781e-18	4.333115e-18	4.350623e-18	4.381074e-18	4.436048e-18	4.540619e-18	4.755034e-18	5.249407e-18	6.632639e-18	1.173402e-17	
-2.869259e-03	-1.780399e-03	-1.104753e-03	-6.855082e-04	-4.253636e-04	-2.639416e-04	-1.637780e-04	-1.016256e-04	-6.305954e-05	-3.912897e-05	-2.427986e-05	-1.506586e-05	-9.348492e-06	-5.800822e-06	-3.599465e-06	-2.233510e-06	-1.385929e-06	-8.600099e-07	-5.336904e-07	-3.312351e-07	-2.056562e-07	-1.278081e-07	-7.962300e-08	-4.991762e-08	-3.179764e-08	-2.105757e-08	-1.520477e-08	-1.288084e-08	-1.354643e-08	-1.735601e-08	-2.519375e-08	-3.887871e-08	-6.158704e-08	-9.858911e-08	-1.584728e-07	-2.551364e-07	-4.110146e-07	-6.622854e-07	-1.067266e-06	-1.719949e-06	-2.771815e-06	-4.466992e-06	-7.198914e-06	-1.160163e-05	-1.869698e-05	-3.013171e-05	-4.855971e-05	-7.825795e-05	-1.261191e-04	-2.032512e-04	-3.275560e-04	-5.278833e-04	-8.507271e-04	-1.371016e-03	-2.209505e-03	-3.560798e-03	-5.738518e-03	
-5.739565e-03	-3.561448e-03	-2.209908e-03	-1.371266e-03	-8.508823e-04	-5.279796e-04	-3.276157e-04	-2.032883e-04	-1.261421e-04	-7.827222e-05	-4.856857e-05	-3.013721e-05	-1.870039e-05	-1.160376e-05	-7.200244e-06	-4.467834e-06	-2.772364e-06	-1.720334e-06	-1.067575e-06	-6.625909e-07	-4.113874e-07	-2.556628e-07	-1.592750e-07	-9.985345e-08	-6.360687e-08	-4.212283e-08	-3.041508e-08	-2.576638e-08	-2.709779e-08	-3.471835e-08	-5.039668e-08	-7.777160e-08	-1.231965e-07	-1.972142e-07	-3.170033e-07	-5.103658e-07	-8.221792e-07	-1.324812e-06	-2.134921e-06	-3.440525e-06	-5.544640e-06	-8.935613e-06	-1.440045e-05	-2.320750e-05	-3.740077e-05	-6.027440e-05	-9.713713e-05	-1.565444e-04	-2.522842e-04	-4.065766e-04	-6.552315e-04	-1.055959e-03	-1.701765e-03	-2.742533e-03	-4.419816e-03	-7.122895e-03	-1.147913e-02	
-8.611964e-03	-5.343796e-03	-3.315870e-03	-2.057525e-03	-1.276711e-03	-7.922101e-04	-4.915730e-04	-3.050252e-04	-1.892707e-04	-1.174440e-04	-7.287501e-05	-4.521955e-05	-2.805912e-05	-1.741093e-05	-1.080365e-05	-6.703788e-06	-4.159811e-06	-2.581285e-06	-1.601850e-06	-9.941886e-07	-6.172687e-07	-3.836108e-07	-2.389852e-07	-1.498257e-07	-9.543932e-08	-6.320346e-08	-4.563649e-08	-3.866132e-08	-4.065905e-08	-5.209335e-08	-7.561801e-08	-1.166929e-07	-1.848510e-07	-2.959112e-07	-4.756496e-07	-7.657815e-07	-1.233644e-06	-1.987823e-06	-3.203356e-06	-5.162356e-06	-8.319489e-06	-1.340749e-05	-2.160725e-05	-3.482183e-05	-5.611822e-05	-9.043910e-05	-1.457500e-04	-2.348881e-04	-3.785413e-04	-6.100503e-04	-9.831460e-04	-1.584420e-03	-2.553423e-03	-4.115050e-03	-6.631740e-03	-1.068759e-02	-1.722393e-02	
-1.148751e-02	-7.128096e-03	-4.423043e-03	-2.744535e-03	-1.703007e-03	-1.056730e-03	-6.557098e-04	-4.068734e-04	-2.524684e-04	-1.566587e-04	-9.720805e-05	-6.031842e-05	-3.742809e-05	-2.322446e-05	-1.441100e-05	-8.942191e-06	-5.548777e-06	-3.443179e-06	-2.136710e-06	-1.326149e-06	-8.233754e-07	-5.116989e-07	-3.187826e-07	-1.998527e-07	-1.273066e-07	-8.430716e-08	-6.087457e-08	-5.157038e-08	-5.423516e-08	-6.948738e-08	-1.008670e-07	-1.556568e-07	-2.465730e-07	-3.947163e-07	-6.344695e-07	-1.021477e-06	-1.645559e-06	-2.651559e-06	-4.272960e-06	-6.886073e-06	-1.109738e-05	-1.788427e-05	-2.882193e-05	-4.644888e-05	-7.485616e-05	-1.206368e-04	-1.944161e-04	-3.133175e-04	-5.049367e-04	-8.137468e-04	-1.311420e-03	-2.113460e-03	-3.406014e-03	-5.489070e-03	-8.846086e-03	-1.425619e-02	-2.297502e-02	
-1.436725e-02	-8.915001e-03	-5.531833e-03	-3.432549e-03	-2.129925e-03	-1.321636e-03	-8.200864e-04	-5.088704e-04	-3.157584e-04	-1.959307e-04	-1.215766e-04	-7.543933e-05	-4.681075e-05	-2.904648e-05	-1.802362e-05	-1.118386e-05	-6.939771e-06	-4.306332e-06	-2.672350e-06	-1.658595e-06	-1.029783e-06	-6.399741e-07	-3.986966e-07	-2.499527e-07	-1.592205e-07	-1.054417e-07	-7.613491e-08	-6.449829e-08	-6.783109e-08	-8.690682e-08	-1.261528e-07	-1.946775e-07	-3.083851e-07	-4.936657e-07	-7.935214e-07	-1.277546e-06	-2.058076e-06	-3.316265e-06	-5.344127e-06	-8.612308e-06	-1.387932e-05	-2.236759e-05	-3.604716e-05	-5.809291e-05	-9.362147e-05	-1.508786e-04	-2.431533e-04	-3.918614e-04	-6.315167e-04	-1.017741e-03	-1.640173e-03	-2.643273e-03	-4.259850e-03	-6.865097e-03	-1.106367e-02	-1.783000e-02	-2.873451e-02	
-1.725226e-02	-1.070517e-02	-6.642648e-03	-4.121819e-03	-2.557623e-03	-1.587026e-03	-9.847632e-04	-6.110538e-04	-3.791640e-04	-2.352744e-04	-1.459897e-04	-9.058787e-05	-5.621055e-05	-3.487914e-05	-2.164284e-05	-1.342963e-05	-8.333306e-06	-5.171062e-06	-3.208970e-06	-1.991648e-06	-1.236568e-06	-7.684835e-07	-4.787566e-07	-3.001443e-07	-1.911926e-07	-1.266148e-07	-9.142312e-08	-7.744982e-08	-8.145186e-08	-1.043581e-07	-1.514848e-07	-2.337696e-07	-3.703101e-07	-5.927959e-07	-9.528639e-07	-1.534082e-06	-2.471346e-06	-3.982185e-06	-6.417250e-06	-1.034170e-05	-1.666635e-05	-2.685910e-05	-4.328558e-05	-6.975821e-05	-1.124211e-04	-1.811757e-04	-2.919795e-04	-4.705488e-04	-7.583279e-04	-1.222108e-03	-1.969526e-03	-3.174053e-03	-5.115246e-03	-8.243638e-03	-1.328530e-02	-2.141034e-02	-3.450452e-02	
-2.014359e-02	-1.249927e-02	-7.755900e-03	-4.812601e-03	-2.986259e-03	-1.852999e-03	-1.149801e-03	-7.134612e-04	-4.427086e-04	-2.747044e-04	-1.704564e-04	-1.057696e-04	-6.563096e-05	-4.072459e-05	-2.527000e-05	-1.568032e-05	-9.729898e-06	-6.037688e-06	-3.746766e-06	-2.325431e-06	-1.443806e-06	-8.972749e-07	-5.589921e-07	-3.504460e-07	-2.232349e-07	-1.478344e-07	-1.067449e-07	-9.042975e-08	-9.510250e-08	-1.218476e-07	-1.768723e-07	-2.729474e-07	-4.323709e-07	-6.921435e-07	-1.112556e-06	-1.791181e-06	-2.885523e-06	-4.649565e-06	-7.492727e-06	-1.207488e-05	-1.945949e-05	-3.136045e-05	-5.053987e-05	-8.144910e-05	-1.312619e-04	-2.115392e-04	-3.409128e-04	-5.494088e-04	-8.854173e-04	-1.426922e-03	-2.299602e-03	-3.705997e-03	-5.972518e-03	-9.625201e-03	-1.551180e-02	-2.499854e-02	-4.028719e-02	
-2.304233e-02	-1.429796e-02	-8.872002e-03	-5.505151e-03	-3.415993e-03	-2.119652e-03	-1.315262e-03	-8.161309e-04	-5.064160e-04	-3.142354e-04	-1.949857e-04	-1.209903e-04	-7.507549e-05	-4.658500e-05	-2.890644e-05	-1.793678e-05	-1.113007e-05	-6.906533e-06	-4.285939e-06	-2.660069e-06	-1.651575e-06	-1.026396e-06	-6.394331e-07	-4.008764e-07	-2.553592e-07	-1.691083e-07	-1.221058e-07	-1.034429e-07	-1.087881e-07	-1.393819e-07	-2.023249e-07	-3.122256e-07	-4.945907e-07	-7.917455e-07	-1.272657e-06	-2.048939e-06	-3.300760e-06	-5.318655e-06	-8.570957e-06	-1.381249e-05	-2.225978e-05	-3.587334e-05	-5.781274e-05	-9.316992e-05	-1.501509e-04	-2.419805e-04	-3.899714e-04	-6.284708e-04	-1.012832e-03	-1.632262e-03	-2.630523e-03	-4.239304e-03	-6.831985e-03	-1.101030e-02	-1.774400e-02	-2.859592e-02	-4.608466e-02	
-2.594955e-02	-1.610192e-02	-9.991373e-03	-6.199730e-03	-3.846984e-03	-2.387086e-03	-1.481207e-03	-9.191012e-04	-5.703100e-04	-3.538821e-04	-2.195868e-04	-1.362555e-04	-8.454768e-05	-5.246258e-05	-3.255353e-05	-2.019984e-05	-1.253433e-05	-7.777923e-06	-4.826691e-06	-2.995687e-06	-1.859953e-06	-1.155895e-06	-7.201097e-07	-4.514545e-07	-2.875776e-07	-1.904445e-07	-1.375118e-07	-1.164942e-07	-1.225138e-07	-1.569676e-07	-2.278520e-07	-3.516187e-07	-5.569926e-07	-8.916391e-07	-1.433226e-06	-2.307451e-06	-3.717213e-06	-5.989703e-06	-9.652345e-06	-1.555520e-05	-2.506827e-05	-4.039943e-05	-6.510691e-05	-1.049251e-04	-1.690953e-04	-2.725109e-04	-4.391736e-04	-7.077642e-04	-1.140620e-03	-1.838202e-03	-2.962414e-03	-4.774172e-03	-7.693969e-03	-1.239946e-02	-1.998275e-02	-3.220383e-02	-5.189911e-02	
