2.514562e-17	1.506626e-17	9.918838e-18	7.345475e-18	6.016480e-18	5.299212e-18	4.896121e-18	4.662257e-18	4.523416e-18	4.439682e-18	4.388655e-18	4.357351e-18	4.338065e-18	4.326151e-18	4.318778e-18	4.314212e-18	4.311381e-18	4.309626e-18	4.308537e-18	4.307861e-18	4.307442e-18	4.307181e-18	4.307018e-18	4.306917e-18	4.306852e-18	4.306808e-18	4.306777e-18	4.306750e-18	4.306721e-18	4.306683e-18	4.306628e-18	4.306544e-18	4.306409e-18	4.306194e-18	4.305847e-18	4.305289e-18	4.304391e-18	4.302943e-18	4.300610e-18	4.296850e-18	4.290790e-18	4.281025e-18	4.265290e-18	4.239934e-18	4.199079e-18	4.133259e-18	4.027241e-18	3.856527e-18	3.581783e-18	3.139984e-18	2.430539e-18	1.293960e-18	-5.193552e-19	-3.388214e-18	-7.834208e-18	-1.427819e-17	-2.103430e-17	
-4.969702e-03	-3.083742e-03	-1.913488e-03	-1.187335e-03	-7.367513e-04	-4.571603e-04	-2.836718e-04	-1.760207e-04	-1.092223e-04	-6.777337e-05	-4.205394e-05	-2.609482e-05	-1.619206e-05	-1.004731e-05	-6.234437e-06	-3.868520e-06	-2.400449e-06	-1.489499e-06	-9.242464e-07	-5.735026e-07	-3.558632e-07	-2.208161e-07	-1.370182e-07	-8.502095e-08	-5.275621e-08	-3.273567e-08	-2.031276e-08	-1.260424e-08	-7.821033e-09	-4.853016e-09	-3.011337e-09	-1.868560e-09	-1.159457e-09	-7.194528e-10	-4.464265e-10	-2.770113e-10	-1.718879e-10	-1.066578e-10	-6.618209e-11	-4.106654e-11	-2.548213e-11	-1.581188e-11	-9.811406e-12	-6.088067e-12	-3.777710e-12	-2.344124e-12	-1.454587e-12	-9.026459e-13	-5.602014e-13	-3.477751e-13	-2.160649e-13	-1.345024e-13	-8.415746e-14	-5.334560e-14	-3.491552e-14	-2.458917e-14	-1.996673e-14	
-9.941217e-03	-6.168608e-03	-3.827673e-03	-2.375103e-03	-1.473771e-03	-9.144874e-04	-5.674471e-04	-3.521057e-04	-2.184845e-04	-1.355715e-04	-8.412322e-05	-5.219916e-05	-3.239002e-05	-2.009828e-05	-1.247115e-05	-7.738452e-06	-4.801774e-06	-2.979541e-06	-1.848830e-06	-1.147214e-06	-7.118562e-07	-4.417127e-07	-2.740864e-07	-1.700729e-07	-1.055317e-07	-6.548328e-08	-4.063292e-08	-2.521307e-08	-1.564492e-08	-9.707803e-09	-6.023773e-09	-3.737801e-09	-2.319337e-09	-1.439168e-09	-8.930158e-10	-5.541237e-10	-3.438384e-10	-2.133546e-10	-1.323883e-10	-8.214806e-11	-5.097356e-11	-3.162952e-11	-1.962639e-11	-1.217836e-11	-7.556803e-12	-4.689107e-12	-2.909708e-12	-1.805625e-12	-1.120611e-12	-6.956801e-13	-4.322111e-13	-2.690551e-13	-1.683451e-13	-1.067073e-13	-6.983594e-14	-4.917303e-14	-3.991970e-14	
-1.491636e-02	-9.255726e-03	-5.743255e-03	-3.563738e-03	-2.211329e-03	-1.372148e-03	-8.514294e-04	-5.283191e-04	-3.278264e-04	-2.034190e-04	-1.262232e-04	-7.832255e-05	-4.859980e-05	-3.015658e-05	-1.871241e-05	-1.161121e-05	-7.204851e-06	-4.470670e-06	-2.774088e-06	-1.721345e-06	-1.068109e-06	-6.627705e-07	-4.112546e-07	-2.551869e-07	-1.583456e-07	-9.825478e-08	-6.096791e-08	-3.783110e-08	-2.347451e-08	-1.456613e-08	-9.038407e-09	-5.608407e-09	-3.480063e-09	-2.159408e-09	-1.339931e-09	-8.314383e-10	-5.159144e-10	-3.201292e-10	-1.986429e-10	-1.232596e-10	-7.648359e-11	-4.745871e-11	-2.944854e-11	-1.827310e-11	-1.133865e-11	-7.035801e-12	-4.365891e-12	-2.709263e-12	-1.681429e-12	-1.043839e-12	-6.485150e-13	-4.037060e-13	-2.525942e-13	-1.601079e-13	-1.047818e-13	-7.377483e-14	-5.988723e-14	
-1.989695e-02	-1.234622e-02	-7.660935e-03	-4.753674e-03	-2.949695e-03	-1.830310e-03	-1.135723e-03	-7.047254e-04	-4.372880e-04	-2.713409e-04	-1.683693e-04	-1.044745e-04	-6.482733e-05	-4.022590e-05	-2.496051e-05	-1.548820e-05	-9.610559e-06	-5.963432e-06	-3.700360e-06	-2.296104e-06	-1.424752e-06	-8.840703e-07	-5.485730e-07	-3.403942e-07	-2.112174e-07	-1.310622e-07	-8.132517e-08	-5.046295e-08	-3.131268e-08	-1.942978e-08	-1.205634e-08	-7.481060e-09	-4.642060e-09	-2.880437e-09	-1.787335e-09	-1.109057e-09	-6.881789e-10	-4.270207e-10	-2.649699e-10	-1.644161e-10	-1.020215e-10	-6.330524e-11	-3.928145e-11	-2.437450e-11	-1.512464e-11	-9.385065e-12	-5.823669e-12	-3.613890e-12	-2.242861e-12	-1.392379e-12	-8.650558e-13	-5.385043e-13	-3.369355e-13	-2.135669e-13	-1.397660e-13	-9.840356e-14	-7.987662e-14	
-2.488481e-02	-1.544124e-02	-9.581416e-03	-5.945348e-03	-3.689138e-03	-2.289141e-03	-1.420431e-03	-8.813895e-04	-5.469095e-04	-3.393619e-04	-2.105769e-04	-1.306647e-04	-8.107856e-05	-5.030992e-05	-3.121773e-05	-1.937086e-05	-1.201978e-05	-7.458375e-06	-4.627984e-06	-2.871703e-06	-1.781915e-06	-1.105693e-06	-6.860920e-07	-4.257258e-07	-2.641664e-07	-1.639175e-07	-1.017122e-07	-6.311325e-08	-3.916230e-08	-2.430053e-08	-1.507868e-08	-9.356449e-09	-5.805755e-09	-3.602519e-09	-2.235393e-09	-1.387080e-09	-8.606949e-10	-5.340684e-10	-3.313939e-10	-2.056327e-10	-1.275968e-10	-7.917490e-11	-4.912872e-11	-3.048483e-11	-1.891616e-11	-1.173776e-11	-7.283575e-12	-4.519839e-12	-2.805113e-12	-1.741428e-12	-1.081913e-12	-6.734996e-13	-4.214000e-13	-2.671041e-13	-1.748013e-13	-1.230683e-13	-9.989520e-14	
-2.988179e-02	-1.854190e-02	-1.150540e-02	-7.139200e-03	-4.429933e-03	-2.748810e-03	-1.705660e-03	-1.058376e-03	-6.567313e-04	-4.075072e-04	-2.528616e-04	-1.569028e-04	-9.735947e-05	-6.041237e-05	-3.748638e-05	-2.326061e-05	-1.443340e-05	-8.956048e-06	-5.557302e-06	-3.448353e-06	-2.139732e-06	-1.327721e-06	-8.238622e-07	-5.112134e-07	-3.172122e-07	-1.968328e-07	-1.221364e-07	-7.578665e-08	-4.702625e-08	-2.918018e-08	-1.810655e-08	-1.123526e-08	-6.971575e-09	-4.325920e-09	-2.684270e-09	-1.665612e-09	-1.033526e-09	-6.413116e-10	-3.979392e-10	-2.469246e-10	-1.532188e-10	-9.507356e-11	-5.899397e-11	-3.660631e-11	-2.271461e-11	-1.409475e-11	-8.746149e-12	-5.427442e-12	-3.368393e-12	-2.091115e-12	-1.299166e-12	-8.087414e-13	-5.060188e-13	-3.207390e-13	-2.099005e-13	-1.477780e-13	-1.199504e-13	
-3.488973e-02	-2.164937e-02	-1.343361e-02	-8.335669e-03	-5.172352e-03	-3.209488e-03	-1.991514e-03	-1.235751e-03	-7.667939e-04	-4.758020e-04	-2.952391e-04	-1.831983e-04	-1.136761e-04	-7.053697e-05	-4.376878e-05	-2.715889e-05	-1.685232e-05	-1.045701e-05	-6.488659e-06	-4.026267e-06	-2.498332e-06	-1.550236e-06	-9.619345e-07	-5.968884e-07	-3.703742e-07	-2.298203e-07	-1.426054e-07	-8.848786e-08	-5.490745e-08	-3.407053e-08	-2.114105e-08	-1.311820e-08	-8.139952e-09	-5.050908e-09	-3.134131e-09	-1.944754e-09	-1.206736e-09	-7.487900e-10	-4.646304e-10	-2.883071e-10	-1.788970e-10	-1.110071e-10	-6.888086e-11	-4.274122e-11	-2.652139e-11	-1.645691e-11	-1.021193e-11	-6.337036e-12	-3.932908e-12	-2.441569e-12	-1.516896e-12	-9.442798e-13	-5.908231e-13	-3.744916e-13	-2.450768e-13	-1.725420e-13	-1.400495e-13	
-3.991048e-02	-2.476479e-02	-1.536676e-02	-9.535202e-03	-5.916673e-03	-3.671345e-03	-2.278100e-03	-1.413580e-03	-8.771383e-04	-5.442716e-04	-3.377251e-04	-2.095612e-04	-1.300345e-04	-8.068750e-05	-5.006727e-05	-3.106716e-05	-1.927743e-05	-1.196181e-05	-7.422401e-06	-4.605662e-06	-2.857852e-06	-1.773321e-06	-1.100360e-06	-6.827828e-07	-4.236724e-07	-2.628923e-07	-1.631269e-07	-1.012216e-07	-6.280884e-08	-3.897341e-08	-2.418333e-08	-1.500596e-08	-9.311321e-09	-5.777752e-09	-3.585144e-09	-2.224612e-09	-1.380390e-09	-8.565436e-10	-5.314924e-10	-3.297955e-10	-2.046409e-10	-1.269814e-10	-7.879307e-11	-4.889183e-11	-3.033791e-11	-1.882512e-11	-1.168146e-11	-7.248960e-12	-4.498868e-12	-2.792920e-12	-1.735183e-12	-1.080165e-12	-6.758447e-13	-4.283818e-13	-2.803431e-13	-1.973693e-13	-1.602001e-13	
-4.494595e-02	-2.788934e-02	-1.730557e-02	-1.073825e-02	-6.663173e-03	-4.134554e-03	-2.565525e-03	-1.591930e-03	-9.878059e-04	-6.129418e-04	-3.803355e-04	-2.360014e-04	-1.464408e-04	-9.086775e-05	-5.638420e-05	-3.498687e-05	-2.170964e-05	-1.347101e-05	-8.358877e-06	-5.186753e-06	-3.218424e-06	-1.997059e-06	-1.239192e-06	-7.689288e-07	-4.771267e-07	-2.960611e-07	-1.837084e-07	-1.139926e-07	-7.073336e-08	-4.389064e-08	-2.723451e-08	-1.689924e-08	-1.048612e-08	-6.506725e-09	-4.037477e-09	-2.505288e-09	-1.554552e-09	-9.646127e-10	-5.985503e-10	-3.714054e-10	-2.304602e-10	-1.430025e-10	-8.873430e-11	-5.506046e-11	-3.416561e-11	-2.120027e-11	-1.315530e-11	-8.163553e-12	-5.066485e-12	-3.145300e-12	-1.954109e-12	-1.216449e-12	-7.611152e-13	-4.824299e-13	-3.157127e-13	-2.222694e-13	-1.804097e-13	
