-5.013931e-16	-5.036297e-16	-5.056420e-16	-5.074968e-16	-5.092459e-16	-5.109294e-16	-5.125784e-16	-5.142166e-16	-5.158620e-16	-5.175280e-16	-5.192240e-16	-5.209562e-16	-5.227277e-16	-5.245393e-16	-5.263887e-16	-5.282712e-16	-5.301792e-16	-5.321014e-16	-5.340226e-16	-5.359226e-16	-5.377749e-16	
1.887019e-02	1.900497e-02	1.928599e-02	1.970936e-02	2.027189e-02	2.097116e-02	2.180541e-02	2.277361e-02	2.387540e-02	2.511112e-02	2.648179e-02	2.798914e-02	2.963559e-02	3.142429e-02	3.335912e-02	3.544470e-02	3.768646e-02	4.009061e-02	4.266419e-02	4.541514e-02	4.835230e-02	
3.774208e-02	3.801172e-02	3.857385e-02	3.942068e-02	4.054587e-02	4.194455e-02	4.361321e-02	4.554978e-02	4.775355e-02	5.022519e-02	5.296675e-02	5.598167e-02	5.927482e-02	6.285249e-02	6.672243e-02	7.089391e-02	7.537775e-02	8.018638e-02	8.533391e-02	9.083619e-02	9.671092e-02	
5.661737e-02	5.702201e-02	5.786543e-02	5.913594e-02	6.082403e-02	6.292239e-02	6.542577e-02	6.833105e-02	7.163717e-02	7.534513e-02	7.945801e-02	8.398099e-02	8.892135e-02	9.428852e-02	1.000941e-01	1.063521e-01	1.130787e-01	1.202925e-01	1.280147e-01	1.362691e-01	1.450822e-01	
7.549777e-02	7.603761e-02	7.716259e-02	7.885709e-02	8.110846e-02	8.390690e-02	8.724547e-02	9.111997e-02	9.552899e-02	1.004739e-01	1.059587e-01	1.119905e-01	1.185788e-01	1.257363e-01	1.334784e-01	1.418238e-01	1.507941e-01	1.604140e-01	1.707120e-01	1.817196e-01	1.934723e-01	
9.438496e-02	9.506030e-02	9.646718e-02	9.858609e-02	1.014012e-01	1.049003e-01	1.090747e-01	1.139191e-01	1.194318e-01	1.256144e-01	1.324721e-01	1.400135e-01	1.482508e-01	1.571996e-01	1.668795e-01	1.773135e-01	1.885287e-01	2.005562e-01	2.134314e-01	2.271938e-01	2.418877e-01	
1.132806e-01	1.140918e-01	1.157810e-01	1.183249e-01	1.217044e-01	1.259048e-01	1.309158e-01	1.367309e-01	1.433482e-01	1.507695e-01	1.590012e-01	1.680535e-01	1.779409e-01	1.886825e-01	2.003014e-01	2.128256e-01	2.262874e-01	2.407242e-01	2.561783e-01	2.726974e-01	2.903345e-01	
1.321865e-01	1.331339e-01	1.351060e-01	1.380755e-01	1.420200e-01	1.469226e-01	1.527711e-01	1.595580e-01	1.672809e-01	1.759422e-01	1.855491e-01	1.961137e-01	2.076529e-01	2.201887e-01	2.337485e-01	2.483646e-01	2.640749e-01	2.809230e-01	2.989582e-01	3.182363e-01	3.388191e-01	
1.511041e-01	1.521884e-01	1.544440e-01	1.578397e-01	1.623502e-01	1.679559e-01	1.746429e-01	1.824028e-01	1.912327e-01	2.011354e-01	2.121191e-01	2.241975e-01	2.373901e-01	2.517222e-01	2.672247e-01	2.839348e-01	3.018959e-01	3.211576e-01	3.417766e-01	3.638163e-01	3.873475e-01	
1.700353e-01	1.712568e-01	1.737966e-01	1.776195e-01	1.826969e-01	1.890069e-01	1.965337e-01	2.052678e-01	2.152062e-01	2.263519e-01	2.387140e-01	2.523082e-01	2.671563e-01	2.832866e-01	3.007342e-01	3.195408e-01	3.397552e-01	3.614333e-01	3.846388e-01	4.094431e-01	4.359260e-01	
1.889816e-01	1.903411e-01	1.931659e-01	1.974168e-01	2.030623e-01	2.100777e-01	2.184456e-01	2.281556e-01	2.392041e-01	2.515945e-01	2.653371e-01	2.804491e-01	2.969549e-01	3.148859e-01	3.342811e-01	3.551869e-01	3.776574e-01	4.017549e-01	4.275502e-01	4.551226e-01	4.845607e-01	
