-4.968282e-16	-4.998541e-16	-5.027581e-16	-5.055479e-16	-5.082311e-16	-5.108151e-16	-5.133070e-16	-5.157133e-16	-5.180401e-16	-5.202928e-16	-5.224761e-16	-5.245943e-16	-5.266507e-16	-5.286483e-16	-5.305891e-16	-5.324747e-16	-5.343057e-16	-5.360822e-16	-5.378034e-16	-5.394675e-16	-5.410721e-16	-5.426133e-16	-5.440864e-16	-5.454851e-16	-5.468016e-16	-5.480259e-16	-5.491460e-16	-5.501467e-16	-5.510092e-16	-5.517103e-16	-5.522210e-16	-5.525048e-16	-5.525160e-16	-5.521966e-16	-5.514729e-16	-5.502506e-16	-5.484087e-16	-5.457908e-16	-5.421945e-16	-5.373565e-16	-5.309335e-16	
-7.803852e-03	-7.751439e-03	-7.641453e-03	-7.478463e-03	-7.266762e-03	-7.010395e-03	-6.713173e-03	-6.378699e-03	-6.010383e-03	-5.611458e-03	-5.185002e-03	-4.733950e-03	-4.261110e-03	-3.769176e-03	-3.260746e-03	-2.738332e-03	-2.204371e-03	-1.661246e-03	-1.111287e-03	-5.567920e-04	-3.538357e-08	5.567211e-04	1.111215e-03	1.661174e-03	2.204298e-03	2.738257e-03	3.260671e-03	3.769099e-03	4.261030e-03	4.733868e-03	5.184917e-03	5.611370e-03	6.010291e-03	6.378604e-03	6.713073e-03	7.010290e-03	7.266652e-03	7.478347e-03	7.641332e-03	7.751311e-03	7.803716e-03	
-1.560935e-02	-1.550448e-02	-1.528445e-02	-1.495841e-02	-1.453495e-02	-1.402215e-02	-1.342763e-02	-1.275860e-02	-1.202189e-02	-1.122396e-02	-1.037096e-02	-9.468769e-03	-8.522997e-03	-7.539037e-03	-6.522082e-03	-5.477156e-03	-4.409139e-03	-3.322789e-03	-2.222772e-03	-1.113684e-03	-7.078605e-08	1.113542e-03	2.222630e-03	3.322645e-03	4.408993e-03	5.477008e-03	6.521931e-03	7.538882e-03	8.522838e-03	9.468605e-03	1.037079e-02	1.122378e-02	1.202171e-02	1.275841e-02	1.342743e-02	1.402194e-02	1.453473e-02	1.495818e-02	1.528421e-02	1.550422e-02	1.560908e-02	
-2.341815e-02	-2.326072e-02	-2.293055e-02	-2.244134e-02	-2.180598e-02	-2.103661e-02	-2.014465e-02	-1.914092e-02	-1.803565e-02	-1.683854e-02	-1.555883e-02	-1.420532e-02	-1.278644e-02	-1.131026e-02	-9.784596e-03	-8.216968e-03	-6.614698e-03	-4.984928e-03	-3.334656e-03	-1.670775e-03	-1.062264e-07	1.670562e-03	3.334442e-03	4.984712e-03	6.614479e-03	8.216745e-03	9.784369e-03	1.131003e-02	1.278620e-02	1.420508e-02	1.555858e-02	1.683828e-02	1.803538e-02	1.914064e-02	2.014435e-02	2.103629e-02	2.180565e-02	2.244099e-02	2.293018e-02	2.326034e-02	2.341774e-02	
-3.123189e-02	-3.102176e-02	-3.058128e-02	-2.992873e-02	-2.908128e-02	-2.805513e-02	-2.686551e-02	-2.552685e-02	-2.405279e-02	-2.245625e-02	-2.074957e-02	-1.894448e-02	-1.705221e-02	-1.508354e-02	-1.304888e-02	-1.095826e-02	-8.821444e-03	-6.647960e-03	-4.447136e-03	-2.228164e-03	-1.417233e-07	2.227880e-03	4.446850e-03	6.647671e-03	8.821152e-03	1.095796e-02	1.304857e-02	1.508323e-02	1.705189e-02	1.894415e-02	2.074923e-02	2.245590e-02	2.405242e-02	2.552647e-02	2.686512e-02	2.805471e-02	2.908085e-02	2.992827e-02	3.058079e-02	3.102125e-02	3.123134e-02	
-3.905220e-02	-3.878918e-02	-3.823818e-02	-3.742205e-02	-3.636227e-02	-3.507906e-02	-3.359150e-02	-3.191760e-02	-3.007441e-02	-2.807812e-02	-2.594412e-02	-2.368709e-02	-2.132107e-02	-1.885955e-02	-1.631551e-02	-1.370151e-02	-1.102977e-02	-8.312180e-03	-5.560409e-03	-2.785951e-03	-1.772958e-07	2.785595e-03	5.560052e-03	8.311819e-03	1.102940e-02	1.370114e-02	1.631513e-02	1.885916e-02	2.132067e-02	2.368668e-02	2.594370e-02	2.807768e-02	3.007395e-02	3.191712e-02	3.359100e-02	3.507854e-02	3.636172e-02	3.742147e-02	3.823758e-02	3.878854e-02	3.905152e-02	
-4.688073e-02	-4.656458e-02	-4.590280e-02	-4.492279e-02	-4.365035e-02	-4.210974e-02	-4.032387e-02	-3.831435e-02	-3.610164e-02	-3.370519e-02	-3.114344e-02	-2.843403e-02	-2.559381e-02	-2.263896e-02	-1.958507e-02	-1.644723e-02	-1.324007e-02	-9.977883e-03	-6.674674e-03	-3.344234e-03	-2.129626e-07	3.343807e-03	6.674245e-03	9.977450e-03	1.323963e-02	1.644678e-02	1.958462e-02	2.263849e-02	2.559333e-02	2.843353e-02	3.114293e-02	3.370465e-02	3.610109e-02	3.831377e-02	4.032327e-02	4.210911e-02	4.364969e-02	4.492209e-02	4.590206e-02	4.656381e-02	4.687991e-02	
-5.471909e-02	-5.434953e-02	-5.357663e-02	-5.243240e-02	-5.094692e-02	-4.914851e-02	-4.706389e-02	-4.471829e-02	-4.213559e-02	-3.933846e-02	-3.634846e-02	-3.318614e-02	-2.987118e-02	-2.642245e-02	-2.285816e-02	-1.919588e-02	-1.545273e-02	-1.164536e-02	-7.790125e-03	-3.903110e-03	-2.487422e-07	3.902612e-03	7.789624e-03	1.164486e-02	1.545222e-02	1.919536e-02	2.285762e-02	2.642191e-02	2.987062e-02	3.318556e-02	3.634786e-02	3.933784e-02	4.213495e-02	4.471762e-02	4.706319e-02	4.914778e-02	5.094615e-02	5.243159e-02	5.357578e-02	5.434863e-02	5.471813e-02	
-6.256889e-02	-6.214559e-02	-6.126121e-02	-5.995234e-02	-5.825337e-02	-5.619669e-02	-5.381281e-02	-5.113060e-02	-4.817735e-02	-4.497898e-02	-4.156012e-02	-3.794428e-02	-3.415394e-02	-3.021069e-02	-2.613533e-02	-2.194796e-02	-1.766814e-02	-1.331491e-02	-8.906957e-03	-4.462679e-03	-2.846533e-07	4.462108e-03	8.906384e-03	1.331433e-02	1.766755e-02	2.194737e-02	2.613472e-02	3.021007e-02	3.415330e-02	3.794362e-02	4.155944e-02	4.497827e-02	4.817662e-02	5.112983e-02	5.381201e-02	5.619584e-02	5.825249e-02	5.995142e-02	6.126024e-02	6.214456e-02	6.256780e-02	
-7.043173e-02	-6.995431e-02	-6.895803e-02	-6.748406e-02	-6.557110e-02	-6.325559e-02	-6.057189e-02	-5.755246e-02	-5.422802e-02	-5.062774e-02	-4.677935e-02	-4.270928e-02	-3.844285e-02	-3.400434e-02	-2.941716e-02	-2.470395e-02	-1.988668e-02	-1.498681e-02	-1.002536e-02	-5.023035e-03	-3.207142e-07	5.022393e-03	1.002472e-02	1.498616e-02	1.988602e-02	2.470327e-02	2.941647e-02	3.400364e-02	3.844212e-02	4.270853e-02	4.677858e-02	5.062695e-02	5.422719e-02	5.755159e-02	6.057098e-02	6.325464e-02	6.557010e-02	6.748301e-02	6.895693e-02	6.995315e-02	7.043051e-02	
