0.000000e+00	-5.173432e-18	
1.000000e-01	6.035838e-03	
2.000000e-01	1.207228e-02	
3.000000e-01	1.810993e-02	
4.000000e-01	2.414940e-02	
5.000000e-01	3.019128e-02	
6.000000e-01	3.623617e-02	
7.000000e-01	4.228468e-02	
8.000000e-01	4.833738e-02	
9.000000e-01	5.439487e-02	
1.000000e+00	6.045772e-02	
1.100000e+00	6.652653e-02	
1.200000e+00	7.260184e-02	
1.300000e+00	7.868423e-02	
1.400000e+00	8.477424e-02	
1.500000e+00	9.087242e-02	
1.600000e+00	9.697930e-02	
1.700000e+00	1.030954e-01	
1.800000e+00	1.092212e-01	
1.900000e+00	1.153573e-01	
2.000000e+00	1.215040e-01	
2.100000e+00	1.276619e-01	
2.200000e+00	1.338314e-01	
2.300000e+00	1.400129e-01	
2.400000e+00	1.462069e-01	
2.500000e+00	1.524136e-01	
2.600000e+00	1.586335e-01	
2.700000e+00	1.648669e-01	
2.800000e+00	1.711141e-01	
2.900000e+00	1.773753e-01	
3.000000e+00	1.836508e-01	
3.100000e+00	1.899408e-01	
3.200000e+00	1.962454e-01	
3.300000e+00	2.025648e-01	
3.400000e+00	2.088989e-01	
3.500000e+00	2.152479e-01	
3.600000e+00	2.216117e-01	
3.700000e+00	2.279903e-01	
3.800000e+00	2.343833e-01	
3.900000e+00	2.407907e-01	
4.000000e+00	2.472122e-01	
4.100000e+00	2.536474e-01	
4.200000e+00	2.600959e-01	
4.300000e+00	2.665571e-01	
4.400000e+00	2.730304e-01	
4.500000e+00	2.795152e-01	
4.600000e+00	2.860107e-01	
4.700000e+00	2.925158e-01	
4.800000e+00	2.990297e-01	
4.900000e+00	3.055510e-01	
5.000000e+00	3.120787e-01	
5.100000e+00	3.186112e-01	
5.200000e+00	3.251470e-01	
5.300000e+00	3.316843e-01	
5.400000e+00	3.382214e-01	
5.500000e+00	3.447561e-01	
5.600000e+00	3.512863e-01	
5.700000e+00	3.578095e-01	
5.800000e+00	3.643232e-01	
5.900000e+00	3.708246e-01	
6.000000e+00	3.773107e-01	
6.100000e+00	3.837783e-01	
6.200000e+00	3.902239e-01	
6.300000e+00	3.966440e-01	
6.400000e+00	4.030345e-01	
6.500000e+00	4.093915e-01	
6.600000e+00	4.157105e-01	
6.700000e+00	4.219871e-01	
6.800000e+00	4.282163e-01	
6.900000e+00	4.343932e-01	
7.000000e+00	4.405125e-01	
7.100000e+00	4.465687e-01	
7.200000e+00	4.525562e-01	
7.300000e+00	4.584692e-01	
7.400000e+00	4.643017e-01	
7.500000e+00	4.700477e-01	
7.600000e+00	4.757010e-01	
7.700000e+00	4.812553e-01	
7.800000e+00	4.867046e-01	
7.900000e+00	4.920428e-01	
8.000000e+00	4.972638e-01	
8.100000e+00	5.023620e-01	
8.200000e+00	5.073319e-01	
8.300000e+00	5.121685e-01	
8.400000e+00	5.168673e-01	
8.500000e+00	5.214244e-01	
8.600000e+00	5.258368e-01	
8.700000e+00	5.301023e-01	
8.800000e+00	5.342196e-01	
8.900000e+00	5.381890e-01	
9.000000e+00	5.420120e-01	
9.100000e+00	5.456915e-01	
9.200000e+00	5.492324e-01	
9.300000e+00	5.526417e-01	
9.400000e+00	5.559281e-01	
9.500000e+00	5.591032e-01	
9.600000e+00	5.621808e-01	
9.700000e+00	5.651775e-01	
9.800000e+00	5.681130e-01	
9.900000e+00	5.710101e-01	
1.000000e+01	5.738948e-01	
1.010000e+01	5.767969e-01	
1.020000e+01	5.797494e-01	
1.030000e+01	5.827895e-01	
1.040000e+01	5.859581e-01	
1.050000e+01	5.893003e-01	
1.060000e+01	5.928653e-01	
1.070000e+01	5.967069e-01	
1.080000e+01	6.008831e-01	
1.090000e+01	6.054568e-01	
1.100000e+01	6.104958e-01	
1.110000e+01	6.160732e-01	
1.120000e+01	6.222675e-01	
1.130000e+01	6.291635e-01	
1.140000e+01	6.368526e-01	
1.150000e+01	6.454338e-01	
1.160000e+01	6.550145e-01	
1.170000e+01	6.657123e-01	
1.180000e+01	6.776563e-01	
1.190000e+01	6.909894e-01	
1.200000e+01	7.058714e-01	
1.210000e+01	7.224821e-01	
1.220000e+01	7.410266e-01	
1.230000e+01	7.617406e-01	
1.240000e+01	7.848986e-01	
1.250000e+01	8.108241e-01	
1.260000e+01	8.399025e-01	
1.270000e+01	8.725998e-01	
1.280000e+01	9.094867e-01	
1.290000e+01	9.512724e-01	
1.300000e+01	9.988522e-01	
1.310000e+01	1.053375e+00	
1.320000e+01	1.116345e+00	
1.330000e+01	1.189772e+00	
1.340000e+01	1.276404e+00	
1.350000e+01	1.380115e+00	
1.360000e+01	1.506540e+00	
1.370000e+01	1.664218e+00	
1.380000e+01	1.866746e+00	
1.390000e+01	2.137188e+00	
1.400000e+01	2.518076e+00	
1.410000e+01	3.097479e+00	
1.420000e+01	4.092329e+00	
1.430000e+01	6.220307e+00	
1.440000e+01	1.411837e+01	
1.450000e+01	-3.688629e+01	
1.460000e+01	-7.387134e+00	
1.470000e+01	-3.887355e+00	
1.480000e+01	-2.515272e+00	
1.490000e+01	-1.773825e+00	
1.500000e+01	-1.302590e+00	
