1.948535e-17	1.152649e-17	7.717017e-18	6.017718e-18	5.290109e-18	5.060068e-18	5.239617e-18	6.221354e-18	1.020848e-17	
-5.515289e-03	-3.648035e-03	-2.627455e-03	-2.216681e-03	-2.320377e-03	-2.962609e-03	-4.292434e-03	-6.618491e-03	-1.048064e-02	
-1.103932e-02	-7.301850e-03	-5.259072e-03	-4.436873e-03	-4.644429e-03	-5.929912e-03	-8.591668e-03	-1.324747e-02	-2.097787e-02	
-1.658088e-02	-1.096727e-02	-7.899046e-03	-6.664116e-03	-6.975862e-03	-8.906637e-03	-1.290456e-02	-1.989749e-02	-3.150845e-02	
-2.214894e-02	-1.465020e-02	-1.055164e-02	-8.902003e-03	-9.318437e-03	-1.189759e-02	-1.723805e-02	-2.657930e-02	-4.208935e-02	
-2.775262e-02	-1.835671e-02	-1.322120e-02	-1.115421e-02	-1.167600e-02	-1.490768e-02	-2.159928e-02	-3.330387e-02	-5.273796e-02	
-3.340138e-02	-2.209302e-02	-1.591224e-02	-1.342453e-02	-1.405253e-02	-1.794198e-02	-2.599559e-02	-4.008252e-02	-6.347222e-02	
-3.910499e-02	-2.586562e-02	-1.862941e-02	-1.571691e-02	-1.645214e-02	-2.100575e-02	-3.043460e-02	-4.692701e-02	-7.431073e-02	
-4.487373e-02	-2.968130e-02	-2.137761e-02	-1.803545e-02	-1.887915e-02	-2.410450e-02	-3.492428e-02	-5.384964e-02	-8.527298e-02	
-5.071837e-02	-3.354718e-02	-2.416196e-02	-2.038450e-02	-2.133809e-02	-2.724403e-02	-3.947304e-02	-6.086337e-02	-9.637948e-02	
-5.665036e-02	-3.747084e-02	-2.698794e-02	-2.276866e-02	-2.383378e-02	-3.043048e-02	-4.408979e-02	-6.798192e-02	-1.076520e-01	
-6.268193e-02	-4.146036e-02	-2.986134e-02	-2.519285e-02	-2.637136e-02	-3.367041e-02	-4.878404e-02	-7.521996e-02	-1.191137e-01	
-6.882620e-02	-4.552443e-02	-3.278844e-02	-2.766232e-02	-2.895636e-02	-3.697089e-02	-5.356599e-02	-8.259324e-02	-1.307896e-01	
-7.509735e-02	-4.967243e-02	-3.577598e-02	-3.018280e-02	-3.159474e-02	-4.033952e-02	-5.844670e-02	-9.011878e-02	-1.427066e-01	
-8.151081e-02	-5.391455e-02	-3.883132e-02	-3.276047e-02	-3.429299e-02	-4.378459e-02	-6.343816e-02	-9.781510e-02	-1.548940e-01	
-8.808345e-02	-5.826196e-02	-4.196249e-02	-3.540211e-02	-3.705822e-02	-4.731517e-02	-6.855350e-02	-1.057024e-01	-1.673839e-01	
