5.258441e-17	4.771706e-17	4.380160e-17	4.051146e-17	3.767234e-17	3.518737e-17	3.299849e-17	3.106684e-17	2.936304e-17	2.786253e-17	2.654354e-17	2.538614e-17	2.437192e-17	2.348391e-17	2.270651e-17	2.202546e-17	2.142779e-17	2.090175e-17	2.043673e-17	2.002309e-17	1.965209e-17	1.931576e-17	1.900676e-17	1.871824e-17	1.844374e-17	1.817703e-17	1.791202e-17	1.764258e-17	1.736244e-17	1.706500e-17	1.674323e-17	1.638942e-17	1.599504e-17	1.555049e-17	1.504481e-17	1.446543e-17	1.379771e-17	1.302456e-17	1.212586e-17	1.107780e-17	9.852000e-18	8.414491e-18	6.724335e-18	4.731892e-18	2.376532e-18	-4.164103e-19	-3.739777e-18	-7.710356e-18	-1.247713e-17	-1.823339e-17	-2.523517e-17	-3.382996e-17	-4.450300e-17	
-9.197213e-03	-7.900785e-03	-6.787726e-03	-5.832204e-03	-5.012041e-03	-4.308204e-03	-3.704355e-03	-3.186481e-03	-2.742562e-03	-2.362295e-03	-2.036855e-03	-1.758688e-03	-1.521338e-03	-1.319297e-03	-1.147876e-03	-1.003096e-03	-8.815969e-04	-7.805587e-04	-6.976364e-04	-6.309057e-04	-5.788176e-04	-5.401634e-04	-5.140458e-04	-4.998587e-04	-4.972728e-04	-5.062282e-04	-5.269326e-04	-5.598666e-04	-6.057945e-04	-6.657824e-04	-7.412224e-04	-8.338654e-04	-9.458617e-04	-1.079810e-03	-1.238821e-03	-1.426583e-03	-1.647454e-03	-1.906561e-03	-2.209918e-03	-2.564565e-03	-2.978733e-03	-3.462034e-03	-4.025686e-03	-4.682769e-03	-5.448536e-03	-6.340757e-03	-7.380142e-03	-8.590812e-03	-1.000087e-02	-1.164303e-02	-1.355542e-02	-1.578242e-02	-1.837571e-02	
-1.839646e-02	-1.580332e-02	-1.357696e-02	-1.166570e-02	-1.002519e-02	-8.617362e-03	-7.409531e-03	-6.373668e-03	-5.485732e-03	-4.725114e-03	-4.074161e-03	-3.517765e-03	-3.043013e-03	-2.638887e-03	-2.296007e-03	-2.006415e-03	-1.763389e-03	-1.561290e-03	-1.395428e-03	-1.261951e-03	-1.157764e-03	-1.080447e-03	-1.028206e-03	-9.998282e-04	-9.946559e-04	-1.012569e-03	-1.053982e-03	-1.119857e-03	-1.211723e-03	-1.331712e-03	-1.482609e-03	-1.667916e-03	-1.891933e-03	-2.159860e-03	-2.477916e-03	-2.853481e-03	-3.295273e-03	-3.813545e-03	-4.420326e-03	-5.129698e-03	-5.958126e-03	-6.924835e-03	-8.052264e-03	-9.366577e-03	-1.089828e-02	-1.268292e-02	-1.476192e-02	-1.718353e-02	-2.000395e-02	-2.328864e-02	-2.711384e-02	-3.156833e-02	-3.675549e-02	
-2.759979e-02	-2.370936e-02	-2.036920e-02	-1.750178e-02	-1.504057e-02	-1.292843e-02	-1.111635e-02	-9.562268e-03	-8.230118e-03	-7.088980e-03	-6.112370e-03	-5.277622e-03	-4.565363e-03	-3.959062e-03	-3.444646e-03	-3.010178e-03	-2.645572e-03	-2.342368e-03	-2.093528e-03	-1.893277e-03	-1.736966e-03	-1.620969e-03	-1.542593e-03	-1.500019e-03	-1.492259e-03	-1.519133e-03	-1.581265e-03	-1.680096e-03	-1.817921e-03	-1.997938e-03	-2.224324e-03	-2.502336e-03	-2.838424e-03	-3.240389e-03	-3.717560e-03	-4.281013e-03	-4.943823e-03	-5.721375e-03	-6.631714e-03	-7.695969e-03	-8.938839e-03	-1.038917e-02	-1.208063e-02	-1.405246e-02	-1.635044e-02	-1.902789e-02	-2.214697e-02	-2.578005e-02	-3.001147e-02	-3.493942e-02	-4.067828e-02	-4.736124e-02	-5.514341e-02	
-3.680924e-02	-3.162066e-02	-2.716595e-02	-2.334175e-02	-2.005928e-02	-1.724237e-02	-1.482563e-02	-1.275299e-02	-1.097633e-02	-9.454417e-03	-8.151934e-03	-7.038650e-03	-6.088725e-03	-5.280114e-03	-4.594050e-03	-4.014608e-03	-3.528342e-03	-3.123965e-03	-2.792093e-03	-2.525022e-03	-2.316554e-03	-2.161851e-03	-2.057323e-03	-2.000543e-03	-1.990194e-03	-2.026035e-03	-2.108899e-03	-2.240708e-03	-2.424521e-03	-2.664606e-03	-2.966533e-03	-3.337311e-03	-3.785544e-03	-4.321636e-03	-4.958029e-03	-5.709493e-03	-6.593469e-03	-7.630472e-03	-8.844572e-03	-1.026395e-02	-1.192153e-02	-1.385581e-02	-1.611167e-02	-1.874146e-02	-2.180622e-02	-2.537709e-02	-2.953693e-02	-3.438229e-02	-4.002564e-02	-4.659794e-02	-5.425173e-02	-6.316465e-02	-7.354357e-02	
-4.602685e-02	-3.953896e-02	-3.396873e-02	-2.918688e-02	-2.508243e-02	-2.156012e-02	-1.853820e-02	-1.594654e-02	-1.372497e-02	-1.182195e-02	-1.019331e-02	-8.801237e-03	-7.613437e-03	-6.602337e-03	-5.744471e-03	-5.019929e-03	-4.411894e-03	-3.906255e-03	-3.491276e-03	-3.157326e-03	-2.896655e-03	-2.703212e-03	-2.572509e-03	-2.501510e-03	-2.488569e-03	-2.533386e-03	-2.637000e-03	-2.801816e-03	-3.031659e-03	-3.331864e-03	-3.709399e-03	-4.173025e-03	-4.733503e-03	-5.403841e-03	-6.199597e-03	-7.139239e-03	-8.244576e-03	-9.541262e-03	-1.105939e-02	-1.283420e-02	-1.490687e-02	-1.732552e-02	-2.014628e-02	-2.343461e-02	-2.726684e-02	-3.173191e-02	-3.693344e-02	-4.299216e-02	-5.004868e-02	-5.826679e-02	-6.783721e-02	-7.898207e-02	-9.196002e-02	
-5.525466e-02	-4.746603e-02	-4.077904e-02	-3.503849e-02	-3.011115e-02	-2.588266e-02	-2.225488e-02	-1.914362e-02	-1.647666e-02	-1.419210e-02	-1.223694e-02	-1.056578e-02	-9.139836e-03	-7.926024e-03	-6.896166e-03	-6.026362e-03	-5.296424e-03	-4.689410e-03	-4.191233e-03	-3.790331e-03	-3.477398e-03	-3.245173e-03	-3.088265e-03	-3.003032e-03	-2.987497e-03	-3.041298e-03	-3.165685e-03	-3.363545e-03	-3.639469e-03	-3.999862e-03	-4.453087e-03	-5.009665e-03	-5.682512e-03	-6.487244e-03	-7.442539e-03	-8.570568e-03	-9.897511e-03	-1.145417e-02	-1.327666e-02	-1.540729e-02	-1.789552e-02	-2.079907e-02	-2.418536e-02	-2.813296e-02	-3.273350e-02	-3.809376e-02	-4.433813e-02	-5.161155e-02	-6.008282e-02	-6.994855e-02	-8.143773e-02	-9.481699e-02	-1.103969e-01	
-6.449472e-02	-5.540362e-02	-4.759839e-02	-4.089786e-02	-3.514654e-02	-3.021093e-02	-2.597649e-02	-2.234494e-02	-1.923200e-02	-1.656540e-02	-1.428328e-02	-1.233266e-02	-1.066826e-02	-9.251467e-03	-8.049390e-03	-7.034131e-03	-6.182128e-03	-5.473605e-03	-4.892120e-03	-4.424176e-03	-4.058912e-03	-3.787853e-03	-3.604705e-03	-3.505219e-03	-3.487086e-03	-3.549885e-03	-3.695073e-03	-3.926020e-03	-4.248086e-03	-4.668746e-03	-5.197763e-03	-5.847415e-03	-6.632780e-03	-7.572085e-03	-8.687130e-03	-1.000380e-02	-1.155264e-02	-1.336961e-02	-1.549687e-02	-1.798381e-02	-2.088812e-02	-2.427724e-02	-2.822980e-02	-3.283755e-02	-3.820742e-02	-4.446405e-02	-5.175265e-02	-6.024238e-02	-7.013028e-02	-8.164583e-02	-9.505629e-02	-1.106729e-01	-1.288582e-01	
-7.374907e-02	-6.335349e-02	-5.442828e-02	-4.676630e-02	-4.018972e-02	-3.454590e-02	-2.970386e-02	-2.555122e-02	-2.199160e-02	-1.894238e-02	-1.633279e-02	-1.410227e-02	-1.219905e-02	-1.057896e-02	-9.204398e-03	-8.043459e-03	-7.069202e-03	-6.259013e-03	-5.594091e-03	-5.059001e-03	-4.641326e-03	-4.331372e-03	-4.121944e-03	-4.008183e-03	-3.987448e-03	-4.059258e-03	-4.225279e-03	-4.489365e-03	-4.857644e-03	-5.338665e-03	-5.943590e-03	-6.686461e-03	-7.584518e-03	-8.658604e-03	-9.933647e-03	-1.143924e-02	-1.321033e-02	-1.528802e-02	-1.772052e-02	-2.056430e-02	-2.388536e-02	-2.776078e-02	-3.228049e-02	-3.754941e-02	-4.368981e-02	-5.084421e-02	-5.917865e-02	-6.888657e-02	-8.019328e-02	-9.336119e-02	-1.086959e-01	-1.265534e-01	-1.473480e-01	
-8.301977e-02	-7.131740e-02	-6.127024e-02	-5.264510e-02	-4.524181e-02	-3.888853e-02	-3.343782e-02	-2.876316e-02	-2.475607e-02	-2.132355e-02	-1.838592e-02	-1.587501e-02	-1.373255e-02	-1.190880e-02	-1.036145e-02	-9.054570e-03	-7.957842e-03	-7.045809e-03	-6.297301e-03	-5.694948e-03	-5.224769e-03	-4.875851e-03	-4.640097e-03	-4.512036e-03	-4.488694e-03	-4.569531e-03	-4.756422e-03	-5.053704e-03	-5.468279e-03	-6.009766e-03	-6.690735e-03	-7.526989e-03	-8.537937e-03	-9.747042e-03	-1.118237e-02	-1.287722e-02	-1.487095e-02	-1.720981e-02	-1.994810e-02	-2.314936e-02	-2.688790e-02	-3.125047e-02	-3.633834e-02	-4.226959e-02	-4.918188e-02	-5.723562e-02	-6.661775e-02	-7.754602e-02	-9.027405e-02	-1.050973e-01	-1.223597e-01	-1.424619e-01	-1.658706e-01	
