-5.378257e-18	-1.841016e-18	1.320696e-18	4.045783e-18	6.349253e-18	8.276701e-18	9.882137e-18	1.121787e-17	1.233044e-17	1.325960e-17	1.403846e-17	1.469437e-17	1.524976e-17	1.572306e-17	1.612944e-17	1.648151e-17	1.678978e-17	1.706317e-17	1.730933e-17	1.753493e-17	1.774592e-17	1.794771e-17	1.814534e-17	1.834368e-17	1.854748e-17	1.876157e-17	1.899097e-17	1.924096e-17	1.951726e-17	1.982613e-17	2.017448e-17	2.057006e-17	2.102154e-17	2.153872e-17	2.213266e-17	2.281587e-17	2.360245e-17	2.450830e-17	2.555118e-17	2.675087e-17	2.812916e-17	2.970973e-17	3.151781e-17	3.357952e-17	3.592063e-17	3.856441e-17	4.152810e-17	4.481691e-17	4.841411e-17	5.226440e-17	5.624576e-17	6.012135e-17	6.345632e-17	
-1.590842e-02	-1.366244e-02	-1.173355e-02	-1.007699e-02	-8.654302e-03	-7.432473e-03	-6.383143e-03	-5.481960e-03	-4.708008e-03	-4.043325e-03	-3.472483e-03	-2.982234e-03	-2.561199e-03	-2.199608e-03	-1.889067e-03	-1.622370e-03	-1.393326e-03	-1.196620e-03	-1.027686e-03	-8.826042e-04	-7.580065e-04	-6.510014e-04	-5.591054e-04	-4.801857e-04	-4.124107e-04	-3.542073e-04	-3.042247e-04	-2.613028e-04	-2.244456e-04	-1.927975e-04	-1.656240e-04	-1.422945e-04	-1.222675e-04	-1.050783e-04	-9.032778e-05	-7.767370e-05	-6.682235e-05	-5.752188e-05	-4.955643e-05	-4.274115e-05	-3.691784e-05	-3.195136e-05	-2.772644e-05	-2.414503e-05	-2.112399e-05	-1.859323e-05	-1.649399e-05	-1.477757e-05	-1.340411e-05	-1.234175e-05	-1.156584e-05	-1.105835e-05	-1.080752e-05	
-3.182038e-02	-2.732792e-02	-2.346971e-02	-2.015621e-02	-1.731052e-02	-1.486659e-02	-1.276770e-02	-1.096514e-02	-9.417061e-03	-8.087546e-03	-6.945735e-03	-5.965128e-03	-5.122966e-03	-4.399703e-03	-3.778553e-03	-3.245099e-03	-2.786961e-03	-2.393505e-03	-2.055600e-03	-1.765404e-03	-1.516181e-03	-1.302147e-03	-1.118335e-03	-9.604779e-04	-8.249128e-04	-7.084931e-04	-6.085168e-04	-5.226636e-04	-4.489409e-04	-3.856377e-04	-3.312847e-04	-2.846206e-04	-2.445622e-04	-2.101798e-04	-1.806756e-04	-1.553646e-04	-1.336595e-04	-1.150565e-04	-9.912385e-05	-8.549177e-05	-7.384387e-05	-6.390981e-05	-5.545903e-05	-4.829541e-05	-4.225267e-05	-3.719058e-05	-3.299164e-05	-2.955841e-05	-2.681119e-05	-2.468624e-05	-2.313424e-05	-2.211916e-05	-2.161744e-05	
-4.773938e-02	-4.099945e-02	-3.521107e-02	-3.023991e-02	-2.597058e-02	-2.230401e-02	-1.915509e-02	-1.645074e-02	-1.412820e-02	-1.213356e-02	-1.042053e-02	-8.949345e-03	-7.685869e-03	-6.600774e-03	-5.668876e-03	-4.868548e-03	-4.181213e-03	-3.590921e-03	-3.083970e-03	-2.648595e-03	-2.274692e-03	-1.953582e-03	-1.677812e-03	-1.440983e-03	-1.237598e-03	-1.062936e-03	-9.129438e-04	-7.841402e-04	-6.735357e-04	-5.785634e-04	-4.970189e-04	-4.270097e-04	-3.669110e-04	-3.153280e-04	-2.710634e-04	-2.330900e-04	-2.005263e-04	-1.726166e-04	-1.487132e-04	-1.282613e-04	-1.107863e-04	-9.588242e-05	-8.320392e-05	-7.245649e-05	-6.339071e-05	-5.579617e-05	-4.949660e-05	-4.434580e-05	-4.022422e-05	-3.703621e-05	-3.470777e-05	-3.318486e-05	-3.243214e-05	
-6.366897e-02	-5.468007e-02	-4.696023e-02	-4.033030e-02	-3.463640e-02	-2.974637e-02	-2.554672e-02	-2.194000e-02	-1.884247e-02	-1.618226e-02	-1.389763e-02	-1.193555e-02	-1.025048e-02	-8.803308e-03	-7.560456e-03	-6.493075e-03	-5.576393e-03	-4.789132e-03	-4.113023e-03	-3.532373e-03	-3.033707e-03	-2.605449e-03	-2.237661e-03	-1.921808e-03	-1.650557e-03	-1.417614e-03	-1.217573e-03	-1.045791e-03	-8.982799e-04	-7.716173e-04	-6.628632e-04	-5.694935e-04	-4.893412e-04	-4.205461e-04	-3.615114e-04	-3.108670e-04	-2.674375e-04	-2.302150e-04	-1.983356e-04	-1.710594e-04	-1.477532e-04	-1.278763e-04	-1.109672e-04	-9.663364e-05	-8.454281e-05	-7.441413e-05	-6.601254e-05	-5.914302e-05	-5.364617e-05	-4.939438e-05	-4.628899e-05	-4.425792e-05	-4.325404e-05	
-7.961267e-02	-6.837281e-02	-5.871981e-02	-5.042964e-02	-4.330989e-02	-3.719532e-02	-3.194402e-02	-2.743411e-02	-2.356092e-02	-2.023455e-02	-1.737781e-02	-1.492439e-02	-1.281735e-02	-1.100779e-02	-9.453712e-03	-8.119043e-03	-6.972808e-03	-5.988406e-03	-5.142989e-03	-4.416935e-03	-3.793394e-03	-3.257894e-03	-2.798007e-03	-2.403058e-03	-2.063882e-03	-1.772607e-03	-1.522472e-03	-1.307673e-03	-1.123223e-03	-9.648423e-04	-8.288545e-04	-7.121036e-04	-6.118799e-04	-5.258574e-04	-4.520395e-04	-3.887129e-04	-3.344081e-04	-2.878645e-04	-2.480019e-04	-2.138953e-04	-1.847529e-04	-1.598985e-04	-1.387552e-04	-1.208322e-04	-1.057136e-04	-9.304859e-05	-8.254310e-05	-7.395336e-05	-6.708000e-05	-6.176350e-05	-5.788048e-05	-5.534080e-05	-5.408553e-05	
-9.557402e-02	-8.208070e-02	-7.049240e-02	-6.054015e-02	-5.199298e-02	-4.465252e-02	-3.834840e-02	-3.293431e-02	-2.828459e-02	-2.429133e-02	-2.086185e-02	-1.791655e-02	-1.538707e-02	-1.321472e-02	-1.134906e-02	-9.746810e-03	-8.370770e-03	-7.189007e-03	-6.174094e-03	-5.302475e-03	-4.553922e-03	-3.911061e-03	-3.358972e-03	-2.884841e-03	-2.477665e-03	-2.127993e-03	-1.827709e-03	-1.569845e-03	-1.348415e-03	-1.158281e-03	-9.950295e-04	-8.548715e-04	-7.345542e-04	-6.312852e-04	-5.426677e-04	-4.666450e-04	-4.014527e-04	-3.455777e-04	-2.977232e-04	-2.567786e-04	-2.217936e-04	-1.919562e-04	-1.665739e-04	-1.450576e-04	-1.269079e-04	-1.117037e-04	-9.909197e-05	-8.878009e-05	-8.052871e-05	-7.414632e-05	-6.948479e-05	-6.643594e-05	-6.492900e-05	
-1.115566e-01	-9.580679e-02	-8.228061e-02	-7.066409e-02	-6.068760e-02	-5.211962e-02	-4.476128e-02	-3.844181e-02	-3.301453e-02	-2.835349e-02	-2.435051e-02	-2.091267e-02	-1.796020e-02	-1.542457e-02	-1.324693e-02	-1.137674e-02	-9.770586e-03	-8.391201e-03	-7.206567e-03	-6.189191e-03	-5.315460e-03	-4.565095e-03	-3.920682e-03	-3.367264e-03	-2.891997e-03	-2.483850e-03	-2.133351e-03	-1.832365e-03	-1.573907e-03	-1.351977e-03	-1.161425e-03	-9.978289e-04	-8.573913e-04	-7.368530e-04	-6.334163e-04	-5.446806e-04	-4.685864e-04	-4.033676e-04	-3.475105e-04	-2.997189e-04	-2.588834e-04	-2.240564e-04	-1.944295e-04	-1.693151e-04	-1.481303e-04	-1.303835e-04	-1.156628e-04	-1.036265e-04	-9.399526e-05	-8.654557e-05	-8.110451e-05	-7.754581e-05	-7.578687e-05	
-1.275638e-01	-1.095541e-01	-9.408707e-02	-8.080368e-02	-6.939567e-02	-5.959827e-02	-5.118408e-02	-4.395783e-02	-3.775179e-02	-3.242194e-02	-2.784456e-02	-2.391344e-02	-2.053732e-02	-1.763785e-02	-1.514773e-02	-1.300919e-02	-1.117257e-02	-9.595255e-03	-8.240638e-03	-7.077279e-03	-6.078176e-03	-5.220141e-03	-4.483261e-03	-3.850433e-03	-3.306970e-03	-2.840258e-03	-2.439466e-03	-2.095291e-03	-1.799747e-03	-1.545972e-03	-1.328078e-03	-1.141007e-03	-9.804185e-04	-8.425841e-04	-7.243053e-04	-6.228369e-04	-5.358239e-04	-4.612468e-04	-3.973749e-04	-3.427256e-04	-2.960306e-04	-2.562062e-04	-2.223282e-04	-1.936101e-04	-1.693855e-04	-1.490923e-04	-1.322593e-04	-1.184959e-04	-1.074827e-04	-9.896400e-05	-9.274220e-05	-8.867286e-05	-8.666153e-05	
-1.435993e-01	-1.233257e-01	-1.059144e-01	-9.096119e-02	-7.811912e-02	-6.709013e-02	-5.761823e-02	-4.948359e-02	-4.249742e-02	-3.649757e-02	-3.134479e-02	-2.691950e-02	-2.311898e-02	-1.985503e-02	-1.705189e-02	-1.464452e-02	-1.257703e-02	-1.080144e-02	-9.276536e-03	-7.966935e-03	-6.842239e-03	-5.876344e-03	-5.046834e-03	-4.334455e-03	-3.722676e-03	-3.197295e-03	-2.746121e-03	-2.358682e-03	-2.025985e-03	-1.740310e-03	-1.495025e-03	-1.284439e-03	-1.103663e-03	-9.485020e-04	-8.153548e-04	-7.011312e-04	-6.031801e-04	-5.192283e-04	-4.473272e-04	-3.858082e-04	-3.332434e-04	-2.884129e-04	-2.502761e-04	-2.179481e-04	-1.906783e-04	-1.678340e-04	-1.488850e-04	-1.333915e-04	-1.209939e-04	-1.114044e-04	-1.044004e-04	-9.981957e-05	-9.755540e-05	
