-7.111706e-16	-7.069322e-16	-7.033658e-16	-7.003706e-16	-6.978642e-16	-6.957791e-16	-6.940596e-16	-6.926594e-16	-6.915398e-16	-6.906685e-16	-6.900181e-16	-6.895654e-16	-6.892906e-16	-6.891769e-16	-6.892097e-16	-6.893767e-16	-6.896669e-16	-6.900712e-16	-6.905815e-16	-6.911907e-16	-6.918928e-16	-6.926825e-16	-6.935552e-16	-6.945071e-16	-6.955348e-16	-6.966353e-16	-6.978062e-16	-6.990454e-16	-7.003513e-16	-7.017226e-16	-7.031581e-16	-7.046572e-16	-7.062194e-16	-7.078446e-16	-7.095327e-16	-7.112843e-16	-7.130997e-16	-7.149800e-16	-7.169263e-16	-7.189399e-16	-7.210227e-16	-7.231765e-16	-7.254038e-16	-7.277072e-16	-7.300898e-16	-7.325552e-16	-7.351073e-16	-7.377506e-16	-7.404903e-16	-7.433321e-16	-7.462825e-16	-7.493490e-16	-7.525401e-16	-7.558655e-16	-7.593365e-16	-7.629658e-16	-7.667686e-16	-7.707626e-16	-7.749685e-16	-7.794110e-16	-7.841199e-16	-7.891310e-16	-7.944880e-16	-8.002445e-16	-8.064668e-16	-8.132379e-16	-8.206619e-16	-8.288702e-16	-8.380304e-16	-8.483570e-16	-8.601257e-16	-8.736929e-16	-8.895212e-16	
-4.956666e-02	-4.731460e-02	-4.516482e-02	-4.311027e-02	-4.114440e-02	-3.926114e-02	-3.745482e-02	-3.572016e-02	-3.405229e-02	-3.244663e-02	-3.089897e-02	-2.940537e-02	-2.796218e-02	-2.656600e-02	-2.521369e-02	-2.390232e-02	-2.262918e-02	-2.139174e-02	-2.018769e-02	-1.901486e-02	-1.787124e-02	-1.675500e-02	-1.566443e-02	-1.459794e-02	-1.355410e-02	-1.253156e-02	-1.152911e-02	-1.054562e-02	-9.580067e-03	-8.631528e-03	-7.699159e-03	-6.782200e-03	-5.879971e-03	-4.991871e-03	-4.117368e-03	-3.256002e-03	-2.407380e-03	-1.571176e-03	-7.471277e-04	6.496607e-05	8.652432e-04	1.653781e-03	2.430596e-03	3.195646e-03	3.948824e-03	4.689967e-03	5.418846e-03	6.135170e-03	6.838584e-03	7.528665e-03	8.204922e-03	8.866792e-03	9.513638e-03	1.014475e-02	1.075932e-02	1.135648e-02	1.193526e-02	1.249459e-02	1.303330e-02	1.355012e-02	1.404367e-02	1.451244e-02	1.495479e-02	1.536897e-02	1.575304e-02	1.610495e-02	1.642246e-02	1.670315e-02	1.694441e-02	1.714345e-02	1.729724e-02	1.740251e-02	1.745576e-02	
-9.913528e-02	-9.463108e-02	-9.033144e-02	-8.622226e-02	-8.229046e-02	-7.852387e-02	-7.491115e-02	-7.144178e-02	-6.810596e-02	-6.489459e-02	-6.179921e-02	-5.881195e-02	-5.592552e-02	-5.313311e-02	-5.042843e-02	-4.780564e-02	-4.525930e-02	-4.278438e-02	-4.037622e-02	-3.803051e-02	-3.574323e-02	-3.351070e-02	-3.132951e-02	-2.919649e-02	-2.710876e-02	-2.506364e-02	-2.305869e-02	-2.109167e-02	-1.916053e-02	-1.726341e-02	-1.539863e-02	-1.356467e-02	-1.176017e-02	-9.983933e-03	-8.234887e-03	-6.512115e-03	-4.814833e-03	-3.142387e-03	-1.494252e-03	1.299733e-04	1.730565e-03	3.307677e-03	4.861345e-03	6.391479e-03	7.897873e-03	9.380194e-03	1.083799e-02	1.227067e-02	1.367753e-02	1.505773e-02	1.641027e-02	1.773405e-02	1.902777e-02	2.029002e-02	2.151921e-02	2.271356e-02	2.387114e-02	2.498983e-02	2.606728e-02	2.710095e-02	2.808807e-02	2.902564e-02	2.991037e-02	3.073875e-02	3.150692e-02	3.221077e-02	3.284580e-02	3.340720e-02	3.388975e-02	3.428784e-02	3.459543e-02	3.480599e-02	3.491251e-02	
-1.487078e-01	-1.419513e-01	-1.355016e-01	-1.293377e-01	-1.234398e-01	-1.177898e-01	-1.123705e-01	-1.071663e-01	-1.021624e-01	-9.734521e-02	-9.270199e-02	-8.822096e-02	-8.389116e-02	-7.970241e-02	-7.564526e-02	-7.171094e-02	-6.789130e-02	-6.417881e-02	-6.056645e-02	-5.704775e-02	-5.361672e-02	-5.026781e-02	-4.699590e-02	-4.379627e-02	-4.066456e-02	-3.759677e-02	-3.458924e-02	-3.163859e-02	-2.874178e-02	-2.589600e-02	-2.309872e-02	-2.034768e-02	-1.764084e-02	-1.497637e-02	-1.235271e-02	-9.768452e-03	-7.222432e-03	-4.713667e-03	-2.241369e-03	1.950627e-04	2.596043e-03	4.961804e-03	7.292396e-03	9.587689e-03	1.184737e-02	1.407094e-02	1.625772e-02	1.840683e-02	2.051720e-02	2.258758e-02	2.461649e-02	2.660223e-02	2.854290e-02	3.043635e-02	3.228020e-02	3.407181e-02	3.580826e-02	3.748636e-02	3.910261e-02	4.065319e-02	4.213394e-02	4.354035e-02	4.486752e-02	4.611015e-02	4.726247e-02	4.831829e-02	4.927090e-02	5.011304e-02	5.083692e-02	5.143411e-02	5.189553e-02	5.221141e-02	5.237122e-02	
-1.982862e-01	-1.892772e-01	-1.806772e-01	-1.724583e-01	-1.645941e-01	-1.570604e-01	-1.498344e-01	-1.428952e-01	-1.362230e-01	-1.297998e-01	-1.236086e-01	-1.176336e-01	-1.118603e-01	-1.062750e-01	-1.008652e-01	-9.561922e-02	-9.052614e-02	-8.557590e-02	-8.075920e-02	-7.606738e-02	-7.149245e-02	-6.702702e-02	-6.266426e-02	-5.839787e-02	-5.422205e-02	-5.013146e-02	-4.612121e-02	-4.218683e-02	-3.832421e-02	-3.452964e-02	-3.079975e-02	-2.713150e-02	-2.352219e-02	-1.996939e-02	-1.647098e-02	-1.302512e-02	-9.630249e-03	-6.285051e-03	-2.988476e-03	2.602752e-04	3.461756e-03	6.616276e-03	9.723903e-03	1.278446e-02	1.579753e-02	1.876246e-02	2.167833e-02	2.454397e-02	2.735797e-02	3.011863e-02	3.282399e-02	3.547179e-02	3.805951e-02	4.058426e-02	4.304288e-02	4.543183e-02	4.774724e-02	4.998484e-02	5.213997e-02	5.420754e-02	5.618201e-02	5.805735e-02	5.982703e-02	6.148397e-02	6.302052e-02	6.442839e-02	6.569863e-02	6.682159e-02	6.778685e-02	6.858318e-02	6.919849e-02	6.961973e-02	6.983288e-02	
-2.478724e-01	-2.366105e-01	-2.258600e-01	-2.155858e-01	-2.057550e-01	-1.963373e-01	-1.873044e-01	-1.786298e-01	-1.702892e-01	-1.622597e-01	-1.545202e-01	-1.470510e-01	-1.398340e-01	-1.328520e-01	-1.260894e-01	-1.195315e-01	-1.131647e-01	-1.069766e-01	-1.009553e-01	-9.509017e-02	-8.937116e-02	-8.378902e-02	-7.833523e-02	-7.300190e-02	-6.778179e-02	-6.266823e-02	-5.765510e-02	-5.273680e-02	-4.790821e-02	-4.316468e-02	-3.850201e-02	-3.391640e-02	-2.940445e-02	-2.496316e-02	-2.058985e-02	-1.628224e-02	-1.203836e-02	-7.856572e-03	-3.735569e-03	3.256513e-04	4.327781e-03	8.271207e-03	1.215601e-02	1.598198e-02	1.974859e-02	2.345501e-02	2.710011e-02	3.068242e-02	3.420017e-02	3.765125e-02	4.103320e-02	4.434321e-02	4.757809e-02	5.073427e-02	5.380777e-02	5.679420e-02	5.968868e-02	6.248591e-02	6.518004e-02	6.776471e-02	7.023299e-02	7.257737e-02	7.478966e-02	7.686103e-02	7.878189e-02	8.054190e-02	8.212986e-02	8.353372e-02	8.474044e-02	8.573599e-02	8.650525e-02	8.703192e-02	8.729844e-02	
-2.974682e-01	-2.839531e-01	-2.710517e-01	-2.587218e-01	-2.469241e-01	-2.356221e-01	-2.247818e-01	-2.143717e-01	-2.043622e-01	-1.947261e-01	-1.854381e-01	-1.764745e-01	-1.678134e-01	-1.594344e-01	-1.513187e-01	-1.434486e-01	-1.358080e-01	-1.283816e-01	-1.211556e-01	-1.141169e-01	-1.072536e-01	-1.005545e-01	-9.400945e-02	-8.760896e-02	-8.134435e-02	-7.520760e-02	-6.919136e-02	-6.328893e-02	-5.749416e-02	-5.180148e-02	-4.620582e-02	-4.070264e-02	-3.528786e-02	-2.995787e-02	-2.470947e-02	-1.953991e-02	-1.444683e-02	-9.428264e-03	-4.482645e-03	3.912312e-04	5.194194e-03	9.926709e-03	1.458888e-02	1.918043e-02	2.370076e-02	2.814885e-02	3.252335e-02	3.682250e-02	4.104418e-02	4.518584e-02	4.924454e-02	5.321691e-02	5.709912e-02	6.088689e-02	6.457544e-02	6.815948e-02	7.163320e-02	7.499019e-02	7.822346e-02	8.132538e-02	8.428762e-02	8.710116e-02	8.975620e-02	9.224211e-02	9.454741e-02	9.665966e-02	9.856546e-02	1.002503e-01	1.016986e-01	1.028934e-01	1.038167e-01	1.044489e-01	1.047689e-01	
-3.470757e-01	-3.313068e-01	-3.162540e-01	-3.018680e-01	-2.881030e-01	-2.749163e-01	-2.622683e-01	-2.501221e-01	-2.384435e-01	-2.272005e-01	-2.163636e-01	-2.059051e-01	-1.957997e-01	-1.860234e-01	-1.765542e-01	-1.673717e-01	-1.584568e-01	-1.497920e-01	-1.413609e-01	-1.331484e-01	-1.251404e-01	-1.173241e-01	-1.096876e-01	-1.022196e-01	-9.491026e-02	-8.775005e-02	-8.073047e-02	-7.384365e-02	-6.708245e-02	-6.044036e-02	-5.391147e-02	-4.749048e-02	-4.117264e-02	-3.495371e-02	-2.882998e-02	-2.279824e-02	-1.685573e-02	-1.100016e-02	-5.229700e-03	4.570546e-04	6.061072e-03	1.158289e-02	1.702264e-02	2.238000e-02	2.765425e-02	3.284422e-02	3.794833e-02	4.296453e-02	4.789033e-02	5.272278e-02	5.745844e-02	6.209336e-02	6.662310e-02	7.104264e-02	7.534641e-02	7.952826e-02	8.358138e-02	8.749832e-02	9.127090e-02	9.489023e-02	9.834659e-02	1.016295e-01	1.047274e-01	1.076280e-01	1.103179e-01	1.127825e-01	1.150063e-01	1.169722e-01	1.186622e-01	1.200565e-01	1.211339e-01	1.218716e-01	1.222452e-01	
-3.966966e-01	-3.786734e-01	-3.614687e-01	-3.450261e-01	-3.292932e-01	-3.142213e-01	-2.997652e-01	-2.858825e-01	-2.725343e-01	-2.596840e-01	-2.472977e-01	-2.353441e-01	-2.237939e-01	-2.126199e-01	-2.017970e-01	-1.913016e-01	-1.811122e-01	-1.712085e-01	-1.615720e-01	-1.521853e-01	-1.430324e-01	-1.340986e-01	-1.253702e-01	-1.168345e-01	-1.084801e-01	-1.002961e-01	-9.227287e-02	-8.440138e-02	-7.667346e-02	-6.908167e-02	-6.161927e-02	-5.428019e-02	-4.705899e-02	-3.995086e-02	-3.295153e-02	-2.605734e-02	-1.926513e-02	-1.257229e-02	-5.976732e-03	5.231606e-04	6.928489e-03	1.323987e-02	1.945745e-02	2.558086e-02	3.160928e-02	3.754138e-02	4.337534e-02	4.910882e-02	5.473899e-02	6.026245e-02	6.567529e-02	7.097300e-02	7.615048e-02	8.120201e-02	8.612123e-02	9.090110e-02	9.553383e-02	1.000109e-01	1.043230e-01	1.084599e-01	1.124106e-01	1.161630e-01	1.197040e-01	1.230195e-01	1.260941e-01	1.289113e-01	1.314531e-01	1.337004e-01	1.356321e-01	1.372259e-01	1.384576e-01	1.393010e-01	1.397282e-01	
-4.463327e-01	-4.260547e-01	-4.066974e-01	-3.881977e-01	-3.704964e-01	-3.535388e-01	-3.372739e-01	-3.216543e-01	-3.066359e-01	-2.921778e-01	-2.782418e-01	-2.647925e-01	-2.517971e-01	-2.392250e-01	-2.270479e-01	-2.152393e-01	-2.037749e-01	-1.926320e-01	-1.817897e-01	-1.712285e-01	-1.609303e-01	-1.508786e-01	-1.410579e-01	-1.314542e-01	-1.220543e-01	-1.128462e-01	-1.038190e-01	-9.496251e-02	-8.626754e-02	-7.772573e-02	-6.932950e-02	-6.107201e-02	-5.294715e-02	-4.494949e-02	-3.707426e-02	-2.931731e-02	-2.167510e-02	-1.414470e-02	-6.723736e-03	5.895878e-04	7.796518e-03	1.489775e-02	2.189344e-02	2.878319e-02	3.556606e-02	4.224056e-02	4.880464e-02	5.525568e-02	6.159048e-02	6.780523e-02	7.389551e-02	7.985625e-02	8.568173e-02	9.136550e-02	9.690042e-02	1.022785e-01	1.074911e-01	1.125286e-01	1.173804e-01	1.220352e-01	1.264804e-01	1.307025e-01	1.346867e-01	1.384173e-01	1.418768e-01	1.450467e-01	1.479069e-01	1.504355e-01	1.526092e-01	1.544027e-01	1.557888e-01	1.567380e-01	1.572189e-01	
