-4.628265e-16	-4.659000e-16	-4.685058e-16	-4.706211e-16	-4.722125e-16	-4.732328e-16	-4.736177e-16	-4.732805e-16	-4.721061e-16	-4.699420e-16	-4.665876e-16	-4.617789e-16	-4.551689e-16	
-1.235230e-03	-1.174635e-03	-1.096021e-03	-1.003499e-03	-9.011041e-04	-7.928237e-04	-6.826130e-04	-5.744179e-04	-4.721945e-04	-3.799298e-04	-3.016622e-04	-2.415022e-04	-2.036538e-04	
-2.470621e-03	-2.349400e-03	-2.192143e-03	-2.007068e-03	-1.802248e-03	-1.585657e-03	-1.365206e-03	-1.148786e-03	-9.443112e-04	-7.597549e-04	-6.031940e-04	-4.828501e-04	-4.071314e-04	
-3.706332e-03	-3.524427e-03	-3.288466e-03	-3.010777e-03	-2.703471e-03	-2.378508e-03	-2.047757e-03	-1.723055e-03	-1.416272e-03	-1.139370e-03	-9.044642e-04	-7.238886e-04	-6.102557e-04	
-4.942519e-03	-4.699841e-03	-4.385087e-03	-4.014693e-03	-3.604810e-03	-3.171385e-03	-2.730244e-03	-2.297172e-03	-1.887996e-03	-1.518667e-03	-1.205340e-03	-9.644613e-04	-8.128484e-04	
-6.179337e-03	-5.875769e-03	-5.482100e-03	-5.018880e-03	-4.506299e-03	-3.964291e-03	-3.412642e-03	-2.871083e-03	-2.359402e-03	-1.897538e-03	-1.505688e-03	-1.204410e-03	-1.014730e-03	
-7.416934e-03	-7.052329e-03	-6.579597e-03	-6.023400e-03	-5.407968e-03	-4.757228e-03	-4.094921e-03	-3.444731e-03	-2.830404e-03	-2.275870e-03	-1.805369e-03	-1.443573e-03	-1.215716e-03	
-8.655455e-03	-8.229637e-03	-7.677663e-03	-7.028308e-03	-6.309845e-03	-5.550191e-03	-4.777049e-03	-4.018054e-03	-3.300912e-03	-2.653548e-03	-2.104243e-03	-1.681787e-03	-1.415622e-03	
-9.895035e-03	-9.407800e-03	-8.776376e-03	-8.033653e-03	-7.211948e-03	-6.343171e-03	-5.458988e-03	-4.590985e-03	-3.770834e-03	-3.030451e-03	-2.402164e-03	-1.918882e-03	-1.614258e-03	
-1.113580e-02	-1.058692e-02	-9.875808e-03	-9.039478e-03	-8.114291e-03	-7.136153e-03	-6.140693e-03	-5.163453e-03	-4.240069e-03	-3.406454e-03	-2.698983e-03	-2.154685e-03	-1.811428e-03	
-1.237788e-02	-1.176709e-02	-1.097602e-02	-1.004582e-02	-9.016881e-03	-7.929114e-03	-6.822114e-03	-5.735379e-03	-4.708512e-03	-3.781425e-03	-2.994544e-03	-2.389018e-03	-2.006933e-03	
-1.362137e-02	-1.294838e-02	-1.207707e-02	-1.105270e-02	-9.919713e-03	-8.722022e-03	-7.503191e-03	-6.306676e-03	-5.176050e-03	-4.155226e-03	-3.288683e-03	-2.621695e-03	-2.200567e-03	
-1.486637e-02	-1.413087e-02	-1.317900e-02	-1.206013e-02	-1.082278e-02	-9.514838e-03	-8.183856e-03	-6.877249e-03	-5.642562e-03	-4.527712e-03	-3.581231e-03	-2.852524e-03	-2.392116e-03	
-1.611297e-02	-1.531462e-02	-1.428184e-02	-1.306812e-02	-1.172605e-02	-1.030751e-02	-8.864033e-03	-7.446995e-03	-6.107919e-03	-4.898726e-03	-3.872010e-03	-3.081304e-03	-2.581359e-03	
-1.736123e-02	-1.649967e-02	-1.538560e-02	-1.407667e-02	-1.262949e-02	-1.109998e-02	-9.543631e-03	-8.015799e-03	-6.571980e-03	-5.268106e-03	-4.160832e-03	-3.307826e-03	-2.768068e-03	
-1.861121e-02	-1.768605e-02	-1.649030e-02	-1.508574e-02	-1.353305e-02	-1.189216e-02	-1.022255e-02	-8.583534e-03	-7.034594e-03	-5.635676e-03	-4.447500e-03	-3.531872e-03	-2.952003e-03	
-1.986294e-02	-1.887376e-02	-1.759591e-02	-1.609529e-02	-1.443667e-02	-1.268398e-02	-1.090068e-02	-9.150062e-03	-7.495599e-03	-6.001251e-03	-4.731806e-03	-3.753212e-03	-3.132917e-03	
-2.111644e-02	-2.006280e-02	-1.870240e-02	-1.710528e-02	-1.534027e-02	-1.347532e-02	-1.157788e-02	-9.715231e-03	-7.954820e-03	-6.364632e-03	-5.013529e-03	-3.971604e-03	-3.310548e-03	
