-1.253556e-17	-1.206883e-17	-1.180953e-17	-1.168083e-17	-1.162350e-17	-1.159197e-17	-1.155140e-17	-1.147558e-17	-1.134540e-17	-1.114785e-17	-1.087552e-17	-1.052648e-17	-1.010461e-17	
-4.832814e-02	-4.744949e-02	-4.681560e-02	-4.642319e-02	-4.627024e-02	-4.635596e-02	-4.668079e-02	-4.724642e-02	-4.805575e-02	-4.911296e-02	-5.042351e-02	-5.199415e-02	-5.383299e-02	
-9.665836e-02	-9.490106e-02	-9.363328e-02	-9.284848e-02	-9.254261e-02	-9.271409e-02	-9.336381e-02	-9.449512e-02	-9.611386e-02	-9.822837e-02	-1.008496e-01	-1.039910e-01	-1.076688e-01	
-1.449927e-01	-1.423568e-01	-1.404551e-01	-1.392780e-01	-1.388192e-01	-1.390766e-01	-1.400513e-01	-1.417484e-01	-1.441767e-01	-1.473487e-01	-1.512807e-01	-1.559931e-01	-1.615101e-01	
-1.933333e-01	-1.898187e-01	-1.872832e-01	-1.857137e-01	-1.851022e-01	-1.854455e-01	-1.867454e-01	-1.890085e-01	-1.922466e-01	-1.964763e-01	-2.017194e-01	-2.080031e-01	-2.153597e-01	
-2.416822e-01	-2.372889e-01	-2.341196e-01	-2.321579e-01	-2.313937e-01	-2.318231e-01	-2.334483e-01	-2.362777e-01	-2.403258e-01	-2.456136e-01	-2.521683e-01	-2.600238e-01	-2.692205e-01	
-2.900414e-01	-2.847693e-01	-2.809662e-01	-2.786124e-01	-2.776957e-01	-2.782115e-01	-2.801623e-01	-2.835582e-01	-2.884168e-01	-2.947631e-01	-3.026298e-01	-3.120576e-01	-3.230950e-01	
-3.384128e-01	-3.322621e-01	-3.278252e-01	-3.250794e-01	-3.240103e-01	-3.246126e-01	-3.268893e-01	-3.308522e-01	-3.365217e-01	-3.439270e-01	-3.531064e-01	-3.641071e-01	-3.769860e-01	
-3.867984e-01	-3.797690e-01	-3.746985e-01	-3.715607e-01	-3.703396e-01	-3.710287e-01	-3.736317e-01	-3.781619e-01	-3.846428e-01	-3.931077e-01	-4.036004e-01	-4.161749e-01	-4.308962e-01	
-4.352002e-01	-4.272920e-01	-4.215879e-01	-4.180584e-01	-4.166854e-01	-4.174617e-01	-4.203913e-01	-4.254894e-01	-4.327823e-01	-4.423075e-01	-4.541143e-01	-4.682635e-01	-4.848281e-01	
-4.836200e-01	-4.748331e-01	-4.684954e-01	-4.645744e-01	-4.630497e-01	-4.639135e-01	-4.671703e-01	-4.728368e-01	-4.809423e-01	-4.915287e-01	-5.046504e-01	-5.203752e-01	-5.387843e-01	
-5.320596e-01	-5.223939e-01	-5.154228e-01	-5.111104e-01	-5.094344e-01	-5.103861e-01	-5.139705e-01	-5.202061e-01	-5.291250e-01	-5.407733e-01	-5.552110e-01	-5.725125e-01	-5.927672e-01	
-5.805207e-01	-5.699763e-01	-5.623719e-01	-5.576683e-01	-5.558412e-01	-5.568814e-01	-5.607940e-01	-5.675993e-01	-5.773324e-01	-5.900436e-01	-6.057982e-01	-6.246777e-01	-6.467795e-01	
-6.290051e-01	-6.175819e-01	-6.093442e-01	-6.042497e-01	-6.022721e-01	-6.034011e-01	-6.076425e-01	-6.150183e-01	-6.255665e-01	-6.393415e-01	-6.564143e-01	-6.768731e-01	-7.008233e-01	
-6.775142e-01	-6.652123e-01	-6.563416e-01	-6.508564e-01	-6.487285e-01	-6.499469e-01	-6.545178e-01	-6.624649e-01	-6.738291e-01	-6.886690e-01	-7.070613e-01	-7.291007e-01	-7.549009e-01	
-7.260497e-01	-7.128690e-01	-7.033654e-01	-6.974899e-01	-6.952122e-01	-6.965205e-01	-7.014216e-01	-7.099408e-01	-7.221221e-01	-7.380281e-01	-7.577411e-01	-7.813627e-01	-8.090147e-01	
-7.746129e-01	-7.605535e-01	-7.504171e-01	-7.441516e-01	-7.417245e-01	-7.431234e-01	-7.483555e-01	-7.574478e-01	-7.704471e-01	-7.874206e-01	-8.084557e-01	-8.336610e-01	-8.631666e-01	
-8.232052e-01	-8.082671e-01	-7.974982e-01	-7.908430e-01	-7.882671e-01	-7.897572e-01	-7.953211e-01	-8.049874e-01	-8.188060e-01	-8.368481e-01	-8.592069e-01	-8.859977e-01	-9.173586e-01	
-8.718277e-01	-8.560110e-01	-8.446098e-01	-8.375652e-01	-8.348410e-01	-8.364231e-01	-8.423196e-01	-8.525610e-01	-8.672001e-01	-8.863123e-01	-9.099963e-01	-9.383743e-01	-9.715926e-01	
-9.204815e-01	-9.037863e-01	-8.917531e-01	-8.843196e-01	-8.814477e-01	-8.831224e-01	-8.893525e-01	-9.001700e-01	-9.156308e-01	-9.358147e-01	-9.608256e-01	-9.907927e-01	-1.025870e+00	
-9.691677e-01	-9.515941e-01	-9.389290e-01	-9.311071e-01	-9.280881e-01	-9.298563e-01	-9.364209e-01	-9.478158e-01	-9.640996e-01	-9.853565e-01	-1.011696e+00	-1.043254e+00	-1.080194e+00	
-1.017887e+00	-9.994352e-01	-9.861386e-01	-9.779287e-01	-9.747632e-01	-9.766257e-01	-9.835259e-01	-9.954992e-01	-1.012608e+00	-1.034939e+00	-1.062609e+00	-1.095760e+00	-1.134564e+00	
-1.066640e+00	-1.047310e+00	-1.033382e+00	-1.024785e+00	-1.021474e+00	-1.023432e+00	-1.030668e+00	-1.043221e+00	-1.061156e+00	-1.084564e+00	-1.113566e+00	-1.148313e+00	-1.188982e+00	
-1.115428e+00	-1.095220e+00	-1.080661e+00	-1.071677e+00	-1.068221e+00	-1.070275e+00	-1.077849e+00	-1.090983e+00	-1.109745e+00	-1.134231e+00	-1.164568e+00	-1.200912e+00	-1.243450e+00	
-1.164250e+00	-1.143164e+00	-1.127976e+00	-1.118605e+00	-1.115004e+00	-1.117155e+00	-1.125069e+00	-1.138785e+00	-1.158376e+00	-1.183942e+00	-1.215615e+00	-1.253559e+00	-1.297968e+00	
-1.213107e+00	-1.191144e+00	-1.175325e+00	-1.165569e+00	-1.161825e+00	-1.164074e+00	-1.172328e+00	-1.186628e+00	-1.207050e+00	-1.233697e+00	-1.266709e+00	-1.306254e+00	-1.352537e+00	
-1.261999e+00	-1.239159e+00	-1.222711e+00	-1.212570e+00	-1.208683e+00	-1.211031e+00	-1.219626e+00	-1.234512e+00	-1.255766e+00	-1.283497e+00	-1.317849e+00	-1.358999e+00	-1.407159e+00	
-1.310926e+00	-1.287209e+00	-1.270132e+00	-1.259607e+00	-1.255579e+00	-1.258027e+00	-1.266965e+00	-1.282438e+00	-1.304526e+00	-1.333342e+00	-1.369037e+00	-1.411793e+00	-1.461832e+00	
-1.359887e+00	-1.335294e+00	-1.317589e+00	-1.306680e+00	-1.302511e+00	-1.305061e+00	-1.314343e+00	-1.330404e+00	-1.353328e+00	-1.383233e+00	-1.420272e+00	-1.464638e+00	-1.516558e+00	
-1.408883e+00	-1.383414e+00	-1.365081e+00	-1.353789e+00	-1.349481e+00	-1.352133e+00	-1.361761e+00	-1.378412e+00	-1.402173e+00	-1.433167e+00	-1.471554e+00	-1.517531e+00	-1.571337e+00	
-1.457910e+00	-1.431566e+00	-1.412607e+00	-1.400933e+00	-1.396487e+00	-1.399243e+00	-1.409217e+00	-1.426460e+00	-1.451061e+00	-1.483147e+00	-1.522883e+00	-1.570475e+00	-1.626167e+00	
-1.506970e+00	-1.479752e+00	-1.460166e+00	-1.448112e+00	-1.443527e+00	-1.446389e+00	-1.456712e+00	-1.474548e+00	-1.499990e+00	-1.533170e+00	-1.574258e+00	-1.623467e+00	-1.681049e+00	
-1.556061e+00	-1.527968e+00	-1.507757e+00	-1.495323e+00	-1.490603e+00	-1.493571e+00	-1.504243e+00	-1.522675e+00	-1.548961e+00	-1.583236e+00	-1.625679e+00	-1.676507e+00	-1.735983e+00	
