1.341912e-12	1.534345e-12	1.732558e-12	1.933337e-12	2.132932e-12	2.324186e-12	2.492965e-12	
-1.066258e+03	-9.552991e+02	-8.665119e+02	-7.978355e+02	-7.476762e+02	-7.148697e+02	-6.986546e+02	
-2.129880e+03	-1.908237e+03	-1.730882e+03	-1.593699e+03	-1.493504e+03	-1.427972e+03	-1.395582e+03	
-3.188240e+03	-2.856460e+03	-2.590975e+03	-2.385625e+03	-2.235642e+03	-2.137547e+03	-2.089062e+03	
-4.238728e+03	-3.797630e+03	-3.444671e+03	-3.171660e+03	-2.972260e+03	-2.841843e+03	-2.777383e+03	
-5.278760e+03	-4.729433e+03	-4.289871e+03	-3.949872e+03	-3.701547e+03	-3.539130e+03	-3.458854e+03	
-6.305788e+03	-5.649585e+03	-5.124502e+03	-4.718354e+03	-4.421715e+03	-4.227699e+03	-4.131804e+03	
-7.317307e+03	-6.555840e+03	-5.946529e+03	-5.475230e+03	-5.131007e+03	-4.905868e+03	-4.794591e+03	
-8.310860e+03	-7.446001e+03	-6.753956e+03	-6.218664e+03	-5.827701e+03	-5.571994e+03	-5.445606e+03	
-9.284054e+03	-8.317920e+03	-7.544838e+03	-6.946864e+03	-6.510119e+03	-6.224469e+03	-6.083282e+03	
-1.023456e+04	-9.169513e+03	-8.317282e+03	-7.658086e+03	-7.176628e+03	-6.861732e+03	-6.706090e+03	
-1.116012e+04	-9.998758e+03	-9.069456e+03	-8.350646e+03	-7.825647e+03	-7.482274e+03	-7.312556e+03	
-1.205857e+04	-1.080371e+04	-9.799595e+03	-9.022918e+03	-8.455653e+03	-8.084637e+03	-7.901256e+03	
-1.292782e+04	-1.158251e+04	-1.050601e+04	-9.673343e+03	-9.065187e+03	-8.667425e+03	-8.470825e+03	
-1.376589e+04	-1.233336e+04	-1.118708e+04	-1.030043e+04	-9.652853e+03	-9.229306e+03	-9.019961e+03	
-1.457089e+04	-1.305459e+04	-1.184127e+04	-1.090278e+04	-1.021733e+04	-9.769015e+03	-9.547429e+03	
-1.534104e+04	-1.374460e+04	-1.246715e+04	-1.147905e+04	-1.075737e+04	-1.028536e+04	-1.005206e+04	
-1.607468e+04	-1.440189e+04	-1.306335e+04	-1.202800e+04	-1.127181e+04	-1.077723e+04	-1.053277e+04	
-1.677026e+04	-1.502509e+04	-1.362863e+04	-1.254848e+04	-1.175956e+04	-1.124358e+04	-1.098854e+04	
-1.742636e+04	-1.561291e+04	-1.416182e+04	-1.303941e+04	-1.221963e+04	-1.168346e+04	-1.141845e+04	
-1.804168e+04	-1.616420e+04	-1.466187e+04	-1.349982e+04	-1.265110e+04	-1.209600e+04	-1.182163e+04	
-1.861505e+04	-1.667790e+04	-1.512783e+04	-1.392886e+04	-1.305316e+04	-1.248041e+04	-1.219732e+04	
-1.914545e+04	-1.715310e+04	-1.555886e+04	-1.432573e+04	-1.342508e+04	-1.283601e+04	-1.254486e+04	
-1.963197e+04	-1.758900e+04	-1.595424e+04	-1.468977e+04	-1.376624e+04	-1.316220e+04	-1.286365e+04	
-2.007387e+04	-1.798490e+04	-1.631335e+04	-1.502042e+04	-1.407610e+04	-1.345847e+04	-1.315320e+04	
-2.047051e+04	-1.834027e+04	-1.663570e+04	-1.531722e+04	-1.435423e+04	-1.372440e+04	-1.341309e+04	
-2.082144e+04	-1.865468e+04	-1.692088e+04	-1.557980e+04	-1.460031e+04	-1.395968e+04	-1.364303e+04	
-2.112631e+04	-1.892782e+04	-1.716864e+04	-1.580792e+04	-1.481409e+04	-1.416408e+04	-1.384280e+04	
-2.138493e+04	-1.915954e+04	-1.737882e+04	-1.600144e+04	-1.499544e+04	-1.433747e+04	-1.401226e+04	
-2.159727e+04	-1.934977e+04	-1.755137e+04	-1.616032e+04	-1.514433e+04	-1.447983e+04	-1.415139e+04	
-2.176340e+04	-1.949862e+04	-1.768638e+04	-1.628463e+04	-1.526083e+04	-1.459121e+04	-1.426025e+04	
-2.188356e+04	-1.960628e+04	-1.778404e+04	-1.637454e+04	-1.534509e+04	-1.467178e+04	-1.433898e+04	
-2.195813e+04	-1.967309e+04	-1.784463e+04	-1.643034e+04	-1.539738e+04	-1.472177e+04	-1.438784e+04	
-2.198761e+04	-1.969949e+04	-1.786859e+04	-1.645239e+04	-1.541804e+04	-1.474153e+04	-1.440715e+04	
-2.197262e+04	-1.968607e+04	-1.785641e+04	-1.644118e+04	-1.540754e+04	-1.473149e+04	-1.439734e+04	
-2.191395e+04	-1.963351e+04	-1.780873e+04	-1.639728e+04	-1.536640e+04	-1.469215e+04	-1.435890e+04	
-2.181249e+04	-1.954260e+04	-1.772627e+04	-1.632136e+04	-1.529525e+04	-1.462412e+04	-1.429241e+04	
-2.166923e+04	-1.941425e+04	-1.760986e+04	-1.621417e+04	-1.519480e+04	-1.452808e+04	-1.419855e+04	
-2.148533e+04	-1.924948e+04	-1.746040e+04	-1.607656e+04	-1.506584e+04	-1.440478e+04	-1.407804e+04	
-2.126200e+04	-1.904940e+04	-1.727892e+04	-1.590946e+04	-1.490924e+04	-1.425505e+04	-1.393171e+04	
-2.100061e+04	-1.881521e+04	-1.706649e+04	-1.571387e+04	-1.472595e+04	-1.407980e+04	-1.376044e+04	
-2.070260e+04	-1.854821e+04	-1.682430e+04	-1.549088e+04	-1.451698e+04	-1.388000e+04	-1.356517e+04	
-2.036950e+04	-1.824977e+04	-1.655361e+04	-1.524163e+04	-1.428340e+04	-1.365668e+04	-1.334691e+04	
-2.000295e+04	-1.792137e+04	-1.625572e+04	-1.496736e+04	-1.402637e+04	-1.341092e+04	-1.310673e+04	
-1.960465e+04	-1.756452e+04	-1.593204e+04	-1.466933e+04	-1.374708e+04	-1.314388e+04	-1.284575e+04	
-1.917639e+04	-1.718082e+04	-1.558400e+04	-1.434888e+04	-1.344677e+04	-1.285676e+04	-1.256513e+04	
-1.872001e+04	-1.677193e+04	-1.521312e+04	-1.400739e+04	-1.312675e+04	-1.255078e+04	-1.226609e+04	
-1.823742e+04	-1.633957e+04	-1.482094e+04	-1.364629e+04	-1.278836e+04	-1.222723e+04	-1.194989e+04	
-1.773060e+04	-1.588548e+04	-1.440906e+04	-1.326705e+04	-1.243296e+04	-1.188743e+04	-1.161779e+04	
-1.720153e+04	-1.541147e+04	-1.397910e+04	-1.287118e+04	-1.206197e+04	-1.153272e+04	-1.127113e+04	
-1.665227e+04	-1.491937e+04	-1.353274e+04	-1.246018e+04	-1.167682e+04	-1.116447e+04	-1.091123e+04	
