2.431536e+00	1.435842e+00	9.539771e-01	7.337074e-01	6.312529e-01	5.814365e-01	5.559081e-01	5.421531e-01	5.344232e-01	5.299375e-01	5.272747e-01	5.256701e-01	5.246949e-01	5.241010e-01	5.237423e-01	5.235323e-01	5.234211e-01	5.233823e-01	5.234068e-01	5.235007e-01	5.236862e-01	5.240080e-01	5.245451e-01	5.254333e-01	5.269077e-01	5.293859e-01	5.336405e-01	5.411811e-01	5.551791e-01	5.830132e-01	6.448274e-01	8.104595e-01	1.397055e+00	
-4.631553e+14	-2.873920e+14	-1.783295e+14	-1.106555e+14	-6.866354e+13	-4.260775e+13	-2.644079e+13	-1.641048e+13	-1.018889e+13	-6.332037e+12	-3.944788e+12	-2.473085e+12	-1.575361e+12	-1.043262e+12	-7.532946e+11	-6.381595e+11	-6.711349e+11	-8.598741e+11	-1.248182e+12	-1.926180e+12	-3.051226e+12	-4.884431e+12	-7.851265e+12	-1.264030e+13	-2.036303e+13	-3.281181e+13	-5.287589e+13	-8.521195e+13	-1.373249e+14	-2.213095e+14	-3.566580e+14	-5.747833e+14	-9.263101e+14	
-9.250955e+14	-5.740299e+14	-3.561910e+14	-2.210206e+14	-1.371469e+14	-8.510371e+13	-5.281221e+13	-3.277791e+13	-2.035105e+13	-1.264746e+13	-7.879225e+12	-4.939681e+12	-3.146588e+12	-2.083787e+12	-1.504613e+12	-1.274645e+12	-1.340509e+12	-1.717492e+12	-2.493088e+12	-3.847306e+12	-6.094446e+12	-9.756047e+12	-1.568193e+13	-2.524744e+13	-4.067263e+13	-6.553753e+13	-1.056131e+14	-1.702003e+14	-2.742894e+14	-4.420385e+14	-7.123802e+14	-1.148059e+15	-1.850190e+15	
-1.384609e+15	-8.591624e+14	-5.331185e+14	-3.308061e+14	-2.052706e+14	-1.273765e+14	-7.904512e+13	-4.905938e+13	-3.045983e+13	-1.892971e+13	-1.179300e+13	-7.393322e+12	-4.709563e+12	-3.118847e+12	-2.251985e+12	-1.907787e+12	-2.006367e+12	-2.570606e+12	-3.731457e+12	-5.758342e+12	-9.121683e+12	-1.460208e+13	-2.347147e+13	-3.778836e+13	-6.087556e+13	-9.809137e+13	-1.580732e+14	-2.547423e+14	-4.105347e+14	-6.616081e+14	-1.066234e+15	-1.718323e+15	-2.769217e+15	
-1.840495e+15	-1.142043e+15	-7.086487e+14	-4.397246e+14	-2.728564e+14	-1.693154e+14	-1.050709e+14	-6.521226e+13	-4.048879e+13	-2.516236e+13	-1.567586e+13	-9.827586e+12	-6.260195e+12	-4.145733e+12	-2.993455e+12	-2.535929e+12	-2.666967e+12	-3.416982e+12	-4.960045e+12	-7.654287e+12	-1.212501e+13	-1.940984e+13	-3.119949e+13	-5.023024e+13	-8.091894e+13	-1.303881e+14	-2.101191e+14	-3.386167e+14	-5.457039e+14	-8.794437e+14	-1.417294e+15	-2.284084e+15	-3.680987e+15	
-2.291561e+15	-1.421934e+15	-8.823233e+14	-5.474918e+14	-3.397276e+14	-2.108110e+14	-1.308215e+14	-8.119440e+13	-5.041172e+13	-3.132911e+13	-1.951768e+13	-1.223612e+13	-7.794435e+12	-5.161764e+12	-3.727087e+12	-3.157431e+12	-3.320584e+12	-4.254412e+12	-6.175647e+12	-9.530189e+12	-1.509659e+13	-2.416677e+13	-3.884582e+13	-6.254060e+13	-1.007504e+14	-1.623435e+14	-2.616148e+14	-4.216045e+14	-6.794443e+14	-1.094977e+15	-1.764642e+15	-2.843864e+15	-4.583119e+15	
-2.736634e+15	-1.698105e+15	-1.053691e+15	-6.538271e+14	-4.057105e+14	-2.517553e+14	-1.562300e+14	-9.696420e+13	-6.020283e+13	-3.741394e+13	-2.330846e+13	-1.461265e+13	-9.308291e+12	-6.164295e+12	-4.450972e+12	-3.770676e+12	-3.965517e+12	-5.080715e+12	-7.375098e+12	-1.138117e+13	-1.802870e+13	-2.886051e+13	-4.639056e+13	-7.468741e+13	-1.203185e+14	-1.938743e+14	-3.124264e+14	-5.034896e+14	-8.114078e+14	-1.307646e+15	-2.107376e+15	-3.396207e+15	-5.473264e+15	
-3.174561e+15	-1.969843e+15	-1.222306e+15	-7.584551e+14	-4.706339e+14	-2.920422e+14	-1.812306e+14	-1.124808e+14	-6.983672e+13	-4.340107e+13	-2.703837e+13	-1.695102e+13	-1.079784e+13	-7.150730e+12	-5.163234e+12	-4.374075e+12	-4.600095e+12	-5.893751e+12	-8.555290e+12	-1.320243e+13	-2.091372e+13	-3.347888e+13	-5.381416e+13	-8.663918e+13	-1.395723e+14	-2.248988e+14	-3.624221e+14	-5.840600e+14	-9.412526e+14	-1.516901e+15	-2.444606e+15	-3.939681e+15	-6.349118e+15	
-3.604213e+15	-2.236446e+15	-1.387736e+15	-8.611061e+14	-5.343305e+14	-3.315678e+14	-2.057587e+14	-1.277042e+14	-7.928858e+13	-4.927506e+13	-3.069781e+13	-1.924521e+13	-1.225924e+13	-8.118526e+12	-5.862038e+12	-4.966071e+12	-5.222681e+12	-6.691425e+12	-9.713182e+12	-1.498927e+13	-2.374423e+13	-3.800999e+13	-6.109749e+13	-9.836512e+13	-1.584623e+14	-2.553371e+14	-4.114731e+14	-6.631080e+14	-1.068644e+15	-1.722201e+15	-2.775465e+15	-4.472886e+15	-7.208421e+15	
-4.024489e+15	-2.497231e+15	-1.549556e+15	-9.615171e+14	-5.966372e+14	-3.702309e+14	-2.297516e+14	-1.425954e+14	-8.853418e+13	-5.502088e+13	-3.427739e+13	-2.148934e+13	-1.368876e+13	-9.065203e+12	-6.545593e+12	-5.545150e+12	-5.831683e+12	-7.471692e+12	-1.084581e+13	-1.673713e+13	-2.651297e+13	-4.244222e+13	-6.822189e+13	-1.098352e+14	-1.769402e+14	-2.851112e+14	-4.594538e+14	-7.404311e+14	-1.193255e+15	-1.923022e+15	-3.099103e+15	-4.994456e+15	-8.048974e+15	
-4.434322e+15	-2.751536e+15	-1.707354e+15	-1.059433e+15	-6.573955e+14	-4.079333e+14	-2.531483e+14	-1.571166e+14	-9.755003e+13	-6.062391e+13	-3.776801e+13	-2.367770e+13	-1.508275e+13	-9.988355e+12	-7.212161e+12	-6.109839e+12	-6.425550e+12	-8.232569e+12	-1.195029e+13	-1.844155e+13	-2.921291e+13	-4.676431e+13	-7.516924e+13	-1.210202e+14	-1.949588e+14	-3.141454e+14	-5.062421e+14	-8.158326e+14	-1.314770e+15	-2.118852e+15	-3.414700e+15	-5.503065e+15	-8.868638e+15	
-4.832677e+15	-2.998719e+15	-1.860734e+15	-1.154607e+15	-7.164524e+14	-4.445798e+14	-2.758898e+14	-1.712311e+14	-1.063134e+14	-6.607004e+13	-4.116089e+13	-2.580478e+13	-1.643770e+13	-1.088565e+13	-7.860062e+12	-6.658714e+12	-7.002787e+12	-8.972138e+12	-1.302384e+13	-2.009824e+13	-3.183724e+13	-5.096536e+13	-8.192204e+13	-1.318920e+14	-2.124728e+14	-3.423665e+14	-5.517201e+14	-8.891226e+14	-1.432882e+15	-2.309199e+15	-3.721458e+15	-5.997431e+15	-9.665349e+15	
-5.218562e+15	-3.238163e+15	-2.009311e+15	-1.246801e+15	-7.736604e+14	-4.800790e+14	-2.979193e+14	-1.849037e+14	-1.148024e+14	-7.134566e+13	-4.444754e+13	-2.786526e+13	-1.775024e+13	-1.175486e+13	-8.487681e+12	-7.190405e+12	-7.561952e+12	-9.688555e+12	-1.406378e+13	-2.170306e+13	-3.437941e+13	-5.503489e+13	-8.846343e+13	-1.424235e+14	-2.294386e+14	-3.697042e+14	-5.957744e+14	-9.601181e+14	-1.547296e+15	-2.493586e+15	-4.018612e+15	-6.476320e+15	-1.043712e+16	
-5.591023e+15	-3.469279e+15	-2.152721e+15	-1.335788e+15	-8.288785e+14	-5.143435e+14	-3.191825e+14	-1.981007e+14	-1.229962e+14	-7.643778e+13	-4.761988e+13	-2.985408e+13	-1.901711e+13	-1.259384e+13	-9.093468e+12	-7.703603e+12	-8.101668e+12	-1.038005e+13	-1.506754e+13	-2.325206e+13	-3.683316e+13	-5.896287e+13	-9.477729e+13	-1.525886e+14	-2.458142e+14	-3.960909e+14	-6.382964e+14	-1.028644e+15	-1.657730e+15	-2.671559e+15	-4.305431e+15	-6.938551e+15	-1.118204e+16	
-5.949157e+15	-3.691504e+15	-2.290614e+15	-1.421352e+15	-8.819723e+14	-5.472898e+14	-3.396278e+14	-2.107901e+14	-1.308747e+14	-8.133401e+13	-5.067017e+13	-3.176638e+13	-2.023526e+13	-1.340054e+13	-9.675950e+12	-8.197057e+12	-8.620621e+12	-1.104495e+13	-1.603269e+13	-2.474147e+13	-3.919251e+13	-6.273974e+13	-1.008482e+14	-1.623626e+14	-2.615598e+14	-4.214625e+14	-6.791824e+14	-1.094534e+15	-1.763916e+15	-2.842686e+15	-4.581215e+15	-7.383000e+15	-1.189831e+16	
-6.292103e+15	-3.904306e+15	-2.422659e+15	-1.503288e+15	-9.328148e+14	-5.788390e+14	-3.592061e+14	-2.229413e+14	-1.384191e+14	-8.602261e+13	-5.359112e+13	-3.359759e+13	-2.140174e+13	-1.417303e+13	-1.023373e+13	-8.669587e+12	-9.117567e+12	-1.168165e+13	-1.695692e+13	-2.616773e+13	-4.145181e+13	-6.635645e+13	-1.066618e+14	-1.717223e+14	-2.766378e+14	-4.457582e+14	-7.183348e+14	-1.157630e+15	-1.865599e+15	-3.006556e+15	-4.845305e+15	-7.808603e+15	-1.258420e+16	
-6.619058e+15	-4.107184e+15	-2.548547e+15	-1.581402e+15	-9.812863e+14	-6.089170e+14	-3.778713e+14	-2.345260e+14	-1.456117e+14	-9.049257e+13	-5.637585e+13	-3.534341e+13	-2.251383e+13	-1.490950e+13	-1.076550e+13	-9.120082e+12	-9.591340e+12	-1.228865e+13	-1.783805e+13	-2.752747e+13	-4.360576e+13	-6.980451e+13	-1.122042e+14	-1.806454e+14	-2.910126e+14	-4.689210e+14	-7.556614e+14	-1.217783e+15	-1.962541e+15	-3.162785e+15	-5.097080e+15	-8.214358e+15	-1.323811e+16	
-6.929267e+15	-4.299671e+15	-2.667987e+15	-1.655517e+15	-1.027275e+15	-6.374545e+14	-3.955807e+14	-2.455173e+14	-1.524360e+14	-9.473360e+13	-5.901796e+13	-3.699982e+13	-2.356897e+13	-1.560824e+13	-1.127004e+13	-9.547504e+12	-1.004085e+13	-1.286458e+13	-1.867404e+13	-2.881758e+13	-4.564938e+13	-7.307597e+13	-1.174628e+14	-1.891115e+14	-3.046512e+14	-4.908975e+14	-7.910762e+14	-1.274856e+15	-2.054517e+15	-3.311012e+15	-5.335960e+15	-8.599332e+15	-1.385853e+16	
-7.222034e+15	-4.481336e+15	-2.780712e+15	-1.725464e+15	-1.070678e+15	-6.643875e+14	-4.122943e+14	-2.558906e+14	-1.588765e+14	-9.873618e+13	-6.151152e+13	-3.856309e+13	-2.456478e+13	-1.626771e+13	-1.174621e+13	-9.950894e+12	-1.046508e+13	-1.340811e+13	-1.946304e+13	-3.003514e+13	-4.757811e+13	-7.616349e+13	-1.224257e+14	-1.971016e+14	-3.175230e+14	-5.116383e+14	-8.244998e+14	-1.328720e+15	-2.141322e+15	-3.450905e+15	-5.561409e+15	-8.962661e+15	-1.444406e+16	
-7.496722e+15	-4.651782e+15	-2.886475e+15	-1.791091e+15	-1.111401e+15	-6.896573e+14	-4.279758e+14	-2.656233e+14	-1.649193e+14	-1.024916e+14	-6.385109e+13	-4.002983e+13	-2.549909e+13	-1.688644e+13	-1.219297e+13	-1.032937e+13	-1.086312e+13	-1.391809e+13	-2.020331e+13	-3.117752e+13	-4.938773e+13	-7.906035e+13	-1.270821e+14	-2.045983e+14	-3.295999e+14	-5.310983e+14	-8.558594e+14	-1.379257e+15	-2.222767e+15	-3.582159e+15	-5.772936e+15	-9.303554e+15	-1.499344e+16	
-7.752753e+15	-4.810651e+15	-2.985055e+15	-1.852261e+15	-1.149358e+15	-7.132107e+14	-4.425922e+14	-2.746949e+14	-1.705517e+14	-1.059919e+14	-6.603176e+13	-4.139694e+13	-2.636994e+13	-1.746315e+13	-1.260939e+13	-1.068215e+13	-1.123412e+13	-1.439342e+13	-2.089330e+13	-3.224231e+13	-5.107444e+13	-8.176044e+13	-1.314222e+14	-2.115859e+14	-3.408565e+14	-5.492366e+14	-8.850891e+14	-1.426362e+15	-2.298680e+15	-3.704498e+15	-5.970095e+15	-9.621292e+15	-1.550550e+16	
-7.989611e+15	-4.957624e+15	-3.076253e+15	-1.908850e+15	-1.184473e+15	-7.350003e+14	-4.561140e+14	-2.830873e+14	-1.757623e+14	-1.092301e+14	-6.804913e+13	-4.266168e+13	-2.717559e+13	-1.799668e+13	-1.299463e+13	-1.100850e+13	-1.157734e+13	-1.483316e+13	-2.153162e+13	-3.322736e+13	-5.263484e+13	-8.425834e+13	-1.354374e+14	-2.180501e+14	-3.512702e+14	-5.660165e+14	-9.121298e+14	-1.469940e+15	-2.368908e+15	-3.817676e+15	-6.152490e+15	-9.915236e+15	-1.597921e+16	
