-8.22602e-15 	-7.89107e-15 	-7.46593e-15 	-6.94768e-15 	-6.33408e-15 	-5.62380e-15 	-4.81641e-15 	-3.91232e-15 	-2.91284e-15 	-1.82024e-15 	-6.38090e-16 	
1.54554e-01 	1.55455e-01 	1.57199e-01 	1.59759e-01 	1.63117e-01 	1.67260e-01 	1.72183e-01 	1.77892e-01 	1.84401e-01 	1.91733e-01 	1.99931e-01 	
3.09178e-01 	3.10978e-01 	3.14461e-01 	3.19577e-01 	3.26286e-01 	3.34563e-01 	3.44400e-01 	3.55808e-01 	3.68813e-01 	3.83461e-01 	3.99819e-01 	
4.63942e-01 	4.66636e-01 	4.71850e-01 	4.79511e-01 	4.89558e-01 	5.01953e-01 	5.16687e-01 	5.33772e-01 	5.53248e-01 	5.75180e-01 	5.99658e-01 	
6.18917e-01 	6.22497e-01 	6.29432e-01 	6.39621e-01 	6.52986e-01 	6.69477e-01 	6.89079e-01 	7.11811e-01 	7.37722e-01 	7.66896e-01 	7.99448e-01 	
7.74174e-01 	7.78631e-01 	7.87269e-01 	7.99967e-01 	8.16623e-01 	8.37179e-01 	8.61615e-01 	8.89952e-01 	9.22252e-01 	9.58617e-01 	9.99186e-01 	
9.29784e-01 	9.35105e-01 	9.45429e-01 	9.60608e-01 	9.80525e-01 	1.00511e+00 	1.03433e+00 	1.06823e+00 	1.10686e+00 	1.15035e+00 	1.19887e+00 	
1.08582e+00 	1.09199e+00 	1.10398e+00 	1.12161e+00 	1.14475e+00 	1.17331e+00 	1.20728e+00 	1.24667e+00 	1.29157e+00 	1.34212e+00 	1.39851e+00 	
1.24235e+00 	1.24936e+00 	1.26298e+00 	1.28303e+00 	1.30934e+00 	1.34184e+00 	1.38048e+00 	1.42531e+00 	1.47641e+00 	1.53393e+00 	1.59809e+00 	
1.39945e+00 	1.40728e+00 	1.42250e+00 	1.44493e+00 	1.47437e+00 	1.51074e+00 	1.55400e+00 	1.60418e+00 	1.66139e+00 	1.72579e+00 	1.79762e+00 	
1.55719e+00 	1.56582e+00 	1.58262e+00 	1.60737e+00 	1.63989e+00 	1.68007e+00 	1.72786e+00 	1.78332e+00 	1.84654e+00 	1.91771e+00 	1.99710e+00 	
1.71565e+00 	1.72505e+00 	1.74339e+00 	1.77043e+00 	1.80596e+00 	1.84987e+00 	1.90212e+00 	1.96275e+00 	2.03189e+00 	2.10971e+00 	2.19651e+00 	
1.87489e+00 	1.88505e+00 	1.90489e+00 	1.93415e+00 	1.97263e+00 	2.02019e+00 	2.07681e+00 	2.14252e+00 	2.21745e+00 	2.30180e+00 	2.39586e+00 	
2.03498e+00 	2.04587e+00 	2.06717e+00 	2.09861e+00 	2.13996e+00 	2.19109e+00 	2.25198e+00 	2.32265e+00 	2.40324e+00 	2.49396e+00 	2.59513e+00 	
2.19600e+00 	2.20760e+00 	2.23031e+00 	2.26385e+00 	2.30800e+00 	2.36261e+00 	2.42765e+00 	2.50316e+00 	2.58928e+00 	2.68623e+00 	2.79431e+00 	
2.35800e+00 	2.37029e+00 	2.39437e+00 	2.42995e+00 	2.47680e+00 	2.53479e+00 	2.60387e+00 	2.68409e+00 	2.77558e+00 	2.87858e+00 	2.99340e+00 	
2.52106e+00 	2.53400e+00 	2.55940e+00 	2.59695e+00 	2.64642e+00 	2.70768e+00 	2.78067e+00 	2.86545e+00 	2.96215e+00 	3.07102e+00 	3.19236e+00 	
2.68523e+00 	2.69880e+00 	2.72546e+00 	2.76490e+00 	2.81689e+00 	2.88130e+00 	2.95807e+00 	3.04726e+00 	3.14900e+00 	3.26354e+00 	3.39118e+00 	
2.85057e+00 	2.86473e+00 	2.89259e+00 	2.93385e+00 	2.98826e+00 	3.05570e+00 	3.13611e+00 	3.22954e+00 	3.33613e+00 	3.45612e+00 	3.58983e+00 	
3.01712e+00 	3.03185e+00 	3.06085e+00 	3.10383e+00 	3.16056e+00 	3.23089e+00 	3.31478e+00 	3.41228e+00 	3.52352e+00 	3.64875e+00 	3.78827e+00 	
3.18493e+00 	3.20018e+00 	3.23027e+00 	3.27489e+00 	3.33381e+00 	3.40690e+00 	3.49411e+00 	3.59549e+00 	3.71118e+00 	3.84140e+00 	3.98647e+00 	
3.35402e+00 	3.36977e+00 	3.40087e+00 	3.44703e+00 	3.50803e+00 	3.58374e+00 	3.67410e+00 	3.77916e+00 	3.89906e+00 	4.03403e+00 	4.18436e+00 	
3.52441e+00 	3.54062e+00 	3.57268e+00 	3.62028e+00 	3.68323e+00 	3.76139e+00 	3.85472e+00 	3.96326e+00 	4.08715e+00 	4.22659e+00 	4.38188e+00 	
